N	2gram	Bakhtin_sl_1	Myshleni
234	в известном	2	2
235	не есть	2	2
236	различными способами	1	2
237	вообще не	3	2
238	как оно	3	2
239	в нем	30	2
240	свое время	1	2
241	поэтому оно	1	2
242	из него	2	2
243	не бывает	1	2
244	в основу	1	2
245	в каждом	4	2
246	а затем	1	2
247	же не	1	2
248	входит в	4	2
249	может стать	1	2
250	действительности в	1	2
251	в ином	1	2
252	далеко не	5	2
253	в слове	7	2
254	нисколько не	2	2
255	таким же	1	2
256	мы называем	1	2
257	в отличие	1	2
258	которой они	1	2
259	том же	4	2
260	в той	10	2
261	на котором	1	2
262	установку на	1	2
263	находятся в	1	2
264	очень часто	1	2
265	возникает из	2	2
266	отличается от	1	2
267	он видит	1	2
268	и он	1	2
269	и это	1	2
270	свою очередь	2	2
271	здесь не	2	2
272	данном случае	3	2
273	и которые	1	2
274	оно все	1	2
275	еще не	4	2
276	даны в	1	2
277	смысле и	1	2
278	и здесь	3	2
279	слова из	1	2
280	а также	2	2
281	может не	8	2
282	к нему	5	2
283	на одном	1	2
284	в языке	5	2
285	в другой	2	2
286	языка мы	1	2
287	в него	3	2
288	видим что	1	2
289	как из	1	2
290	но как	1	2
291	и у	2	2
292	в действительном	1	2
293	от других	2	2
294	для него	3	2
295	у него	3	2
296	случае не	1	2
297	только на	2	2
298	в каком	1	2
299	понятий как	1	2
300	а с	2	2
301	прежде всего	8	2
302	основных и	2	2
303	с которым	2	2
304	мышлении и	1	2
305	в данном	3	2
306	языке и	2	2
307	более сложных	1	2
308	в реальном	1	2
309	даже в	2	2
310	как только	3	2
311	в начале	1	2
312	тому или	1	2
313	на одной	1	2
314	мы найдем	3	2
315	которая в	1	2
316	последнего времени	2	2
317	находит свое	1	2
318	а в	6	2
319	в свою	3	2
320	не знает	1	2
321	в свое	3	2
322	влияния на	3	2
323	который не	1	2
324	в таком	1	2
325	они не	1	2
326	слова оказываются	1	1
327	смысле слова	2	1
328	слова которые	1	1
329	например в	2	1
330	выражения в	1	1
331	на самом	2	1
332	он может	2	1
333	тех же	1	1
334	возможность в	1	1
335	оказываются в	1	1
336	и есть	1	1
337	тех форм	1	1
338	явления и	1	1
339	слово у	2	1
340	оно было	2	1
341	в зависимости	3	1
342	чем именно	1	1
343	последние два	1	1
344	которыми он	1	1
345	его не	1	1
346	из всех	1	1
347	а как	2	1
348	в последние	2	1
349	предмета в	1	1
350	мы не	2	1
351	не сможем	1	1
352	что между	1	1
353	всех его	7	1
354	особые связи	1	1
355	та же	1	1
356	в основных	1	1
357	оба эти	1	1
358	самую сущность	1	1
359	время как	2	1
360	времени почти	1	1
361	но даже	1	1
362	и со	1	1
363	об использовании	1	1
364	разнородные явления	1	1
365	уклоняются от	1	1
366	ряд конкретных	1	1
367	дает им	2	1
368	произведение и	1	1
369	собой в	1	1
370	этот пример	1	1
371	бы то	1	1
372	которое он	1	1
373	во всех	17	1
374	не исчерпываются	1	1
375	обнаружили что	1	1
376	и существенного	1	1
377	признаков но	1	1
378	точка зрения	8	1
379	не входит	1	1
380	не все	1	1
381	эта роль	1	1
382	связи и	1	1
383	на смену	1	1
384	они эти	1	1
385	в различные	2	1
386	словом в	4	1
387	на вопросы	1	1
388	может объединять	1	1
389	в этот	1	1
390	то в	2	1
391	словом не	1	1
392	бы не	1	1
393	только два	1	1
394	степени и	1	1
395	прямой и	3	1
396	только один	1	1
397	они встречаются	1	1
398	так сказать	5	1
399	а вовсе	2	1
400	задний план	1	1
401	связанные с	3	1
402	он не	3	1
403	образом на	1	1
404	различные формы	2	1
405	он должен	1	1
406	действительности и	1	1
407	как увидим	2	1
408	слова которое	1	1
409	этого мышления	1	1
410	ни были	3	1
411	только те	1	1
412	в плане	6	1
413	и по	2	1
414	других конкретных	1	1
415	его можно	1	1
416	или иных	1	1
417	без исключения	1	1
418	что она	1	1
419	от общего	1	1
420	бы они	1	1
421	не из	2	1
422	то ни	1	1
423	далее идет	1	1
424	и может	3	1
425	поэтому мы	1	1
426	и отвлеченным	1	1
427	является конечно	1	1
428	и определить	1	1
429	входя в	4	1
430	в единую	1	1
431	с другими	5	1
432	быть соотнесены	1	1
433	для них	2	1
434	предметами и	1	1
435	о которых	1	1
436	всегда существует	1	1
437	и было	1	1
438	установлены на	1	1
439	как таковой	1	1
440	и становится	1	1
441	приближаются к	1	1
442	из общего	1	1
443	данного предмета	1	1
444	самого слова	1	1
445	не столько	1	1
446	и конкретные	1	1
447	не как	4	1
448	в которых	1	1
449	не всеми	1	1
450	бы мы	1	1
451	до последнего	2	1
452	от его	3	1
453	в основном	3	1
454	в одном	2	1
455	точку зрения	3	1
456	исключительно на	1	1
457	свет на	1	1
458	но он	2	1
459	но во	1	1
460	тем не	1	1
461	есть еще	1	1
462	знак равенства	1	1
463	который оно	1	1
464	отличии от	1	1
465	с определенными	5	1
466	время был	1	1
467	и разновидности	1	1
468	случае в	1	1
469	невозможным и	1	1
470	самого начала	1	1
471	в то	14	1
472	эти формы	1	1
473	ними не	1	1
474	здесь на	1	1
475	к такому	1	1
476	на язык	2	1
477	ничего не	4	1
478	в разных	3	1
479	в самой	1	1
480	при наличии	1	1
481	и лишь	1	1
482	объединять в	1	1
483	лежат совершенно	1	1
484	к еще	1	1
485	только с	1	1
486	которому мы	1	1
487	точке зрения	2	1
488	у нас	2	1
489	и часто	4	1
490	во все	1	1
491	лежит в	4	1
492	говорящего и	2	1
493	всего в	1	1
494	и другим	2	1
495	его с	1	1
496	мысли на	1	1
497	различных форм	3	1
498	слова связанные	1	1
499	совпадая с	1	1
500	и самое	2	1
501	совпадают с	1	1
502	но по	2	1
503	еще более	5	1
504	без всякого	1	1
505	то время	2	1
506	то куда	1	1
507	характер и	1	1
508	они ни	1	1
509	в себя	1	1
510	осознать и	1	1
511	с самого	1	1
512	так в	2	1
513	речи то	1	1
514	смысле но	1	1
515	и совершенно	1	1
516	и сам	3	1
517	что может	1	1
518	языку как	4	1
519	на которую	1	1
520	языку с	1	1
521	этими словами	1	1
522	наше внимание	1	1
523	совершенно невозможно	1	1
524	для этого	1	1
525	связанная с	1	1
526	образом в	3	1
527	находится в	1	1
528	автора к	3	1
529	связанное с	1	1
530	и вся	1	1
531	о нем	4	1
532	в действительной	1	1
533	исследования и	1	1
534	одного из	2	1
535	или на	1	1
536	еще дальше	1	1
537	можно сказать	2	1
538	как чисто	1	1
539	все его	4	1
540	в различных	1	1
541	этих слов	1	1
542	и остаются	1	1
543	нуждается в	1	1
544	в форме	1	1
545	именно такое	1	1
546	слова по	2	1
547	слов и	2	1
548	и следовательно	7	1
549	может иметь	1	1
550	проходит в	1	1
551	за этой	1	1
552	явления как	1	1
553	с ними	3	1
554	дело с	1	1
555	должен быть	1	1
556	и так	1	1
557	и такое	1	1
558	никак нельзя	1	1
559	и ее	3	1
560	самых основных	1	1
561	не мешает	1	1
562	в меньшей	1	1
563	которой оно	1	1
564	же и	2	1
565	уже не	2	1
566	и они	1	1
567	он оставляет	1	1
568	и их	1	1
569	с различными	3	1
570	не выражает	1	1
571	каковы бы	2	1
572	как его	5	1
573	другом в	1	1
574	пор достаточно	1	1
575	свое выражение	2	1
576	это общее	1	1
577	как раз	2	1
578	мы берем	1	1
579	в других	3	1
580	и даже	6	1
581	до сих	2	1
582	как у	1	1
583	этом как	1	1
584	здесь в	4	1
585	по своим	6	1
586	их от	1	1
587	чем он	2	1
588	же о	1	1
589	на которые	2	1
590	что не	1	1
591	предмет и	1	1
592	только по	1	1
593	то и	1	1
594	и самый	1	1
595	не на	5	1
596	однако и	1	1
597	его как	2	1
598	легко и	1	1
599	долгое время	1	1
600	направления и	2	1
601	оно оказывается	1	1
602	как особая	1	1
603	языка в	16	1
604	и слово	2	1
605	общее методологическое	1	1
606	эти особенности	1	1
607	вступает в	1	1
608	на который	1	1
609	нем оно	1	1
610	наталкивается на	1	1
611	и потому	4	1
612	предмет с	1	1
613	с которыми	2	1
614	конечно не	3	1
615	о чем	1	1
616	которые являются	2	1
617	в течение	1	1
618	эти слова	2	1
619	он их	2	1
620	даже вовсе	1	1
621	в состоянии	1	1
622	быть не	1	1
623	и самых	1	1
624	того существует	1	1
625	и формы	4	1
626	на пути	1	1
627	на разных	1	1
628	их основе	2	1
629	сих пор	2	1
630	слова итак	1	1
631	но это	1	1
632	все это	5	1
633	слова так	2	1
634	при всем	3	1
635	тех или	1	1
636	от действительного	1	1
637	тем и	2	1
638	на задний	1	1
639	войти в	2	1
640	к конкретному	1	1
641	основе этой	1	1
642	или в	8	1
643	и другими	1	1
644	о котором	1	1
645	и одновременно	2	1
646	и слова	1	1
647	может войти	1	1
648	хотя и	2	1
649	у них	2	1
650	наблюдения над	1	1
651	тем более	1	1
652	формы конкретного	1	1
653	в большей	3	1
654	зрения в	1	1
655	рассматривается как	1	1
656	с ним	7	1
657	предмета и	2	1
658	и предметом	2	1
659	ни было	2	1
660	же в	1	1
661	как слово	1	1
662	личности и	1	1
663	отношении к	6	1
664	не предполагает	2	1
665	процессе своего	1	1
666	были как	1	1
667	нет ничего	1	1
668	но если	1	1
669	отношением к	1	1
670	развиваются в	1	1
671	форм которые	1	1
672	речи и	1	1
673	равно как	1	1
674	одновременно и	2	1
675	из этого	3	1
676	помощью которых	1	1
677	и существенных	1	1
678	велико и	1	1
679	которая не	3	1
