N	2gram	Voloshinov_1	Psycholo
530	я хочу	3	1
531	быть объяснено	1	1
532	социальной среде	1	1
533	область исследования	1	1
534	только с	1	1
535	сведены к	1	1
536	и столь	1	1
537	о границах	1	1
538	он говорит	1	1
539	это произведение	1	1
540	она есть	1	1
541	изучаемых явлений	1	1
542	области исследования	1	1
543	литературное произведение	2	1
544	на эту	1	1
545	для понимания	1	1
546	должно быть	1	1
547	слова есть	1	1
548	слова и	2	1
549	себе я	1	1
550	как из	1	1
551	в условиях	1	1
552	но для	3	1
553	есть она	1	1
554	данной группы	1	1
555	форм и	2	1
556	при таком	1	1
557	следствием того	1	1
558	или в	1	1
559	эту точку	1	1
560	как для	1	1
561	то не	1	1
562	существовать если	1	1
563	материале социальной	1	1
564	мы должны	6	1
565	истории литературы	2	1
566	хотя бы	5	1
567	в широком	1	1
568	функций и	1	1
569	в системе	1	1
570	в их	3	1
571	роль играет	1	1
572	понимается как	1	1
573	материала или	1	1
574	с ними	2	1
575	не что	2	1
576	при изучении	1	1
577	в действительности	2	1
578	никто не	1	1
579	включает в	1	1
580	к ослаблению	1	1
581	думать что	2	1
