N	2gram	Vygotskiy__5	VLabPisa
505	из дальнейшего	1	1
506	этими двумя	2	1
507	его собственного	1	1
508	время как	4	1
509	иметь в	1	1
510	наличие не	1	1
511	но только	2	1
512	не могло	1	1
513	это с	1	1
514	мышления и	4	1
515	не имеет	4	1
516	нам предстоит	1	1
517	о природе	1	1
518	казалось бы	4	1
519	учения о	2	1
520	же процесс	2	1
521	к ней	1	1
522	видим что	2	1
523	он пытался	1	1
524	от него	1	1
525	внутренней логики	1	1
526	моменты в	1	1
527	что самые	1	1
528	через систему	1	1
529	так то	1	1
530	как будто	2	1
531	в основе	8	1
532	в каком	1	1
533	больше того	2	1
534	становится понятным	1	1
535	и непроизвольность	2	1
536	уже о	1	1
537	лежит в	2	1
538	этой способности	1	1
539	анализа и	1	1
540	установить в	1	1
541	раз навсегда	1	1
542	перейти к	3	1
543	ничего общего	3	1
544	в применении	1	1
545	и это	1	1
546	и поэтому	2	1
547	звуковая форма	1	1
548	и которая	1	1
549	два вида	1	1
550	своего развития	6	1
551	но по	1	1
552	с ее	1	1
553	и многие	1	1
554	и стадии	1	1
555	в понятиях	1	1
556	то время	4	1
557	вопрос что	1	1
558	однако эта	1	1
559	что у	2	1
560	мы только	1	1
561	по аналогии	1	1
562	же выводу	1	1
563	в плоскости	2	1
564	главное содержание	1	1
565	часто в	1	1
566	остается только	1	1
567	по сравнению	5	1
568	мы в	1	1
569	строго говоря	1	1
570	для этого	1	1
571	по мере	2	1
572	с ним	5	1
573	связанная с	2	1
574	этих особенностей	1	1
575	бессознательным в	1	1
576	если первая	1	1
577	часть или	1	1
578	или только	1	1
579	это происходит	2	1
580	и миром	1	1
581	существенные моменты	1	1
582	и что	12	1
583	бессознательного в	1	1
584	после того	1	1
585	для нас	1	1
586	этом заключается	1	1
587	аналогии с	1	1
588	на данном	1	1
589	знает что	2	1
590	других видах	1	1
591	развития не	1	1
592	теорий в	1	1
593	и проверка	1	1
594	их совершенно	1	1
595	или иначе	1	1
596	и во	1	1
597	наблюдается и	1	1
598	не заканчивается	2	1
599	говорит он	2	1
600	в форме	1	1
601	и тех	1	1
602	всего этого	1	1
603	не прав	1	1
604	в теории	4	1
605	в ту	1	1
606	в свете	4	1
607	мы хотим	1	1
608	является общим	1	1
609	в сферу	1	1
610	обе эти	5	1
611	или иные	1	1
612	с каждым	1	1
613	в какой	6	1
614	к их	2	1
615	целого и	1	1
616	сложной и	1	1
617	основные психические	1	1
618	который в	1	1
619	во времени	1	1
620	между этими	1	1
621	процессов в	2	1
622	без этого	1	1
623	есть в	1	1
624	не над	2	1
625	только на	2	1
626	поэтому же	1	1
627	оно в	1	1
628	в виде	1	1
629	в начале	1	1
630	сознание как	1	1
631	по законам	1	1
632	предполагает наличие	2	1
633	этому вопросу	1	1
634	что ничто	2	1
635	не дает	2	1
636	этого процесса	2	1
637	или даже	1	1
638	и других	1	1
639	его и	3	1
640	это обстоятельство	1	1
641	теснейшим образом	1	1
642	и из	2	1
643	ни в	1	1
644	в известной	3	1
645	содержания и	1	1
646	или недостаточно	1	1
647	в состоянии	4	1
648	отношение к	11	1
649	на четыре	1	1
650	но что	3	1
651	идет в	3	1
652	в систему	1	1
653	и развитии	1	1
654	каждый из	1	1
655	при отсутствии	1	1
656	и никогда	1	1
657	процессов и	1	1
658	тем что	5	1
659	и вместе	1	1
660	в более	2	1
661	известно о	1	1
662	это положение	1	1
663	концепции в	1	1
664	почти с	1	1
665	без всякой	1	1
666	развития в	6	1
667	все основания	1	1
668	связаны с	1	1
669	его себе	1	1
670	в свою	4	1
671	чем он	2	1
672	как же	1	1
673	своего собственного	2	1
674	могут иметь	1	1
675	в воображении	1	1
676	себя и	2	1
677	эксперимент в	1	1
678	поскольку она	1	1
679	и составляет	4	1
680	целым рядом	1	1
681	и самый	1	1
682	не означает	4	1
683	видим для	1	1
684	на эту	1	1
685	самого начала	5	1
686	всего остального	1	1
687	явствует из	2	1
688	другие в	1	1
689	строение и	1	1
690	если не	1	1
691	эти сложные	1	1
692	есть одно	1	1
693	может иметь	2	1
694	у различных	1	1
695	ответить на	4	1
696	представить себе	1	1
697	же заключается	1	1
698	относятся к	1	1
699	мы говорим	2	1
700	в духе	1	1
701	как в	5	1
702	если так	1	1
703	в данном	1	1
704	сравнению с	5	1
705	а если	1	1
706	в той	6	1
707	некоторых его	1	1
708	к действительности	1	1
709	и основной	2	1
710	изучение этих	1	1
711	эти трудности	1	1
712	непосредственного опыта	1	1
713	исходя из	1	1
714	это значит	5	1
715	может идти	3	1
716	том смысле	1	1
717	должно быть	8	1
718	чтобы ответить	1	1
719	до этой	1	1
720	представляется как	1	1
721	этого факта	1	1
722	благодаря этому	2	1
723	является для	2	1
724	совершенно очевидно	2	1
725	только для	2	1
726	но это	3	1
727	поэтому что	1	1
728	стоит только	2	1
729	самое существенное	1	1
730	и особенностей	1	1
731	особенностей в	1	1
732	случае он	1	1
733	мы видим	4	1
734	в следующей	1	1
735	процесса в	3	1
736	форм и	2	1
737	для такого	1	1
738	него еще	1	1
739	происходит в	2	1
740	этому и	1	1
741	место для	1	1
742	это как	1	1
743	не представляет	1	1
744	и все	1	1
745	той или	1	1
746	еще более	5	1
747	которая уже	1	1
748	вообще в	1	1
749	находится в	2	1
750	потому что	21	1
751	которых он	2	1
752	можно так	1	1
753	исключительно в	1	1
754	или не	2	1
755	как показывает	4	1
756	хотя в	1	1
757	утверждал что	1	1
758	его значение	1	1
759	если все	1	1
760	так выразиться	1	1
761	еще в	3	1
762	приходится признать	1	1
763	указано выше	1	1
764	дело с	1	1
765	это в	1	1
766	совершенно не	2	1
767	это на	1	1
768	природе и	1	1
769	эти же	2	1
770	или иного	1	1
771	начале этой	1	1
772	огромное значение	1	1
773	в заключение	1	1
774	к числу	1	1
775	к этой	3	1
776	это было	1	1
777	и другие	2	1
778	это понятие	2	1
779	ничего иного	1	1
