N	2gram	Vygotskiy__3	Freidism
538	мы называем	2	1
539	степени не	1	1
540	приобретают только	1	1
541	себе а	1	1
542	слова мы	2	1
543	жизни с	1	1
544	понятно что	1	1
545	развития ребенка	1	1
546	их помощью	1	1
547	в одном	2	1
548	для данного	1	1
549	которые в	3	1
550	и эти	2	1
551	однако в	2	1
552	так называемого	1	1
553	этого мало	1	1
554	нас к	2	1
555	это является	1	1
556	и форма	1	1
557	новых и	2	1
558	раз и	1	1
559	точно и	1	1
560	между людьми	1	1
561	можно ли	2	1
562	возникает в	1	1
563	гораздо большей	1	1
564	и функции	1	1
565	отметить что	1	1
566	мы часто	1	1
567	наивный психологический	1	1
568	и форму	1	1
569	друг друга	4	1
570	это последнее	1	1
571	тогда когда	4	1
572	не по	1	1
573	те методологические	1	1
574	и внутренней	4	1
575	вытекает из	2	1
576	это мы	2	1
577	это реальное	1	1
578	образом та	1	1
579	что процесс	2	1
580	но наличие	2	1
581	и ценным	1	1
582	или как	1	1
583	они являются	2	1
584	явление в	1	1
585	определенными значениями	1	1
586	этих последних	2	1
587	к ней	1	1
588	слове и	1	1
589	и является	1	1
590	и чувства	1	1
591	одного наиболее	1	1
592	внешней и	3	1
593	задолго до	2	1
594	видим его	1	1
595	тела и	1	1
596	только наиболее	1	1
597	тем ближе	1	1
598	обстоятельство что	3	1
599	и здесь	2	1
600	периода мы	1	1
601	основных моментов	2	1
602	взрослых людей	1	1
603	является одним	1	1
604	той или	2	1
605	к овладению	4	1
606	по сравнению	4	1
607	ребенок в	1	1
608	велико что	1	1
609	о том	5	1
610	для образования	3	1
611	и это	4	1
612	взрослого у	1	1
613	и которая	1	1
614	приходит к	6	1
615	своего развития	3	1
616	но при	1	1
617	на другой	1	1
618	совершенно ясно	2	1
619	внимания ни	1	1
620	действия и	1	1
621	то время	4	1
622	в дальнейшем	1	1
623	усматривать в	1	1
624	внешними и	1	1
625	таком виде	1	1
626	как с	4	1
627	до самого	1	1
628	котором мы	1	1
629	и сам	3	1
630	в мире	2	1
631	по аналогии	1	1
632	переход к	1	1
633	ясно что	2	1
634	мог бы	4	1
635	увидим что	1	1
636	в результате	3	1
637	мы в	2	1
638	основана на	2	1
639	к появлению	1	1
640	среда не	2	1
641	в эпоху	1	1
642	снова по	1	1
643	только у	1	1
644	означает что	1	1
645	находится в	2	1
646	все его	1	1
647	связанное с	2	1
648	из основных	3	1
649	взрослого человека	10	1
650	а также	2	1
651	в детском	4	1
652	ребенок на	1	1
653	внимание на	2	1
654	нашей работы	1	1
655	язык и	1	1
656	говорит об	2	1
657	инстанции в	1	1
658	делает возможным	1	1
659	утверждает что	1	1
660	социальная среда	1	1
661	в сфере	2	1
662	в пользу	5	1
663	чем она	1	1
664	аналогии с	1	1
665	и во	2	1
666	он берет	1	1
667	не выходит	1	1
668	с теми	2	1
669	в которую	1	1
670	свой метод	1	1
671	которые мы	1	1
672	ко всей	1	1
673	или иными	2	1
674	на одном	1	1
675	ними в	1	1
676	с любым	1	1
677	в форме	1	1
678	мы склонны	3	1
679	способность к	1	1
680	выше в	1	1
681	слов и	5	1
682	все время	2	1
683	мы ограничимся	2	1
684	к которому	3	1
685	в каком-либо	1	1
686	внутреннее противоречие	2	1
687	дело с	3	1
688	но этим	1	1
689	во всем	3	1
690	дана в	1	1
691	взрослый человек	2	1
692	который в	3	1
693	стремится овладеть	1	1
694	же типа	2	1
695	они могут	1	1
696	это означает	1	1
697	что нам	1	1
698	же при	1	1
699	речь внешняя	1	1
700	ребенка на	3	1
701	основании того	1	1
702	какой степени	4	1
703	есть в	1	1
704	с нею	2	1
705	возрасте в	1	1
706	то и	4	1
707	образования в	1	1
708	чтобы он	1	1
709	также и	1	1
710	за пределами	1	1
711	в виде	3	1
712	следует за	1	1
713	по выражению	1	1
714	и других	2	1
715	с основным	1	1
716	уже с	1	1
717	между говорящими	2	1
718	для выработки	1	1
719	одно из	1	1
720	не так	1	1
721	в корне	2	1
722	цели и	2	1
723	слова в	2	1
724	содержания и	1	1
725	моментов в	2	1
726	из одной	1	1
727	и влечет	1	1
728	тем что	8	1
729	они будут	1	1
730	к той	2	1
731	и только	2	1
732	этого пути	1	1
733	того двойственного	1	1
734	в другой	1	1
735	без того	1	1
736	связан с	2	1
737	представление о	1	1
738	представляется в	2	1
739	или иной	3	1
740	он связан	1	1
741	точек зрения	1	1
742	и чем	1	1
743	именно в	5	1
744	стороны он	2	1
745	мы никогда	2	1
746	с той	2	1
747	и между	1	1
748	такое же	1	1
749	относящихся к	1	1
750	здесь ребенок	1	1
751	которых оно	1	1
752	во внешней	1	1
753	только по	1	1
754	превращается в	1	1
755	и своего	1	1
756	и речь	4	1
757	являются той	1	1
758	целым рядом	2	1
759	на которых	2	1
760	мы легко	1	1
761	как ни	1	1
762	в свете	2	1
763	так называемой	1	1
764	долгое время	1	1
765	отнюдь не	4	1
766	в слове	1	1
767	там где	4	1
768	или с	1	1
769	ребенка и	17	1
770	вызвать в	1	1
771	имеем возможность	1	1
772	есть частичное	1	1
773	и пути	2	1
774	понимание и	1	1
775	если это	1	1
776	нет никаких	4	1
777	стадии своего	1	1
778	все основные	1	1
779	такой форме	1	1
780	для самого	1	1
781	или по	1	1
782	знаем о	2	1
783	образуется в	1	1
784	оно рождается	1	1
785	из которых	5	1
786	основных чертах	1	1
787	именно для	1	1
788	так мы	2	1
789	т.е по	1	1
790	сравнению с	3	1
791	образом происходит	1	1
792	который мы	2	1
793	корни как	1	1
794	такого рода	2	1
795	смысле этого	4	1
796	связаны с	3	1
797	и там	1	1
798	во вне	1	1
799	ведь сам	1	1
800	наконец мы	1	1
801	и свободно	1	1
802	который он	1	1
803	распадается на	3	1
804	быть не	1	1
805	эту черту	1	1
806	в это	1	1
807	этого слова	4	1
808	и формы	1	1
809	в гораздо	1	1
810	благодаря этому	6	1
811	в смысле	4	1
812	корни в	1	1
813	остается в	1	1
814	это отличие	1	1
815	известной степени	1	1
816	не знаем	1	1
817	указать на	1	1
818	но на	3	1
819	более ранних	1	1
820	об отношении	2	1
821	в область	1	1
822	комплекс по	1	1
823	которой можно	2	1
824	чтобы понять	1	1
825	ними все	1	1
826	ступени к	1	1
827	целый ряд	1	1
828	поведения а	1	1
829	находит свое	2	1
830	бы в	2	1
831	его т.е	1	1
832	мышления не	2	1
833	мы показали	1	1
834	словами мы	1	1
835	развития этого	1	1
836	или не	1	1
837	отношению ко	1	1
838	же в	2	1
839	значения для	1	1
840	в том	23	1
841	основе их	4	1
842	все элементы	1	1
843	сделать вывод	1	1
844	к ее	1	1
845	не обладает	1	1
846	его многообразных	1	1
847	роль играет	1	1
848	их с	3	1
849	говорили выше	2	1
850	более сложного	1	1
851	имеет место	3	1
852	ним связанное	1	1
853	который не	1	1
854	эти элементы	1	1
855	и внутренними	1	1
856	настоящей главы	2	1
857	все новых	1	1
858	которая характеризует	1	1
859	это так	2	1
860	ряде других	1	1
861	независимое от	1	1
862	с процессом	1	1
863	весь процесс	6	1
864	ребенок и	1	1
865	значение в	3	1
