N	2gram	Voloshinov_1	Analitik
143	и то	3	2
144	данном случае	2	2
145	на основе	1	2
146	то он	1	2
147	отношение к	1	2
148	нет и	1	2
149	за пределы	3	2
150	до его	1	2
151	как к	1	2
152	его к	1	2
153	в которой	3	2
154	как художественного	1	2
155	все эти	2	2
156	думать что	2	2
157	и до	1	2
158	художественного высказывания	1	2
159	на этом	1	2
160	или иных	1	2
161	на все	1	2
162	вовсе не	2	2
163	так как	3	2
164	несмотря на	2	2
165	такой же	1	2
166	для него	2	2
167	от своего	2	2
168	при изучении	1	2
169	художественного творчества	1	2
170	к предмету	2	2
171	не столько	3	2
172	вопрос о	1	2
173	для данного	1	2
174	для этого	1	2
175	литературы как	1	2
176	в процессе	5	2
177	никогда не	3	2
178	и является	2	2
179	потому что	1	2
180	науке о	1	2
181	в сознании	4	2
182	же самое	1	2
183	для себя	2	2
184	роль в	2	2
185	и о	1	2
186	быть может	1	2
187	ни одно	2	2
188	не могу	1	2
189	в пределах	3	2
190	в искусстве	3	2
191	особенно в	1	2
192	еще в	2	2
193	должно быть	1	2
194	язык есть	1	2
195	может иметь	2	2
196	один из	1	2
197	в двух	4	2
198	который в	1	2
199	в литературоведении	1	2
200	есть чисто	1	2
201	в начале	1	2
202	его и	1	2
203	себе в	1	2
204	каждый из	1	2
205	этом отношении	1	2
206	образом не	1	2
207	было бы	4	2
208	представляет собою	1	2
209	соответствии с	2	2
210	исторической поэтики	1	2
211	в ряду	1	2
212	на фоне	4	2
213	в данном	2	2
214	она есть	1	2
215	что же	3	2
216	в субъекте	1	2
217	и тогда	1	2
218	тех или	1	2
219	не является	4	2
220	тем более	1	2
221	нет ничего	2	2
222	другой стороны	2	2
223	себя как	1	1
224	например в	1	1
225	зависимость от	1	1
226	человека и	1	1
227	смысле слова	2	1
228	в напряженном	1	1
229	границы этого	1	1
230	самый предмет	1	1
231	он всегда	1	1
232	не имеют	1	1
233	собственном смысле	1	1
234	в зависимости	2	1
235	мы уже	2	1
236	мы не	4	1
237	равно как	1	1
238	не вполне	1	1
239	событий и	1	1
240	в целое	1	1
241	зависимости от	2	1
242	искусства есть	1	1
243	со времен	1	1
244	в ней	2	1
245	произведение и	1	1
246	на нем	1	1
247	данности произведения	1	1
248	нам представляется	1	1
249	в различных	1	1
250	в чем	2	1
251	является таким	1	1
252	художественном творчестве	1	1
253	тем как	1	1
254	и подобно	1	1
255	в ее	3	1
256	не входит	1	1
257	это произведение	1	1
258	сознания не	1	1
259	с духом	1	1
260	или иное	1	1
261	и эстетического	1	1
262	данностью художественного	1	1
263	течение всего	1	1
264	находят в	1	1
265	его на	2	1
266	как в	2	1
267	что касается	1	1
268	в полном	2	1
269	и наконец	5	1
270	более или	1	1
271	не дано	1	1
272	отдельных произведений	1	1
273	не приходится	1	1
274	учение о	2	1
275	объекта в	1	1
276	и тот	1	1
277	нам как	1	1
278	если он	1	1
279	а вовсе	1	1
280	справедливо отмечает	1	1
281	произведение может	1	1
282	три стороны	1	1
283	полном соответствии	2	1
284	творца и	1	1
285	равно и	1	1
286	в виде	1	1
287	не как	3	1
288	отношений между	2	1
289	исследовательской мысли	1	1
290	из него	1	1
291	его можно	1	1
292	и наоборот	1	1
293	объект и	2	1
294	здесь мы	3	1
295	же не	1	1
296	и может	2	1
297	и внутренняя	2	1
298	высказывания и	1	1
299	его в	1	1
300	заключается в	1	1
301	свести к	1	1
302	и тем	2	1
303	еще одно	1	1
304	уже иная	1	1
305	произведения не	1	1
306	этом мы	1	1
307	для них	1	1
308	и во-вторых	1	1
309	произведение как	1	1
310	в них	2	1
311	и произошло	1	1
312	все равно	1	1
313	и уже	3	1
314	он и	1	1
315	между собою	2	1
316	об индивидуальном	1	1
317	и становится	1	1
318	хх века	1	1
319	или менее	1	1
320	может лишь	1	1
321	и при	2	1
322	и ее	2	1
323	сознания но	1	1
324	в отношении	2	1
325	к истории	1	1
326	в такой	1	1
327	однако этот	1	1
328	теории литературы	1	1
329	в которых	1	1
330	бы мы	1	1
331	есть его	1	1
332	него не	1	1
333	точку зрения	3	1
334	времени не	1	1
335	речи в	1	1
336	их в	1	1
337	возможно только	1	1
338	не должно	1	1
339	зрения и	1	1
340	тому что	1	1
341	по мере	1	1
342	между людьми	1	1
343	с миром	1	1
344	не менее	2	1
345	поверить в	1	1
346	описания и	2	1
347	объекта которое	1	1
348	одна из	1	1
349	в самых	1	1
350	картины мира	1	1
351	однако если	1	1
352	широком понимании	1	1
353	природу литературного	1	1
354	сложнее и	1	1
355	во всем	2	1
356	но это	1	1
357	и систематизации	1	1
358	эти три	1	1
359	одно и	3	1
360	данностью произведения	1	1
361	разрыв между	2	1
362	пространство и	1	1
363	в совокупности	1	1
364	всего в	1	1
365	преображения и	1	1
366	как для	1	1
367	говоря словами	1	1
368	при анализе	3	1
369	вне этого	1	1
370	в лингвистике	2	1
371	в виду	1	1
372	но при	1	1
373	и сами	1	1
374	как система	1	1
375	языка и	5	1
376	своей полноте	1	1
377	то или	1	1
378	сознания с	1	1
379	определения эстетического	1	1
380	с языком	1	1
381	на том	1	1
382	те же	2	1
383	сознания и	2	1
384	к тем	1	1
385	достаточной мере	1	1
386	и всякого	1	1
387	внимание к	1	1
388	не отвечает	1	1
389	знает категории	1	1
390	в разных	1	1
391	приближается к	1	1
392	к разрешению	1	1
393	материала и	3	1
394	словесного искусства	1	1
395	и должно	2	1
396	и т.д	5	1
397	в самой	1	1
398	для своей	1	1
399	внимание на	1	1
400	говорить не	1	1
401	но мы	4	1
402	и что	1	1
403	даже у	1	1
404	пор пока	3	1
405	стороны литературное	1	1
406	времени в	1	1
407	всего целого	1	1
408	воспринимающее сознание	1	1
409	в которую	2	1
410	рассматривать не	1	1
411	состоит не	1	1
412	во всей	2	1
413	наконец в	2	1
414	которая и	1	1
415	слов и	4	1
416	и иных	1	1
417	все время	1	1
418	вплоть до	1	1
419	познания в	1	1
420	тех пор	4	1
421	быть и	1	1
422	тот же	2	1
423	входит в	2	1
424	историческом событии	1	1
425	указанных двух	1	1
426	социальное событие	1	1
427	смысл только	1	1
428	для всех	1	1
429	связи с	1	1
430	не можем	1	1
431	языка как	3	1
432	чужого языка	1	1
433	или даже	1	1
434	языка но	2	1
435	только одно	1	1
436	два направления	1	1
437	как их	1	1
438	в одном	3	1
439	тут же	1	1
440	и вместе	1	1
441	в науке	1	1
442	в целях	2	1
443	само собой	1	1
444	как индивидуальное	2	1
445	только на	1	1
446	в особенности	1	1
447	и актуализация	1	1
448	она и	1	1
449	выходит за	1	1
450	всей своей	2	1
451	может и	1	1
452	вслед за	2	1
453	всякое высказывание	1	1
454	один и	1	1
455	есть она	1	1
456	и др	2	1
457	превращается в	3	1
458	не было	1	1
459	о художественном	1	1
460	событии художественного	1	1
461	долгое время	1	1
462	а всякое	1	1
463	всего своего	1	1
464	для человека	1	1
465	речи и	1	1
466	если не	1	1
467	в связи	2	1
468	связь с	1	1
469	одно слово	1	1
470	и особенно	1	1
471	ко всем	1	1
472	как это	1	1
473	путь от	1	1
474	существует как	1	1
475	о границах	1	1
476	на втором	1	1
477	в течение	2	1
478	да и	3	1
479	их внутренней	2	1
480	отношения не	1	1
481	же точно	1	1
482	произведений как	1	1
483	с этой	2	1
484	является для	1	1
485	творческого сознания	2	1
486	к другим	1	1
487	в достаточной	1	1
488	данность художественного	1	1
489	и для	3	1
490	указать на	1	1
491	мышления в	1	1
492	при таком	1	1
493	или в	1	1
494	членения и	1	1
495	ее и	1	1
496	от него	1	1
497	мы должны	6	1
498	только с	1	1
499	становится эстетическим	1	1
500	в своих	2	1
501	до тех	4	1
502	не знает	1	1
503	связей и	1	1
504	задачу данной	1	1
505	в действительности	2	1
506	включает в	1	1
507	к живому	1	1
508	поэтики в	1	1
509	ее в	2	1
510	по поводу	1	1
511	и эта	5	1
512	они не	1	1
513	этой точки	1	1
