N	2gram	Losev_Vlad_2	Komedia
111	однако в	2	3
112	даже в	2	3
113	того как	2	3
114	к этим	2	3
115	казалось бы	2	3
116	ничего не	2	3
117	в сознании	1	3
118	этом отношении	1	3
119	у нас	6	3
120	и сам	2	3
121	во второй	2	3
122	после того	2	3
123	там же	12	3
124	судить по	4	3
125	в частности	2	3
126	как из	1	3
127	тот же	5	3
128	только в	6	3
129	в виде	3	3
130	в начале	4	3
131	отношение к	4	3
132	у него	19	3
133	каждый из	1	3
134	как раз	1	3
135	после смерти	4	3
136	все более	1	3
137	так же	4	3
138	как это	7	3
139	по своему	2	3
140	в течение	5	3
141	не удалось	1	3
142	не мог	8	3
143	здесь в	2	3
144	в более	2	3
145	и все	7	3
146	до года	2	2
147	как известно	1	2
148	того же	5	2
149	тех же	1	2
150	в сущности	2	2
151	это время	4	2
152	большей частью	1	2
153	которую можно	1	2
154	которые он	1	2
155	он был	6	2
156	бы то	1	2
157	совсем не	4	2
158	вскоре после	1	2
159	отличие от	3	2
160	чем же	1	2
161	наряду с	2	2
162	несколько раз	1	2
163	независимо от	1	2
164	что касается	3	2
165	что по	1	2
166	к числу	2	2
167	в противоположность	1	2
168	этой цели	1	2
169	и платон	1	2
170	и хотя	2	2
171	со своей	2	2
172	в самом	2	2
173	право на	1	2
174	в себе	6	2
175	время и	1	2
176	в первой	1	2
177	в первую	1	2
178	не к	1	2
179	на этом	2	2
180	то ни	1	2
181	для характеристики	1	2
182	на все	2	2
183	было бы	9	2
184	и тем	1	2
185	для них	1	2
186	эти годы	4	2
187	как видно	1	2
188	мы видели	2	2
189	такой же	1	2
190	или менее	3	2
191	которую он	7	2
192	в следующем	3	2
193	и без	1	2
194	всяком случае	6	2
195	и самого	1	2
196	ни малейшего	1	2
197	но он	3	2
198	тем не	6	2
199	не раз	1	2
200	правда в	2	2
201	предстает в	1	2
202	судя по	1	2
203	при всем	1	2
204	к ней	3	2
205	как будто	2	2
206	в области	3	2
207	а мы	2	2
208	уже о	2	2
209	одному из	1	2
210	для себя	5	2
211	сорок лет	1	2
212	второй половине	2	2
213	только при	1	2
214	в государстве	1	2
215	в себя	1	2
216	времени и	1	2
217	в споре	1	2
218	для этого	1	2
219	собой и	1	2
220	из других	1	2
221	и здесь	1	2
222	нас в	2	2
223	и во	2	2
224	и можно	2	2
225	также в	1	2
226	еще не	1	2
227	в эти	7	2
228	для всех	1	2
229	а то	2	2
230	мы знаем	4	2
231	могли быть	1	2
232	вовсе не	4	2
233	со стороны	4	2
234	даже не	1	2
235	и из	2	2
236	до сих	1	2
237	в период	1	2
238	еще и	6	2
239	на которые	1	2
240	и притом	2	2
241	был человеком	1	2
242	то и	1	2
243	которых мы	1	2
244	до конца	7	2
245	не может	9	2
246	вместе с	8	2
247	или по	2	2
248	но не	3	2
249	говоря уже	2	2
250	к нему	2	2
251	сих пор	1	2
252	но это	4	2
253	между прочим	7	2
254	видно из	2	2
255	а к	2	2
256	будто бы	2	2
257	всех вещей	2	2
258	то что	20	2
259	не говоря	3	2
260	в свою	3	2
261	по одному	1	2
262	в действительности	1	2
263	где он	3	2
264	ее в	1	2
265	в своих	2	2
266	во всяком	6	2
267	можно говорить	3	1
268	также и	6	1
269	в этот	1	1
270	сам по	2	1
271	не что	1	1
272	отношений в	1	1
273	между двумя	1	1
274	могла дать	1	1
275	и больше	3	1
276	высшей степени	1	1
277	и за	1	1
278	по его	1	1
279	одним из	1	1
280	мы уже	2	1
281	той же	4	1
282	для своего	1	1
283	в защиту	2	1
284	ответить на	1	1
285	позиций и	1	1
286	из своих	1	1
287	за несколько	1	1
288	который был	2	1
289	что иное	1	1
290	местам и	1	1
291	ему в	2	1
292	то это	4	1
293	как впрочем	1	1
294	мы здесь	1	1
295	и он	4	1
296	в ней	4	1
297	думаю что	1	1
298	общественной нравственности	1	1
299	с двумя	1	1
300	иное как	1	1
301	ответа на	1	1
302	быть в	3	1
303	а только	1	1
304	во всех	3	1
305	с до	1	1
306	подходить к	1	1
307	других источников	1	1
308	как у	2	1
309	слишком много	1	1
310	при жизни	2	1
311	к которой	1	1
312	не все	1	1
313	то совсем	1	1
314	поскольку в	3	1
315	третьем месте	1	1
316	что два	1	1
317	в поисках	1	1
318	течение всего	1	1
319	что во	1	1
320	с этим	5	1
321	так называемая	1	1
322	признавался в	1	1
323	с собой	1	1
324	в своем	8	1
325	] а	1	1
326	когда он	1	1
327	целый ряд	1	1
328	ему что	1	1
329	его к	1	1
330	и к	6	1
331	самом начале	1	1
332	более или	3	1
333	то в	5	1
334	за собой	1	1
335	нему с	1	1
336	жизни к	1	1
337	который впрочем	1	1
338	отношения с	1	1
339	что это	4	1
340	сказать о	3	1
341	так или	3	1
342	он в	1	1
343	что же	8	1
344	чуть ли	1	1
345	тут и	1	1
346	из этих	3	1
347	близости к	1	1
348	но без	1	1
349	только на	1	1
350	остановиться на	1	1
351	далекой от	1	1
352	как он	2	1
353	не могла	2	1
354	что эти	2	1
355	к выводу	1	1
356	бы от	1	1
357	же году	2	1
358	этих весьма	1	1
359	к одному	1	1
360	возвращение к	1	1
361	по существу	3	1
362	не могли	3	1
363	его от	1	1
364	около двух	1	1
365	что она	1	1
366	последнее слово	1	1
367	но все	2	1
368	написал не	1	1
369	что все	1	1
370	вызвать у	1	1
371	им как	1	1
372	же касается	5	1
373	об этом	6	1
374	то есть	7	1
375	своей стороны	1	1
376	и иногда	1	1
377	это было	4	1
378	оставляет без	1	1
379	и под	1	1
380	еще две	1	1
381	и отдельные	1	1
382	перед нами	1	1
383	должен был	3	1
384	начала и	2	1
385	любовь к	1	1
386	жалуется что	1	1
387	после этого	1	1
388	в жизни	1	1
389	и находит	1	1
390	все равно	1	1
391	к которым	1	1
392	отсюда видно	1	1
393	с тем	2	1
394	всю жизнь	1	1
395	которой он	2	1
396	года и	1	1
397	отнести и	1	1
398	со времени	1	1
399	лучше всего	1	1
400	в этих	4	1
401	можно только	1	1
402	не так	1	1
403	отрыве от	1	1
404	но если	1	1
405	никаких оснований	1	1
406	можно найти	1	1
407	ли можно	1	1
408	а как	1	1
409	никто не	1	1
410	и третий	1	1
411	попасть в	1	1
412	жизни тех	1	1
413	он дает	2	1
414	в отличие	3	1
415	в которых	1	1
416	последних лет	1	1
417	которые в	1	1
418	теми же	1	1
419	и относительно	1	1
420	том же	3	1
421	по себе	5	1
422	всего его	1	1
423	и очень	2	1
424	наверное еще	1	1
425	при всех	1	1
426	подтверждается и	1	1
427	вплоть до	3	1
428	но они	1	1
429	самого начала	1	1
430	в русской	1	1
431	если в	1	1
432	что их	1	1
433	и сама	1	1
434	с и	2	1
435	также что	2	1
436	а может	1	1
437	в самых	2	1
438	того чтобы	2	1
439	л и	1	1
440	следовательно и	1	1
441	этих лет	1	1
442	вся его	1	1
443	связанное с	1	1
444	что только	1	1
445	а второй	1	1
446	и выступали	1	1
447	к концу	5	1
448	наряду со	1	1
449	во всем	1	1
450	так например	1	1
451	следует отметить	1	1
452	следует что	1	1
453	не столь	1	1
454	как следует	1	1
455	мы и	1	1
456	ему не	1	1
457	вот в	1	1
458	конца и	1	1
459	и для	3	1
460	не могут	1	1
461	это конечно	1	1
462	вероятно уже	1	1
463	и другим	1	1
464	по возможности	1	1
465	над своим	1	1
466	даже и	3	1
467	все мои	1	1
468	например на	1	1
469	уже на	3	1
470	отказаться от	1	1
471	и это	3	1
472	назвал его	1	1
473	этот отрывок	2	1
474	данном случае	2	1
475	особенно в	1	1
476	него самого	1	1
477	с самого	1	1
478	говорить о	1	1
479	в дальнейшем	5	1
480	этот период	2	1
481	можно было	2	1
482	в нескольких	1	1
483	те же	3	1
484	определяется их	1	1
485	когда в	1	1
486	по ее	1	1
487	мира и	1	1
488	и политики	1	1
489	нам сейчас	1	1
490	отрицать что	1	1
491	с ним	5	1
492	свидетельствуют о	1	1
493	является конечно	1	1
494	лет не	1	1
495	них не	1	1
496	следующем году	1	1
497	о нем	2	1
498	до последних	1	1
499	в порядке	1	1
500	в пользу	1	1
501	за свое	1	1
502	на вопрос	1	1
503	и что	5	1
504	все его	1	1
505	жизни он	1	1
506	в отрыве	1	1
507	на ее	1	1
508	т i	7	1
509	лет спустя	1	1
510	что хотел	1	1
511	наконец в	3	1
512	соч с	15	1
513	если это	1	1
514	разницы между	2	1
515	в лице	1	1
516	в литературе	1	1
517	того что	5	1
518	насколько можно	1	1
519	тех пор	1	1
520	в двух	2	1
521	популярных в	1	1
522	дело с	1	1
523	но ни	1	1
524	хотя бы	3	1
525	течение всей	2	1
526	которое мы	1	1
527	поэтому и	1	1
528	до наших	1	1
529	себя в	2	1
530	так что	5	1
531	в т	1	1
532	оказывается в	1	1
533	а напротив	1	1
534	ни одного	1	1
535	больше не	1	1
536	же из	1	1
537	не принимает	1	1
538	в данной	1	1
539	в душе	1	1
540	на эту	2	1
541	как тот	1	1
542	за ним	1	1
543	этот раз	3	1
544	себе в	2	1
545	с семьей	1	1
546	иронии или	1	1
547	правда к	1	1
548	друг друга	2	1
549	проводит в	1	1
550	заметить что	1	1
551	кроме этих	1	1
552	от того	1	1
553	на том	1	1
554	ее на	2	1
555	месяцев до	1	1
556	само собой	3	1
557	для того	2	1
558	представление о	1	1
559	ты не	1	1
560	возможно что	2	1
561	в высшей	1	1
562	несколько месяцев	2	1
563	или иначе	3	1
564	последнего в	1	1
565	на этот	4	1
566	говорить и	1	1
567	миру и	1	1
568	далеко не	1	1
569	и прежде	2	1
570	было и	1	1
571	он считал	1	1
572	и др	1	1
573	этому времени	2	1
574	его из	1	1
575	к более	1	1
576	вторая половина	1	1
577	было сказано	1	1
578	его как	1	1
579	которой я	1	1
580	март г	1	1
581	приводятся по	1	1
582	о чем	6	1
583	можно понять	1	1
584	и своим	1	1
585	него не	1	1
586	что из	1	1
587	своего друга	1	1
588	молод и	1	1
589	существующее в	2	1
590	та часть	2	1
591	нет никаких	2	1
592	и она	2	1
593	рассматривать и	1	1
594	эти слова	1	1
595	по дошедшим	1	1
596	и потому	2	1
597	из трех	3	1
598	отрывок из	2	1
599	в разной	1	1
600	что именно	1	1
601	к своему	1	1
602	в апреле	1	1
603	в данном	3	1
604	же времени	1	1
605	в той	2	1
606	одновременно с	1	1
607	году он	1	1
608	как бы	5	1
609	образ жизни	1	1
610	из отдельных	1	1
611	в это	4	1
612	с этой	4	1
613	еще к	1	1
614	я пользуюсь	1	1
615	впрочем не	3	1
616	однако трудно	1	1
617	в основном	5	1
618	о его	5	1
619	его отца	1	1
620	что нет	1	1
621	романа с	1	1
622	годов в	2	1
623	в книге	1	1
624	сравнить с	1	1
625	обычно не	1	1
626	всей европы	1	1
627	чтобы понять	1	1
628	с известной	2	1
629	от него	1	1
630	у них	1	1
631	еще более	3	1
632	года в	6	1
633	не требовал	1	1
634	хотя в	1	1
635	бы на	1	1
636	этих элементов	1	1
637	отношении к	1	1
638	же собственно	1	1
639	в общем	2	1
640	превосходство над	1	1
641	бы с	2	1
642	были для	1	1
643	хотя как	1	1
644	сведения о	3	1
645	с ней	2	1
646	сказать что	11	1
647	применил к	1	1
648	больше всего	1	1
649	к его	2	1
650	развития и	1	1
651	ко всему	4	1
652	именно к	3	1
653	ли он	2	1
654	на третьем	1	1
655	время не	1	1
656	в трех	2	1
657	в каком	1	1
658	жизни и	6	1
659	разных лиц	1	1
660	концов в	1	1
661	к этой	2	1
662	и другие	1	1
663	именно здесь	1	1
664	это в	3	1
665	в состояние	1	1
666	гораздо более	2	1
667	в таком	3	1
668	том числе	1	1
669	они не	1	1
