N	2gram	Propp_Russ_1	Psycholo
246	своего апогея	1	2
247	и того	1	2
248	одного и	1	2
249	и при	1	2
250	с точки	3	2
251	в отличие	1	2
252	в которых	5	2
253	и под	1	2
254	любви и	1	2
255	что есть	1	2
256	деле это	1	2
257	в то	1	2
258	что ему	2	2
259	дело в	1	2
260	того как	5	2
261	что их	1	2
262	к этим	1	2
263	и так	1	2
264	ли не	1	2
265	если же	1	2
266	говорится что	3	2
267	приводит к	3	2
268	на том	1	2
269	и другими	2	2
270	не с	3	2
271	еще в	4	2
272	что дело	1	2
273	ничего не	3	2
274	находится в	2	2
275	и та	1	2
276	но мы	1	2
277	или на	3	2
278	можно сказать	1	2
279	связь между	2	2
280	от одного	1	2
281	в форме	1	2
282	как например	3	2
283	быть и	2	2
284	обе эти	1	2
285	их не	2	2
286	в качестве	3	2
287	связи с	4	2
288	его с	4	2
289	каким образом	1	2
290	не дает	1	2
291	мы знаем	1	2
292	представить себе	1	2
293	в одном	3	2
294	должны будем	1	2
295	нет в	1	2
296	представляют собой	7	2
297	с той	1	2
298	себя и	2	2
299	другому и	1	2
300	на которых	1	2
301	до конца	2	2
302	и самый	1	2
303	борьбу и	1	2
304	или с	1	2
305	в эпосе	1	2
306	в течение	5	2
307	против такого	1	2
308	по существу	4	2
309	исходя из	1	2
310	этом случае	5	2
311	все это	6	2
312	что касается	1	2
313	не является	1	2
314	же в	1	2
315	между ними	1	2
316	не знает	1	2
317	не что	2	2
318	нас не	2	2
319	например в	2	1
320	перенесено на	2	1
321	переходит к	1	1
322	смысл который	1	1
323	только потому	1	1
324	мы обнаружим	1	1
325	на две	1	1
326	этому вопросу	2	1
327	и за	1	1
328	и могут	1	1
329	из всех	1	1
330	а совершенно	1	1
331	на место	1	1
332	из своих	1	1
333	то вероятно	1	1
334	но такое	1	1
335	рая и	1	1
336	был еще	1	1
337	для наших	2	1
338	большей частью	1	1
339	такими какими	1	1
340	ему с	1	1
341	на них	1	1
342	отсюда можно	1	1
343	его словам	1	1
344	в чем	1	1
345	их так	1	1
346	а только	1	1
347	точка зрения	1	1
348	связано с	1	1
349	очень ясно	2	1
350	не все	1	1
351	если в	3	1
352	тут же	2	1
353	отдельности может	1	1
354	не просто	2	1
355	значение имеет	1	1
356	отличаются от	1	1
357	наших целей	2	1
358	относится к	1	1
359	которые не	3	1
360	совершенно естественно	1	1
361	общего с	1	1
362	рисует картину	1	1
363	а третий	1	1
364	то чем	1	1
365	совершенно другой	1	1
366	и различные	1	1
367	еще и	1	1
368	уже указывалось	3	1
369	приводят к	1	1
370	хотя и	2	1
371	последовательность событий	1	1
372	можно сделать	3	1
373	от этого	1	1
374	их содержания	1	1
375	та же	2	1
376	представляет собой	4	1
377	еще далеко	1	1
378	ни одна	1	1
379	можем конечно	1	1
380	в употреблении	1	1
381	тому же	1	1
382	во многих	5	1
383	были связаны	2	1
384	иногда же	1	1
385	главным образом	2	1
386	собственном смысле	1	1
387	и вообще	1	1
388	этого вопроса	1	1
389	не к	1	1
390	по своему	1	1
391	но вместе	1	1
392	его от	2	1
393	с собой	4	1
394	не бывает	1	1
395	эта же	1	1
396	которое как	1	1
397	и наоборот	1	1
398	какими их	1	1
399	смысле в	1	1
400	с в	4	1
401	они должны	1	1
402	возникает еще	1	1
403	на этой	2	1
404	не соответствует	1	1
405	в жизни	2	1
406	и смерти	1	1
407	о характере	1	1
408	этого слова	3	1
409	далеко не	3	1
410	нас к	2	1
411	первые два	1	1
412	которой он	1	1
413	оно имеет	1	1
414	года и	1	1
415	в один	2	1
416	что значит	1	1
417	мы попытаемся	2	1
418	привело к	2	1
419	указывает и	1	1
420	кладбище в	1	1
421	она в	3	1
422	установить что	1	1
423	вторая часть	1	1
424	представление о	3	1
425	очевидным и	1	1
426	не менее	3	1
427	одном из	1	1
428	что первые	1	1
429	но эта	1	1
430	точку зрения	1	1
431	которые в	1	1
432	в россии	4	1
433	и эти	1	1
434	лежит не	1	1
435	их в	3	1
436	необходимо чтобы	1	1
437	этой работы	2	1
438	сам он	1	1
439	форму в	1	1
440	что чем	1	1
441	при всех	1	1
442	вплоть до	4	1
443	но они	3	1
444	стремление к	1	1
445	она не	2	1
446	иной раз	1	1
447	на кладбище	4	1
448	хотелось бы	1	1
449	для каждого	1	1
450	означает что	2	1
451	тогда когда	1	1
452	только из	1	1
453	ее с	1	1
454	когда они	1	1
455	подобное же	1	1
456	в самых	1	1
457	не могло	1	1
458	вытекает из	1	1
459	не имеет	6	1
460	в разных	3	1
461	несомненно очень	1	1
462	которые и	1	1
463	он сообщает	1	1
464	явление в	1	1
465	же после	1	1
466	детей и	2	1
467	в русском	4	1
468	и цель	1	1
469	к ней	2	1
470	имеет совершенно	1	1
471	вот что	1	1
472	и теперь	1	1
473	можно рассматривать	1	1
474	только с	1	1
475	доказать что	1	1
476	в области	3	1
477	имеем здесь	1	1
478	ему не	1	1
479	к таким	3	1
480	ни о	1	1
481	сомнение в	1	1
482	и другой	3	1
483	чтобы сделать	1	1
484	в других	11	1
485	должны быть	1	1
486	сходство с	2	1
487	содержанием и	1	1
488	для такого	1	1
489	русском языке	1	1
490	души а	1	1
491	его значение	1	1
492	в работах	1	1
493	обычно в	1	1
494	как не	2	1
495	свою очередь	2	1
496	в некоторых	4	1
497	рассматривать как	1	1
498	на другой	1	1
499	только при	1	1
500	он просто	1	1
501	в собственном	1	1
502	как по	2	1
503	то время	1	1
504	такого мнения	1	1
505	значение в	1	1
506	основа и	1	1
507	если они	1	1
508	с первым	1	1
509	каждого из	1	1
510	и каждый	1	1
511	представляют собою	1	1
512	подойти к	2	1
513	часто в	1	1
514	основана на	1	1
515	составные части	2	1
516	быть может	1	1
517	которые также	1	1
518	мы рассмотрим	1	1
519	дальнейшего развития	1	1
520	из основных	1	1
521	и начало	2	1
522	но имеют	1	1
523	после того	2	1
524	и просто	1	1
525	как этот	1	1
526	там же	5	1
527	и во	1	1
528	нас в	1	1
529	к нему	1	1
530	того общего	1	1
531	между тем	7	1
532	комедии и	1	1
533	существу в	1	1
534	нуждается в	1	1
535	человека там	1	1
536	самым большим	1	1
537	это приводит	1	1
538	не так	1	1
539	показывают что	2	1
540	на которой	1	1
541	не о	1	1
542	в какой	2	1
543	к их	1	1
544	и действительно	1	1
545	поэтому и	1	1
546	который в	1	1
547	и ее	1	1
548	с которыми	1	1
549	в эти	4	1
550	его жизнь	1	1
551	вызывает у	1	1
552	уже не	6	1
553	был заимствован	1	1
554	в виде	6	1
555	в начале	1	1
556	за счет	2	1
557	но совершенно	1	1
558	описывается как	2	1
559	его и	2	1
560	только одно	1	1
561	и их	4	1
562	слова в	3	1
563	нами как	1	1
564	нашем сознании	1	1
565	свою любовь	1	1
566	составных частей	1	1
567	но что	2	1
568	каждый из	1	1
569	заметить что	1	1
570	смерти и	1	1
571	которые как	1	1
572	не были	2	1
573	тем у	1	1
574	как у	1	1
575	связаны с	3	1
576	сюда же	1	1
577	совершенно ином	1	1
578	мы еще	1	1
579	он считал	1	1
580	и др	4	1
581	что не	1	1
582	что для	1	1
583	художественной форме	1	1
584	них же	1	1
585	что им	1	1
586	не было	2	1
587	его как	2	1
588	выступают в	1	1
589	сходство в	1	1
590	ее на	1	1
591	в одно	1	1
592	если не	1	1
593	мы видели	1	1
594	с трудом	1	1
595	несовместимого с	1	1
596	видели в	1	1
597	на смерть	1	1
598	это имеет	2	1
599	что каждый	1	1
600	многих случаях	2	1
601	целом ряде	1	1
602	тому как	1	1
603	и смысла	1	1
604	и всей	2	1
605	в первой	1	1
606	в очень	1	1
607	это к	1	1
608	может служить	1	1
609	и всех	1	1
610	останавливаться на	2	1
611	ко времени	3	1
612	только для	2	1
613	но это	4	1
614	но для	1	1
615	или по	1	1
616	на первую	1	1
617	ближе к	1	1
618	рассуждение о	1	1
619	что наш	1	1
620	много но	1	1
621	и другим	2	1
622	с которого	1	1
623	совершенно иное	1	1
624	гораздо менее	1	1
625	мыслей в	1	1
626	будто бы	6	1
627	во время	14	1
628	по традиции	1	1
629	к самым	1	1
630	нам не	1	1
631	с ними	5	1
632	это на	1	1
633	им не	1	1
634	отношению к	1	1
635	ко всему	1	1
636	в отдельности	2	1
637	у которых	2	1
638	ниже мы	1	1
639	к числу	1	1
640	а нечто	1	1
641	именно здесь	1	1
642	из чего	1	1
643	можно назвать	1	1
644	во всяком	1	1
645	все что	1	1
646	ничего общего	2	1
