N	4gram	Tiupa_Anal_1	Narrotol
385	структур мышления мифологическое мышление	1	1
386	в этнографии терминологией а	1	1
387	или иной форме например	1	1
388	до вступления в решающую	1	1
389	ослабление прежних жизненных связей	1	1
390	фабула практически неотличимая от	1	1
391	в том что он	2	1
392	инициации имеет место перемена	1	1
393	позицией предполагающей разрыв или	1	1
394	об однократных и внезакономерных	1	1
395	вектор сюжетного мышления напротив	1	1
396	такой органический процесс существенно	1	1
397	разрыв или существенное ослабление	1	1
398	частности возможно ложное партнерство	1	1
399	а в литературе новейшего	1	1
400	бесконечно репродуцируемых испытаний наконец	1	1
401	времени также уходом в	1	1
402	легкого повреждения или до	1	1
403	его новое жизненное качество	1	1
404	освещении было проведено четкое	1	1
405	имеет место перемена статуса	1	1
406	куколка имаго взрослая особь	1	1
407	устройству хотя в современной	1	1
408	мертвых может заостряться до	1	1
409	магической власти царя-жреца не	1	1
410	роль по отношению к	1	1
411	текста поразительно и быть	1	1
412	здесь имеют место неудачные	1	1
413	может заостряться до смертельного	1	1
414	процесс существенно повлиявший на	1	1
415	героем помощников и/или вредителей	1	1
416	множества преданий о царских	1	1
417	мышления напротив горизонталь устремленная	1	1
418	в типологическом освещении было	1	1
419	новое жизненное качество представленная	1	1
420	практически неотличимая от мифа	1	1
421	поведение героя в последующих	1	1
422	инверсией третьей и четвертой	1	1
423	соответствии с установившейся в	1	1
424	сами по себе они	1	1
425	индивида фаза символической смерти	1	1
426	события мыслилась как необратимая	1	1
427	выступало залогом воспроизводимости нерушимого	1	1
428	собственно пространственного ухода в	1	1
429	зерно сюжетного повествования составила	1	1
430	также уходом в себя	1	1
431	говорит и как говорит	1	1
432	что случилось однажды но	1	1
433	структуру и все их	1	1
434	в качестве своего культурно-исторического	1	1
435	и устройству хотя в	1	1
436	умудрения стадию пробных искушений	1	1
437	достаточно подробная характеристика персонажа	1	1
438	ожесточением мечтательностью вообще жизненной	1	1
439	произведение в его событийной	1	1
440	параметры соотносимое с умирающей	1	1
441	дочери эта широко распространенная	1	1
442	сюжета в типологическом освещении	1	1
443	личинка куколка имаго взрослая	1	1
444	обретение героем помощников и/или	1	1
445	последнем мы и сами	1	1
446	утрата близкого существа или	1	1
447	может быть сведена к	1	1
448	героя к месту своих	1	1
449	стадиально разнородных структур мышления	1	1
450	сюжетного повествования составила фиксация	1	1
451	нового времени данная археосюжетная	1	1
452	архаическая фабула практически неотличимая	1	1
453	от начала к концу	1	1
454	терминологией а ван геннепа	1	1
455	в архаических формах ритуально-символической	1	1
456	складывается из четырех а	1	1
457	не может быть сведена	1	1
458	смерть и символическое воскресение	1	1
459	жизненной искушенности в литературе	1	1
460	то же время они	1	1
461	мертвых умудрение приобретение знаний	1	1
462	чтобы воцариться в чужой	1	1
463	насекомого яичко личинка куколка	1	1
464	обряд инициации в качестве	1	1
465	опасном испытании порой в	1	1
466	было бы именовать фазой	1	1
467	социального или особенно в	1	1
468	этом ряду выступает фаза	1	1
469	сюжет бесконечно репродуцируемых испытаний	1	1
470	поведения в частности возможно	1	1
471	перерождение символическое второе рождение	1	1
472	переходный обряд инициации в	1	1
473	инициации предстает рассказ о	1	1
474	существенно повышающим уровень его	1	1
475	характеристика персонажа выделяющая его	1	1
476	мировое древо выступало залогом	1	1
477	персонажа выделяющая его из	1	1
478	в смертельно опасном испытании	1	1
479	может не случайно напоминает	1	1
480	фаз герой волшебной сказки	1	1
481	прежним царем и ставшего	1	1
482	а не безликой роевой	1	1
483	времени данная археосюжетная фаза	1	1
484	мир эксцессов и аномалий	1	1
485	в сказке обнаруживается далеко	1	1
486	например утрата близкого существа	1	1
487	героя статуса внешнего социального	1	1
488	связей индивида фаза символической	1	1
489	помимо внешнего собственно пространственного	1	1
490	кумулятивный сюжет воспитания третью	1	1
491	порой в поединке с	1	1
492	разочарованием ожесточением мечтательностью вообще	1	1
493	смертельного риска в частности	1	1
494	существо начинало мыслиться индивидуальностью	1	1
495	не было и не	1	1
496	к протосюжету инициации предстает	1	1
497	тэрнера следует обозначить как	1	1
498	они трактовали не об	1	1
499	сюжетных сами по себе	1	1
500	нерушимого миропорядка символизируя сакральный	1	1
501	существенно повлиявший на мифологическое	1	1
502	иной форме например утрата	1	1
503	стадии инициации имеет место	1	1
504	пространственного ухода в частности	1	1
505	всего было бы именовать	1	1
506	воспитания третью фазу в	1	1
507	и сами участвуем как	1	1
508	сказке обнаруживается далеко не	1	1
509	нередко здесь имеют место	1	1
510	в решающую фазу смертельного	1	1
511	преображения здесь как и	1	1
512	смерти и эта фаза	1	1
513	ни на что не	1	1
514	риска в частности до	1	1
515	базовой инфраструктуры не только	1	1
516	аналогии с мировым древом	1	1
517	фаза преображения здесь как	1	1
518	вертикаль мировое древо игравшее	1	1
519	литературе новейшего времени также	1	1
520	лотмана происхождение сюжета в	1	1
521	юноши в мужчину охотника	1	1
522	пробных искушений и испытаний	1	1
523	и/или вредителей нередко здесь	1	1
524	в современной передаче средствами	1	1
525	традиционной но и позднейшей	1	1
526	в какой это существо	1	1
527	ритуально-символической смерти героя или	1	1
528	яичко личинка куколка имаго	1	1
529	решающую фазу смертельного испытания	1	1
530	к месту своих прежних	1	1
531	и аномалий который окружал	1	1
532	из древнейших этапов становления	1	1
533	в произведении и событие	1	1
534	форме например утрата близкого	1	1
535	не о том что	1	1
536	царских детях покидающих свою	1	1
537	устремленная от начала к	1	1
538	размыкающего и выпрямляющего круговорот	1	1
539	в этом последнем мы	1	1
540	жизненной позицией предполагающей разрыв	1	1
541	что не отвечает представляется	1	1
542	ю.м лотмана происхождение сюжета	1	1
543	происхождение сюжета в типологическом	1	1
544	мировое древо игравшее особую	1	1
545	акцентируется его новое жизненное	1	1
546	и круговорот жизни оно	1	1
547	достигшего половой зрелости человеческого	1	1
548	расторжение прежних родовых связей	1	1
549	напротив горизонталь устремленная от	1	1
550	архитектоническим вектором мифологического мышления	1	1
551	по аналогии с мировым	1	1
552	второе рождение сопровождается возвращением	1	1
553	о воцарении пришельца доказавшего	1	1
554	фазы способна решить предыстория	1	1
555	переход магической власти царя-жреца	1	1
556	недолжные пробы жизненного поведения	1	1
557	эффективное поведение героя в	1	1
558	жизненного поведения в частности	1	1
559	средствами линейного повествования размыкающего	1	1
560	партнерство предваряющие эффективное поведение	1	1
561	о действительно необратимом историческом	1	1
562	волшебной сказки как правило	1	1
563	власти царя-жреца не от	1	1
564	установление новых межсубъектных связей	1	1
565	древо выступало залогом воспроизводимости	1	1
566	и символическое воскресение человека	1	1
567	ухода в частности поиска	1	1
568	фрэзером при рассмотрении множества	1	1
569	человека к норме и	1	1
570	повышающим уровень его жизненной	1	1
571	стране мертвых умудрение приобретение	1	1
572	в отличие от элементов	1	1
573	классической работе ю.м лотмана	1	1
574	воскресающей весной растительностью мировое	1	1
575	в частности возможно ложное	1	1
576	необратимое превращение юноши в	1	1
577	современной передаче средствами линейного	1	1
578	половой зрелости человеческого существа	1	1
579	центр мира и круговорот	1	1
580	всего лишь одним из	1	1
581	рода существенно повышающим уровень	1	1
582	выделяющая его из общей	1	1
583	исключало необратимость свершающихся вокруг	1	1
584	тексты приобретают вид сюжетных	1	1
585	репродуцируемых не о том	1	1
586	а ван геннепа и	1	1
587	или посещения им потусторонней	1	1
588	поразительно и быть может	1	1
589	рассказывания в этом последнем	1	1
590	к норме и устройству	1	1
591	мысль о том что	1	1
592	редуцироваться до легкого повреждения	1	1
593	как необратимая в той	1	1
594	исследованная дж фрэзером при	1	1
595	точнее всего было бы	1	1
596	вступления в решающую фазу	1	1
597	им потусторонней страны мертвых	1	1
598	действительно необратимом историческом событии	1	1
599	в частности до поединка	1	1
600	второй в этом ряду	1	1
601	выступать в архаических формах	1	1
602	работе ю.м лотмана происхождение	1	1
603	фазу в соответствии с	1	1
604	и быть может не	1	1
605	связей на фоне которых	1	1
606	хотя в современной передаче	1	1
607	необратимость свершающихся вокруг него	1	1
608	произведении и событие самого	1	1
609	фаза порой гипертрофируется и	1	1
610	необратимом историческом событии о	1	1
611	не отвечает представляется нам	1	1
612	перед нами два события	1	1
613	какой это существо начинало	1	1
614	в том что именно	1	1
615	мужчину охотника воина жениха	1	1
616	зиме но воскресающей весной	1	1
617	мифологическое мышление человека как	1	1
618	не об однократных и	1	1
619	и позднейшей оригинальной сюжетики	1	1
620	напротив затворничества она может	1	1
621	есть не что иное	3	1
622	сакральный центр мира и	1	1
623	есть уже необратимое превращение	1	1
624	в частности поиска побега	1	1
625	его из общей картины	1	1
626	статуса внешнего социального или	1	1
627	по себе они таковыми	1	1
628	место перемена статуса героя	1	1
629	смерти героя или посещения	1	1
630	фазой обособления помимо внешнего	1	1
631	может выступать в архаических	1	1
632	близкого существа или зрелище	1	1
633	внутреннюю структуру и все	1	1
