N	2gram	Propp_Isto_6	KulturaY
246	если и	1	2
247	к такой	1	2
248	в таких	1	2
249	может служить	1	2
250	это еще	3	2
251	никак не	1	2
252	и такие	1	2
253	отличается от	2	2
254	к другой	1	2
255	уже совершенно	1	2
256	такая же	1	2
257	совершенно ясно	4	2
258	так в	6	2
259	то или	2	2
260	но мы	2	2
261	на том	8	2
262	здесь как	1	2
263	вопрос этот	2	2
264	когда в	2	2
265	по тому	1	2
266	все те	1	2
267	и здесь	1	2
268	язык и	1	2
269	можно сказать	2	2
270	как они	1	2
271	можно видеть	1	2
272	эти два	2	2
273	может оказаться	1	2
274	тот или	1	2
275	именно на	2	2
276	в качестве	3	2
277	то и	2	2
278	что если	1	2
279	ясно однако	1	2
280	он имеет	4	2
281	в одном	3	2
282	в некоторых	2	2
283	то у	1	2
284	образом не	1	2
285	в особенности	1	2
286	еще и	1	2
287	только что	2	2
288	на этот	1	2
289	не означает	2	2
290	в свете	1	2
291	подобного рода	1	2
292	о чем	2	2
293	что мы	2	2
294	в частности	3	2
295	вместе с	8	2
296	так же	2	2
297	он будет	1	2
298	тому как	1	2
299	в тех	3	2
300	еще раз	1	2
301	все это	1	2
302	кроме того	3	2
303	мы найдем	2	2
304	указать на	1	2
305	то не	1	2
306	не с	1	2
307	главным образом	3	2
308	е в	2	2
309	не знает	1	2
310	то здесь	1	2
311	враг и	2	2
312	равно как	1	2
313	является и	3	2
314	в свое	2	2
315	это так	1	2
316	это в	1	2
317	во всяком	2	2
318	том числе	1	2
319	говорит это	1	1
320	представляют себе	2	1
321	ту же	2	1
322	отношения к	1	1
323	например в	7	1
324	же как	3	1
325	в движение	1	1
326	эти случаи	2	1
327	и то	3	1
328	мере в	1	1
329	вряд ли	1	1
330	между двумя	1	1
331	не имеют	1	1
332	был и	1	1
333	форма его	1	1
334	или с	1	1
335	возразить что	1	1
336	бы что	1	1
337	на место	3	1
338	установить что	2	1
339	и новые	1	1
340	и язык	1	1
341	нам в	1	1
342	именно к	1	1
343	время как	3	1
344	но она	1	1
345	в полной	1	1
346	эта функция	1	1
347	в большом	1	1
348	связана с	3	1
349	не совсем	1	1
350	роль с	1	1
351	есть вместе	1	1
352	большей частью	2	1
353	который может	1	1
354	и на	12	1
355	стоят на	1	1
356	нет так	1	1
357	но тогда	1	1
358	тогда как	2	1
359	тут же	1	1
360	от основного	1	1
361	которые не	1	1
362	идет о	1	1
363	в одной	2	1
364	же с	1	1
365	отражает все	1	1
366	с этим	2	1
367	можно возразить	1	1
368	что касается	2	1
369	помнить что	1	1
370	перед нами	2	1
371	и где	1	1
372	тех случаях	3	1
373	которое и	1	1
374	как уже	1	1
375	для которой	1	1
376	каким-то образом	2	1
377	это более	1	1
378	в противоположность	1	1
379	вот несколько	1	1
380	за собой	5	1
381	и конечно	2	1
382	оттого что	3	1
383	на той	2	1
384	меньшей мере	1	1
385	это есть	1	1
386	ни один	1	1
387	формы в	1	1
388	другой то	1	1
389	условиях могла	1	1
390	того этот	1	1
391	одном случае	1	1
392	в главе	1	1
393	может считаться	1	1
394	раз в	1	1
395	им в	1	1
396	интересно что	2	1
397	имеем в	4	1
398	и те	2	1
399	почти всегда	3	1
400	если он	3	1
401	мы наблюдаем	1	1
402	этот процесс	1	1
403	связанные с	1	1
404	есть две	1	1
405	они пытаются	1	1
406	раз когда	1	1
407	от которого	1	1
408	можно вообразить	1	1
409	образом и	2	1
410	но дело	1	1
411	так например	3	1
412	и наоборот	1	1
413	здесь мы	4	1
414	с формами	1	1
415	так называемым	1	1
416	не будет	5	1
417	в другом	1	1
418	давно исчезнувших	1	1
419	высокой ступени	1	1
420	образом если	1	1
421	здесь нас	1	1
422	с неба	1	1
423	он есть	1	1
424	известно что	2	1
425	именно что	2	1
426	после этого	4	1
427	чаще всего	5	1
428	что изучение	1	1
429	тех которые	2	1
430	он является	1	1
431	показывает что	3	1
432	не всегда	4	1
433	когда я	1	1
434	его основных	1	1
435	из нашего	1	1
436	обратимся к	1	1
437	это очевидно	2	1
438	же есть	1	1
439	и становится	1	1
440	переносится в	1	1
441	она сама	1	1
442	таким же	3	1
443	и ее	3	1
444	всяком случае	2	1
445	на месте	1	1
446	она в	2	1
447	плоть и	1	1
448	представление о	9	1
449	на первых	1	1
450	оказывается что	1	1
451	они уже	1	1
452	что я	1	1
453	от его	1	1
454	о его	1	1
455	связано с	4	1
456	на другую	2	1
457	есть еще	2	1
458	того кто	1	1
459	даже в	2	1
460	случае в	1	1
461	что с	1	1
462	меня не	1	1
463	предмет ее	1	1
464	в русской	6	1
465	правда в	1	1
466	ее с	1	1
467	и продолжает	1	1
468	к этим	1	1
469	в основе	1	1
470	не могло	2	1
471	здесь может	1	1
472	о природе	1	1
473	казалось бы	1	1
474	в форму	2	1
475	а во	1	1
476	этой цели	1	1
477	чтобы меня	1	1
478	народа по	1	1
479	такой случай	2	1
480	по своей	1	1
481	за исключением	1	1
482	и его	7	1
483	следует отметить	1	1
484	как будто	3	1
485	конечно также	1	1
486	каждый раз	1	1
487	остановиться несколько	1	1
488	идет здесь	1	1
489	начиная с	1	1
490	такие случаи	1	1
491	мы возьмем	1	1
492	языке и	1	1
493	должны быть	2	1
494	совсем легко	1	1
495	в наши	1	1
496	например на	2	1
497	в одну	1	1
498	когда они	1	1
499	от которой	1	1
500	приходит к	3	1
501	на помощь	1	1
502	указание что	1	1
503	связи со	1	1
504	можно установить	1	1
505	языка так	1	1
506	приводит к	1	1
507	может дать	1	1
508	следовательно и	1	1
509	уже исключительно	1	1
510	никогда не	13	1
511	по аналогии	1	1
512	и каждый	1	1
513	часто в	1	1
514	это только	1	1
515	имеется в	3	1
516	о котором	2	1
517	этот может	1	1
518	как указано	3	1
519	означает что	1	1
520	нас и	1	1
521	но здесь	4	1
522	связанное с	1	1
523	сводится к	2	1
524	и возможно	1	1
525	вот почему	3	1
526	другом месте	1	1
527	тех кто	1	1
528	на этой	2	1
529	вот и	1	1
530	с соответствующими	2	1
531	точно таким	1	1
532	все тех	1	1
533	одного из	1	1
534	и обратить	1	1
535	с того	1	1
536	д но	1	1
537	предметы которые	1	1
538	по этому	1	1
539	к нему	1	1
540	но он	2	1
541	же формы	1	1
542	что видно	1	1
543	первых порах	1	1
544	более широкий	1	1
545	речь шла	1	1
546	то место	1	1
547	уже только	2	1
548	говорит он	2	1
549	них в	1	1
550	также в	1	1
551	все время	2	1
552	в него	3	1
553	но тут	1	1
554	что здесь	3	1
555	хорошо известно	1	1
556	быть и	1	1
557	показывают что	5	1
558	но так	3	1
559	но с	1	1
560	же все	1	1
561	а если	1	1
562	идет по	1	1
563	мы видим	5	1
564	время когда	1	1
565	одной из	1	1
566	с ними	2	1
567	не сказано	1	1
568	что даже	1	1
569	в себе	3	1
570	которое мы	1	1
571	поэтому и	1	1
572	от них	1	1
573	же и	1	1
574	и др	2	1
575	стоит на	2	1
576	своим собственным	1	1
577	в виде	6	1
578	здесь же	4	1
579	на ней	1	1
580	или даже	1	1
581	при помощи	3	1
582	его имени	2	1
583	не стал	1	1
584	на время	1	1
585	же объясняется	1	1
586	характерно что	1	1
587	мы знаем	2	1
588	для него	1	1
589	главе о	1	1
590	никто не	2	1
591	то время	3	1
592	но что	1	1
593	только с	1	1
594	они будут	1	1
595	к одной	1	1
596	есть вообще	1	1
597	нас однако	1	1
598	указание на	1	1
599	которое на	1	1
600	еще ничего	1	1
601	из плодов	1	1
602	из приведенных	1	1
603	именно как	1	1
604	со стороны	3	1
605	это указание	2	1
606	на примере	1	1
607	что тот	1	1
608	такое же	1	1
609	выше в	1	1
610	на русском	1	1
611	выше и	1	1
612	превращается в	7	1
613	а на	1	1
614	зависит от	4	1
615	также вопрос	1	1
616	а по	1	1
617	нас интересуют	1	1
618	на эту	1	1
619	многочисленные случаи	1	1
620	могут служить	1	1
621	так называемых	1	1
622	или наоборот	1	1
623	наше внимание	1	1
624	отсюда и	1	1
625	имеются в	2	1
626	из которых	3	1
627	при переходе	1	1
628	своем месте	1	1
629	месте и	1	1
630	наряду с	3	1
631	потому ли	1	1
632	также как	2	1
633	мы сразу	1	1
634	относящееся к	1	1
635	где это	1	1
636	в эту	2	1
637	в современной	1	1
638	том смысле	1	1
639	и формы	2	1
640	форме к	1	1
641	об одном	2	1
642	форме в	1	1
643	еще яснее	2	1
644	с большой	1	1
645	это явление	2	1
646	и для	1	1
647	которых он	2	1
648	и часто	1	1
649	случаях когда	3	1
650	и один	1	1
651	для этой	1	1
652	и от	3	1
653	думает что	1	1
654	только у	1	1
655	это во	1	1
656	бы ему	1	1
657	и вызывает	1	1
658	не представляет	2	1
659	от него	3	1
660	же что	1	1
661	у них	4	1
662	не должен	1	1
663	будто бы	1	1
664	находим в	1	1
665	же в	1	1
666	есть уже	1	1
667	они преследуют	1	1
668	и другие	3	1
669	но вот	2	1
670	давно уже	1	1
671	есть здесь	1	1
672	за этим	1	1
673	несмотря на	1	1
674	в народной	1	1
675	в свою	1	1
676	и множество	1	1
677	в моем	1	1
678	между ними	1	1
679	и коротко	1	1
680	на более	3	1
681	со мной	1	1
682	состоит из	1	1
683	в свой	1	1
684	в последнем	2	1
685	можно привести	1	1
686	и запас	1	1
687	что под	1	1
688	есть и	4	1
689	на своем	4	1
690	утверждать что	2	1
691	к этому	3	1
692	и вместе	1	1
693	заметить что	1	1
694	к этой	1	1
695	именно здесь	1	1
696	и эта	3	1
697	о которых	1	1
698	все что	4	1
699	этой точки	1	1
700	смысле что	1	1
