N	2gram	Bakhtin_Pr_1	Stilisti
279	должно быть	4	2
280	подойти к	1	2
281	эти три	1	2
282	тем что	4	2
283	заметить что	2	2
284	выбора и	1	2
285	вся действительность	1	2
286	ее с	1	2
287	себе и	3	2
288	мы имеем	1	2
289	в основе	4	2
290	про себя	1	2
291	ни один	3	2
292	не всегда	1	2
293	на первый	1	2
294	но даже	1	2
295	бы иной	1	2
296	вошел в	1	2
297	как уже	1	2
298	человека в	4	2
299	нуждаются в	1	2
300	в мире	6	2
301	до конца	8	2
302	и когда	1	2
303	показаться что	1	2
304	ли он	1	2
305	несмотря на	6	2
306	в своих	3	2
307	однако в	2	2
308	и нет	2	2
309	в частности	1	2
310	на эти	1	2
311	его не	1	2
312	в каком	1	2
313	в которых	2	2
314	к этому	1	2
315	ведь если	1	2
316	должна была	4	2
317	что он	8	2
318	но эта	4	2
319	к миру	1	2
320	слова не	1	2
321	в пределах	13	2
322	материалом и	1	2
323	другого человека	4	2
324	этот вопрос	2	2
325	времени и	1	2
326	в первой	2	2
327	развития в	1	2
328	и внутренняя	1	2
329	но это	4	2
330	не есть	2	2
331	словом но	1	1
332	если и	1	1
333	не допускает	1	1
334	одним из	6	1
335	минуту не	1	1
336	кругозора то	1	1
337	тому или	1	1
338	слов о	1	1
339	может и	1	1
340	прежде чем	1	1
341	личности от	1	1
342	он почти	1	1
343	по сравнению	1	1
344	сравнению с	1	1
345	о диалогичности	1	1
346	и социально-политическую	1	1
347	вне его	2	1
348	идеологией и	2	1
349	к той	1	1
350	дистанция между	1	1
351	должны быть	1	1
352	в одно	1	1
353	вложена в	1	1
354	ясно и	1	1
355	внешнего мира	3	1
356	за ним	3	1
357	второй голос	1	1
358	только как	2	1
359	искать в	2	1
360	на минуту	1	1
361	и понимания	3	1
362	в литературе	4	1
363	достаточно чтобы	1	1
364	от этого	1	1
365	его с	1	1
366	социальное положение	1	1
367	могла бы	1	1
368	правда мы	1	1
369	и благодаря	2	1
370	для своего	2	1
371	даже не	1	1
372	вопрос в	1	1
373	обозначения не	1	1
374	нет в	1	1
375	материал его	2	1
376	свою речь	1	1
377	все его	3	1
378	мы замечаем	1	1
379	становятся теперь	1	1
380	служат предметом	1	1
381	котором мы	1	1
382	отношению к	8	1
383	этот мир	3	1
384	и художественного	1	1
385	лишь из	1	1
386	ближе всего	1	1
387	должны перейти	1	1
388	она не	7	1
389	был очень	1	1
390	крайней мере	1	1
391	и действительно	1	1
392	был бы	6	1
393	во внешних	1	1
394	другой и	1	1
395	не путем	1	1
396	большинстве случаев	2	1
397	так ни	1	1
398	в движение	1	1
399	здесь как	1	1
400	кроме того	3	1
401	как такое	1	1
402	вовсе не	7	1
403	творчества в	1	1
404	так чтобы	4	1
405	в устах	1	1
406	твердым и	2	1
407	и всякий	1	1
408	значение для	1	1
409	следовательно что	2	1
410	одного и	1	1
411	ту сторону	2	1
412	в произведении	4	1
413	с самим	1	1
414	произведения и	2	1
415	иначе как	1	1
416	в большинстве	2	1
417	вполне понятно	1	1
418	как раз	6	1
419	всего на	1	1
420	у него	5	1
421	художественной форме	1	1
422	и во	2	1
423	основной принцип	1	1
424	даже в	4	1
425	самого говорящего	1	1
426	автора с	1	1
427	там где	10	1
428	сознания и	5	1
429	нами не	1	1
430	то все	1	1
431	исключительной важности	1	1
432	роман и	1	1
433	и другие	1	1
434	здесь остается	1	1
435	наконец на	1	1
436	из героев	1	1
437	этом не	1	1
438	до сих	2	1
439	слагается из	1	1
440	взгляд на	1	1
441	на языке	2	1
442	или иная	1	1
443	одному и	1	1
444	же самый	1	1
445	с другими	7	1
446	что я	1	1
447	его художественного	3	1
448	лишь по	1	1
449	в зеркале	1	1
450	первой части	1	1
451	того нового	1	1
452	то лишь	1	1
453	в другой	3	1
454	только его	1	1
455	все еще	1	1
456	также что	1	1
457	в их	3	1
458	они являются	1	1
459	и вне	1	1
460	убедиться в	1	1
461	лишь там	2	1
462	ну и	1	1
463	между отдельными	2	1
464	то в	1	1
465	и оценки	1	1
466	чтобы его	1	1
467	мы убедимся	1	1
468	смысле слова	1	1
469	одного центра	1	1
470	героев достоевского	1	1
471	и самое	3	1
472	действительности как	1	1
473	его как	4	1
474	ничем не	1	1
475	облик героя	1	1
476	вопросом как	1	1
477	нет это	1	1
478	что может	2	1
479	и смысловой	1	1
480	что в	8	1
481	и противоречащих	1	1
482	превращается в	4	1
483	с миром	1	1
484	то для	1	1
485	тон и	1	1
486	художественный замысел	1	1
487	нем и	1	1
488	с этой	2	1
489	природы но	1	1
490	например в	3	1
491	в себя	3	1
492	здесь в	1	1
493	совершенно не	1	1
494	иметь в	1	1
495	конструкции и	1	1
496	выпадает из	1	1
497	в таком	1	1
498	следовательно и	2	1
499	хоть сколько-нибудь	1	1
500	здесь нет	1	1
501	людей но	1	1
502	не существовало	1	1
503	увидим дальше	1	1
504	понятно что	1	1
505	выражать одну	1	1
506	но если	1	1
507	от всех	1	1
508	между тем	5	1
509	но как	3	1
510	эту задачу	1	1
511	и сами	1	1
512	смысле как	1	1
513	но они	2	1
514	он ни	2	1
515	к окружающей	1	1
516	свою мысль	1	1
517	или между	1	1
518	любовь ненависть	1	1
519	не трудно	1	1
520	лучше сказать	1	1
521	что для	1	1
522	суждение не	1	1
523	словесного выражения	1	1
524	человека но	2	1
525	живых социальных	1	1
526	и весь	1	1
527	мысли и	5	1
528	в стиле	1	1
529	за пределы	7	1
530	особенность идеологического	1	1
531	на вопрос	2	1
532	слова а	2	1
533	он постоянно	1	1
534	и всегда	1	1
535	все устойчивые	1	1
536	самостоятельным и	1	1
537	для создания	2	1
538	установка в	1	1
539	на свою	1	1
540	и оно	1	1
541	он у	1	1
542	бы к	2	1
543	из этих	1	1
544	которые ближе	1	1
545	это и	5	1
546	ее в	1	1
547	установлено на	1	1
548	и лишь	1	1
549	снова к	1	1
550	можно сделать	1	1
551	зрения и	2	1
552	в плоскость	3	1
553	отвлечемся от	1	1
554	в романе	9	1
555	за собой	1	1
556	и каждое	1	1
557	из тех	2	1
558	свою внутреннюю	1	1
559	в одной	6	1
560	и самая	1	1
561	он является	1	1
562	форму его	1	1
563	даже если	1	1
564	действительности в	1	1
565	и если	1	1
566	не то	1	1
567	но уже	1	1
568	мира и	7	1
569	в сущности	5	1
570	вы только	1	1
571	по себе	8	1
572	случайным и	1	1
573	в художественном	3	1
574	она является	2	1
575	вопросов и	1	1
576	и о	5	1
577	совершенно особый	1	1
578	этих трех	1	1
579	весь мир	1	1
580	другом месте	1	1
581	относится к	1	1
582	ни в	3	1
583	как можно	2	1
584	к сожалению	1	1
585	стыдно и	1	1
586	которые были	2	1
587	за пределами	1	1
588	основных элементов	1	1
589	в истории	2	1
590	так что	2	1
591	авторской речи	1	1
592	всякого рода	1	1
593	же и	2	1
594	благодаря чему	2	1
595	не надо	1	1
596	но этого	2	1
597	со своей	1	1
598	перестает быть	4	1
599	к которой	1	1
600	одного человека	2	1
601	как к	3	1
602	в первых	1	1
603	элементом его	2	1
604	только то	3	1
605	и становятся	1	1
606	и та	1	1
607	личность не	1	1
608	характер и	1	1
609	входящих в	1	1
610	группы к	1	1
611	жизни с	1	1
612	к более	2	1
613	уже говорили	1	1
614	как нам	1	1
615	вопрос кто	3	1
616	не о	2	1
617	значение не	1	1
618	могло бы	1	1
619	социальном мире	2	1
620	это та	1	1
621	это прежде	1	1
622	которых слагается	1	1
623	с их	5	1
624	образом в	1	1
625	переживание и	1	1
626	более или	1	1
627	является не	2	1
628	в особенности	1	1
629	из одного	4	1
630	а о	1	1
631	друг друга	3	1
632	и соответствующие	1	1
633	этой действительности	2	1
634	только не	1	1
635	теперь мы	1	1
636	зрения с	1	1
637	для этого	1	1
638	одна из	3	1
639	другой стороны	3	1
640	того в	1	1
641	не вошел	1	1
642	себе не	1	1
643	на те	1	1
644	вокруг одного	1	1
645	по крайней	1	1
646	всех этих	2	1
647	формы в	1	1
648	он в	3	1
649	будто бы	1	1
650	же как	1	1
651	к литературному	1	1
652	именно в	5	1
653	того как	1	1
654	хотя конечно	1	1
655	между несколькими	1	1
656	вот это	1	1
657	свое внешнее	1	1
658	по ту	2	1
659	все возможные	3	1
660	он говорит	1	1
661	ему как	1	1
662	к одной	1	1
663	совпадает с	2	1
664	для его	3	1
665	сам с	1	1
666	ее дальнейшего	1	1
667	и менее	1	1
668	и что	2	1
669	у достоевского	16	1
670	с одним	1	1
671	и неизбежно	1	1
672	однако не	2	1
673	в результате	4	1
674	он не	5	1
675	именно к	1	1
676	поэтому в	2	1
677	что-то сказать	1	1
678	именно этот	1	1
679	в основу	1	1
680	точками зрения	2	1
681	из всех	1	1
682	на этом	1	1
683	позволяет нам	1	1
684	само по	3	1
685	в действительности	1	1
686	не могут	6	1
687	обращаться к	1	1
688	не как	14	1
689	с идеологическими	1	1
690	громадную роль	1	1
691	позволяет ему	1	1
692	и никогда	1	1
693	он просто	1	1
694	истории и	1	1
695	в каждой	1	1
696	я не	3	1
697	в человеческом	1	1
698	непосредственно в	2	1
699	должен быть	1	1
700	различные точки	1	1
701	с другой	3	1
702	лишь с	1	1
703	в более	1	1
704	ведь мы	1	1
705	все они	1	1
706	та или	1	1
707	противоречащих друг	1	1
708	в другом	1	1
709	если же	3	1
710	время и	1	1
711	с которой	2	1
712	входят в	2	1
713	показать как	1	1
714	сознании и	2	1
715	на этот	2	1
716	все что	3	1
717	все равно	1	1
718	необходимо заметить	1	1
719	была бы	3	1
720	одну и	1	1
721	в основном	1	1
722	и до	3	1
723	но благодаря	1	1
724	более всего	1	1
725	по отношению	8	1
726	таким же	3	1
727	заставляет его	2	1
728	не слово	2	1
729	и есть	2	1
730	не из	3	1
731	или менее	1	1
732	действительность становится	1	1
733	виду прежде	1	1
734	включено в	1	1
735	и одновременно	3	1
736	этапы развития	1	1
737	и художественно	1	1
738	он должен	1	1
739	себе все	1	1
740	соприкасается с	1	1
741	знает что	1	1
742	в литературном	1	1
743	раз и	4	1
744	сознания при	1	1
745	которой должен	1	1
746	ничто не	1	1
747	является только	1	1
748	противоречие и	1	1
749	только ошибка	1	1
750	оно может	2	1
751	что бы	1	1
752	именно потому	2	1
753	характерен для	1	1
754	никак не	2	1
755	и внутреннюю	1	1
756	в самой	6	1
757	ведь они	2	1
758	эта форма	2	1
759	противоречия и	2	1
760	особый тип	1	1
761	благодаря этому	2	1
762	тому как	3	1
763	относится и	1	1
764	со стороны	1	1
765	со своими	2	1
766	сознания как	1	1
767	художественного произведения	1	1
768	уже у	1	1
769	слово в	2	1
770	как же	4	1
771	сливается с	6	1
772	имеем в	1	1
773	не совпадает	1	1
774	чужое слово	2	1
775	наконец он	1	1
776	в плохое	1	1
777	внутреннего слова	1	1
778	и оценками	1	1
779	жизни как	1	1
780	возможно лишь	1	1
781	к одному	1	1
782	ибо они	1	1
783	вообще не	1	1
784	здесь же	1	1
785	наконец и	1	1
786	является в	1	1
787	ведь эти	1	1
788	организуя и	1	1
789	отметить что	1	1
790	чтобы убедиться	1	1
791	в своем	8	1
792	как материал	1	1
793	но отчасти	1	1
794	роль и	1	1
795	в русской	1	1
