N	2gram	Losev_Prob_2	Psycholo
201	рассматриваться как	1	3
202	не можем	4	3
203	только на	9	3
204	мышления и	2	3
205	это обстоятельство	2	3
206	слова в	1	3
207	в конце	7	3
208	от того	1	3
209	и только	4	3
210	до сих	4	3
211	не было	3	3
212	какой мере	1	3
213	противоречие с	1	3
214	в состоянии	2	3
215	сих пор	4	3
216	но это	6	3
217	должны быть	1	3
218	конце концов	7	3
219	т е	1	3
220	все что	3	3
221	как на	2	3
222	в таком	11	3
223	то на	2	2
224	ту же	1	2
225	таком случае	10	2
226	и то	10	2
227	и без	5	2
228	на самом	4	2
229	есть не	6	2
230	как мы	5	2
231	бы что	2	2
232	есть нечто	7	2
233	оно есть	1	2
234	это отношение	3	2
235	но даже	3	2
236	большей частью	3	2
237	только то	3	2
238	в область	4	2
239	но как	6	2
240	в голове	2	2
241	а только	6	2
242	не то	2	2
243	и всякий	3	2
244	отношение к	1	2
245	или иное	2	2
246	что они	3	2
247	сама по	4	2
248	что само	1	2
249	если она	1	2
250	независимо от	2	2
251	последнее время	1	2
252	чего мы	1	2
253	предмета с	2	2
254	более или	4	2
255	как таковое	1	2
256	есть ли	1	2
257	бы и	7	2
258	мы получаем	1	2
259	представляет собой	2	2
260	в известном	1	2
261	остановиться на	1	2
262	и тот	3	2
263	в нем	1	2
264	из виду	1	2
265	русском языке	2	2
266	как они	2	2
267	существу дела	1	2
268	и с	10	2
269	его в	3	2
270	если при	1	2
271	на почве	1	2
272	этом смысле	5	2
273	и тем	4	2
274	в них	2	2
275	далеко не	4	2
276	то чтобы	2	2
277	и очень	1	2
278	такой же	1	2
279	и тогда	1	2
280	или менее	4	2
281	что такое	18	2
282	в такой	2	2
283	и понятия	1	2
284	мысли и	2	2
285	бы мы	2	2
286	тем не	12	2
287	их в	4	2
288	даже в	2	2
289	этой области	3	2
290	что есть	1	2
291	можно ли	6	2
292	не менее	13	2
293	всякое отношение	1	2
294	тем самым	7	2
295	из нас	1	2
296	в науке	3	2
297	в основе	3	2
298	мы все	3	2
299	казалось бы	7	2
300	ничего не	10	2
301	в противоречие	1	2
302	исследования мы	1	2
303	тех или	3	2
304	и теперь	1	2
305	отношение и	2	2
306	что речь	1	2
307	уже и	3	2
308	этом отношении	1	2
309	ли это	2	2
310	может показаться	1	2
311	в основу	1	2
312	есть только	8	2
313	же самое	6	2
314	отказаться от	1	2
315	на это	2	2
316	если же	3	2
317	этой теорией	1	2
318	и поэтому	2	2
319	без всякого	4	2
320	отношений и	1	2
321	то или	3	2
322	том случае	2	2
323	мы пытаемся	1	2
324	это только	3	2
325	формы то	1	2
326	с ним	1	2
327	в настоящее	16	2
328	и здесь	4	2
329	настоящее время	16	2
330	мы рискуем	1	2
331	но и	16	2
332	случае не	4	2
333	нас в	3	2
334	этих двух	1	2
335	и во	1	2
336	что с	2	2
337	или как	2	2
338	тем или	1	2
339	этому поводу	2	2
340	и следовательно	4	2
341	в него	2	2
342	к нему	2	2
343	что здесь	1	2
344	тот же	4	2
345	и потому	1	2
346	в разные	2	2
347	никак нельзя	3	2
348	по этому	3	2
349	в качестве	2	2
350	уже не	8	2
351	от других	1	2
352	ту или	1	2
353	и их	3	2
354	в одном	1	2
355	к ним	1	2
356	но что	1	2
357	речь и	1	2
358	как раз	8	2
359	в каком	4	2
360	себя и	1	2
361	что для	3	2
362	говорит о	1	2
363	то и	4	2
364	не означает	1	2
365	не быть	1	2
366	о чем	6	2
367	в связи	5	2
368	такой степени	1	2
369	слова то	3	2
370	выражения и	1	2
371	настоящей работы	6	2
372	учению о	2	2
373	что же	9	2
374	чувства и	1	2
375	может считаться	1	2
376	из отдельных	2	2
377	и таким	1	2
378	отличается от	2	2
379	к другим	1	2
380	она должна	2	2
381	не знаем	3	2
382	не существует	6	2
383	и от	3	2
384	и самым	1	2
385	бы в	3	2
386	к этой	1	2
387	и как	4	2
388	будто бы	5	2
389	или не	2	2
390	до тех	4	2
391	не обладает	1	2
392	мы считаем	2	2
393	что даже	1	2
394	из этого	2	2
395	только о	8	2
396	по поводу	2	2
397	это в	2	2
398	как результат	1	2
399	гораздо более	4	2
400	всегда в	1	1
401	форма то	1	1
402	ни его	1	1
403	что отнюдь	1	1
404	говоря о	1	1
405	как говорят	1	1
406	для построения	1	1
407	в движение	1	1
408	уже к	1	1
409	которое мы	1	1
410	по преимуществу	2	1
411	ведь и	2	1
412	все те	1	1
413	и больше	1	1
414	едва ли	9	1
415	знаем о	1	1
416	и этот	3	1
417	и стороны	1	1
418	на тех	1	1
419	и значение	4	1
420	и была	1	1
421	что изучение	1	1
422	что если	4	1
423	которую мы	1	1
424	прийти к	2	1
425	единство и	1	1
426	является уже	1	1
427	именно к	1	1
428	что иное	3	1
429	я не	1	1
430	и ее	2	1
431	ему в	1	1
432	то это	3	1
433	для нашей	3	1
434	первого взгляда	1	1
435	и был	1	1
436	решение вопроса	1	1
437	в ней	2	1
438	который может	1	1
439	литературы и	1	1
440	целое и	1	1
441	еще не	10	1
442	и на	5	1
443	и многие	2	1
444	время в	1	1
445	бы то	2	1
446	с его	1	1
447	во всех	2	1
448	только после	1	1
449	тем как	1	1
450	по своему	5	1
451	без которого	1	1
452	то мы	1	1
453	а следовательно	1	1
454	все больше	1	1
455	друг к	2	1
456	очень важным	1	1
457	то он	1	1
458	с самой	1	1
459	это слово	1	1
460	есть по	2	1
461	для всякого	2	1
462	при условии	6	1
463	нет и	3	1
464	и чем	1	1
465	предметом своего	1	1
466	один и	2	1
467	же вопрос	1	1
468	относится к	6	1
469	меньше всего	1	1
470	мере в	2	1
471	остается одной	1	1
472	теории с	1	1
473	в известной	1	1
474	и нет	1	1
475	эмоции и	1	1
476	всей этой	3	1
477	перед нами	2	1
478	виду и	1	1
479	соотношение между	3	1
480	звук в	1	1
481	могли бы	3	1
482	как уже	1	1
483	с понятием	2	1
484	и наконец	3	1
485	не являются	3	1
486	нарушение этой	1	1
487	вносит в	1	1
488	конечно не	2	1
489	и свою	2	1
490	и хотя	2	1
491	от самого	2	1
492	или иную	1	1
493	вещи но	1	1
494	то в	1	1
495	его элементов	1	1
496	из самых	2	1
497	потом уже	1	1
498	кажется совершенно	1	1
499	и общую	1	1
500	еще далеко	1	1
501	в тех	2	1
502	учение о	2	1
503	человек то	1	1
504	с их	1	1
505	отношение между	2	1
506	бы только	1	1
507	только один	3	1
508	во многих	2	1
509	и те	1	1
510	а вовсе	1	1
511	что без	2	1
512	значения слова	4	1
513	к выводу	1	1
514	не следует	1	1
515	в первых	1	1
516	время и	2	1
517	человек не	2	1
518	именно то	1	1
519	и еще	1	1
520	эта последняя	2	1
521	в понимании	2	1
522	из сферы	1	1
523	на таком	1	1
524	же это	5	1
525	будет рассматриваться	2	1
526	что нужно	1	1
527	красками но	1	1
528	в корне	2	1
529	проблемы не	1	1
530	значения но	1	1
531	ни было	1	1
532	но вместе	1	1
533	теории и	3	1
534	что ни	1	1
535	является не	2	1
536	в нее	2	1
537	но все	2	1
538	такого же	1	1
539	тут не	1	1
540	введение в	3	1
541	мы его	1	1
542	могла бы	1	1
543	существует между	1	1
544	пока мы	1	1
545	речи или	2	1
546	об этом	2	1
547	себе либо	1	1
548	и чтобы	1	1
549	времени и	1	1
550	знает что	2	1
551	и называется	1	1
552	особенно в	1	1
553	это не	1	1
554	все предметы	1	1
555	мы находимся	1	1
556	и мы	2	1
557	он есть	1	1
558	но их	1	1
559	о психологизме	1	1
560	ни разу	1	1
561	от всякой	2	1
562	его формой	1	1
563	и вы	2	1
564	она и	2	1
565	все равно	3	1
566	теории все	1	1
567	и уже	1	1
568	которой он	4	1
569	мы хотели	1	1
570	для себя	9	1
571	значит не	1	1
572	чем в	1	1
573	значение как	2	1
574	значения этого	2	1
575	мере не	1	1
576	как таковой	4	1
577	и того	3	1
578	понятия и	1	1
579	еще раз	1	1
580	но я	1	1
581	субъективная и	1	1
582	что определение	1	1
583	слова что	1	1
584	но если	4	1
585	и при	2	1
586	соответствующие им	1	1
587	нас не	3	1
588	о той	1	1
589	одним и	2	1
590	из которой	1	1
591	языка от	2	1
592	свой смысл	2	1
593	значение слова	4	1
594	должны были	3	1
595	мышления который	1	1
596	до такой	1	1
597	и представление	1	1
598	может вызвать	1	1
599	образом и	1	1
600	простое и	1	1
601	что самый	1	1
602	возникающих в	1	1
603	всякий акт	2	1
604	и более	5	1
605	или что	3	1
606	не могли	1	1
607	оказалось бы	2	1
608	с такими	1	1
609	и наоборот	1	1
610	отношений это	2	1
611	из тысячи	1	1
612	же мы	2	1
613	нас к	1	1
614	с которой	3	1
615	вещей как	1	1
616	при всех	3	1
617	в таких	3	1
618	как можно	1	1
619	иной раз	3	1
620	имеет свое	1	1
621	есть прежде	4	1
622	самого начала	2	1
623	для каждого	4	1
624	как о	3	1
625	что каждое	1	1
626	из предыдущего	1	1
627	когда они	1	1
628	в языкознании	7	1
629	пока еще	9	1
630	та или	2	1
631	и отношений	1	1
632	это опять	1	1
633	мы испытываем	1	1
634	это совершенно	2	1
635	только и	3	1
636	здесь совершенно	1	1
637	людей и	1	1
638	буквальном смысле	1	1
639	смысла то	2	1
640	дело обстоит	1	1
641	связи с	5	1
642	может выражаться	1	1
643	и искусства	1	1
644	точном смысле	2	1
645	не потому	1	1
646	обстоятельство что	1	1
647	во все	2	1
648	лежит в	1	1
649	как только	3	1
650	числе и	2	1
651	нашего рассмотрения	1	1
652	содержанием и	1	1
653	анализа и	3	1
654	все еще	4	1
655	подход к	1	1
656	оно не	3	1
657	и понятие	2	1
658	которой она	1	1
659	и входит	1	1
660	как не	1	1
661	значительной мере	3	1
662	но при	2	1
663	на нем	2	1
664	такое что	1	1
665	их значение	1	1
666	в буквальном	1	1
667	как система	1	1
668	языка и	5	1
669	характер и	1	1
670	же и	2	1
671	мысль о	2	1
672	такое в	2	1
673	с самого	3	1
674	в пределах	1	1
675	идет речь	2	1
676	совершенно неверно	1	1
677	следовательно и	1	1
678	с общим	1	1
679	то как	1	1
680	нами теории	1	1
681	что может	2	1
682	и специфическое	1	1
683	на нее	1	1
684	здесь как	2	1
685	столько же	2	1
686	здесь нет	1	1
687	при одном	1	1
688	можно только	2	1
689	том как	1	1
690	основана на	2	1
691	поэтому в	1	1
692	другое дело	1	1
693	и вообще	16	1
694	точности и	1	1
695	выводу что	1	1
696	соответствующую им	1	1
697	смысле и	1	1
698	говорят что	2	1
699	одного человека	1	1
700	сводится к	2	1
701	о нем	2	1
702	при такой	2	1
703	в состав	1	1
704	вот почему	1	1
705	и та	1	1
706	определенным образом	2	1
707	как ее	1	1
708	одного из	1	1
709	можно сказать	6	1
710	а также	2	1
711	ли она	1	1
712	может не	1	1
713	как форма	1	1
714	так если	1	1
715	в значительной	3	1
716	тогда есть	1	1
717	или иная	2	1
718	свести все	2	1
719	которого оно	2	1
720	которые мы	3	1
721	говорить об	3	1
722	к установлению	1	1
723	во всей	1	1
724	вообще и	2	1
725	слов и	1	1
726	в свете	3	1
727	ясного и	1	1
728	теории в	1	1
729	ее можно	1	1
730	о предмете	2	1
731	не знаю	1	1
732	и об	1	1
733	вещи как	1	1
734	своему содержанию	1	1
735	тех пор	4	1
736	известном смысле	1	1
737	в ту	1	1
738	как отношение	1	1
739	содержится в	2	1
740	но с	1	1
741	в точном	1	1
742	о двух	2	1
743	форма еще	1	1
744	одной из	1	1
745	нашей темы	2	1
746	том или	3	1
747	в вопросе	1	1
748	как нечто	2	1
749	близкое к	1	1
750	и действительно	2	1
751	и творчество	1	1
752	путей для	1	1
753	нужно и	1	1
754	но то	1	1
755	сам собой	2	1
756	здесь с	1	1
757	не мешает	1	1
758	иное как	3	1
759	основанные на	1	1
760	без этого	1	1
761	впасть в	2	1
762	теперь уже	1	1
763	утверждают что	1	1
764	не обязателен	1	1
765	нами и	1	1
766	теории не	1	1
767	и всякая	1	1
768	значение и	8	1
769	собой если	1	1
770	тем чтобы	1	1
771	в нашей	3	1
772	оно в	1	1
773	если в	1	1
774	а это	3	1
775	внутри самого	2	1
776	в данной	1	1
777	предмет и	1	1
778	звука в	1	1
779	и значения	7	1
780	который как	1	1
781	не так	2	1
782	структуры и	2	1
783	содержания и	5	1
784	сами по	2	1
785	случае когда	2	1
786	содержание и	1	1
787	от тех	1	1
788	для меня	5	1
789	или это	1	1
790	цветами и	1	1
791	как такового	2	1
792	или ином	2	1
793	отсутствует и	2	1
794	рассказа и	1	1
795	быть для	1	1
796	самого же	2	1
797	случае так	1	1
798	этой возможности	1	1
799	со всем	1	1
800	без всякой	5	1
801	это движение	2	1
802	этих теорий	2	1
803	понять значение	1	1
804	имеет и	2	1
805	понимания как	1	1
806	именно в	1	1
807	здесь в	1	1
808	являются только	1	1
809	или при	1	1
810	представляет собою	1	1
811	им слов	1	1
812	на чем	2	1
813	еще и	5	1
814	а с	1	1
815	мы еще	3	1
816	предыдущего мы	1	1
817	и др	2	1
818	могут иметь	1	1
819	ее элементов	1	1
820	больше и	1	1
821	есть у	1	1
822	и опять	1	1
823	мы скажем	3	1
824	которых мы	1	1
825	она является	1	1
826	и самый	4	1
827	если даже	2	1
828	была бы	1	1
829	воды и	1	1
830	вероятно не	1	1
831	для этой	1	1
832	если это	2	1
833	между собою	4	1
834	художественное значение	1	1
835	или словом	1	1
836	с первого	1	1
837	зачем же	2	1
838	чрезвычайно важно	1	1
839	относятся к	3	1
840	мы говорим	4	1
841	вопросе о	1	1
842	нас такое	2	1
843	что именно	1	1
844	только с	2	1
845	можем употребить	1	1
846	ни от	2	1
847	этих работ	1	1
848	он говорит	1	1
849	а если	1	1
850	она есть	1	1
851	полное отсутствие	1	1
852	в той	2	1
853	лежат в	1	1
854	что бы	1	1
855	на эту	2	1
856	совершенно разных	1	1
857	в литературе	1	1
858	а потом	1	1
859	быть только	3	1
860	в обратном	1	1
861	никакой возможности	1	1
862	сводится на	1	1
863	для понимания	1	1
864	сама собой	4	1
865	других которые	1	1
866	вопрос для	1	1
867	должно быть	2	1
868	указанием на	1	1
869	смысл в	1	1
870	или хотя	2	1
871	которые относятся	1	1
872	поэтому когда	1	1
873	слова есть	1	1
874	л в	2	1
875	слова и	4	1
876	туда и	1	1
877	в условиях	2	1
878	или совсем	1	1
879	других мыслительных	1	1
880	оба они	1	1
881	совершенно новое	1	1
882	о его	1	1
883	получает от	1	1
884	но для	1	1
885	думают что	1	1
886	под знаком	1	1
887	между собой	5	1
888	периоды его	1	1
889	в более	1	1
890	области знания	1	1
891	при таком	2	1
892	и само	2	1
893	теряет свое	1	1
894	или в	2	1
895	то не	3	1
896	существует для	1	1
897	существовать если	1	1
898	и смысл	1	1
899	мы должны	3	1
900	находится в	1	1
901	хотя бы	12	1
902	скажем что	3	1
903	же в	1	1
904	же предмет	1	1
905	но вот	2	1
906	даже при	1	1
907	теоретической мысли	1	1
908	о своем	2	1
909	из тех	1	1
910	только как	3	1
911	в системе	2	1
912	и внутренне	1	1
913	в их	3	1
914	именно о	1	1
915	смысла а	1	1
916	другим и	1	1
917	что такие	1	1
918	понятия а	1	1
919	был у	1	1
920	системы а	2	1
921	для нашего	1	1
922	с такой	1	1
923	одновременно и	3	1
924	не что	3	1
925	к другу	2	1
926	бы его	2	1
927	тот и	1	1
928	в головах	1	1
929	который он	2	1
930	в действительности	2	1
931	никто не	3	1
932	а может	2	1
933	но каждая	1	1
934	случае если	2	1
935	думать что	1	1
936	от ее	2	1
937	том числе	2	1
938	слова это	2	1
