N	2gram	Tiupa_Hudo_2	FransuaR
257	и т	4	1
258	так у	1	1
259	последней главе	1	1
260	от своей	1	1
261	все те	2	1
262	высшей степени	1	1
263	вкладывает в	1	1
264	долгое время	1	1
265	важно для	1	1
266	г в	1	1
267	мы имеем	1	1
268	не во	2	1
269	он думал	2	1
270	не была	1	1
271	который был	2	1
272	принадлежит к	1	1
273	жизни как	5	1
274	не совсем	1	1
275	выхода в	1	1
276	я рассказчика	1	1
277	на мир	1	1
278	и он	3	1
279	на которых	1	1
280	в xix	1	1
281	между собой	1	1
282	бы то	1	1
283	перечисление этих	1	1
284	адресата этой	1	1
285	тем как	2	1
286	во внешнем	1	1
287	земли в	1	1
288	то он	1	1
289	о смерти	3	1
290	нею в	1	1
291	важный для	1	1
292	первой половины	2	1
293	свою жизнь	1	1
294	в общем	1	1
295	орган в	2	1
296	нет и	1	1
297	что они	4	1
298	девять лет	1	1
299	во что	1	1
300	в одной	1	1
301	похожа на	1	1
302	в художественном	4	1
303	такова же	1	1
304	перед нами	11	1
305	когда он	1	1
306	сознания в	1	1
307	и собственную	1	1
308	себе не	1	1
309	от этого	1	1
310	и глубокой	1	1
311	но ее	1	1
312	характер как	1	1
313	со своей	2	1
314	бы и	4	1
315	что это	5	1
316	представляет собой	1	1
317	художественного мышления	2	1
318	и бросали	1	1
319	приобретает характер	1	1
320	не понимал	1	1
321	и тот	1	1
322	в ряду	2	1
323	претендует на	1	1
324	не могла	5	1
325	частности и	1	1
326	все они	3	1
327	по словам	1	1
328	вернуться к	1	1
329	к миру	1	1
330	при виде	1	1
331	не как	2	1
332	раз это	1	1
333	однако он	1	1
334	душу и	1	1
335	том чтобы	1	1
336	в первом	2	1
337	так часто	1	1
338	свое время	1	1
339	подобно тому	4	1
340	серьезность и	1	1
341	него было	1	1
342	ее жизни	2	1
343	жить в	3	1
344	встречаются и	1	1
345	это начало	1	1
346	лежит принцип	1	1
347	то ни	1	1
348	могла бы	2	1
349	а затем	1	1
350	и ей	3	1
351	чем я	1	1
352	а как	2	1
353	его в	2	1
354	это было	2	1
355	заключается в	1	1
356	с другими	3	1
357	между смехом	1	1
358	например с	1	1
359	и тем	1	1
360	иронична и	1	1
361	что непосредственно	1	1
362	превращаются в	1	1
363	жизни то	2	1
364	случае на	1	1
365	в контексте	2	1
366	этого не	1	1
367	страха это	1	1
368	и уже	4	1
369	несмотря на	3	1
370	с такой	2	1
371	чем в	1	1
372	со всей	2	1
373	этом случае	1	1
374	и при	1	1
375	таким же	1	1
376	этой связи	2	1
377	и смерть	1	1
378	с точки	2	1
379	мысли и	2	1
380	знаем что	1	1
381	принимает участия	1	1
382	от его	1	1
383	всякий раз	3	1
384	мы люди	1	1
385	внешнего и	1	1
386	односторонней и	1	1
387	образом и	1	1
388	не в	13	1
389	на минуту	1	1
390	она в	2	1
391	и более	1	1
392	не могли	1	1
393	что сам	1	1
394	слов о	1	1
395	как видим	2	1
396	для нее	4	1
397	по себе	1	1
398	случае мы	1	1
399	сам он	2	1
400	тому что	4	1
401	стороной их	1	1
402	раз и	1	1
403	тем самым	2	1
404	мы пока	1	1
405	самого начала	1	1
406	ничего не	5	1
407	и притом	1	1
408	ее с	1	1
409	на себе	1	1
410	было не	1	1
411	не нуждается	1	1
412	о них	3	1
413	можно судить	1	1
414	он мог	1	1
415	только не	2	1
416	и исключительно	1	1
417	никогда не	5	1
418	а для	2	1
419	на язык	1	1
420	к концу	1	1
421	как она	1	1
422	по своей	1	1
423	слове и	1	1
424	прежде чем	2	1
425	как будто	4	1
426	что на	3	1
427	в направлении	1	1
428	мы узнаем	1	1
429	наконец в	1	1
430	отличается от	1	1
431	глубокое и	1	1
432	всего в	1	1
433	бы он	1	1
434	все еще	1	1
435	художественное открытие	1	1
436	время он	1	1
437	и своя	1	1
438	и весело	1	1
439	людей в	2	1
440	с каким	1	1
441	смерти в	1	1
442	в себя	1	1
443	с самого	1	1
444	и самого	1	1
445	в пределах	1	1
446	к смерти	1	1
447	на том	1	1
448	на нее	1	1
449	не с	2	1
450	каждого из	1	1
451	в плоскости	1	1
452	участия в	1	1
453	движение жизни	1	1
454	аналогичное но	1	1
455	том как	2	1
456	жизнь и	1	1
457	мы в	1	1
458	на что	1	1
459	с ним	7	1
460	начале этого	1	1
461	на уровне	1	1
462	лишь то	1	1
463	он здесь	1	1
464	уже отмечали	3	1
465	только бы	1	1
466	вот и	5	1
467	внимание на	3	1
468	настоящее время	1	1
469	и внутреннее	1	1
470	и что	1	1
471	все его	3	1
472	второй половины	1	1
473	в толпе	3	1
474	путь к	1	1
475	которых в	1	1
476	этот момент	1	1
477	во втором	2	1
478	по случаю	1	1
479	на одном	1	1
480	который и	2	1
481	и только	2	1
482	в другой	1	1
483	способность к	2	1
484	что бы	1	1
485	все время	3	1
486	и об	2	1
487	и она	1	1
488	судить по	1	1
489	говорит в	2	1
490	того что	1	1
491	быть и	1	1
492	и головой	1	1
493	обе эти	1	1
494	и одновременно	1	1
495	такая же	1	1
496	из толпы	1	1
497	согласиться с	1	1
498	дело с	2	1
499	что даже	2	1
500	узнаем что	1	1
501	с одной	3	1
502	в качестве	4	1
503	так что	1	1
504	следил за	1	1
505	для всех	1	1
506	чем даже	1	1
507	и внутреннего	1	1
508	в виде	2	1
509	не принимает	1	1
510	словами из	1	1
511	слова не	1	1
512	рода ключом	1	1
513	участие в	1	1
514	характерно что	3	1
515	ни с	2	1
516	организует и	1	1
517	следует что	1	1
518	ведь это	1	1
519	ценность в	1	1
520	не для	1	1
521	не сатирик	1	1
522	была еще	1	1
523	ее на	2	1
524	были бы	1	1
525	к двум	1	1
526	как художественного	1	1
527	а именно	1	1
528	как же	2	1
529	такое же	1	1
530	что не	2	1
531	говорит о	4	1
532	превращается в	4	1
533	ей не	2	1
534	его смерти	1	1
535	более того	1	1
536	зубной боли	1	1
537	однако и	2	1
538	отнюдь не	2	1
539	приобщение к	1	1
540	оборотная сторона	1	1
541	не всегда	1	1
542	характеризуется в	1	1
543	в творчестве	1	1
544	в последней	2	1
545	так же	3	1
546	и самостоятельную	1	1
547	как это	7	1
548	всего тем	1	1
549	из форм	1	1
550	в строгом	2	1
551	не сразу	1	1
552	в человеке	3	1
553	и первая	1	1
554	ученики и	1	1
555	в ранних	1	1
556	тому как	4	1
557	первом случае	1	1
558	за рамки	1	1
559	это его	1	1
560	быть только	1	1
561	этот рассказ	1	1
562	да и	5	1
563	согласно которому	1	1
564	на свете	1	1
565	и жизнь	1	1
566	пародия на	4	1
567	дело здесь	1	1
568	главного героя	2	1
569	в это	3	1
570	нее самой	1	1
571	что между	1	1
572	места и	1	1
573	он слышит	1	1
574	вокруг него	1	1
575	у вас	4	1
576	от нас	1	1
577	но для	1	1
578	это уже	2	1
579	потому не	1	1
580	или в	3	1
581	рождения и	1	1
582	в ноги	1	1
583	мира и	1	1
584	в настоящее	1	1
585	каждый год	1	1
586	ее и	1	1
587	но когда	1	1
588	у которого	2	1
589	на языке	1	1
590	будто бы	3	1
591	ключом к	1	1
592	же в	1	1
593	себе и	1	1
594	с ними	3	1
595	был тогда	1	1
596	не знает	1	1
597	другой стороны	1	1
598	теперь в	2	1
599	не поверят	1	1
600	комического и	1	1
601	который не	1	1
602	и состоит	3	1
603	это была	3	1
604	по ходу	1	1
605	в голову	2	1
606	от которой	1	1
607	как на	2	1
608	в таком	1	1
609	гораздо более	2	1
