N	2gram	Voloshinov_1	Myslijsy
155	и только	1	3
156	но уже	1	3
157	например в	1	3
158	к слову	2	3
159	на самом	4	3
160	в этих	2	3
161	с точки	2	3
162	образом мы	1	3
163	чем более	1	3
164	ко всем	2	3
165	пор не	1	3
166	мы в	2	3
167	никогда не	5	3
168	всяком случае	1	3
169	и таким	1	3
170	даже и	1	3
171	уже не	4	3
172	в них	3	3
173	из одного	1	3
174	мы уже	1	3
175	формы в	1	3
176	и значение	2	3
177	в самом	4	3
178	и на	4	3
179	к тому	1	3
180	в процессе	6	3
181	в науке	1	3
182	нет ничего	2	3
183	при помощи	1	3
184	слова с	1	3
185	известной степени	2	3
186	все равно	1	3
187	что например	1	3
188	все более	1	3
189	и их	1	3
190	ту же	1	3
191	в виду	5	3
192	со словом	2	3
193	и следовательно	5	3
194	к одному	1	3
195	себе в	1	3
196	и по	3	3
197	проч и	1	3
198	но это	2	3
199	как мы	1	2
200	и здесь	2	2
201	отношения между	1	2
202	данном случае	2	2
203	которые мы	2	2
204	но что	2	2
205	в двух	1	2
206	значение и	1	2
207	бы они	1	2
208	и для	3	2
209	к другим	1	2
210	же мы	1	2
211	мы могли	1	2
212	то он	1	2
213	в виде	1	2
214	одна и	1	2
215	и относительно	1	2
216	в обществе	1	2
217	в большинстве	1	2
218	было говорить	1	2
219	в ее	1	2
220	и вообще	3	2
221	поэзии к	1	2
222	можно только	1	2
223	ни его	1	2
224	и без	1	2
225	от него	1	2
226	относятся к	1	2
227	но тем	2	2
228	в нашем	11	2
229	влияние на	2	2
230	до известной	2	2
231	том и	1	2
232	художественное произведение	3	2
233	оно не	2	2
234	и вполне	2	2
235	здесь мы	1	2
236	и притом	2	2
237	отношение к	4	2
238	нам кажется	1	2
239	из него	2	2
240	можно сравнить	1	2
241	сами по	1	2
242	не так	2	2
243	но мы	2	2
244	еще более	1	2
245	значительной степени	1	2
246	во многих	1	2
247	более и	1	2
248	имеет в	3	2
249	и прежде	1	2
250	имеем дело	1	2
251	из этого	3	2
252	и его	13	2
253	у нас	1	2
254	к его	2	2
255	можем сказать	2	2
256	тот же	1	2
257	не существует	1	2
258	мы должны	1	2
259	поэтическом произведении	1	2
260	что до	1	2
261	поэтому можно	1	2
262	на который	1	2
263	бы только	1	2
264	к ним	2	2
265	тому как	1	2
266	друг друга	1	2
267	и др	5	2
268	равно как	1	2
269	из нее	1	2
270	не вполне	1	2
271	не нужно	1	2
272	том же	1	2
273	не могут	1	2
274	тем как	2	2
275	она не	2	2
276	он думает	1	2
277	языка в	1	2
278	не как	1	2
279	он не	2	2
280	его содержание	1	2
281	быть и	3	2
282	с другой	4	2
283	ко второму	1	2
284	подобно тому	1	2
285	признать что	1	2
286	столь же	1	2
287	если оно	1	2
288	только для	1	2
289	в области	1	2
290	в ней	6	2
291	что она	1	2
292	но эта	1	2
293	если мы	1	2
294	его к	2	2
295	эта последняя	2	2
296	и это	1	2
297	конечно не	3	2
298	уже и	1	2
299	можно было	1	2
300	от его	1	2
301	все в	1	2
302	самого начала	1	2
303	другая сторона	1	2
304	в свою	1	2
305	что каждый	1	1
306	форма в	2	1
307	который и	1	1
308	говорит так	1	1
309	и совершенно	2	1
310	какой бы	1	1
311	или может	1	1
312	полагать что	1	1
313	каждое слово	1	1
314	с первого	1	1
315	в словах	1	1
316	всех сторон	1	1
317	все же	4	1
318	что можно	1	1
319	в форме	2	1
320	и того	1	1
321	и обратно	1	1
322	к внешнему	1	1
323	мы это	1	1
324	но для	3	1
325	второй план	1	1
326	в другом	1	1
327	от всех	2	1
328	не извне	1	1
329	на второй	1	1
330	знания и	1	1
331	друг к	1	1
332	его как	2	1
333	произведение если	1	1
334	жизни и	4	1
335	прежде всего	8	1
336	такой взгляд	1	1
337	на эту	1	1
338	слово это	2	1
339	но конечно	2	1
340	своего смысла	1	1
341	содержании слова	1	1
342	на другие	1	1
343	образом только	1	1
344	перед нами	1	1
345	но при	1	1
346	в поэтическом	1	1
347	что здесь	1	1
348	и поэтическое	2	1
349	должна быть	5	1
350	поэтическое произведение	5	1
351	рядом с	1	1
352	возможна только	2	1
353	из этой	1	1
354	к поэзии	1	1
355	не ради	1	1
356	образом не	1	1
357	связь с	2	1
358	была бы	2	1
359	в произведении	1	1
360	него свое	1	1
361	со всех	2	1
362	настоящее время	2	1
363	из двух	1	1
364	делать здесь	1	1
365	даже тогда	1	1
366	длинный ряд	1	1
367	как нечто	1	1
368	увидим что	1	1
369	и во	1	1
370	быть только	2	1
371	без слов	1	1
372	к которому	1	1
373	весь этот	1	1
374	только из	1	1
375	речь и	1	1
376	слово не	1	1
377	как форма	2	1
378	как это	2	1
379	не знает	1	1
380	та же	1	1
381	но можно	1	1
382	шаг не	1	1
383	в своей	3	1
384	во всех	1	1
385	в руках	1	1
386	и те	2	1
387	далее это	1	1
388	произведения но	1	1
389	и было	1	1
390	часть его	1	1
391	с уверенностью	1	1
392	бытия и	1	1
393	наметить в	1	1
394	одно из	1	1
395	к одной	1	1
396	на которую	1	1
397	с одной	2	1
398	деле в	1	1
399	я может	1	1
400	предмет или	1	1
401	но все	2	1
402	еще один	1	1
403	для нее	1	1
404	им в	1	1
405	но не	2	1
406	и самое	2	1
407	на что	1	1
408	в теории	1	1
409	все то	1	1
410	восприятия и	1	1
411	в приведенном	1	1
412	свою очередь	1	1
413	и связи	1	1
414	дело с	2	1
415	себе как	1	1
416	как не	2	1
417	в себя	2	1
418	бы оно	2	1
419	каком отношении	2	1
420	входит в	1	1
421	сделать ряд	1	1
422	это только	1	1
423	сближаться с	1	1
424	формой и	2	1
425	скорее можно	1	1
426	притом со	1	1
427	мы видели	1	1
428	и можно	1	1
429	два ряда	1	1
430	и мир	1	1
431	предмет в	1	1
432	что называется	1	1
433	на все	2	1
434	его внутренней	1	1
435	его место	1	1
436	произведения с	1	1
437	которые в	1	1
438	случае мы	1	1
439	форма поэтического	1	1
440	уже сказано	1	1
441	что нам	1	1
442	приближения к	1	1
443	но самый	1	1
444	в душе	2	1
445	все свойства	1	1
446	и художественного	1	1
447	общего с	2	1
448	конечно на	1	1
449	человек и	1	1
450	обращенная к	1	1
451	обратимся к	1	1
452	в изучении	1	1
453	могли только	1	1
454	в отношении	2	1
455	в чем	2	1
456	дело в	4	1
457	котором слово	2	1
458	творчестве и	1	1
459	из трех	1	1
460	зависимости от	4	1
461	последнее конечно	1	1
462	следующим образом	1	1
463	человеческого тела	1	1
464	предполагает в	1	1
465	определяет его	1	1
466	словом и	2	1
467	относится к	2	1
468	стороны его	1	1
469	ничего не	2	1
470	на основе	1	1
471	а с	1	1
472	есть выражение	1	1
473	эти три	1	1
474	при таком	1	1
475	на другое	1	1
476	ясно что	3	1
477	или не	3	1
478	перестает быть	2	1
479	нуждаются в	1	1
480	и сложная	1	1
481	ничего общего	1	1
482	на них	1	1
483	лишена всякой	1	1
484	это художественное	1	1
485	так можно	1	1
486	по мнению	1	1
487	отношении к	3	1
488	с соответствующими	1	1
489	и осмысливает	1	1
490	и тому	1	1
491	в пределах	3	1
492	слова так	2	1
493	люди не	1	1
494	они ни	2	1
495	второму лицу	1	1
496	непосредственно и	1	1
497	одной стороны	2	1
498	другой стороны	2	1
499	того в	1	1
500	слово было	1	1
501	одним и	1	1
502	у него	1	1
503	к содержанию	6	1
504	если она	1	1
505	и слушающего	1	1
506	свое значение	1	1
507	в настоящее	2	1
508	можно с	1	1
509	до степени	1	1
510	бы слово	1	1
511	же нам	1	1
512	показать что	1	1
513	формы но	1	1
514	наблюдений над	1	1
515	значения и	2	1
516	этом отношении	1	1
517	только к	1	1
518	как уже	2	1
519	же тесной	1	1
520	художественного произведения	7	1
521	бы это	1	1
522	за пределы	4	1
523	и менее	1	1
524	а из	1	1
525	этот третий	1	1
526	образом для	1	1
527	слова это	1	1
528	ее и	3	1
529	сознания не	1	1
530	формы является	1	1
531	только а	1	1
532	в качестве	1	1
533	явления в	1	1
534	на этом	1	1
535	далеко не	1	1
536	языках так	2	1
537	них в	1	1
538	непосредственно в	1	1
539	бы мы	3	1
540	с которой	1	1
541	является только	1	1
542	и основное	1	1
543	этих двух	2	1
544	но из	1	1
545	с самого	1	1
546	же он	1	1
547	в частности	1	1
548	в такой	3	1
549	то время	1	1
550	материала при	1	1
551	слова но	2	1
552	слова как	1	1
553	отношении находится	1	1
554	его для	1	1
555	к художественному	1	1
556	к делу	1	1
557	особенно ясно	1	1
558	этом оно	1	1
559	от нее	1	1
560	всегда имеет	1	1
561	он пользуется	1	1
562	выведено из	1	1
563	можем вывести	1	1
564	тем же	1	1
565	виду и	1	1
566	к другу	1	1
567	как о	1	1
568	может стать	2	1
569	недоступны для	1	1
570	в пространстве	1	1
571	то она	1	1
572	как будто	1	1
573	к говорящему	2	1
574	имеем в	2	1
575	на одну	1	1
576	на которой	1	1
577	источников она	1	1
578	и эта	1	1
579	и тогда	1	1
580	от всего	1	1
581	дальше и	1	1
582	участие в	1	1
583	наше слово	1	1
584	потому не	1	1
585	является в	1	1
586	различные степени	1	1
587	к предмету	5	1
588	но если	1	1
589	и другого	1	1
590	как на	2	1
591	самое содержание	1	1
592	неразрывное единство	1	1
