N	2gram	Bakhtin_sl_1	Problema
162	но как	1	3
163	в истории	3	3
164	же и	2	3
165	в своем	3	3
166	и к	5	3
167	бы и	3	3
168	имеем в	1	3
169	вообще не	3	3
170	т д	5	3
171	категорий в	1	3
172	нами здесь	1	3
173	или иных	1	3
174	человека в	1	3
175	в другом	2	3
176	того или	2	3
177	с другими	5	3
178	из них	3	3
179	в жизни	1	3
180	что всякий	1	3
181	связи с	2	3
182	дело не	2	3
183	правда в	1	3
184	на себе	1	3
185	мы все	2	3
186	зависимости от	3	3
187	к тому	3	3
188	в самых	2	3
189	как мы	8	3
190	не выходит	3	3
191	к нему	5	3
192	в его	13	3
193	что и	1	3
194	не мешает	1	3
195	конечно не	3	3
196	ориентации в	1	3
197	в начале	1	3
198	в сознании	2	3
199	для него	3	3
200	для того	2	3
201	не было	3	3
202	непосредственно без	2	3
203	которые как	1	3
204	нет ничего	1	3
205	о себе	1	3
206	или иного	2	3
207	и более	1	3
208	что мы	1	3
209	в условиях	2	3
210	между прочим	1	3
211	слова но	1	3
212	все они	7	3
213	совершенно не	2	3
214	из этого	3	3
215	которая не	3	3
216	чтобы не	1	2
217	и то	2	2
218	или к	3	2
219	бы для	1	2
220	по преимуществу	4	2
221	почти всегда	3	2
222	от всякой	3	2
223	в которой	4	2
224	они могут	7	2
225	время как	2	2
226	и он	1	2
227	основная особенность	1	2
228	между собой	2	2
229	мы читаем	1	2
230	столь же	2	2
231	нет и	1	2
232	за пределы	4	2
233	что они	2	2
234	он тоже	1	2
235	стороны и	1	2
236	все же	7	2
237	и где	1	2
238	более или	3	2
239	то в	2	2
240	в известном	2	2
241	другом случае	2	2
242	только один	1	2
243	на его	8	2
244	он не	3	2
245	перестает быть	2	2
246	не к	1	2
247	с ее	4	2
248	и может	3	2
249	а его	1	2
250	на все	2	2
251	его в	3	2
252	смотреть на	1	2
253	но именно	4	2
254	для них	2	2
255	смысле не	1	2
256	далеко не	5	2
257	этого не	1	2
258	или менее	3	2
259	в котором	2	2
260	однако этот	2	2
261	для всякого	1	2
262	однако в	1	2
263	бы быть	1	2
264	того же	6	2
265	друг друга	3	2
266	дело в	1	2
267	здесь на	1	2
268	но только	1	2
269	того чтобы	1	2
270	и по	2	2
271	во всем	1	2
272	есть только	1	2
273	во все	1	2
274	для его	1	2
275	и это	1	2
276	но по	2	2
277	в пределах	14	2
278	и совершенно	1	2
279	не предмет	1	2
280	для этого	1	2
281	остановимся на	2	2
282	только так	1	2
283	и что	1	2
284	в значительной	1	2
285	это было	1	2
286	на всех	1	2
287	с его	4	2
288	в литературе	1	2
289	тот же	1	2
290	с ними	3	2
291	дело с	1	2
292	со всеми	1	2
293	себя в	9	2
294	только на	2	2
295	заключается в	1	2
296	то время	2	2
297	в других	3	2
298	о которых	1	2
299	же деле	1	2
300	выходит за	3	2
301	в самом	5	2
302	и прежде	1	2
303	и непосредственно	5	2
304	мужа и	1	2
305	все время	3	2
306	в это	1	2
307	в меру	1	2
308	к своему	6	2
309	в романах	2	2
310	находятся в	1	2
311	образ и	1	2
312	был в	1	2
313	самом же	1	2
314	еще более	5	2
315	ни было	2	2
316	иное чем	1	2
317	с ней	2	2
318	в частности	2	2
319	эти категории	2	2
320	все категории	2	2
321	только он	1	1
322	и методы	1	1
323	как известно	1	1
324	к людям	1	1
325	одним из	4	1
326	с жизнью	1	1
327	связана с	2	1
328	силы и	1	1
329	преломления в	1	1
330	к другому	1	1
331	и до	1	1
332	ведь и	1	1
333	и такое	1	1
334	нем и	3	1
335	чем именно	1	1
336	входящих в	1	1
337	всякого живого	1	1
338	же как	2	1
339	при анализе	1	1
340	отношении они	1	1
341	что между	1	1
342	единство и	3	1
343	не сомневается	1	1
344	именно к	1	1
345	сталкивается в	1	1
346	от всякого	2	1
347	почти исключительно	1	1
348	категории и	2	1
349	мы и	2	1
350	тургенева и	1	1
351	не был	1	1
352	время в	1	1
353	может сделать	1	1
354	бы то	1	1
355	там и	1	1
356	или во	2	1
357	а следовательно	1	1
358	сущности и	1	1
359	есть своя	1	1
360	не все	1	1
361	слова на	1	1
362	отношение к	7	1
363	ромео и	1	1
364	его на	1	1
365	как к	2	1
366	могли бы	1	1
367	всего как	1	1
368	в действительности	1	1
369	вносит в	2	1
370	них он	1	1
371	изображенный у	1	1
372	и объединения	1	1
373	в этот	1	1
374	о самом	1	1
375	достигает у	1	1
376	них как	2	1
377	себе как	1	1
378	в целом	2	1
379	таковы например	1	1
380	он в	5	1
381	этих категорий	1	1
382	бы не	1	1
383	только два	1	1
384	из этих	3	1
385	еще далеко	1	1
386	его же	3	1
387	часто даже	1	1
388	говорит не	1	1
389	и те	2	1
390	на то	1	1
391	степени но	1	1
392	такие которые	1	1
393	с чем	1	1
394	они в	2	1
395	не значит	1	1
396	поскольку эти	1	1
397	у толстого	4	1
398	не абстрактная	1	1
399	мир как	1	1
400	что может	1	1
401	конца и	3	1
402	одно и	2	1
403	то ни	1	1
404	его произведения	1	1
405	связанные с	3	1
406	потому как	1	1
407	действительности в	1	1
408	моменты в	1	1
409	было с	1	1
410	случае является	1	1
411	чаще всего	1	1
412	которые вовсе	1	1
413	очень далек	1	1
414	смерть и	1	1
415	их взаимное	2	1
416	но уже	1	1
417	понимания во	1	1
418	рядом с	4	1
419	меняются и	1	1
420	и уже	1	1
421	всегда и	1	1
422	жизни но	2	1
423	как сказано	3	1
424	чем в	1	1
425	должно быть	2	1
426	как таковой	1	1
427	нисколько не	2	1
428	смысл и	1	1
429	в атмосфере	2	1
430	это ощущение	1	1
431	как все	1	1
432	в их	4	1
433	мы говорили	1	1
434	мы называем	1	1
435	заключение этого	1	1
436	было очень	1	1
437	не как	4	1
438	для новых	1	1
439	бы мы	1	1
440	от его	3	1
441	несет на	1	1
442	сам же	1	1
443	которые в	3	1
444	ограниченности и	1	1
445	этом общее	1	1
446	его голоса	1	1
447	и используются	1	1
448	войти в	2	1
449	том же	4	1
450	на всю	3	1
451	и почти	3	1
452	вместе со	2	1
453	даже в	2	1
454	и вся	1	1
455	тому что	2	1
456	с теми	1	1
457	самого начала	1	1
458	впрочем даже	1	1
459	ее с	1	1
460	но что	1	1
461	которого он	1	1
462	у него	3	1
463	следовательно и	3	1
464	никогда не	3	1
465	самого предмета	3	1
466	ничего не	4	1
467	при наличии	1	1
468	этого общего	2	1
469	с одним	1	1
470	по своей	1	1
471	категорий все	1	1
472	века не	1	1
473	входят в	1	1
474	только с	1	1
475	в основе	5	1
476	точном смысле	1	1
477	областях жизни	1	1
478	не могут	3	1
479	могут быть	19	1
480	те смысловые	1	1
481	всего в	1	1
482	с полной	1	1
483	что уже	1	1
484	в каждом	4	1
485	и возникает	1	1
486	что все	2	1
487	свою очередь	2	1
488	единый и	2	1
489	в тонах	3	1
490	представим себе	1	1
491	каждая такая	1	1
492	с самого	1	1
493	на свой	1	1
494	есть все	1	1
495	смысле но	1	1
496	на том	2	1
497	и сам	3	1
498	вещи и	1	1
499	особенно в	1	1
500	того и	1	1
501	произведения не	2	1
502	сам он	1	1
503	он по	1	1
504	не нужно	1	1
505	это только	1	1
506	всех возможных	1	1
507	данного произведения	1	1
508	м а	1	1
509	но здесь	3	1
510	находится в	1	1
511	именно потому	1	1
512	и здесь	3	1
513	объективного и	1	1
514	подходы к	1	1
515	одного из	2	1
516	всех областях	1	1
517	в которое	1	1
518	и строятся	1	1
519	все его	4	1
520	может не	8	1
521	можно встретить	1	1
522	нас в	2	1
523	и чистой	1	1
524	из тургенева	1	1
525	художественного произведения	1	1
526	категорий но	1	1
527	моментами и	1	1
528	только такие	1	1
529	исторического развития	2	1
530	в художественной	1	1
531	по своим	6	1
532	и она	1	1
533	разве только	1	1
534	и полное	1	1
535	того что	3	1
536	за этой	1	1
537	предмета и	2	1
538	быть и	4	1
539	известном смысле	2	1
540	оно и	4	1
541	мы видим	2	1
542	среди других	2	1
543	конструкции которые	1	1
544	и так	1	1
545	и единственным	2	1
546	поэтому и	3	1
547	в контексте	2	1
548	никак нельзя	1	1
549	литературе и	1	1
550	нас здесь	2	1
551	с одной	4	1
552	даже вовсе	1	1
553	однако с	1	1
554	в эти	1	1
555	он их	2	1
556	и у	2	1
557	художественной обработке	2	1
558	чем они	1	1
559	и повсюду	1	1
560	или общего	1	1
561	большинстве случаев	6	1
562	эти два	1	1
563	нуждается в	1	1
564	в известной	2	1
565	на одном	1	1
566	он весь	2	1
567	самой этой	1	1
568	т п	23	1
569	с этими	2	1
570	далек от	1	1
571	это общее	1	1
572	фактически очень	1	1
573	со всем	1	1
574	своем живом	1	1
575	до сих	2	1
576	одних то	1	1
577	и др	14	1
578	до конца	12	1
579	что для	1	1
580	предмет и	1	1
581	до чисто	1	1
582	только по	1	1
583	его исторического	1	1
584	поставить в	1	1
585	и самый	1	1
586	не на	5	1
587	предмет изображения	1	1
588	своем месте	1	1
589	однако и	1	1
590	его как	2	1
591	о чем	1	1
592	на эту	1	1
593	категорий а	1	1
594	эти особенности	1	1
595	бы оно	1	1
596	входить в	1	1
597	на фоне	7	1
598	художественные и	1	1
599	для осуществления	1	1
600	более конкретное	1	1
601	одной стороны	4	1
602	этого типа	2	1
603	которые являются	2	1
604	к действительности	1	1
605	есть как	3	1
606	уже об	1	1
607	в бесах	1	1
608	в очень	1	1
609	и самых	1	1
610	мы сказали	4	1
611	не его	2	1
612	с этой	3	1
613	вот что	1	1
614	слова и	13	1
615	и нет	1	1
616	сих пор	2	1
617	же то	1	1
618	характерные для	2	1
619	такой образ	1	1
620	на одной	1	1
621	как систему	1	1
622	за его	1	1
623	судьбы и	1	1
624	и часто	4	1
625	не знаем	1	1
626	или только	1	1
627	о котором	1	1
628	бы в	1	1
629	явления в	1	1
630	отношении не	1	1
631	только элементы	1	1
632	есть уже	1	1
633	не дает	1	1
634	отношении к	6	1
635	становления и	1	1
636	о своем	1	1
637	в романе	21	1
638	между ними	2	1
639	из общего	1	1
640	не знает	1	1
641	равно как	1	1
642	в свою	3	1
643	встречается с	1	1
644	бы его	2	1
645	он и	1	1
646	из романа	2	1
647	своего произведения	3	1
648	и строит	1	1
649	и другие	1	1
650	как на	1	1
651	этой точки	1	1
