N	2gram	Bakhtin_Fr_7	StatiiOP
109	но он	4	3
110	по себе	1	3
111	самого начала	1	3
112	одной из	2	3
113	никогда не	2	3
114	и по	3	3
115	это слово	1	3
116	тем что	3	3
117	у нас	1	3
118	у меня	1	3
119	оно не	2	3
120	с самого	2	3
121	в образе	4	3
122	за то	3	3
123	и здесь	4	3
124	как у	1	3
125	наконец в	1	3
126	но это	3	3
127	так что	1	3
128	всяком случае	1	3
129	связан с	2	3
130	что на	1	3
131	и даже	1	3
132	еще и	1	3
133	до конца	2	3
134	так же	5	3
135	относятся к	1	3
136	xix века	1	3
137	во всяком	2	3
138	также и	2	2
139	до него	1	2
140	по адресу	2	2
141	того же	3	2
142	такое же	1	2
143	смысл этого	1	2
144	то же	13	2
145	почти все	1	2
146	это время	1	2
147	с его	2	2
148	тогда как	1	2
149	отличие от	1	2
150	что они	1	2
151	в истории	1	2
152	в одной	2	2
153	и как	2	2
154	по пути	1	2
155	более или	2	2
156	в чисто	1	2
157	все эти	13	2
158	выражение в	3	2
159	в этой	13	2
160	в себе	11	2
161	и те	3	2
162	как он	2	2
163	при этом	3	2
164	значительной степени	2	2
165	том же	1	2
166	не нашел	1	2
167	первая глава	1	2
168	его в	3	2
169	это было	2	2
170	в это	3	2
171	как и	14	2
172	несмотря на	3	2
173	нигде не	2	2
174	или менее	2	2
175	нас не	2	2
176	в отношении	3	2
177	с точки	3	2
178	века и	1	2
179	что я	1	2
180	времени не	1	2
181	что было	1	2
182	где нет	1	2
183	даже в	1	2
184	и вся	3	2
185	но они	1	2
186	в то	10	2
187	дело не	2	2
188	не имеет	3	2
189	в процессе	2	2
190	и всегда	2	2
191	не может	3	2
192	не по	1	2
193	в области	2	2
194	в каком	1	2
195	взглянуть на	1	2
196	и это	5	2
197	в ее	1	2
198	этому поводу	1	2
199	особенно в	2	2
200	к первому	1	2
201	он был	3	2
202	а также	2	2
203	в значительной	2	2
204	по их	1	2
205	что и	5	2
206	у всех	1	2
207	в заключительной	1	2
208	этот вопрос	1	2
209	только в	6	2
210	бы ни	1	2
211	по этому	3	2
212	в прозаических	1	2
213	в конце	8	2
214	так как	3	2
215	свое выражение	1	2
216	может быть	4	2
217	в них	7	2
218	в особенности	2	2
219	о своей	1	2
220	в период	1	2
221	ему не	1	2
222	и др	2	2
223	говорит о	1	2
224	и самый	1	2
225	на этот	1	2
226	не на	3	2
227	его как	2	2
228	связь с	1	2
229	и потому	3	2
230	как это	1	2
231	что именно	1	2
232	по своему	2	2
233	в данном	2	2
234	этих словах	1	2
235	такого рода	1	2
236	в тех	1	2
237	из этой	1	2
238	по существу	8	2
239	это были	1	2
240	с этой	1	2
241	ее в	1	2
242	царей и	2	2
243	в результате	2	2
244	конечно и	1	2
245	не должен	1	2
246	находим в	1	2
247	во время	3	2
248	ни было	2	2
249	сказать что	1	2
250	и другие	3	2
251	они не	1	2
252	произведения но	1	1
253	ту же	2	1
254	xvii века	2	1
255	вокруг которого	2	1
256	с жизнью	1	1
257	сам по	1	1
258	и то	2	1
259	была лишена	1	1
260	это и	1	1
261	всего это	1	1
262	в приведенном	1	1
263	которого является	1	1
264	в первом	1	1
265	характерное для	1	1
266	дело однако	1	1
267	своего романа	1	1
268	и до	6	1
269	справиться с	1	1
270	той же	3	1
271	из всех	2	1
272	брань и	2	1
273	мы не	2	1
274	употребляются в	1	1
275	точкой зрения	1	1
276	в стихотворных	1	1
277	с абсолютной	1	1
278	этот был	1	1
279	есть нечто	1	1
280	в сущности	4	1
281	и отрицательных	1	1
282	все здесь	1	1
283	направлением в	1	1
284	не совсем	2	1
285	к брату	3	1
286	был знаком	1	1
287	в каждой	2	1
288	что судьба	1	1
289	беседует с	2	1
290	еще не	2	1
291	на них	3	1
292	он сам	1	1
293	этот текст	1	1
294	в чем	2	1
295	этим не	1	1
296	этого эпизода	1	1
297	на другой	2	1
298	при жизни	1	1
299	совсем не	3	1
300	по отношению	2	1
301	отношение к	2	1
302	себе и	1	1
303	не просто	2	1
304	это почти	1	1
305	высота и	1	1
306	тесно связан	1	1
307	писался в	1	1
308	прямую связь	1	1
309	чем же	1	1
310	что во	1	1
311	вот как	1	1
312	в июне	1	1
313	будущих поколений	1	1
314	целый ряд	4	1
315	говорит что	2	1
316	новую жизнь	1	1
317	чтобы показать	1	1
318	силе и	1	1
319	что слово	1	1
320	к другому	1	1
321	а во-вторых	1	1
322	всего к	1	1
323	с их	1	1
324	им в	1	1
325	своем романе	1	1
326	не годится	1	1
327	говорят о	1	1
328	но именно	3	1
329	вследствие этого	1	1
330	где все	2	1
331	и еще	2	1
332	написанная в	1	1
333	не как	1	1
334	новое и	1	1
335	на совершенно	1	1
336	свое время	2	1
337	влево от	1	1
338	его от	1	1
339	на этом	5	1
340	одно и	2	1
341	в основу	1	1
342	в совершенно	1	1
343	различие между	1	1
344	и лица	1	1
345	связанных с	3	1
346	традиции и	1	1
347	на этой	4	1
348	в несколько	1	1
349	действительности в	1	1
350	как царь	1	1
351	известно что	1	1
352	этом смысле	1	1
353	роль в	2	1
354	что один	1	1
355	и избрал	1	1
356	и тем	1	1
357	против этой	1	1
358	не соответствует	1	1
359	еще одно	1	1
360	и рядом	1	1
361	для них	1	1
362	но уже	1	1
363	это написано	1	1
364	к которым	1	1
365	и уже	1	1
366	мы видели	5	1
367	говорится о	1	1
368	начало этой	1	1
369	знать и	1	1
370	с такой	1	1
371	поблизости от	1	1
372	в тоне	2	1
373	и некоторые	1	1
374	такой же	3	1
375	еще раз	1	1
376	не пользовался	1	1
377	июне года	1	1
378	во второй	2	1
379	от своего	1	1
380	и их	3	1
381	почти за	1	1
382	место в	4	1
383	его современников	1	1
384	языке но	1	1
385	представление о	1	1
386	нельзя было	1	1
387	не будем	1	1
388	было связано	2	1
389	в прямом	1	1
390	когда увидел	1	1
391	был тесно	1	1
392	намека на	1	1
393	имел в	1	1
394	иной раз	1	1
395	что есть	2	1
396	при всех	1	1
397	народа это	1	1
398	она не	1	1
399	смешно как	1	1
400	мысли в	1	1
401	одна из	4	1
402	первая часть	1	1
403	к новым	1	1
404	у кого	1	1
405	на него	1	1
406	было не	1	1
407	в основе	1	1
408	года он	2	1
409	и снова	1	1
410	но только	1	1
411	и автор	1	1
412	для всего	1	1
413	все свои	2	1
414	и без	1	1
415	же время	9	1
416	подробное описание	2	1
417	таким путем	1	1
418	к концу	1	1
419	и народной	1	1
420	был чужд	1	1
421	ведут в	1	1
422	на все	1	1
423	в стиле	1	1
424	предположение о	1	1
425	нет ни	2	1
426	не могут	1	1
427	он и	1	1
428	его за	1	1
429	с полной	1	1
430	для такого	1	1
431	что вы	1	1
432	что является	1	1
433	из монастыря	1	1
434	они и	2	1
435	для кого	1	1
436	тогда я	1	1
437	как мы	11	1
438	в свое	2	1
439	значения и	1	1
440	элементы этого	1	1
441	что все	2	1
442	заимствовал из	1	1
443	свою очередь	3	1
444	слава богу	1	1
445	здесь не	1	1
446	данном случае	1	1
447	книги и	1	1
448	характер и	1	1
449	эпизода в	1	1
450	мысль о	1	1
451	так в	1	1
452	на том	2	1
453	путешествие в	2	1
454	котором мы	1	1
455	о тех	2	1
456	легенды о	3	1
457	с собой	1	1
458	можно было	3	1
459	их стиля	1	1
460	не так	1	1
461	гл iii	1	1
462	не трудно	1	1
463	не с	1	1
464	и которые	1	1
465	здесь нет	2	1
466	на которую	1	1
467	однако ж	1	1
468	найти в	1	1
469	ею не	1	1
470	не были	1	1
471	возможно что	1	1
472	же духе	1	1
473	поэтому в	1	1
474	отдельных образов	1	1
475	в эпоху	7	1
476	что значит	2	1
477	образом в	1	1
478	в построении	2	1
479	связанное с	2	1
480	со всех	2	1
481	именно потому	1	1
482	вот почему	1	1
483	но к	1	1
484	второй половине	1	1
485	одного из	2	1
486	элементы ее	1	1
487	и во	2	1
488	от них	1	1
489	в знаменитой	1	1
490	только после	1	1
491	всем в	1	1
492	во втором	1	1
493	то место	1	1
494	в форме	3	1
495	легенде о	1	1
496	все время	2	1
497	и об	1	1
498	для самого	1	1
499	в лице	2	1
500	и отдельные	1	1
501	конце концов	4	1
502	по содержанию	1	1
503	у своего	1	1
504	один из	1	1
505	в двух	1	1
506	что только	1	1
507	тот же	2	1
508	места в	2	1
509	с ними	3	1
510	те которые	1	1
511	до нас	5	1
512	поэтому и	3	1
513	помощи которого	1	1
514	он уже	1	1
515	который в	1	1
516	том чтобы	1	1
517	не будет	1	1
518	с которыми	1	1
519	да еще	1	1
520	уже в	5	1
521	только на	2	1
522	конце года	1	1
523	одно из	1	1
524	себе в	1	1
525	ведь это	1	1
526	этом сам	1	1
527	в известной	1	1
528	точка зрения	2	1
529	а в	5	1
530	как его	1	1
531	у него	6	1
532	в каждом	1	1
533	форму и	1	1
534	дошедшие до	1	1
535	и герои	1	1
536	и занятия	1	1
537	а на	2	1
538	за пределы	1	1
539	что человек	1	1
540	могла появиться	1	1
541	что тот	1	1
542	очень много	1	1
543	к которому	1	1
544	уходит в	1	1
545	мысли об	1	1
546	такого понимания	1	1
547	или о	1	1
548	связано с	2	1
549	них и	2	1
550	нужно сказать	2	1
551	и стал	1	1
552	лучше других	1	1
553	попал в	1	1
554	положению и	1	1
555	ничем не	3	1
556	в ту	1	1
557	в свете	3	1
558	в руках	3	1
559	не подлежит	3	1
560	литература в	1	1
561	и слово	1	1
562	в связи	2	1
563	именно поэтому	1	1
564	но оно	1	1
565	почти ничего	2	1
566	в последней	4	1
567	общего с	1	1
568	форме в	1	1
569	по своим	1	1
570	приводит в	1	1
571	находим и	1	1
572	что теперь	1	1
573	в изображении	2	1
574	одновременно и	2	1
575	к образу	1	1
576	и всей	1	1
577	заключительной части	2	1
578	бы его	1	1
579	душа моя	2	1
580	всем что	1	1
581	в контексте	1	1
582	не принимал	1	1
583	части своего	1	1
584	характера в	1	1
585	нужно отметить	1	1
586	вокруг него	1	1
587	ни для	1	1
588	я от	1	1
589	которые были	2	1
590	при всем	1	1
591	писал в	1	1
592	в более	4	1
593	описаний в	1	1
594	и для	5	1
595	к будущему	1	1
596	и от	8	1
597	котором он	1	1
598	или в	2	1
599	этой системы	2	1
600	которым в	1	1
601	от него	1	1
602	и все	14	1
603	показать его	1	1
604	переходил на	1	1
605	бы в	2	1
606	и смысл	2	1
607	я должен	1	1
608	все они	6	1
609	же в	2	1
610	в свою	3	1
611	к самому	2	1
612	между ними	1	1
613	неотделим от	1	1
614	имеет ничего	1	1
615	ведь ни	1	1
616	раза и	1	1
617	к его	1	1
618	но этот	3	1
619	является и	3	1
620	едва ли	1	1
621	в последнем	1	1
622	отношению к	2	1
623	из этого	1	1
624	в трех	1	1
625	героя в	1	1
626	бы думать	1	1
627	жизни и	3	1
628	но эти	1	1
629	заметить что	1	1
630	пользовался при	1	1
631	в своих	1	1
632	своей части	1	1
633	он на	1	1
634	я могу	1	1
635	яркое выражение	1	1
636	в таком	1	1
637	все что	4	1
638	том числе	4	1
639	к молодому	1	1
640	ничего общего	1	1
641	которая не	1	1
