N	2gram	Propp_Isto_5	Hudozhes
310	том чтобы	2	1
311	наших глазах	1	1
312	работ в	1	1
313	в специальных	1	1
314	в нее	6	1
315	например мы	1	1
316	он надел	1	1
317	что все	4	1
318	этом он	1	1
319	этих деталей	1	1
320	из самой	1	1
321	в предыдущем	1	1
322	на этой	4	1
323	или даже	1	1
324	а как	2	1
325	входит в	5	1
326	и стала	2	1
327	роль в	2	1
328	и тем	4	1
329	за ней	2	1
330	не соответствует	1	1
331	которым он	1	1
332	этом мы	1	1
333	но уже	3	1
334	но мы	3	1
335	он же	2	1
336	соответствии с	1	1
337	к которым	2	1
338	этого не	1	1
339	с тем	8	1
340	а за	1	1
341	еще можно	1	1
342	со своими	2	1
343	и уже	1	1
344	этим и	1	1
345	которой он	2	1
346	всякого сомнения	1	1
347	он от	1	1
348	как таковой	1	1
349	смысл и	1	1
350	лучше всего	1	1
351	в саду	1	1
352	места в	1	1
353	таким же	2	1
354	ли можно	1	1
355	о герое	2	1
356	вне всякого	1	1
357	на месте	1	1
358	в город	1	1
359	но которые	1	1
360	имеется и	3	1
361	место в	1	1
362	в отличие	1	1
363	они уже	1	1
364	в которых	3	1
365	знаем что	6	1
366	сердце и	1	1
367	пока только	1	1
368	в одном	1	1
369	не будем	5	1
370	его мы	1	1
371	и более	1	1
372	их в	3	1
373	что этот	2	1
374	на всю	1	1
375	изнутри в	1	1
376	вместе со	1	1
377	например и	1	1
378	вовсе не	2	1
379	на три	1	1
380	так как	11	1
381	эта картина	1	1
382	но они	1	1
383	тем самым	1	1
384	уходит из	1	1
385	как можно	2	1
386	что эта	1	1
387	извне и	1	1
388	самого начала	1	1
389	этими двумя	1	1
390	как о	1	1
391	в науке	1	1
392	в основе	1	1
393	в самых	1	1
394	не могло	1	1
395	остановимся подробнее	1	1
396	так много	1	1
397	и всегда	1	1
398	этих двух	1	1
399	или как	2	1
400	истинный герой	1	1
401	уже говорили	1	1
402	же он	1	1
403	не человека	1	1
404	не потому	2	1
405	с другом	2	1
406	перед ним	1	1
407	могут быть	6	1
408	всегда есть	1	1
409	бросился в	1	1
410	что оно	1	1
411	как для	1	1
412	находит в	2	1
413	он видит	4	1
414	на это	1	1
415	о них	1	1
416	говорит о	2	1
417	развитие сюжета	1	1
418	четыре года	1	1
419	на наших	1	1
420	приходит к	1	1
421	в виду	1	1
422	свою очередь	1	1
423	данном случае	2	1
424	смысл но	1	1
425	и говорит	1	1
426	с самого	1	1
427	в дальнейшем	4	1
428	на свой	1	1
429	в образе	5	1
430	на нее	2	1
431	что говорилось	1	1
432	здесь нет	1	1
433	мог бы	1	1
434	во многом	1	1
435	он сам	1	1
436	только у	2	1
437	означает что	2	1
438	даже не	1	1
439	находится в	2	1
440	сводится к	1	1
441	он живет	3	1
442	что делать	1	1
443	говорит об	1	1
444	за пределами	1	1
445	одного из	1	1
446	все его	2	1
447	для нас	5	1
448	с другой	9	1
449	как у	2	1
450	восходит к	1	1
451	езды на	1	1
452	в которую	2	1
453	во всех	2	1
454	такая частность	1	1
455	во втором	1	1
456	более древней	1	1
457	на одном	2	1
458	не видел	1	1
459	и только	1	1
460	в другой	3	1
461	выступает как	1	1
462	наконец в	1	1
463	нем и	3	1
464	новый момент	1	1
465	и она	3	1
466	своему содержанию	1	1
467	но так	2	1
468	другое не	1	1
469	тот же	1	1
470	самый общий	1	1
471	истории его	1	1
472	и этих	1	1
473	напоминает нам	1	1
474	всяком случае	1	1
475	сказки в	3	1
476	и ее	1	1
477	их не	1	1
478	море он	1	1
479	с одной	7	1
480	именно на	2	1
481	же и	1	1
482	и у	1	1
483	уже в	2	1
484	и они	2	1
485	в жизни	1	1
486	существования и	1	1
487	него и	5	1
488	не дает	1	1
489	на север	1	1
490	связывается с	1	1
491	его и	2	1
492	но для	2	1
493	эти два	1	1
494	характерно что	1	1
495	одно из	1	1
496	они сами	2	1
497	ее не	1	1
498	из нее	2	1
499	отличие от	1	1
500	тогда в	1	1
501	ее на	1	1
502	он один	1	1
503	в целях	3	1
504	что они	1	1
505	не претендуя	1	1
506	в особенности	3	1
507	из двух	2	1
508	говорится что	3	1
509	и стал	2	1
510	и из	3	1
511	два разных	1	1
512	сюда же	3	1
513	вслед за	1	1
514	эти две	1	1
515	еще и	1	1
516	в античной	1	1
517	объясняется тем	1	1
518	что для	1	1
519	можно назвать	1	1
520	связано с	5	1
521	этом свете	1	1
522	одной стороны	7	1
523	потом в	1	1
524	из наиболее	1	1
525	имеют никакого	1	1
526	глава работы	1	1
527	в руках	1	1
528	здесь очевидно	1	1
529	там где	6	1
530	что мы	2	1
531	одна и	1	1
532	себя за	1	1
533	служит не	1	1
534	как это	1	1
535	то можно	1	1
536	но все	5	1
537	из которых	2	1
538	xix века	1	1
539	мне на	1	1
540	о чем	2	1
541	в данном	3	1
542	на спине	2	1
543	всем свете	1	1
544	город и	1	1
545	и там	1	1
546	работы о	1	1
547	происходит в	1	1
548	согласно которому	1	1
549	друг с	2	1
550	на свете	1	1
551	том смысле	1	1
552	быть не	1	1
553	только о	1	1
554	было ни	1	1
555	него в	1	1
556	на пути	1	1
557	является для	1	1
558	остается один	1	1
559	но это	7	1
560	в который	1	1
561	сна с	1	1
562	формы и	2	1
563	его нет	1	1
564	когда он	2	1
565	центре внимания	1	1
566	но когда	3	1
567	солнца и	1	1
568	души в	1	1
569	как уже	1	1
570	здесь речь	1	1
571	мы должны	4	1
572	в мировом	1	1
573	хотя в	1	1
574	к ее	1	1
575	еще ничего	1	1
576	культуры о	1	1
577	на смену	4	1
578	сказать что	2	1
579	в свою	3	1
580	мы здесь	4	1
581	к его	2	1
582	из этого	1	1
583	и солнце	1	1
584	в свое	2	1
585	к другим	1	1
586	ни на	1	1
587	и другие	1	1
588	см в	1	1
589	во всяком	1	1
590	все что	1	1
591	в роли	3	1
592	этой точки	1	1
