N	2gram	Losev_Dial_4	Myshleni
131	в пределах	1	4
132	ребенка но	1	4
133	еще не	4	4
134	в свете	5	4
135	в качестве	2	4
136	так что	6	4
137	и их	2	4
138	не могут	2	4
139	с другой	1	4
140	именно в	5	4
141	на этот	1	4
142	что мы	7	4
143	вместе с	2	4
144	эта теория	1	4
145	в меру	5	4
146	тому как	4	4
147	это есть	13	4
148	в состоянии	1	4
149	с этой	2	4
150	мы видим	4	4
151	в результате	6	4
152	бы в	4	4
153	тем более	6	4
154	в свою	3	4
155	этой точки	2	4
156	это и	9	3
157	мы не	9	3
158	говорить о	11	3
159	он может	1	3
160	но как	2	3
161	с этим	3	3
162	все же	2	3
163	и как	4	3
164	то в	5	3
165	и тот	1	3
166	что должно	1	3
167	этого вопроса	1	3
168	на этом	3	3
169	как они	1	3
170	и может	2	3
171	и тем	6	3
172	с тем	4	3
173	мы видели	1	3
174	что значит	1	3
175	в их	3	3
176	бы чудом	2	3
177	и более	1	3
178	имеет свою	1	3
179	из которых	3	3
180	не менее	2	3
181	до конца	1	3
182	что эта	2	3
183	в смысле	5	3
184	но что	5	3
185	только не	3	3
186	и его	7	3
187	связи с	1	3
188	ничего общего	4	3
189	приходит к	1	3
190	свою очередь	2	3
191	в себя	5	3
192	переход к	1	3
193	и с	4	3
194	вот почему	3	3
195	никак не	2	3
196	в чем	8	3
197	к нему	1	3
198	что и	6	3
199	в лучшем	1	3
200	одной из	2	3
201	с одной	1	3
202	речь в	1	3
203	его и	1	3
204	он имеет	1	3
205	в одном	4	3
206	а в	1	3
207	из системы	1	3
208	от того	2	3
209	на которые	1	3
210	говорит о	3	3
211	прежде всего	11	3
212	в частности	2	3
213	к жизни	3	3
214	по существу	1	3
215	потому и	1	3
216	этом случае	1	3
217	но это	4	3
218	содержится в	1	3
219	одного и	1	3
220	вопрос как	1	3
221	включает в	1	3
222	как на	1	3
223	ее в	2	3
224	к этому	3	3
225	меру того	4	2
226	отношения к	3	2
227	мы имели	3	2
228	такое же	1	2
229	исходит из	1	2
230	в зависимости	1	2
231	их и	1	2
232	есть не	5	2
233	при анализе	1	2
234	сущности это	1	2
235	совпадает с	2	2
236	я не	5	2
237	он упал	1	2
238	зависимости от	1	2
239	в ней	5	2
240	быть в	5	2
241	на их	1	2
242	во всех	2	2
243	что я	5	2
244	не требует	1	2
245	мы будем	2	2
246	мы нашли	2	2
247	что было	2	2
248	очевидно что	1	2
249	отличие от	2	2
250	общего с	3	2
251	стороны и	1	2
252	когда он	3	2
253	что само	1	2
254	в этот	2	2
255	только два	1	2
256	учение о	5	2
257	то обстоятельство	1	2
258	то и	2	2
259	только один	1	2
260	из общей	1	2
261	если он	1	2
262	что она	5	2
263	именно это	1	2
264	но все	2	2
265	те же	1	2
266	в жизни	5	2
267	в них	2	2
268	все равно	2	2
269	на основании	3	2
270	же самый	1	2
271	и потом	1	2
272	в своей	3	2
273	в котором	2	2
274	самое что	2	2
275	в отличие	1	2
276	друг другу	1	2
277	все это	9	2
278	их в	1	2
279	который мы	1	2
280	целиком и	1	2
281	но они	2	2
282	сделать и	1	2
283	природу как	1	2
284	они же	1	2
285	он еще	1	2
286	но только	5	2
287	как два	1	2
288	учения о	1	2
289	видим что	4	2
290	во всем	2	2
291	ничто не	2	2
292	только одним	1	2
293	то это	1	2
294	обстоятельство что	1	2
295	и здесь	1	2
296	ребенка как	1	2
297	лежит в	3	2
298	должны быть	4	2
299	уже на	1	2
300	в виду	9	2
301	совершенно ясно	2	2
302	в истории	3	2
303	почему в	1	2
304	в плоскости	1	2
305	это мы	1	2
306	том как	2	2
307	находится в	2	2
308	говорим о	1	2
309	и из	2	2
310	находятся в	1	2
311	образом в	1	2
312	как чисто	2	2
313	его в	1	2
314	тем или	2	2
315	и требует	2	2
316	вслед за	1	2
317	знания и	5	2
318	сделать это	2	2
319	что только	1	2
320	по типу	2	2
321	на всем	1	2
322	но с	1	2
323	не дает	2	2
324	из них	2	2
325	эти три	1	2
326	никто не	2	2
327	вовсе не	6	2
328	само по	4	2
329	не говорит	5	2
330	как будто	2	2
331	это будет	3	2
332	и даже	6	2
333	и между	1	2
334	своего собственного	1	2
335	себя и	3	2
336	только к	1	2
337	что для	1	2
338	одинаковой мере	1	2
339	естественно что	1	2
340	у нас	3	2
341	является то	1	2
342	во внимание	2	2
343	совершенно очевидно	1	2
344	ни на	6	2
345	что содержится	1	2
346	и потому	3	2
347	мы говорим	2	2
348	говорили мы	2	2
349	сознание и	1	2
350	в область	1	2
351	этой последней	1	2
352	и основной	1	2
353	и от	1	2
354	только для	3	2
355	сознания и	3	2
356	и отношение	4	2
357	которая в	1	2
358	чтобы понять	1	2
359	в одинаковой	1	2
360	или не	4	2
361	поэтому есть	1	2
362	мы различаем	1	2
363	от всякого	1	2
364	другой стороны	2	2
365	совершенно не	3	2
366	из этого	1	2
367	в свое	2	2
368	жизни и	4	2
369	в своих	1	2
370	это понятие	3	2
371	во всяком	2	2
372	все что	2	2
373	второй из	1	1
374	равным образом	1	1
375	а между	1	1
376	смысле слова	1	1
377	говоря о	1	1
378	также и	4	1
379	переходит к	1	1
380	образом отличаются	1	1
381	сам по	2	1
382	на самом	1	1
383	только потому	3	1
384	этого последнего	1	1
385	но тем	1	1
386	к другому	1	1
387	и внутри	1	1
388	собственном смысле	2	1
389	и больше	1	1
390	когда это	1	1
391	мы уже	3	1
392	для своего	1	1
393	мы имеем	5	1
394	и ничего	2	1
395	третий момент	1	1
396	теперь мы	7	1
397	и о	8	1
398	бы что	1	1
399	что уже	2	1
400	почему мы	1	1
401	лежит очень	1	1
402	каждый отдельный	1	1
403	знание и	1	1
404	всегда существуют	1	1
405	но она	1	1
406	что иное	8	1
407	и ее	8	1
408	событий и	1	1
409	же что	3	1
410	перед нашим	1	1
411	себе что	2	1
412	надо иметь	1	1
413	что существует	1	1
414	невозможно никакое	1	1
415	может дать	2	1
416	собой в	1	1
417	и этого	1	1
418	он сам	1	1
419	первый план	1	1
420	иное как	8	1
421	знаем что	1	1
422	и значит	1	1
423	с его	5	1
424	то мы	3	1
425	в ее	2	1
426	которых один	1	1
427	легко может	1	1
428	значение и	1	1
429	силу этого	1	1
430	есть по	2	1
431	в общем	1	1
432	и будет	2	1
433	есть просто	6	1
434	ни одна	2	1
435	в собственном	3	1
436	и должны	1	1
437	это одно	1	1
438	что именно	7	1
439	чем мы	1	1
440	то чем	2	1
441	которой они	1	1
442	как к	1	1
443	перед нами	6	1
444	кроме того	2	1
445	просто как	2	1
446	целый ряд	1	1
447	и наконец	3	1
448	требует того	1	1
449	в себе	8	1
450	этой цели	1	1
451	самим же	1	1
452	нашего анализа	2	1
453	не приходится	1	1
454	и переход	1	1
455	что это	13	1
456	мы получаем	2	1
457	сказать о	1	1
458	чем больше	2	1
459	в нашем	1	1
460	думать что	2	1
461	ли тогда	1	1
462	вообще а	1	1
463	идет речь	4	1
464	имеем в	1	1
465	на то	5	1
466	в наших	1	1
467	но прежде	1	1
468	дальше и	1	1
469	факта а	1	1
470	и чем-то	1	1
471	к миру	1	1
472	момента в	1	1
473	в первую	1	1
474	нее и	1	1
475	свою собственную	1	1
476	моменты которые	1	1
477	не как	4	1
478	в понятии	2	1
479	на проявление	1	1
480	ибо она	1	1
481	он так	1	1
482	чтобы это	3	1
483	одной и	3	1
484	этой сфере	1	1
485	прежде чем	2	1
486	или иных	1	1
487	одно и	1	1
488	и заключается	1	1
489	от нее	3	1
490	этом последнем	1	1
491	этим самым	1	1
492	для всей	1	1
493	через все	1	1
494	главным образом	2	1
495	есть все	2	1
496	конечно в	1	1
497	об этом	3	1
498	лишь в	2	1
499	входит в	1	1
500	как тот	1	1
501	обоих случаях	1	1
502	и других	1	1
503	этом смысле	4	1
504	времени что	1	1
505	этот человек	1	1
506	представления об	1	1
507	мог бы	2	1
508	ни в	8	1
509	и во-вторых	2	1
510	о которых	1	1
511	нашего исследования	2	1
512	и уже	4	1
513	всегда и	3	1
514	нечто третье	2	1
515	как таковой	5	1
516	нисколько не	2	1
517	со всей	2	1
518	же есть	3	1
519	на первый	1	1
520	что такая	1	1
521	сказать так	2	1
522	мы встретились	1	1
523	же это	5	1
524	функциями и	1	1
525	которого является	1	1
526	она в	3	1
527	знает и	1	1
528	место в	1	1
529	представление о	2	1
530	как будет	1	1
531	понятием и	1	1
532	чем заключается	3	1
533	его действия	1	1
534	которые в	1	1
535	тем не	2	1
536	возможно только	3	1
537	однако в	2	1
538	том же	1	1
539	и общей	1	1
540	изменится в	1	1
541	одна сторона	1	1
542	не степень	1	1
543	о значении	1	1
544	с которой	1	1
545	она не	4	1
546	есть нечто	2	1
547	в обоих	1	1
548	дело не	1	1
549	отличается от	1	1
550	и притом	3	1
551	и сама	1	1
552	как его	1	1
553	на самый	1	1
554	иметь в	2	1
555	этого суждения	1	1
556	знания то	1	1
557	не могло	1	1
558	та которая	1	1
559	всякая структура	1	1
560	никаких оснований	1	1
561	того в	1	1
562	такая же	1	1
563	в изложении	1	1
564	бы говорит	1	1
565	так то	4	1
566	что на	2	1
567	в каком	5	1
568	ясно как	1	1
569	такие же	1	1
570	деятельности и	1	1
571	если его	1	1
572	в специальном	1	1
573	в духе	1	1
574	есть только	3	1
575	с логической	1	1
576	совершенно особая	1	1
577	как только	5	1
578	третье что	1	1
579	самом предмете	1	1
580	раз навсегда	1	1
581	которая заключается	1	1
582	в одну	3	1
583	и он	1	1
584	или связь	1	1
585	и которая	1	1
586	из всего	1	1
587	более не	3	1
588	с ее	10	1
589	в заключение	1	1
590	всего этого	1	1
591	имеет никаких	1	1
592	не могу	1	1
593	без всякого	2	1
594	только при	1	1
595	нами выше	1	1
596	только то	1	1
597	а собственно	1	1
598	и совершенно	1	1
599	природе своей	1	1
600	ясно что	11	1
601	и которые	1	1
602	как между	1	1
603	предмете а	1	1
604	есть также	2	1
605	не нужно	2	1
606	к тем	1	1
607	мы в	1	1
608	объяснения самого	1	1
609	наконец третья	1	1
610	для этого	2	1
611	всегда имеет	1	1
612	примеры и	1	1
613	и той	3	1
614	говорит об	1	1
615	ясным что	1	1
616	что существуют	1	1
617	одного из	1	1
618	нужно в	1	1
619	на что	2	1
620	после того	1	1
621	все его	1	1
622	в пользу	2	1
623	может не	1	1
624	этим понятием	1	1
625	и во	2	1
626	чтобы объединение	1	1
627	мы показали	1	1
628	но ничего	1	1
629	признает полную	1	1
630	во втором	1	1
631	и только	2	1
632	не более	1	1
633	сколько существует	1	1
634	уже до	1	1
635	все время	1	1
636	мы хотим	2	1
637	отождествляются и	1	1
638	в анализе	2	1
639	если взять	1	1
640	эти последние	1	1
641	известно что	3	1
642	но так	1	1
643	один из	4	1
644	с ними	4	1
645	что даже	2	1
646	отличаются друг	1	1
647	вопроса не	1	1
648	и причины	1	1
649	во времени	1	1
650	в природе	3	1
651	науки к	1	1
652	непрерывно и	1	1
653	их не	1	1
654	простое и	1	1
655	без этого	1	1
656	для всех	3	1
657	полную невозможность	1	1
658	есть в	4	1
659	есть чисто	1	1
660	не можем	1	1
661	уже в	1	1
662	себя в	2	1
663	и они	1	1
664	положение что	1	1
665	в виде	3	1
666	по законам	2	1
667	для чего	1	1
668	ее из	1	1
669	что не	3	1
670	а это	2	1
671	в понятие	1	1
672	а то	1	1
673	при помощи	3	1
674	влияния не	1	1
675	за ним	1	1
676	только одно	1	1
677	я делаю	1	1
678	не так	1	1
679	мы находим	2	1
680	другую сторону	1	1
681	в конце	1	1
682	единство как	1	1
683	с этими	1	1
684	его развитии	1	1
685	умственные способности	1	1
686	отношении к	2	1
687	это было	2	1
688	как раз	4	1
689	же невозможно	1	1
690	он является	1	1
691	значение только	1	1
692	и вместе	1	1
693	вопросов об	1	1
694	можно прямо	1	1
695	вне ее	1	1
696	были бы	1	1
697	объект а	1	1
698	со стороны	3	1
699	себе а	1	1
700	или иной	1	1
701	даже не	2	1
702	тогда это	1	1
703	мы это	1	1
704	с другим	1	1
705	или иначе	2	1
706	и тех	2	1
707	и нельзя	2	1
708	и прежде	1	1
709	говорил что	1	1
710	как же	5	1
711	что совершенно	1	1
712	и знает	1	1
713	только по	1	1
714	не было	2	1
715	понятие как	1	1
716	а главное	1	1
717	и самый	1	1
718	как невозможно	1	1
719	же точно	1	1
720	самый факт	1	1
721	без которых	1	1
722	и свободно	1	1
723	первые две	1	1
724	становится ясным	1	1
725	развитии не	1	1
726	в связи	1	1
727	которая развивается	1	1
728	стороны в	1	1
729	этих моментов	1	1
730	нет никаких	1	1
731	уже о	4	1
732	я говорю	2	1
733	нами как	1	1
734	до этого	1	1
735	природе и	2	1
736	прямо сказать	1	1
737	ко всем	1	1
738	в одной	1	1
739	так обычно	1	1
740	только его	2	1
741	не удается	1	1
742	и иной	1	1
743	при переходе	1	1
744	сама же	1	1
745	чем то	1	1
746	если так	2	1
747	указывал на	1	1
748	в данном	3	1
749	а если	3	1
750	понятие о	2	1
751	она есть	10	1
752	те кто	1	1
753	в массе	1	1
754	что же	2	1
755	зрения и	1	1
756	когда же	2	1
757	есть как	1	1
758	а потом	1	1
759	законов физики	1	1
760	в обратном	1	1
761	да и	2	1
762	о логической	2	1
763	сам не	1	1
764	исходя из	1	1
765	в чистом	1	1
766	быть применимо	1	1
767	и действия	1	1
768	поэтому что	1	1
769	но для	2	1
770	или по	4	1
771	фактов он	1	1
772	тех или	4	1
773	только мы	2	1
774	и для	5	1
775	из прошлого	1	1
776	о логическом	1	1
777	при таком	2	1
778	место для	1	1
779	это можно	1	1
780	мы только	2	1
781	это как	2	1
782	от него	3	1
783	и все	11	1
784	и новое	1	1
785	из себя	1	1
786	или нет	3	1
787	той или	4	1
788	и которое	1	1
789	отношении не	1	1
790	хотя в	1	1
791	в целях	2	1
792	что этот	2	1
793	к самым	1	1
794	далее в	2	1
795	что понятие	1	1
796	не что	8	1
797	оно не	2	1
798	этот момент	3	1
799	сила и	2	1
800	которая существует	1	1
801	свою основу	1	1
802	с научной	1	1
803	это так	1	1
804	на ту	1	1
805	и это	8	1
806	чтобы эти	1	1
807	того или	2	1
808	к отвлеченной	1	1
809	по которому	1	1
810	ничего иного	1	1
811	гораздо более	1	1
812	которая не	2	1
