N	2gram	Losev_Prob_2	Psycholo
207	но только	4	3
208	находятся в	1	3
209	учения о	1	3
210	этом отношении	1	3
211	в каком	4	3
212	не могут	4	3
213	образом что	1	3
214	что при	4	3
215	данном случае	5	3
216	учении о	1	3
217	с самого	3	3
218	идет речь	2	3
219	котором мы	1	3
220	что у	1	3
221	так и	7	3
222	времени и	1	3
223	это только	3	3
224	в состав	1	3
225	и поэтому	2	3
226	что и	2	3
227	и только	4	3
228	что здесь	1	3
229	тот же	4	3
230	которое мы	1	3
231	что нам	1	3
232	так что	11	3
233	в состоянии	2	3
234	что на	4	3
235	со стороны	1	3
236	была бы	1	3
237	в данном	10	3
238	в той	2	3
239	это есть	1	3
240	думается что	2	3
241	заставляет нас	2	3
242	при таком	2	3
243	не существует	6	3
244	для нас	9	3
245	мы должны	3	3
246	хотя бы	12	3
247	обстоит дело	1	3
248	по поводу	2	3
249	это в	2	3
250	к этому	1	3
251	в таком	11	3
252	ли мы	2	2
253	ту же	1	2
254	же как	1	2
255	это и	3	2
256	бы для	1	2
257	этой теории	4	2
258	из самых	2	2
259	к другому	1	2
260	отношения между	1	2
261	по преимуществу	2	2
262	и до	1	2
263	она все	1	2
264	что эти	1	2
265	должна быть	1	2
266	едва ли	9	2
267	с таким	1	2
268	отношения к	1	2
269	если я	2	2
270	это совершенно	2	2
271	что между	1	2
272	которую мы	1	2
273	время как	1	2
274	что иное	3	2
275	для нашей	3	2
276	он был	1	2
277	между собой	5	2
278	иное как	3	2
279	с его	1	2
280	во всех	2	2
281	различия между	1	2
282	на самом	4	2
283	совсем не	7	2
284	себе и	2	2
285	друг от	2	2
286	от друга	2	2
287	его на	1	2
288	с этим	5	2
289	эмоции и	1	2
290	перед нами	2	2
291	нам кажется	2	2
292	вносит в	1	2
293	и хотя	2	2
294	все эти	7	2
295	в нашем	3	2
296	к самому	1	2
297	вопроса о	1	2
298	по самому	3	2
299	однако эта	1	2
300	противоречие с	1	2
301	в нашей	3	2
302	оно в	1	2
303	образом и	1	2
304	одной и	2	2
305	в нее	2	2
306	и следовательно	4	2
307	но все	2	2
308	в каждом	1	2
309	как они	2	2
310	же не	1	2
311	и с	10	2
312	в глазах	1	2
313	только о	8	2
314	он является	2	2
315	о которых	3	2
316	все равно	3	2
317	осуществляется в	1	2
318	для чего	1	2
319	говорится о	2	2
320	чем в	1	2
321	должно быть	2	2
322	и того	3	2
323	на первый	4	2
324	бы на	1	2
325	и при	2	2
326	в которых	1	2
327	и той	4	2
328	сами по	2	2
329	что есть	1	2
330	в отношении	4	2
331	с которой	3	2
332	от нас	3	2
333	и другое	1	2
334	в то	6	2
335	что их	2	2
336	на содержание	1	2
337	совершенно правильно	2	2
338	чем не	1	2
339	и так	1	2
340	и пытается	1	2
341	мы испытываем	1	2
342	со своим	1	2
343	эти три	1	2
344	является то	1	2
345	нет ни	1	2
346	есть только	8	2
347	отличается от	2	2
348	если же	3	2
349	которого мы	1	2
350	такое что	1	2
351	говорится что	1	2
352	на том	3	2
353	еще в	2	2
354	наше внимание	1	2
355	является в	2	2
356	и даже	11	2
357	ничего не	10	2
358	или иной	5	2
359	находится в	1	2
360	и та	1	2
361	но мы	3	2
362	или на	1	2
363	можно сказать	6	2
364	это может	1	2
365	но во	1	2
366	каждый элемент	2	2
367	и можно	3	2
368	слов и	1	2
369	самых важных	1	2
370	тех пор	4	2
371	этом смысле	5	2
372	быть и	2	2
373	что даже	1	2
374	это очень	1	2
375	вернее сказать	1	2
376	это же	1	2
377	в качестве	2	2
378	бы по	1	2
379	связи с	5	2
380	представить себе	4	2
381	в одном	1	2
382	само по	2	2
383	даже и	18	2
384	это будет	3	2
385	себя и	1	2
386	деле если	1	2
387	и эта	1	2
388	до конца	1	2
389	и самый	4	2
390	нам думается	1	2
391	то здесь	1	2
392	нечто такое	1	2
393	это значит	4	2
394	как вещь	1	2
395	к следующему	1	2
396	этом случае	7	2
397	все это	4	2
398	и таким	1	2
399	не является	7	2
400	форма является	1	2
401	от той	1	2
402	мы пытаемся	1	2
403	той или	5	2
404	и ни	3	2
405	конце концов	7	2
406	же в	1	2
407	давно уже	1	2
408	до тех	4	2
409	есть то	5	2
410	не знает	3	2
411	не что	3	2
412	бы его	2	2
413	из этого	2	2
414	нас не	3	2
415	гораздо более	4	2
416	говорили о	1	1
417	смысле слова	7	1
418	самых общих	1	1
419	отношении и	1	1
420	речь идет	2	1
421	как говорят	1	1
422	и самым	1	1
423	одним из	1	1
424	в сфере	1	1
425	в такой	2	1
426	он может	1	1
427	знает о	1	1
428	только потому	1	1
429	мы совсем	1	1
430	здесь и	1	1
431	чего не	1	1
432	от самого	2	1
433	мы тогда	1	1
434	все те	1	1
435	определенного значения	1	1
436	для своего	1	1
437	самое же	2	1
438	статьи в	1	1
439	нас важно	1	1
440	на такие	1	1
441	что многие	2	1
442	больше и	1	1
443	и такой	1	1
444	мы и	6	1
445	конечно и	1	1
446	другую как	1	1
447	животного царства	1	1
448	себе что	2	1
449	с большим	1	1
450	и говорить	1	1
451	большей частью	3	1
452	на них	1	1
453	это возможно	2	1
454	столь же	1	1
455	основано на	1	1
456	то мы	1	1
457	как система	1	1
458	мы будем	1	1
459	но как	6	1
460	а только	6	1
461	с самой	1	1
462	к которой	1	1
463	что язык	1	1
464	которых как	1	1
465	не все	4	1
466	если в	1	1
467	отношение к	1	1
468	тут же	8	1
469	не просто	11	1
470	важны для	1	1
471	или иное	2	1
472	форме и	1	1
473	значительной мере	3	1
474	один и	2	1
475	к сожалению	6	1
476	относится к	6	1
477	которые не	2	1
478	и вовсе	6	1
479	мы дадим	1	1
480	нашли для	1	1
481	общего с	2	1
482	дает нам	1	1
483	план мы	1	1
484	и нет	1	1
485	первых двух	1	1
486	как нам	2	1
487	что нет	1	1
488	еще и	5	1
489	хотя и	3	1
490	в каком-то	3	1
491	более или	4	1
492	в действительности	2	1
493	которые произведены	1	1
494	это их	1	1
495	существа и	1	1
496	от этого	1	1
497	о самом	1	1
498	что слово	3	1
499	их содержания	1	1
500	два других	1	1
501	отношение как	1	1
502	в литературном	1	1
503	но насколько	1	1
504	представляет собой	2	1
505	еще далеко	1	1
506	учение о	2	1
507	ни одна	1	1
508	то обстоятельство	1	1
509	в известном	1	1
510	в последнее	1	1
511	стороны это	1	1
512	часто даже	1	1
513	остановиться на	1	1
514	нами в	2	1
515	и тот	3	1
516	не годится	2	1
517	в употреблении	1	1
518	имеем в	2	1
519	во многих	2	1
520	если отбросить	1	1
521	в наших	1	1
522	так сказать	1	1
523	с чем	1	1
524	широкое и	1	1
525	время и	2	1
526	но именно	4	1
527	о которой	1	1
528	собственном смысле	1	1
529	и вообще	16	1
530	в понимании	2	1
531	не являются	3	1
532	есть та	1	1
533	далека от	1	1
534	близким к	1	1
535	из виду	1	1
536	существует и	4	1
537	по своему	5	1
538	на земле	1	1
539	что тут	1	1
540	себе совершенно	1	1
541	можно даже	1	1
542	но вместе	1	1
543	языком и	1	1
544	его от	2	1
545	и эмоции	1	1
546	те три	1	1
547	с собой	1	1
548	и наоборот	1	1
549	такого же	1	1
550	от нее	1	1
551	подход к	1	1
552	смысле в	1	1
553	мы его	1	1
554	могла бы	1	1
555	бы дать	1	1
556	они должны	1	1
557	сознание и	2	1
558	том случае	2	1
559	на этой	2	1
560	того или	7	1
561	что например	1	1
562	который так	1	1
563	и наша	2	1
564	сейчас в	1	1
565	он есть	1	1
566	указанием на	1	1
567	его объеме	2	1
568	равно это	1	1
569	уж не	1	1
570	не соответствует	1	1
571	слово имеет	1	1
572	но уже	5	1
573	далеко не	4	1
574	нашего исследования	3	1
575	нас к	1	1
576	которой он	4	1
577	и значения	7	1
578	если иметь	1	1
579	оно имеет	1	1
580	другой термин	2	1
581	сейчас мы	1	1
582	как таковой	4	1
583	не мог	1	1
584	или менее	4	1
585	именно он	3	1
586	будет в	2	1
587	что такое	18	1
588	в следующем	1	1
589	о той	1	1
590	то для	1	1
591	что всякий	5	1
592	из которой	1	1
593	все и	1	1
594	представление о	5	1
595	совсем другом	1	1
596	оказывается что	3	1
597	очевидным и	1	1
598	его тем	1	1
599	и значит	1	1
600	мы теперь	1	1
601	не менее	13	1
602	из области	1	1
603	не раз	1	1
604	в корне	2	1
605	но эта	3	1
606	выше мы	1	1
607	которые в	2	1
608	с какими-нибудь	1	1
609	и всякого	1	1
610	по крайней	6	1
611	значения с	1	1
612	и меньше	1	1
613	речи в	1	1
614	их в	4	1
615	тому чтобы	1	1
616	необходимо чтобы	1	1
617	бы быть	1	1
618	бы нас	1	1
619	даже в	2	1
620	же мы	2	1
621	и очень	1	1
622	нет никакого	1	1
623	если и	1	1
624	случае в	1	1
625	при всех	3	1
626	но они	1	1
627	равно не	1	1
628	она не	3	1
629	даже гораздо	1	1
630	иной раз	3	1
631	из нас	1	1
632	имеет свое	1	1
633	хотелось бы	2	1
634	для каждого	4	1
635	тогда когда	3	1
636	и вместо	1	1
637	только из	1	1
638	на него	2	1
639	и два	1	1
640	когда они	1	1
641	и отдельных	1	1
642	пока еще	9	1
643	не имеет	7	1
644	тут и	2	1
645	на язык	1	1
646	нами раньше	1	1
647	под этим	5	1
648	обратим внимание	1	1
649	в противоречие	1	1
650	это уж	2	1
651	совершенно неправильно	1	1
652	собой напрашивается	1	1
653	работу и	1	1
654	и является	3	1
655	а является	1	1
656	и теперь	1	1
657	мы бы	3	1
658	что речь	1	1
659	понимать под	1	1
660	и свою	2	1
661	только с	2	1
662	каждый раз	3	1
663	в области	6	1
664	если только	1	1
665	обстоятельство что	1	1
666	ни о	4	1
667	чрезвычайно важно	1	1
668	поэтому не	1	1
669	здесь совершенно	1	1
670	и другой	1	1
671	лежит в	1	1
672	элемент в	1	1
673	ощущения так	1	1
674	должны быть	1	1
675	содержанием и	1	1
676	русском языке	2	1
677	что существует	2	1
678	это содержание	2	1
679	как человек	1	1
680	всегда есть	1	1
681	же оказывается	1	1
682	отказаться от	1	1
683	на это	2	1
684	в работах	1	1
685	всегда в	1	1
686	самую мысль	1	1
687	более не	2	1
688	бы что	2	1
689	но по	1	1
690	с ее	1	1
691	как не	1	1
692	как один	1	1
693	здесь не	2	1
694	без всякого	4	1
695	только при	2	1
696	и от	3	1
697	в собственном	1	1
698	последнее время	1	1
699	то или	3	1
700	уже с	2	1
701	только то	3	1
702	то время	1	1
703	какого-нибудь предмета	1	1
704	что оба	1	1
705	значение в	4	1
706	то как	1	1
707	поэтому мы	1	1
708	и которые	2	1
709	каждого из	1	1
710	здесь нет	1	1
711	и каждый	1	1
712	во многом	1	1
713	представляют собою	1	1
714	но никак	2	1
715	по тому	2	1
716	в которое	1	1
717	это должно	1	1
718	основана на	2	1
719	в некоторой	1	1
720	совершенно невозможно	1	1
721	о нем	2	1
722	с полным	1	1
723	говорить не	1	1
724	другими словами	6	1
725	совершенно неверно	1	1
726	есть совсем	1	1
727	как этот	1	1
728	в значительной	3	1
729	и во	1	1
730	нас в	3	1
731	к нему	2	1
732	никакого дела	1	1
733	или иные	3	1
734	язык и	2	1
735	том или	3	1
736	и всю	1	1
737	между тем	1	1
738	однако с	1	1
739	которые мы	3	1
740	переходит в	1	1
741	но несомненно	1	1
742	крайней мере	6	1
743	тотчас же	2	1
744	вообще и	2	1
745	установленной нами	1	1
746	есть тоже	3	1
747	в теории	1	1
748	который бы	1	1
749	несколько иначе	1	1
750	не так	2	1
751	и пусть	3	1
752	в каких	1	1
753	предмета и	3	1
754	точное представление	1	1
755	которое было	1	1
756	о его	1	1
757	не о	6	1
758	речь о	1	1
759	одной из	1	1
760	и представляет	1	1
761	только знак	1	1
762	в какой	1	1
763	в вопросе	1	1
764	к их	1	1
765	близкое к	1	1
766	то в	1	1
767	и действительно	2	1
768	поэтому и	1	1
769	между этими	2	1
770	важный для	1	1
771	и ее	2	1
772	сам собой	2	1
773	здесь с	1	1
774	и учения	1	1
775	самый смысл	1	1
776	утверждают что	1	1
777	уже не	8	1
778	в виде	6	1
779	кажется что	1	1
780	от других	1	1
781	или даже	3	1
782	при помощи	8	1
783	его из	1	1
784	и их	3	1
785	никто не	3	1
786	слова в	1	1
787	нами как	2	1
788	тем как	1	1
789	центральное и	1	1
790	но что	1	1
791	каждый из	2	1
792	или ином	2	1
793	всему тому	1	1
794	мы возьмем	2	1
795	были бы	2	1
796	в последние	2	1
797	нет и	3	1
798	те или	7	1
799	есть просто	2	1
800	именно как	4	1
801	постоянно меняется	1	1
802	нам уже	1	1
803	имеет и	2	1
804	каждом отдельном	1	1
805	скажем что	3	1
806	совпадает с	2	1
807	как же	4	1
808	на чем	2	1
809	что-нибудь и	1	1
810	мы еще	3	1
811	и др	2	1
812	могут иметь	1	1
813	что не	5	1
814	что для	3	1
815	лежащее в	1	1
816	превращается в	1	1
817	не было	3	1
818	и достаточно	1	1
819	основное и	1	1
820	отсюда возникает	1	1
821	не то	2	1
822	вероятно не	1	1
823	речи и	1	1
824	в одно	2	1
825	если не	4	1
826	в речи	1	1
827	хотели бы	2	1
828	между собою	4	1
829	угодно но	1	1
830	смысле или	1	1
831	все более	1	1
832	разные виды	1	1
833	и практических	1	1
834	ни на	1	1
835	оказывается не	1	1
836	прямо сказать	1	1
837	что каждый	2	1
838	мы говорим	4	1
839	в первичном	1	1
840	знаем о	1	1
841	с реальным	1	1
842	здесь уже	1	1
843	даже до	1	1
844	требует от	1	1
845	приводит в	1	1
846	решение вопроса	1	1
847	действительности для	1	1
848	конечно не	2	1
849	на тот	2	1
850	у автора	1	1
851	простого и	1	1
852	совсем другой	1	1
853	тому как	3	1
854	во все	2	1
855	что же	9	1
856	совершенно разных	1	1
857	даже с	1	1
858	да и	10	1
859	для понимания	1	1
860	это гораздо	1	1
861	из отдельных	2	1
862	который он	2	1
863	к проблеме	1	1
864	мы сказали	1	1
865	смысл в	1	1
866	поэтому когда	1	1
867	и хотели	1	1
868	есть оно	1	1
869	находили в	1	1
870	о самой	4	1
871	мыслей по	1	1
872	но это	6	1
873	но для	1	1
874	или по	4	1
875	в смысле	1	1
876	это последнее	1	1
877	самое большее	3	1
878	это ясно	1	1
879	здесь в	1	1
880	другой смысл	1	1
881	ближе к	1	1
882	ее можно	1	1
883	в следующей	1	1
884	только мы	2	1
885	и времени	2	1
886	всегда одним	1	1
887	которая в	1	1
888	как именно	3	1
889	который является	1	1
890	но когда	1	1
891	но где	1	1
892	у них	1	1
893	не понимая	1	1
894	же к	1	1
895	еще более	2	1
896	тем более	10	1
897	и смысл	1	1
898	будто бы	5	1
899	значении но	1	1
900	все они	1	1
901	во время	1	1
902	существует ли	3	1
903	но всегда	1	1
904	мы в	3	1
905	следующем виде	1	1
906	иначе она	1	1
907	нет ничего	2	1
908	или другими	1	1
909	состоит из	2	1
910	выше если	1	1
911	они все	2	1
912	к его	1	1
913	для нашего	1	1
914	или иного	5	1
915	в отдельности	1	1
916	чтобы он	1	1
917	что под	2	1
918	частности в	2	1
919	есть знак	10	1
920	психологии которая	1	1
921	то оно	1	1
922	понимать что	1	1
923	каждое слово	1	1
924	можно назвать	1	1
925	во всяком	13	1
926	все что	3	1
927	ничего общего	3	1
