N	2gram	Bakhtin_Pr_3	StatiiOP
600	той или	1	1
601	я хотел	1	1
602	вообще в	2	1
603	конце концов	1	1
604	во вторую	1	1
605	могли быть	1	1
606	в стихах	1	1
607	всеми его	1	1
608	начале своего	1	1
609	одной из	4	1
610	и начинается	1	1
611	слово в	2	1
612	но эта	1	1
613	с ней	3	1
614	от всех	1	1
615	к его	1	1
616	его произведений	3	1
617	ему самому	1	1
618	включает в	1	1
619	а может	1	1
620	и другие	9	1
621	к этому	4	1
622	как на	1	1
623	в роли	1	1
624	они не	3	1
