N	2gram	Ircho_Kome_2	FransuaR
205	то время	3	2
206	и сам	3	2
207	с собой	2	2
208	когда в	2	2
209	с ним	1	2
210	зрения на	1	2
211	его жизни	1	2
212	и во	2	2
213	и были	1	2
214	к нему	3	2
215	во всей	1	2
216	было бы	8	2
217	второй план	1	2
218	что он	5	2
219	действующих лиц	5	2
220	очень много	1	2
221	это не	2	2
222	судить о	1	2
223	уже в	4	2
224	только на	1	2
225	ни одного	1	2
226	этому вопросу	1	2
227	из них	7	2
228	в одном	2	2
229	как раз	1	2
230	в других	2	2
231	для того	5	2
232	интерес к	3	2
233	возможно что	3	2
234	далеких от	1	2
235	нового времени	2	2
236	говорит о	1	2
237	v в	14	2
238	одной стороны	2	2
239	а на	2	2
240	то ни	2	2
241	не может	3	2
242	о себе	1	2
243	вместе с	9	2
244	так же	1	2
245	нет ни	1	2
246	из которых	3	2
247	он говорит	1	2
248	однако эти	1	2
249	а не	1	2
250	с этой	3	2
251	весь этот	1	2
252	все же	4	2
253	многие из	3	2
254	и для	4	2
255	мы найдем	3	2
256	его творчестве	1	2
257	себя на	1	2
258	которые были	1	2
259	в эту	1	2
260	а в	3	2
261	комедии в	6	2
262	между ними	1	2
263	другой стороны	1	2
264	от всех	2	2
265	более или	1	2
266	и эта	1	2
267	для эпохи	1	2
268	к этому	5	2
269	как известно	2	1
270	то на	1	1
271	речь идет	3	1
272	говоря о	1	1
273	того же	3	1
274	вовлеченными в	1	1
275	становится в	3	1
276	о любви	1	1
277	роль играет	1	1
278	сил и	1	1
279	этого последнего	1	1
280	идет о	2	1
281	перед лицом	2	1
282	тем же	1	1
283	из самых	2	1
284	в какой-то	2	1
285	по мнению	1	1
286	шаг вперед	1	1
287	это что	1	1
288	вопрос о	3	1
289	не принято	1	1
290	память о	1	1
291	самую сущность	1	1
292	равно как	1	1
293	время только	1	1
294	вместо того	1	1
295	ему в	1	1
296	один пример	1	1
297	то это	2	1
298	i с	1	1
299	теперь на	1	1
300	к своему	1	1
301	в народном	2	1
302	собой в	1	1
303	по этому	1	1
304	между собой	1	1
305	содержатся в	1	1
306	в чем	1	1
307	это имя	1	1
308	там и	1	1
309	землю и	1	1
310	чем это	2	1
311	то он	1	1
312	о смерти	1	1
313	совершенно определенную	1	1
314	с какими	1	1
315	с отцом	1	1
316	по отношению	3	1
317	с совершенно	1	1
318	в комедии	19	1
319	значение для	1	1
320	себя в	3	1
321	войнами между	1	1
322	чем же	1	1
323	в одной	2	1
324	как в	3	1
325	для всех	3	1
326	пределах одной	1	1
327	в одних	1	1
328	это был	1	1
329	это черты	1	1
330	что по	2	1
331	речь шла	1	1
332	на войну	1	1
333	своего соседа	1	1
334	за собой	2	1
335	ход действия	1	1
336	был другом	1	1
337	та же	1	1
338	и у	2	1
339	из этих	4	1
340	всего средневековья	1	1
341	одно время	1	1
342	тому же	11	1
343	лица и	1	1
344	как он	3	1
345	современной ему	2	1
346	в названных	1	1
347	сцену в	1	1
348	не следует	2	1
349	кажется не	1	1
350	богатым и	1	1
351	держать в	1	1
352	всех остальных	2	1
353	связей между	1	1
354	в доме	6	1
355	свою силу	1	1
356	их из	1	1
357	что ни	2	1
358	можно было	4	1
359	в основу	1	1
360	больше всего	1	1
361	мы слышим	1	1
362	же не	2	1
363	связанных с	2	1
364	известны в	1	1
365	в ход	1	1
366	на все	1	1
367	это было	4	1
368	на пиру	1	1
369	действительности в	1	1
370	этом смысле	2	1
371	находит и	1	1
372	и дает	2	1
373	с детьми	1	1
374	мы встретим	1	1
375	из первых	1	1
376	на характер	1	1
377	о которых	1	1
378	выступает не	1	1
379	можно привести	2	1
380	и определяет	1	1
381	со своими	1	1
382	не всегда	2	1
383	которой не	1	1
384	чем в	2	1
385	активным участником	1	1
386	автора и	1	1
387	в один	2	1
388	не больше	1	1
389	народа и	1	1
390	мысль и	1	1
391	шла о	1	1
392	и несчастный	1	1
393	место в	4	1
394	его современников	3	1
395	еще с	1	1
396	в отличие	2	1
397	быта и	1	1
398	нельзя было	1	1
399	не раз	1	1
400	которые в	2	1
401	такую же	1	1
402	быть таким	1	1
403	отцом в	1	1
404	его до	1	1
405	том же	1	1
406	времени а	1	1
407	действия вокруг	1	1
408	тому что	4	1
409	и одной	1	1
410	власть в	1	1
411	дня и	1	1
412	но они	1	1
413	она могла	1	1
414	самого начала	1	1
415	не имеет	3	1
416	правда в	1	1
417	здесь на	1	1
418	не по	4	1
419	начинает с	2	1
420	отношениях к	1	1
421	к жанру	1	1
422	и оттенки	1	1
423	на меня	1	1
424	в отношениях	1	1
425	в самой	3	1
426	таким путем	1	1
427	войны в	2	1
428	и является	1	1
429	не похож	1	1
430	это слово	4	1
431	под названием	2	1
432	так называемый	1	1
433	черты характерные	1	1
434	как будто	4	1
435	с другом	2	1
436	резко выступает	1	1
437	представляется нам	1	1
438	уже о	2	1
439	но там	3	1
440	вошли в	1	1
441	впервые только	1	1
442	как почти	1	1
443	к тому	12	1
444	его с	1	1
445	как для	1	1
446	для его	1	1
447	они и	1	1
448	в полной	1	1
449	своего отца	2	1
450	и это	2	1
451	находясь в	1	1
452	а затем	5	1
453	в виду	2	1
454	оценки других	1	1
455	и служит	1	1
456	и имени	1	1
457	в душу	1	1
458	в себя	1	1
459	но мы	1	1
460	с самого	2	1
461	и самого	1	1
462	так в	2	1
463	огромное количество	1	1
464	на свой	1	1
465	в рамки	1	1
466	лицами и	1	1
467	мог бы	1	1
468	которые он	1	1
469	образы в	1	1
470	еще в	4	1
471	по сравнению	1	1
472	является в	1	1
473	или иной	1	1
474	по смыслу	1	1
475	был благороден	1	1
476	и та	1	1
477	в театральном	1	1
478	вмешивающейся в	1	1
479	и что	2	1
480	была найдена	1	1
481	на что	2	1
482	комический эффект	2	1
483	после того	2	1
484	что его	3	1
485	из которой	1	1
486	для нас	3	1
487	и по-видимому	1	1
488	и мира	1	1
489	там же	1	1
490	не имеющий	1	1
491	на протяжении	10	1
492	от них	1	1
493	стихии здесь	1	1
494	достаточно назвать	2	1
495	для той	1	1
496	и целых	1	1
497	даже для	1	1
498	в античной	2	1
499	также в	2	1
500	как правило	3	1
501	условия для	1	1
502	в лице	2	1
503	оказался в	1	1
504	в которую	1	1
505	в современной	1	1
506	у своего	1	1
507	с современной	1	1
508	эта сцена	1	1
509	этого ряда	1	1
510	в новой	1	1
511	тридцати двух	1	1
512	всякого рода	1	1
513	образов и	1	1
514	тот же	2	1
515	речь о	2	1
516	дело с	3	1
517	на очень	1	1
518	другой пример	1	1
519	что даже	1	1
520	углом зрения	1	1
521	ii в	4	1
522	до нас	4	1
523	впрочем и	2	1
524	одежды и	1	1
525	что эта	1	1
526	со своим	1	1
527	с нею	1	1
528	да еще	2	1
529	указывая что	1	1
530	и они	1	1
531	же от	2	1
532	действующего лица	1	1
533	в начале	4	1
534	приобщиться к	1	1
535	у того	2	1
536	за ним	1	1
537	к своим	1	1
538	семейный конфликт	1	1
539	мы знаем	3	1
540	одно из	2	1
541	земли и	1	1
542	никто не	3	1
543	отсюда у	1	1
544	действующими лицами	1	1
545	мы можем	3	1
546	как его	1	1
547	отцов с	1	1
548	отличие от	2	1
549	самый характер	1	1
550	тем что	3	1
551	комедии но	3	1
552	именно об	1	1
553	протяжении всего	1	1
554	где в	1	1
555	военные действия	2	1
556	время этой	1	1
557	и из	1	1
558	не дали	1	1
559	этой комедии	2	1
560	не один	1	1
561	именно в	1	1
562	после смерти	3	1
563	и образов	1	1
564	а с	1	1
565	по всей	1	1
566	в середине	4	1
567	уже упоминавшаяся	1	1
568	из тех	1	1
569	даже на	2	1
570	на этот	4	1
571	однако и	1	1
572	речевой стихии	1	1
573	жизнь в	1	1
574	и фигура	1	1
575	занимает в	1	1
576	для их	2	1
577	найдена в	1	1
578	которой он	1	1
579	мира в	4	1
580	должна была	2	1
581	действия в	1	1
582	было в	1	1
583	все более	1	1
584	на фоне	1	1
585	при его	1	1
586	им по	1	1
587	него в	1	1
588	независимо от	5	1
589	последние три	1	1
590	почти всех	1	1
591	сравнению с	1	1
592	в столь	1	1
593	в тех	3	1
594	и там	1	1
595	там они	1	1
596	шире и	1	1
597	в тот	1	1
598	не заметил	1	1
599	друг с	2	1
600	в очень	1	1
601	войны и	3	1
602	в контексте	1	1
603	еще раз	1	1
604	и единственного	1	1
605	нет ничего	1	1
606	характерные для	1	1
607	и тогда	1	1
608	всего в	2	1
609	в более	1	1
610	это уже	1	1
611	этот образ	1	1
612	было еще	1	1
613	и от	4	1
614	частности в	2	1
615	о котором	1	1
616	это как	1	1
617	и слова	1	1
618	случаев не	1	1
619	или другой	1	1
620	отношений с	1	1
621	еще более	2	1
622	и ни	1	1
623	тем более	1	1
624	большого числа	1	1
625	в могилу	1	1
626	же в	4	1
627	обстоит дело	1	1
628	но если	3	1
629	время как	2	1
630	в системе	1	1
631	имен названий	1	1
632	по поводу	3	1
633	иначе чем	1	1
634	этой же	1	1
635	в период	3	1
636	это касается	1	1
637	не знает	1	1
638	только как	1	1
639	ведь он	1	1
640	отношению к	3	1
641	из этого	2	1
642	самом начале	2	1
643	жизни и	3	1
644	как на	1	1
645	и особенно	3	1
646	гораздо более	1	1
