N	2gram	Propp_Isto_1	Psycholo
146	должен был	3	4
147	дело происходит	1	4
148	говорит о	2	4
149	прежде всего	10	4
150	которых мы	1	4
151	там где	4	4
152	уже давно	1	4
153	в частности	2	4
154	именно это	2	4
155	в результате	1	4
156	и все	1	4
157	а в	7	4
158	не есть	2	4
159	художественного произведения	1	3
160	тем же	1	3
161	смысл этого	1	3
162	в их	3	3
163	по его	2	3
164	мы не	10	3
165	что герой	9	3
166	и на	4	3
167	в ее	2	3
168	мы нашли	2	3
169	мы сейчас	2	3
170	как в	2	3
171	в которой	1	3
172	из этих	1	3
173	он не	2	3
174	не как	3	3
175	в силу	5	3
176	так например	6	3
177	можно было	5	3
178	в другом	3	3
179	об этом	4	3
180	это не	7	3
181	т д	22	3
182	показывает что	3	3
183	и уже	1	3
184	в этих	7	3
185	где мы	1	3
186	бы мы	2	3
187	вопрос о	5	3
188	но он	1	3
189	и вся	1	3
190	вовсе не	2	3
191	есть нечто	1	3
192	с теми	1	3
193	самого начала	2	3
194	одна из	2	3
195	иметь в	1	3
196	этом отношении	1	3
197	в каком	1	3
198	с другом	3	3
199	не могут	2	3
200	с самого	2	3
201	так в	4	3
202	идет речь	1	3
203	что у	1	3
204	так и	9	3
205	времени и	1	3
206	именно потому	1	3
207	образом мы	2	3
208	что и	6	3
209	и только	2	3
210	видим что	9	3
211	что здесь	5	3
212	чем это	4	3
213	тот же	2	3
214	так что	4	3
215	для него	2	3
216	т п	1	3
217	у него	1	3
218	со стороны	2	3
219	эти две	2	3
220	и между	2	3
221	на этот	2	3
222	была бы	2	3
223	когда она	1	3
224	друг с	4	3
225	как из	1	3
226	героя в	5	3
227	при таком	1	3
228	не существует	2	3
229	для нас	13	3
230	целый ряд	1	3
231	мы должны	13	3
232	хотя бы	4	3
233	обстоит дело	4	3
234	и сейчас	1	3
235	и другие	4	3
236	к этому	2	3
237	ту же	1	2
238	же как	2	2
239	это и	1	2
240	почти не	3	2
241	она все	1	2
242	что эти	1	2
243	должна быть	5	2
244	в действие	1	2
245	едва ли	1	2
246	отношения к	2	2
247	а как	1	2
248	которую мы	1	2
249	это означает	1	2
250	он как	1	2
251	время как	3	2
252	но она	1	2
253	что иное	1	2
254	и он	3	2
255	он был	1	2
256	между собой	4	2
257	иное как	1	2
258	не найдем	1	2
259	во всех	2	2
260	будем иметь	1	2
261	на самом	1	2
262	совсем не	1	2
263	по отношению	3	2
264	отличие от	2	2
265	и нам	1	2
266	с этим	4	2
267	перед нами	3	2
268	в противоположность	1	2
269	и хотя	1	2
270	ни один	6	2
271	он в	2	2
272	все эти	4	2
273	в нашем	1	2
274	еще один	2	2
275	но его	1	2
276	как он	2	2
277	оно в	2	2
278	образом и	1	2
279	именно из	1	2
280	и вот	2	2
281	том чтобы	2	2
282	что от	2	2
283	но все	4	2
284	мы никогда	1	2
285	а затем	2	2
286	же не	3	2
287	каком отношении	1	2
288	и с	4	2
289	с героем	2	2
290	из них	3	2
291	только о	1	2
292	исходили из	1	2
293	для чего	1	2
294	чем в	1	2
295	должно быть	2	2
296	на первый	2	2
297	это делает	1	2
298	в котором	3	2
299	его мнению	1	2
300	в отличие	2	2
301	в которых	1	2
302	всякий раз	1	2
303	сами по	1	2
304	влечет за	1	2
305	с несомненностью	2	2
306	в отношении	1	2
307	с которой	1	2
308	и другое	2	2
309	в то	3	2
310	дело в	3	2
311	того как	3	2
312	что их	2	2
313	и так	1	2
314	и пытается	1	2
315	в полной	1	2
316	во всем	3	2
317	поэтому совершенно	1	2
318	замечательно что	1	2
319	входят в	1	2
320	говоря что	1	2
321	есть только	3	2
322	ли не	1	2
323	он видит	1	2
324	должен быть	3	2
325	знаем что	1	2
326	смерти в	1	2
327	в себя	1	2
328	приводит к	2	2
329	на том	1	2
330	и другими	1	2
331	не с	3	2
332	еще в	2	2
333	и даже	4	2
334	ничего не	2	2
335	находится в	4	2
336	строго говоря	1	2
337	и герой	1	2
338	и та	1	2
339	но мы	2	2
340	или на	3	2
341	очень хорошо	1	2
342	он исходит	1	2
343	связь между	3	2
344	это может	1	2
345	в форме	3	2
346	которые он	1	2
347	мы хотим	2	2
348	тех пор	1	2
349	этом смысле	1	2
350	в большей	1	2
351	их не	2	2
352	в качестве	5	2
353	читатель не	1	2
354	связи с	4	2
355	мы получим	2	2
356	не дает	2	2
357	мы знаем	4	2
358	в одном	5	2
359	должны будем	4	2
360	само по	2	2
361	героя а	1	2
362	герой и	1	2
363	нет в	2	2
364	представляют собой	6	2
365	это будет	1	2
366	с той	2	2
367	естественно что	1	2
368	же обстоит	2	2
369	или с	1	2
370	то здесь	2	2
371	по существу	5	2
372	этом случае	1	2
373	все это	4	2
374	сейчас увидим	1	2
375	видим в	1	2
376	до тех	1	2
377	между ними	2	2
378	не знает	5	2
379	не что	1	2
380	удалось показать	1	2
381	бы его	1	2
382	из этого	2	2
383	себе не	1	2
384	событий в	1	2
385	нас не	3	2
386	гораздо более	1	2
387	самых общих	1	1
388	речь идет	1	1
389	характере героя	1	1
390	одним из	2	1
391	например в	5	1
392	переходит к	1	1
393	связана с	1	1
394	в такой	2	1
395	все остальное	1	1
396	он может	1	1
397	и пришлось	1	1
398	из его	1	1
399	всегда на	1	1
400	шире и	1	1
401	из всех	2	1
402	и посмотрим	1	1
403	эту же	1	1
404	быть сравниваема	1	1
405	еще на	1	1
406	том не	1	1
407	героя но	1	1
408	совершенно ясен	1	1
409	а путем	1	1
410	и говорить	1	1
411	большей частью	2	1
412	на другом	1	1
413	на них	2	1
414	столь же	2	1
415	как таковая	2	1
416	ними в	1	1
417	то мы	4	1
418	как если	1	1
419	страх здесь	1	1
420	видели что	3	1
421	мы будем	5	1
422	но как	1	1
423	легко может	2	1
424	а только	2	1
425	точка зрения	2	1
426	к которой	1	1
427	было указано	1	1
428	связано с	2	1
429	очень ясно	1	1
430	не все	4	1
431	вступают в	1	1
432	тут же	1	1
433	не просто	3	1
434	или иное	1	1
435	один и	2	1
436	материала так	1	1
437	к сожалению	3	1
438	относится к	2	1
439	совершенно естественно	2	1
440	мы дадим	1	1
441	себя за	1	1
442	дает нам	1	1
443	превращению в	1	1
444	как нам	1	1
445	еще и	2	1
446	уже указывалось	1	1
447	мы ищем	1	1
448	приводят к	1	1
449	хотя и	1	1
450	имеет в	1	1
451	более или	5	1
452	в действительности	2	1
453	этой цели	1	1
454	месте где	1	1
455	от этого	2	1
456	них как	1	1
457	за собой	2	1
458	не соответствуют	1	1
459	себе как	1	1
460	та же	1	1
461	бы с	1	1
462	представляет собой	4	1
463	своей теории	1	1
464	и тот	2	1
465	всем его	1	1
466	не годится	1	1
467	тому же	1	1
468	во многих	2	1
469	в наших	1	1
470	так сказать	1	1
471	какой связи	1	1
472	представлений но	1	1
473	главным образом	1	1
474	что задача	1	1
475	о которой	1	1
476	эта формула	1	1
477	из сопоставления	1	1
478	показал как	1	1
479	нашли что	2	1
480	в понимании	1	1
481	только тем	1	1
482	этого вопроса	3	1
483	сказал что	1	1
484	факт который	1	1
485	так часто	2	1
486	себе совершенно	1	1
487	его от	1	1
488	с собой	1	1
489	и наоборот	1	1
490	от нее	1	1
491	раз из	1	1
492	не из	1	1
493	могла бы	1	1
494	бы дать	3	1
495	ей в	1	1
496	том случае	1	1
497	из самой	1	1
498	еще хуже	1	1
499	того или	1	1
500	каждого элемента	1	1
501	что например	3	1
502	бы нам	1	1
503	и наша	1	1
504	окажется что	1	1
505	же мотив	1	1
506	указанием на	1	1
507	его объеме	1	1
508	не соответствует	1	1
509	в жизни	1	1
510	действий и	1	1
511	о характере	1	1
512	но уже	2	1
513	этого слова	1	1
514	это положение	2	1
515	ни одной	2	1
516	пребывает в	1	1
517	нас к	1	1
518	которой он	1	1
519	за ним	1	1
520	сейчас мы	1	1
521	в один	1	1
522	не мог	1	1
523	они объединены	1	1
524	или менее	5	1
525	в эту	1	1
526	с областью	1	1
527	быть выделена	1	1
528	что такое	2	1
529	бы к	1	1
530	она в	1	1
531	другой вопрос	2	1
532	установить что	4	1
533	представление о	1	1
534	оказывается что	1	1
535	от себя	1	1
536	для объяснения	2	1
537	не менее	6	1
538	одном из	1	1
539	из области	1	1
540	не раз	1	1
541	эта мысль	3	1
542	выше мы	3	1
543	точку зрения	3	1
544	которые в	2	1
545	сравниваема с	1	1
546	доказывает что	1	1
547	и эти	3	1
548	надо сказать	3	1
549	более сложные	1	1
550	есть еще	2	1
551	их в	5	1
552	тому чтобы	1	1
553	бы быть	3	1
554	смерти то	1	1
555	даже в	4	1
556	не самым	1	1
557	нет никакого	1	1
558	об изоляции	1	1
559	вплоть до	1	1
560	но они	2	1
561	до известной	1	1
562	стремление к	1	1
563	все три	1	1
564	она не	1	1
565	означает что	4	1
566	на котором	3	1
567	тогда когда	2	1
568	только из	2	1
569	ее с	1	1
570	на него	4	1
571	в русской	2	1
572	взглянуть на	1	1
573	иметь случай	1	1
574	в самых	1	1
575	пока еще	1	1
576	он указывает	1	1
577	это еще	1	1
578	он хочет	1	1
579	она из	1	1
580	вытекает из	1	1
581	это мы	1	1
582	тут и	2	1
583	это сделать	1	1
584	явление в	1	1
585	очень мало	2	1
586	детей и	4	1
587	преимущественно на	1	1
588	к ней	1	1
589	связь и	1	1
590	ничто не	1	1
591	можно рассматривать	1	1
592	здесь же	2	1
593	что речь	1	1
594	только с	2	1
595	совершенно необходимо	1	1
596	в области	2	1
597	ему не	1	1
598	хуже обстоит	1	1
599	герой с	1	1
600	и оно	1	1
601	один раз	1	1
602	чрезвычайно важно	1	1
603	возникает из	2	1
604	здесь совершенно	1	1
605	впоследствии когда	1	1
606	лежит в	1	1
607	элемент в	1	1
608	должны быть	4	1
609	достаточно точно	1	1
610	этого и	1	1
611	тогда они	1	1
612	всегда есть	1	1
613	отказаться от	2	1
614	на это	2	1
615	поставить вопрос	2	1
616	по воздуху	1	1
617	оно может	2	1
618	нас от	1	1
619	не делает	1	1
620	но по	1	1
621	они к	1	1
622	в некоторых	2	1
623	как один	1	1
624	здесь не	4	1
625	рассматривать как	2	1
626	и от	2	1
627	никакой другой	1	1
628	как по	1	1
629	последнее время	1	1
630	и этим	2	1
631	только то	1	1
632	она может	1	1
633	то время	3	1
634	уяснить себе	2	1
635	если они	1	1
636	поэтому мы	1	1
637	же говорит	3	1
638	такое утверждение	1	1
639	отдельном случае	1	1
640	каждый исследователь	1	1
641	в последней	1	1
642	основана на	1	1
643	силу того	1	1
644	составные части	2	1
645	мы рассмотрим	1	1
646	мы вправе	1	1
647	уже сейчас	1	1
648	дальнейшего развития	1	1
649	мы всегда	1	1
650	о нем	2	1
651	другом месте	1	1
652	ему нужно	1	1
653	имеем дело	1	1
654	другими словами	4	1
655	указано что	1	1
656	же чем	1	1
657	что существуют	1	1
658	которые на	2	1
659	после того	1	1
660	в значительной	1	1
661	там же	2	1
662	к художественной	1	1
663	в конечном	2	1
664	нас в	2	1
665	для каждой	1	1
666	между тем	2	1
667	и три	1	1
668	однако с	1	1
669	те черты	1	1
670	не обязательно	1	1
671	вслед за	6	1
672	первых же	1	1
673	это приводит	2	1
674	не так	2	1
675	и другую	1	1
676	чем эти	1	1
677	показывают что	5	1
678	но так	2	1
679	на которой	1	1
680	сделать это	2	1
681	одной из	2	1
682	однако в	2	1
683	в какой	3	1
684	отказ от	2	1
685	полнотой и	1	1
686	то в	1	1
687	в стороне	3	1
688	верно и	1	1
689	который в	1	1
690	несколько типичных	1	1
691	или же	1	1
692	и ее	1	1
693	сам собой	1	1
694	мало того	1	1
695	себя в	2	1
696	оказывается в	1	1
697	утверждают что	1	1
698	уже не	3	1
699	еще одно	1	1
700	можем поставить	1	1
701	в виде	2	1
702	в начале	3	1
703	кажется что	1	1
704	в понятие	2	1
705	от других	1	1
706	чтобы герой	1	1
707	слова может	1	1
708	вступает в	2	1
709	или даже	3	1
710	при помощи	2	1
711	его и	2	1
712	к каким	1	1
713	примеров из	1	1
714	и их	3	1
715	никто не	2	1
716	слова в	1	1
717	нами как	1	1
718	у нее	1	1
719	но что	1	1
720	каждый из	1	1
721	заметить что	1	1
722	в руки	3	1
723	и материал	1	1
724	были бы	2	1
725	ссылается на	1	1
726	по смыслу	2	1
727	ней и	1	1
728	и глубже	1	1
729	значение которое	1	1
730	скажем что	1	1
731	чем он	1	1
732	мы еще	3	1
733	и др	7	1
734	что не	2	1
735	что для	1	1
736	через один	1	1
737	превращается в	4	1
738	не было	1	1
739	смерти но	2	1
740	так это	1	1
741	его как	2	1
742	но никогда	1	1
743	не то	4	1
744	ее на	1	1
745	что хотя	1	1
746	здесь имеет	1	1
747	мы видели	2	1
748	хотели бы	1	1
749	между собою	1	1
750	все более	1	1
751	по необходимости	1	1
752	на смерть	2	1
753	виде и	1	1
754	и составляют	2	1
755	раз наоборот	1	1
756	результате мы	1	1
757	здесь уже	1	1
758	многих случаях	1	1
759	связи стоят	1	1
760	так мы	1	1
761	конечно не	2	1
762	смысле этого	1	1
763	тому как	1	1
764	что же	3	1
765	из разных	1	1
766	и всей	1	1
767	да и	1	1
768	с тремя	1	1
769	в очень	2	1
770	д мы	1	1
771	и всех	1	1
772	есть оно	1	1
773	однако исследование	1	1
774	что ее	1	1
775	чрезвычайно важный	1	1
776	только для	2	1
777	но это	4	1
778	это ясно	1	1
779	здесь в	2	1
780	это явление	2	1
781	всего в	2	1
782	каждой из	1	1
783	известной степени	1	1
784	и часто	2	1
785	лучше всего	2	1
786	другом мы	1	1
787	этому мы	1	1
788	которая в	1	1
789	чтобы понять	1	1
790	гораздо шире	1	1
791	совершенно иное	1	1
792	у них	1	1
793	держится на	1	1
794	же к	1	1
795	и смысл	1	1
796	ни к	2	1
797	выделена в	1	1
798	будто бы	3	1
799	наоборот мы	1	1
800	во время	3	1
801	трудный для	1	1
802	мы в	2	1
803	за этим	1	1
804	вопрос как	1	1
805	нет ничего	1	1
806	или другими	1	1
807	состоит из	1	1
808	но этим	2	1
809	равно как	1	1
810	по одному	1	1
811	жизни а	1	1
812	или иного	1	1
813	отношению к	3	1
814	дело со	1	1
815	не у	1	1
816	не трудно	1	1
817	к числу	1	1
818	строится на	1	1
819	именно здесь	1	1
820	этим явлениям	1	1
821	в действиях	1	1
822	можно назвать	2	1
823	во всяком	1	1
