N	2gram	Voloshinov_1	Problema
403	не было	1	1
404	а на	1	1
405	он только	2	1
406	поскольку она	1	1
407	до конца	1	1
408	и самый	1	1
409	не на	2	1
410	одного автора	1	1
411	на фоне	4	1
412	и философия	1	1
413	на который	1	1
414	как это	1	1
415	то можно	1	1
416	о возможности	1	1
417	быть это	1	1
418	и глубоко	1	1
419	предисловии к	1	1
420	который мы	2	1
421	могут быть	2	1
422	для человека	1	1
423	греции и	1	1
424	там где	2	1
425	за которым	1	1
426	является для	1	1
427	но это	1	1
428	в полном	2	1
429	она ни	1	1
430	но такой	1	1
431	который является	1	1
432	целей а	1	1
433	от него	1	1
434	собственно говоря	2	1
435	тем более	1	1
436	мы должны	6	1
437	в г	2	1
438	только что	1	1
439	с ними	2	1
440	это все	1	1
441	героя и	2	1
442	работы и	1	1
443	от своего	2	1
444	но когда	1	1
445	только о	1	1
446	того или	2	1
447	в искусстве	3	1
448	в своих	2	1
449	им и	1	1
450	при изучении	1	1
451	этой точки	1	1
