N	2gram	Tiupa_Narr_1	Myshleni
307	а в	11	2
308	в свою	3	2
309	не знает	1	2
310	поведения в	2	2
311	в свое	1	2
312	который не	1	2
313	в таком	2	2
314	том числе	6	2
315	они не	2	2
316	например в	2	1
317	переходит к	1	1
318	столько же	1	1
319	на самом	1	1
320	он может	1	1
321	оказываются в	1	1
322	и есть	1	1
323	отношения между	1	1
324	на две	1	1
325	и больше	1	1
326	уже по	1	1
327	а как	1	1
328	который в	2	1
329	и открывает	1	1
330	в последние	2	1
331	мы не	1	1
332	понятия но	1	1
333	всех его	2	1
334	та же	2	1
335	самую сущность	1	1
336	совпадает с	1	1
337	говорить о	2	1
338	что иное	2	1
339	оно есть	1	1
340	ему в	2	1
341	и со	1	1
342	которое в	1	1
343	проявляет себя	1	1
344	иное как	2	1
345	последовательности и	1	1
346	бы то	3	1
347	во всех	1	1
348	не отличается	2	1
349	выступают с	1	1
350	как правило	4	1
351	из процесса	1	1
352	совсем не	1	1
353	самым мы	1	1
354	точка зрения	6	1
355	не то	2	1
356	не входит	1	1
357	не все	5	1
358	если в	3	1
359	присущей ему	1	1
360	по отношению	7	1
361	область научного	1	1
362	при решении	1	1
363	быть так	1	1
364	друг от	1	1
365	форме и	1	1
366	в акте	1	1
367	независимо от	2	1
368	что именно	2	1
369	опыта к	1	1
370	внутри себя	1	1
371	что первое	1	1
372	в различные	1	1
373	что касается	2	1
374	кто не	1	1
375	ином отношении	1	1
376	оно нуждается	1	1
377	то в	6	1
378	а во-вторых	1	1
379	бы не	2	1
380	не оставляет	1	1
381	к самому	2	1
382	богаче чем	1	1
383	из опыта	1	1
384	в конкретной	1	1
385	из общей	1	1
386	но на	1	1
387	так сказать	1	1
388	по-видимому не	1	1
389	имеющие с	1	1
390	он не	3	1
391	связей между	1	1
392	но само	1	1
393	образом на	1	1
394	различные формы	1	1
395	фазу в	1	1
396	себе не	2	1
397	действительности и	1	1
398	слова которое	1	1
399	но имеющие	1	1
400	не могли	1	1
401	в плане	1	1
402	такова например	1	1
403	и по	1	1
404	или иных	1	1
405	без исключения	2	1
406	но все	4	1
407	то ни	3	1
408	и может	1	1
409	в поведении	1	1
410	а по	2	1
411	входя в	1	1
412	с другими	1	1
413	подлежит сомнению	1	1
414	его личности	2	1
415	за другой	1	1
416	всю свою	1	1
417	должен был	1	1
418	оно существует	1	1
419	на что	1	1
420	не всегда	2	1
421	друга в	1	1
422	обозначить как	2	1
423	в не	1	1
424	и было	1	1
425	как таковой	1	1
426	и конец	1	1
427	как самостоятельный	1	1
428	и сейчас	2	1
429	благодаря этому	1	1
430	оказывается для	1	1
431	часто не	1	1
432	не столько	4	1
433	не как	2	1
434	в которых	1	1
435	не представляется	1	1
436	своего рода	12	1
437	до последнего	1	1
438	от его	1	1
439	всякий раз	1	1
440	признать что	1	1
441	стать таковым	1	1
442	обнаруживается в	1	1
443	нельзя было	1	1
444	точку зрения	4	1
445	образом и	1	1
446	но он	1	1
447	но во	1	1
448	тем не	3	1
449	тому чтобы	1	1
450	личного опыта	1	1
451	по себе	5	1
452	этом не	1	1
453	относительно которых	1	1
454	вплоть до	2	1
455	есть прежде	1	1
456	в то	3	1
457	как о	1	1
458	ними не	1	1
459	на него	3	1
460	возражает против	1	1
461	вытекает из	1	1
462	сказывается и	1	1
463	и истолковании	1	1
464	ничего не	2	1
465	это то	1	1
466	в самой	1	1
467	имеем дело	2	1
468	именно с	1	1
469	этих двух	1	1
470	и после	2	1
471	этот способ	2	1
472	свидетельствуют о	1	1
473	характер что	1	1
474	и оказывается	1	1
475	они лишены	1	1
476	тех слов	1	1
477	точке зрения	1	1
478	у нас	1	1
479	встречается в	2	1
480	всего в	1	1
481	как для	1	1
482	бы он	1	1
483	в поле	1	1
484	собственной активности	1	1
485	переходя к	1	1
486	утверждать что	2	1
487	говоря словами	2	1
488	время они	1	1
489	для себя	1	1
490	элементы в	1	1
491	а предмет	1	1
492	но по	1	1
493	от друга	1	1
494	происходит и	2	1
495	появляется в	1	1
496	только то	1	1
497	в себя	6	1
498	лучше сказать	1	1
499	всей своей	2	1
500	стоят в	1	1
501	и совершенно	1	1
502	и сам	1	1
503	было в	2	1
504	мог бы	3	1
505	фаза в	1	1
506	бывает в	1	1
507	сомнению и	1	1
508	слова а	1	1
509	о нем	4	1
510	одного из	4	1
511	и ставит	1	1
512	можно сказать	5	1
513	в различных	1	1
514	оказывается по	1	1
515	не заключает	1	1
516	на ее	1	1
517	складывается из	2	1
518	этот момент	1	1
519	нуждается в	5	1
520	в форме	5	1
521	слов и	1	1
522	если это	1	1
523	может иметь	1	1
524	полагая что	1	1
525	обнаруживают себя	1	1
526	явления как	1	1
527	с появлением	1	1
528	с ними	1	1
529	дело с	2	1
530	мы увидим	1	1
531	практически не	1	1
532	обладая всеми	1	1
533	и ее	2	1
534	не мешает	1	1
535	внимание что	1	1
536	уже не	5	1
537	нет у	2	1
538	но от	2	1
539	одно из	2	1
540	которая может	1	1
541	в конце	1	1
542	и молодые	1	1
543	само по	1	1
544	бы все	1	1
545	как раз	2	1
546	и делает	1	1
547	перед ними	1	1
548	представляют собой	2	1
549	из двух	3	1
550	обозначения и	1	1
551	и даже	3	1
552	даже не	3	1
553	этой проблемы	1	1
554	до сих	1	1
555	как у	1	1
556	связаны с	1	1
557	здесь в	1	1
558	все равно	1	1
559	чем он	1	1
560	характерно для	1	1
561	на чем	2	1
562	же о	1	1
563	имеет место	4	1
564	что не	4	1
565	то и	1	1
566	резюмируя можно	1	1
567	не на	2	1
568	окружающих его	1	1
569	однако и	1	1
570	его как	2	1
571	объединены в	1	1
572	чтобы определить	1	1
573	себе два	1	1
574	ни на	1	1
575	и потому	2	1
576	с которыми	1	1
577	была разработана	1	1
578	жизненного опыта	1	1
579	первое может	1	1
580	значении этого	3	1
581	ситуации оказывается	1	1
582	из которых	4	1
583	предполагает наличие	1	1
584	исследований в	1	1
585	о чем	2	1
586	в область	2	1
587	видит в	1	1
588	для обозначения	1	1
589	если оно	1	1
590	а если	2	1
591	дает нам	1	1
592	также как	1	1
593	даже вовсе	2	1
594	в тех	1	1
595	обоих этих	1	1
596	этого знания	1	1
597	исходя из	2	1
598	в состоянии	1	1
599	распадается на	1	1
600	быть не	1	1
601	вверх и	1	1
602	и формы	1	1
603	на разных	1	1
604	бы достаточно	1	1
605	речевого общения	1	1
606	сих пор	1	1
607	чрезвычайно важный	1	1
608	но это	1	1
609	к двум	1	1
610	возможностей в	1	1
611	является как	1	1
612	от нас	1	1
613	понятия от	1	1
614	это явление	1	1
615	при всем	2	1
616	тех или	1	1
617	в полном	2	1
618	еще одна	3	1
619	указать на	1	1
620	ко второй	1	1
621	не существует	3	1
622	или в	2	1
623	о котором	1	1
624	своей природе	1	1
625	и одновременно	2	1
626	нас нет	1	1
627	но одновременно	1	1
628	хотя и	3	1
629	в другое	1	1
630	напомнить что	1	1
631	тем более	2	1
632	между вещами	1	1
633	идет об	1	1
634	с ним	1	1
635	ни было	3	1
636	же в	4	1
637	не предполагает	5	1
638	нет ничего	1	1
639	свет и	1	1
640	отношением к	1	1
641	не быть	1	1
642	речи и	1	1
643	не что	2	1
644	отношению к	6	1
645	по поводу	1	1
646	всеми признаками	1	1
647	как результат	1	1
648	в роли	2	1
649	которая не	1	1
