N	2gram	Savitsky_E_1	Istorich
145	еще в	1	3
146	и эта	2	3
147	сказать что	4	3
148	как на	3	3
149	в своих	2	3
150	ту же	1	2
151	того же	3	2
152	нам кажется	7	2
153	оно может	1	2
154	что эти	2	2
155	моря в	1	2
156	представляет собой	3	2
157	но не	5	2
158	по отношению	1	2
159	тогда как	1	2
160	а через	1	2
161	в свои	2	2
162	на то	6	2
163	относится к	1	2
164	в одной	1	2
165	с этим	2	2
166	дает нам	1	2
167	в своем	14	2
168	то или	1	2
169	целый ряд	2	2
170	и как	2	2
171	увидим что	1	2
172	что это	2	2
173	северной америке	3	2
174	в этой	2	2
175	то и	1	2
176	и до	1	2
177	и те	1	2
178	на западе	1	2
179	он не	2	2
180	с этой	6	2
181	страны и	3	2
182	можно было	3	2
183	но все	1	2
184	было бы	8	2
185	кажется что	2	2
186	вовсе не	6	2
187	и некоторые	3	2
188	в эту	2	2
189	и сейчас	2	2
190	видели в	1	2
191	она в	3	2
192	установить что	1	2
193	в которых	3	2
194	которые в	1	2
195	на другую	1	2
196	даже в	4	2
197	некоторых случаях	1	2
198	тем самым	5	2
199	и другое	1	2
200	не имеет	4	2
201	одна из	1	2
202	это мы	1	2
203	в форму	1	2
204	и далее	1	2
205	должны быть	1	2
206	к тому	8	2
207	от нее	1	2
208	что при	1	2
209	утверждать что	2	2
210	в свое	1	2
211	и сам	1	2
212	с собой	1	2
213	и происходит	1	2
214	в австралии	1	2
215	когда в	1	2
216	о котором	1	2
217	сводится к	1	2
218	земель в	1	2
219	можно сказать	4	2
220	эти два	1	2
221	отметить что	3	2
222	того что	7	2
223	что наряду	1	2
224	или же	1	2
225	у народа	1	2
226	мы знаем	1	2
227	не будут	1	2
228	всяком случае	3	2
229	мы находим	1	2
230	их можно	1	2
231	что не	1	2
232	те кто	1	2
233	в некоторых	2	2
234	не означает	2	2
235	а не	2	2
236	что из	1	2
237	так же	9	2
238	имеются в	1	2
239	случаи когда	1	2
240	когда мы	1	2
241	что же	2	2
242	стороны и	6	2
243	значит что	1	2
244	что мы	1	2
245	своем пути	1	2
246	мира и	3	2
247	для нас	4	2
248	мы должны	2	2
249	не знающие	1	2
250	в этих	2	2
251	не есть	2	2
252	с ними	1	2
253	в последнем	1	2
254	приводит нас	2	2
255	жизни и	2	2
256	народов не	2	2
257	в северной	2	2
258	во всяком	3	2
259	также что	1	1
260	речь идет	1	1
261	соответствии с	1	1
262	также и	7	1
263	в русских	1	1
264	в связи	1	1
265	силы и	1	1
266	этого мира	1	1
267	страх перед	1	1
268	и этот	2	1
269	есть не	2	1
270	или наоборот	1	1
271	что если	2	1
272	которую мы	5	1
273	ответить на	1	1
274	именно к	2	1
275	историческое явление	1	1
276	как то	1	1
277	в полной	4	1
278	бы с	1	1
279	может дать	1	1
280	а другие	1	1
281	по этому	1	1
282	и сами	1	1
283	на них	2	1
284	что его	1	1
285	во всех	6	1
286	то мы	1	1
287	еще далеко	1	1
288	только тогда	1	1
289	отличие от	1	1
290	от основного	1	1
291	которые не	1	1
292	в истории	2	1
293	идет о	3	1
294	более чем	2	1
295	некоторое время	1	1
296	что как	1	1
297	вспомним что	1	1
298	как нам	5	1
299	помнить что	2	1
300	однако не	1	1
301	и где	1	1
302	ними и	2	1
303	в полном	1	1
304	хотя и	2	1
305	его к	1	1
306	и к	3	1
307	более или	1	1
308	он на	1	1
309	есть ли	2	1
310	в этот	1	1
311	выше мы	1	1
312	общение с	1	1
313	все так	1	1
314	он в	1	1
315	с природой	1	1
316	связанного с	1	1
317	каждого народа	1	1
318	и тот	1	1
319	но на	3	1
320	в случае	2	1
321	этот процесс	2	1
322	и если	2	1
323	жизнью и	1	1
324	к выводу	1	1
325	все другие	2	1
326	не значит	1	1
327	в силу	2	1
328	ее и	1	1
329	чтобы в	1	1
330	на этом	1	1
331	это значит	2	1
332	как они	1	1
333	а затем	1	1
334	что все	2	1
335	в мире	2	1
336	то есть	6	1
337	того или	4	1
338	и должна	1	1
339	в свой	1	1
340	не служит	4	1
341	в жизни	1	1
342	о которых	1	1
343	его частей	1	1
344	она и	1	1
345	пребывает в	1	1
346	одна и	2	1
347	мы хотели	1	1
348	с такой	1	1
349	чем в	4	1
350	и целые	1	1
351	и разнообразие	1	1
352	их на	1	1
353	перед собой	1	1
354	одно из	1	1
355	или менее	1	1
356	точки зрения	23	1
357	но если	5	1
358	на месте	2	1
359	в котором	2	1
360	дальнейшее развитие	1	1
361	или вернее	2	1
362	не представляется	1	1
363	большую роль	1	1
364	другую сторону	1	1
365	и более	2	1
366	только те	2	1
367	и наоборот	1	1
368	тому чтобы	2	1
369	из числа	4	1
370	это вопрос	1	1
371	других народов	1	1
372	если и	1	1
373	можно ли	3	1
374	не менее	1	1
375	к такой	2	1
376	мира не	2	1
377	что с	1	1
378	в обоих	1	1
379	считает что	1	1
380	принадлежат к	1	1
381	правда в	1	1
382	в основе	1	1
383	того чтобы	6	1
384	на восток	2	1
385	казалось бы	1	1
386	больше чем	1	1
387	этом мире	1	1
388	так называемых	1	1
389	можно усмотреть	1	1
390	к ней	4	1
391	наряду со	1	1
392	по своей	2	1
393	такая же	1	1
394	связь и	1	1
395	за исключением	1	1
396	со своим	1	1
397	следует отметить	2	1
398	но даже	4	1
399	что на	2	1
400	в области	11	1
401	ли это	3	1
402	только наиболее	1	1
403	начиная с	2	1
404	не могут	2	1
405	есть только	1	1
406	простирается от	1	1
407	другой и	2	1
408	указать на	1	1
409	приобщения к	1	1
410	числе и	1	1
411	для такого	1	1
412	тех же	1	1
413	все еще	1	1
414	бы ни	3	1
415	в европу	1	1
416	из их	1	1
417	и о	1	1
418	тому что	1	1
419	с ее	1	1
420	в ее	8	1
421	как по	1	1
422	народы не	1	1
423	для тех	1	1
424	и когда	1	1
425	те же	1	1
426	или на	1	1
427	всех частей	1	1
428	наше внимание	2	1
429	для этого	1	1
430	не случайна	1	1
431	означает что	1	1
432	об этом	1	1
433	связанное с	1	1
434	и вода	1	1
435	на берегах	1	1
436	приближается к	3	1
437	продолжить и	1	1
438	тех кто	1	1
439	на вопрос	1	1
440	и поэтому	2	1
441	язык и	1	1
442	более высокой	1	1
443	позднее когда	1	1
444	одного из	1	1
445	аналогии с	1	1
446	побережье и	1	1
447	воспринимается как	1	1
448	к нему	2	1
449	между тем	8	1
450	переходит в	1	1
451	мире как	1	1
452	бы она	1	1
453	и можно	2	1
454	также в	2	1
455	с которыми	1	1
456	на острове	1	1
457	чтобы ответить	1	1
458	быть и	1	1
459	с той	1	1
460	но с	2	1
461	не как	1	1
462	выше и	1	1
463	этот вопрос	2	1
464	дело с	1	1
465	что даже	1	1
466	ли он	1	1
467	как нечто	1	1
468	уже и	3	1
469	которое мы	1	1
470	через некоторое	1	1
471	нужно и	1	1
472	от них	3	1
473	мире и	1	1
474	есть в	2	1
475	одной из	5	1
476	уже в	1	1
477	если мы	1	1
478	обстоит дело	3	1
479	viii и	1	1
480	что путем	1	1
481	но совершенно	1	1
482	потому с	1	1
483	мир в	1	1
484	был бы	1	1
485	для него	1	1
486	к ним	3	1
487	и продолжает	1	1
488	как его	1	1
489	отдельных случаев	1	1
490	вхождения в	1	1
491	железа и	1	1
492	для того	6	1
493	указание что	1	1
494	другие более	1	1
495	где в	1	1
496	и даже	6	1
497	даже не	1	1
498	а на	1	1
499	на примере	1	1
500	государство и	1	1
501	или иначе	1	1
502	именно в	4	1
503	что тот	1	1
504	заметить что	2	1
505	с другом	3	1
506	древнего востока	5	1
507	европы и	22	1
508	китай и	1	1
509	не исключает	1	1
510	на которых	1	1
511	если этот	2	1
512	долгое время	2	1
513	чем на	2	1
514	и египта	1	1
515	несмотря на	4	1
516	сказать даже	1	1
517	что такие	1	1
518	других случаях	1	1
519	относятся к	2	1
520	как кажется	1	1
521	их к	1	1
522	этих случаях	1	1
523	а если	1	1
524	последнем случае	1	1
525	смысле этого	1	1
526	это так	3	1
527	это есть	1	1
528	может развиться	1	1
529	которые по	1	1
530	эту мысль	1	1
531	друг с	3	1
532	действительно ли	1	1
533	мыслится как	1	1
534	крови и	1	1
535	том смысле	1	1
536	этого слова	1	1
537	в стране	2	1
538	находятся не	1	1
539	между прочим	7	1
540	с большой	2	1
541	становится ясным	1	1
542	не является	3	1
543	же все	1	1
544	и для	3	1
545	живет и	1	1
546	случае если	1	1
547	всего мира	1	1
548	то не	2	1
549	это может	1	1
550	из себя	1	1
551	наблюдения над	2	1
552	бы в	2	1
553	тем более	4	1
554	иначе обстоит	2	1
555	и земли	1	1
556	находим в	1	1
557	же в	2	1
558	хотели бы	1	1
559	в свою	3	1
560	между ними	2	1
561	на этот	2	1
562	оно не	1	1
563	приблизительно в	1	1
564	время не	1	1
565	себе не	3	1
566	из более	1	1
567	частности в	2	1
568	но еще	2	1
569	к этой	1	1
570	это в	1	1
571	в таком	3	1
572	этой точки	5	1
573	том числе	1	1
574	смысле что	1	1
