N	2gram	Vygotskiy__4	Psycholo
175	показать как	1	4
176	а в	2	4
177	не есть	2	4
178	тем же	4	3
179	в их	12	3
180	той же	6	3
181	мы не	1	3
182	и на	6	3
183	первый план	4	3
184	он говорит	2	3
185	мы сейчас	1	3
186	как в	5	3
187	в которой	3	3
188	из этих	2	3
189	на его	3	3
190	он не	1	3
191	состоит в	4	3
192	не как	1	3
193	в силу	6	3
194	так например	1	3
195	одно и	6	3
196	можно было	6	3
197	это не	5	3
198	ни в	3	3
199	показывает что	2	3
200	в этих	3	3
201	одним и	3	3
202	бы мы	1	3
203	вопрос о	1	3
204	но он	1	3
205	для психологии	1	3
206	и вся	1	3
207	самого начала	1	3
208	и отсюда	1	3
209	находятся в	2	3
210	этом отношении	7	3
211	в каком	2	3
212	с другом	7	3
213	не могут	3	3
214	образом что	4	3
215	что при	2	3
216	данном случае	2	3
217	с самого	1	3
218	так в	1	3
219	котором мы	1	3
220	так и	5	3
221	и поэтому	3	3
222	что и	9	3
223	и только	4	3
224	формой и	1	3
225	видим что	2	3
226	что здесь	2	3
227	чем это	1	3
228	тот же	9	3
229	которое мы	2	3
230	что нам	1	3
231	так что	3	3
232	для него	2	3
233	в состоянии	1	3
234	у него	2	3
235	из двух	1	3
236	что на	2	3
237	со стороны	3	3
238	и между	6	3
239	на этот	3	3
240	и составляет	1	3
241	с которым	2	3
242	под влиянием	2	3
243	в данном	2	3
244	в той	2	3
245	это есть	1	3
246	думается что	1	3
247	друг с	7	3
248	как из	2	3
249	заставляет нас	1	3
250	не существует	1	3
251	формы и	3	3
252	для нас	4	3
253	целый ряд	5	3
254	мы должны	11	3
255	в свою	2	3
256	и сейчас	1	3
257	имеет место	1	3
258	и другие	9	3
259	по поводу	1	3
260	это в	2	3
261	к этому	4	3
262	в таком	2	3
263	ли мы	2	2
264	ту же	2	2
265	же как	6	2
266	того же	9	2
267	по моему	1	2
268	почти не	1	2
269	этой теории	4	2
270	отношения между	1	2
271	что эти	2	2
272	должна быть	2	2
273	едва ли	2	2
274	с таким	3	2
275	а как	1	2
276	что между	1	2
277	которую мы	1	2
278	это означает	2	2
279	оба эти	1	2
280	время как	1	2
281	что иное	1	2
282	и он	2	2
283	собой в	1	2
284	между собой	5	2
285	иное как	1	2
286	со словами	3	2
287	во всех	1	2
288	будем иметь	1	2
289	предположить что	1	2
290	на самом	1	2
291	совсем не	1	2
292	по отношению	1	2
293	себе и	3	2
294	отличие от	2	2
295	друг от	1	2
296	связи которая	1	2
297	от друга	1	2
298	с этим	5	2
299	перед нами	5	2
300	показали что	4	2
301	следующим образом	3	2
302	и хотя	1	2
303	стороны мы	2	2
304	бы сказать	3	2
305	все эти	5	2
306	в нашем	4	2
307	к самому	1	2
308	вопроса о	2	2
309	как он	4	2
310	противоречие с	2	2
311	в нашей	2	2
312	образом и	1	2
313	том чтобы	2	2
314	одной и	5	2
315	и следовательно	1	2
316	но все	1	2
317	мы никогда	1	2
318	в каждом	2	2
319	как они	4	2
320	совпадают с	1	2
321	а затем	2	2
322	же не	2	2
323	каком отношении	1	2
324	и с	4	2
325	основу этого	1	2
326	из них	4	2
327	он является	1	2
328	о которых	1	2
329	все равно	1	2
330	к которым	2	2
331	чем в	3	2
332	должно быть	3	2
333	и того	5	2
334	одного и	6	2
335	на первый	4	2
336	и при	4	2
337	этого необходимо	1	2
338	это делает	1	2
339	с точки	11	2
340	мы называем	2	2
341	он дает	1	2
342	в отличие	2	2
343	в которых	1	2
344	всякий раз	1	2
345	и той	4	2
346	с несомненностью	1	2
347	что есть	1	2
348	в отношении	10	2
349	с которой	1	2
350	от нас	1	2
351	и другое	1	2
352	в то	1	2
353	же самую	3	2
354	того как	2	2
355	что их	1	2
356	к этим	2	2
357	и так	1	2
358	во всем	3	2
359	эти три	1	2
360	является то	1	2
361	говоря что	1	2
362	ли не	2	2
363	отличается от	2	2
364	он видит	2	2
365	должен быть	1	2
366	которого мы	1	2
367	такое что	1	2
368	подтверждение и	1	2
369	знаем что	1	2
370	в себя	1	2
371	приводит к	3	2
372	на том	4	2
373	принять во	1	2
374	и другими	1	2
375	мог бы	1	2
376	мы приводили	1	2
377	наше внимание	1	2
378	понятно что	2	2
379	является в	3	2
380	и даже	1	2
381	ничего не	1	2
382	находится в	1	2
383	и та	1	2
384	но мы	1	2
385	или на	1	2
386	можно сказать	1	2
387	связь между	2	2
388	но во	1	2
389	самом процессе	1	2
390	говорит он	5	2
391	в форме	1	2
392	слов и	1	2
393	при совершенно	1	2
394	замечает что	1	2
395	этом смысле	8	2
396	в большей	1	2
397	обе эти	5	2
398	говорили выше	3	2
399	образом все	1	2
400	вплотную к	1	2
401	в качестве	21	2
402	бы по	1	2
403	связи с	3	2
404	его с	1	2
405	каким образом	1	2
406	мы знаем	1	2
407	представить себе	2	2
408	в одном	1	2
409	само по	1	2
410	даже и	1	2
411	представляют собой	1	2
412	с той	2	2
413	естественно что	1	2
414	деле если	1	2
415	остается еще	1	2
416	на которых	1	2
417	и самый	1	2
418	нам совершенно	2	2
419	нам думается	1	2
420	то здесь	1	2
421	с помощью	31	2
422	нечто такое	1	2
423	это значит	2	2
424	на периферии	1	2
425	в течение	1	2
426	по существу	3	2
427	исходя из	1	2
428	с этой	4	2
429	этом случае	3	2
430	все это	1	2
431	и таким	1	2
432	что касается	1	2
433	не является	5	2
434	от той	2	2
435	сейчас увидим	1	2
436	мы пытаемся	1	2
437	находит свое	2	2
438	конце концов	1	2
439	видим в	2	2
440	же в	1	2
441	давно уже	1	2
442	между ними	4	2
443	не знает	2	2
444	не что	1	2
445	из этого	1	2
446	себе не	1	2
447	нас не	1	2
448	этом совершенно	1	1
449	смысле слова	1	1
450	отношении и	1	1
451	речь идет	5	1
452	переходя в	1	1
453	одним из	2	1
454	например в	1	1
455	в сфере	1	1
456	переходит к	1	1
457	связана с	2	1
458	в такой	1	1
459	затем оно	1	1
460	проблемы в	1	1
461	из психологов	1	1
462	он может	1	1
463	шаг за	1	1
464	идет о	3	1
465	мы имели	5	1
466	тех форм	1	1
467	и внешних	1	1
468	заложен в	1	1
469	на две	1	1
470	уже указывали	1	1
471	этому вопросу	2	1
472	выражается в	2	1
473	это прекрасно	1	1
474	из всех	1	1
475	эту же	2	1
476	при анализе	2	1
477	впечатления если	1	1
478	эти самые	1	1
479	содержание но	1	1
480	на место	3	1
481	развитие в	1	1
482	правильности этого	1	1
483	самую сущность	1	1
484	благодаря тому	1	1
485	больше и	1	1
486	мы и	2	1
487	другую как	1	1
488	а путем	1	1
489	уже приводили	1	1
490	что составляет	1	1
491	столь же	3	1
492	противоречии и	1	1
493	в чем	3	1
494	видим таким	4	1
495	чуть ли	1	1
496	их так	1	1
497	то мы	1	1
498	период времени	1	1
499	как если	1	1
500	видели что	2	1
501	должно непременно	1	1
502	правильно указывает	1	1
503	мы будем	2	1
504	но как	2	1
505	а только	3	1
506	точка зрения	1	1
507	связано с	1	1
508	для других	2	1
509	не все	1	1
510	если в	1	1
511	с психологической	2	1
512	не просто	2	1
513	при первом	1	1
514	отличаются от	1	1
515	форме и	1	1
516	один и	7	1
517	решения этой	1	1
518	относится к	1	1
519	которые не	2	1
520	и такое	1	1
521	общего с	1	1
522	дает нам	1	1
523	совершенно другой	1	1
524	становится особенно	1	1
525	еще и	1	1
526	кто не	1	1
527	приводят к	3	1
528	хотя и	1	1
529	неизмеримо более	3	1
530	имеет в	1	1
531	в действительности	5	1
532	можно сделать	1	1
533	образов которые	1	1
534	что слово	2	1
535	приводили выше	1	1
536	отношение как	1	1
537	та же	1	1
538	самой природе	1	1
539	исключительно на	1	1
540	выражению гете	1	1
541	представляет собой	3	1
542	его содержания	1	1
543	не заключается	1	1
544	бы ей	1	1
545	то обстоятельство	3	1
546	в известном	2	1
547	остановиться на	2	1
548	нами в	4	1
549	и тот	7	1
550	исследований что	1	1
551	тому же	6	1
552	во многих	2	1
553	в наших	2	1
554	так сказать	1	1
555	этот процесс	6	1
556	представлений но	1	1
557	задний план	1	1
558	главным образом	1	1
559	всех остальных	2	1
560	из авторов	1	1
561	одной определенной	1	1
562	собственном смысле	7	1
563	из сопоставления	1	1
564	психологов указывает	1	1
565	действии и	1	1
566	не являются	3	1
567	этого вопроса	2	1
568	и ясностью	1	1
569	характер в	1	1
570	по своему	4	1
571	свою силу	2	1
572	но вместе	2	1
573	показал что	1	1
574	не бывает	2	1
575	и наоборот	1	1
576	в одну	1	1
577	не из	1	1
578	мы его	2	1
579	и может	1	1
580	они должны	1	1
581	различие между	3	1
582	нам остается	1	1
583	образом два	1	1
584	том случае	1	1
585	и второй	2	1
586	для примера	1	1
587	момент и	1	1
588	на этой	1	1
589	бы нам	1	1
590	и наша	1	1
591	указанием на	1	1
592	не соответствует	2	1
593	этим именем	4	1
594	того существует	1	1
595	том насколько	1	1
596	исследования как	1	1
597	имело своей	2	1
598	самый характер	1	1
599	этого слова	11	1
600	это положение	5	1
601	далеко не	2	1
602	нашего исследования	4	1
603	одному тому	1	1
604	нас к	3	1
605	которой он	1	1
606	в научном	1	1
607	нигде не	1	1
608	оно имеет	2	1
609	что те	2	1
610	как таковой	1	1
611	в один	3	1
612	целого ряда	2	1
613	со всей	2	1
614	которое они	1	1
615	мысли что	1	1
616	которую он	2	1
617	что такое	5	1
618	благодаря этому	1	1
619	в следующем	2	1
620	бы к	1	1
621	то для	1	1
622	что вся	1	1
623	установить что	2	1
624	совершенно понятно	1	1
625	имеем с	1	1
626	представление о	1	1
627	должно существовать	1	1
628	доказательство того	1	1
629	должны мы	2	1
630	можно применить	1	1
631	не учитывает	1	1
632	признать что	1	1
633	для объяснения	2	1
634	не менее	3	1
635	каждой данной	1	1
636	но эта	1	1
637	выше мы	1	1
638	точку зрения	1	1
639	которые в	4	1
640	развивается с	1	1
641	доказывает что	1	1
642	более сложные	2	1
643	есть еще	1	1
644	лежит не	1	1
645	их в	2	1
646	какое бы	1	1
647	тому чтобы	1	1
648	даже в	2	1
649	с определенными	1	1
650	этих трех	2	1
651	случае в	1	1
652	слов то	2	1
653	вплоть до	1	1
654	но они	2	1
655	впадает в	1	1
656	что сущность	1	1
657	имеет свое	1	1
658	означает что	1	1
659	на котором	2	1
660	объективной точки	1	1
661	тогда когда	8	1
662	на него	1	1
663	в процессе	27	1
664	возражает против	1	1
665	когда они	1	1
666	и отдельных	2	1
667	лицо на	1	1
668	к такому	1	1
669	вытекает из	1	1
670	не имеет	2	1
671	это мы	2	1
672	говорит один	1	1
673	на язык	1	1
674	суждения и	1	1
675	в разных	1	1
676	больше чем	1	1
677	под этим	2	1
678	в противоречие	2	1
679	в русском	1	1
680	своей задачей	1	1
681	и является	3	1
682	вместо того	1	1
683	имеет совершенно	1	1
684	с достаточной	1	1
685	ничто не	1	1
686	здесь же	1	1
687	только с	1	1
688	доказать что	1	1
689	самое явление	2	1
690	в области	4	1
691	построено на	1	1
692	если только	1	1
693	дать повод	1	1
694	чрезвычайно часто	1	1
695	обстоятельство что	3	1
696	на целый	1	1
697	возникает из	2	1
698	поэтому не	1	1
699	те и	9	1
700	составляют основу	1	1
701	и другой	3	1
702	лежит в	1	1
703	в других	1	1
704	существует два	1	1
705	сходство с	4	1
706	они друг	1	1
707	виде как	1	1
708	одну и	1	1
709	русском языке	1	1
710	имеет еще	1	1
711	они даны	2	1
712	что отличает	1	1
713	нашей речи	1	1
714	факте что	1	1
715	говоря словами	1	1
716	подтверждение в	1	1
717	поставить вопрос	1	1
718	с собственной	1	1
719	нашей обычной	1	1
720	самую мысль	1	1
721	оно может	3	1
722	элементы в	1	1
723	нас от	1	1
724	не делает	1	1
725	убеждает нас	2	1
726	но по	1	1
727	свою очередь	2	1
728	как один	1	1
729	здесь не	2	1
730	рассматривать как	2	1
731	без всякого	1	1
732	и от	3	1
733	на чрезвычайно	1	1
734	в собственном	7	1
735	последнее время	1	1
736	указывали на	1	1
737	только то	1	1
738	то время	1	1
739	анализ и	1	1
740	что оба	1	1
741	действительно по	1	1
742	то как	2	1
743	поэтому мы	1	1
744	такое утверждение	1	1
745	и которые	2	1
746	многие психологи	1	1
747	подойти к	1	1
748	прекрасно показал	1	1
749	по тому	1	1
750	представлений и	3	1
751	настолько же	1	1
752	составные части	3	1
753	форм поведения	1	1
754	совершенно невозможно	1	1
755	мы рассмотрим	1	1
756	мы вправе	1	1
757	средством для	1	1
758	из основных	4	1
759	о нем	1	1
760	с полным	2	1
761	и т.д	2	1
762	всем протяжении	2	1
763	имеем дело	1	1
764	другими словами	2	1
765	что перед	1	1
766	говорит об	1	1
767	после того	1	1
768	и во	3	1
769	мы показали	1	1
770	нас в	3	1
771	к нему	2	1
772	и приводит	1	1
773	между тем	9	1
774	которые мы	3	1
775	мы указывали	3	1
776	мы на	1	1
777	внутреннем противоречии	1	1
778	нуждается в	1	1
779	его мысль	1	1
780	мы открываем	1	1
781	вслед за	2	1
782	вообще и	1	1
783	может стать	2	1
784	является результатом	1	1
785	это приводит	1	1
786	предмета и	1	1
787	чем эта	1	1
788	она служит	1	1
789	но так	2	1
790	на которой	1	1
791	что только	1	1
792	двух сторон	2	1
793	одной из	3	1
794	в какой	3	1
795	в вопросе	2	1
796	близкое к	1	1
797	то в	1	1
798	и действительно	1	1
799	пошел в	1	1
800	верно и	1	1
801	который в	1	1
802	всех его	1	1
803	между этими	2	1
804	и ее	1	1
805	с которыми	1	1
806	себя в	3	1
807	от одной	2	1
808	оказывается в	1	1
809	внимание что	1	1
810	на всем	2	1
811	уже не	1	1
812	в виде	3	1
813	в начале	2	1
814	в сознании	4	1
815	от других	2	1
816	этой новой	1	1
817	вступает в	1	1
818	по выражению	4	1
819	глаза и	1	1
820	он имеет	2	1
821	именно они	1	1
822	и их	1	1
823	слова в	9	1
824	не выражает	1	1
825	авторы как	1	1
826	тем как	3	1
827	составных частей	1	1
828	но что	3	1
829	это наглядно	1	1
830	это суждение	1	1
831	же невозможно	1	1
832	объединяет в	2	1
833	мы возьмем	2	1
834	деле и	1	1
835	что слова	5	1
836	встречаемся с	1	1
837	параллельно с	1	1
838	вниз и	1	1
839	в последние	1	1
840	в объективной	1	1
841	по смыслу	3	1
842	те два	1	1
843	это составляет	1	1
844	которое заключается	1	1
845	она находится	1	1
846	и т.п	2	1
847	с объективной	1	1
848	и глубже	1	1
849	как у	1	1
850	на ее	1	1
851	связаны с	1	1
852	задерживается и	1	1
853	существует в	2	1
854	место прежнего	1	1
855	чем он	1	1
856	интеллектуальной деятельности	2	1
857	в сознание	1	1
858	совпадает с	1	1
859	на чем	1	1
860	на которые	1	1
861	моментом определяющим	1	1
862	могут иметь	1	1
863	объяснить нам	1	1
864	станет совершенно	1	1
865	что не	1	1
866	элементов и	1	1
867	если принять	1	1
868	полагаем что	1	1
869	что обе	1	1
870	целым рядом	1	1
871	бы назвать	2	1
872	легко и	1	1
873	его как	1	1
874	возникает та	2	1
875	понятие о	2	1
876	не то	1	1
877	объединены в	1	1
878	что хотя	1	1
879	при виде	1	1
880	речи и	1	1
881	мы встречаем	2	1
882	исследования является	2	1
883	пониманию и	1	1
884	если не	2	1
885	в речи	4	1
886	мы видели	6	1
887	себе два	1	1
888	все более	2	1
889	ни на	1	1
890	согласно этой	2	1
891	эта вторая	1	1
892	виде и	3	1
893	мы говорим	1	1
894	совершенно в	1	1
895	только начинается	1	1
896	подтверждение этого	1	1
897	при которых	1	1
898	конечно не	1	1
899	целом ряде	2	1
900	на которое	2	1
901	смысле этого	7	1
902	толстой говорит	1	1
903	тому как	2	1
904	во все	1	1
905	в первой	1	1
906	согласно которому	9	1
907	который он	1	1
908	современной психологии	1	1
909	том смысле	2	1
910	это к	2	1
911	может служить	2	1
912	этого факта	1	1
913	ряд чрезвычайно	1	1
914	чрезвычайно важный	1	1
915	но это	1	1
916	этом вопросе	2	1
917	но для	2	1
918	или по	1	1
919	в смысле	4	1
920	здесь в	1	1
921	это явление	1	1
922	другой смысл	1	1
923	всего в	1	1
924	в следующей	2	1
925	и часто	1	1
926	указать на	1	1
927	другом мы	1	1
928	не достигает	1	1
929	в правильности	1	1
930	совершается в	2	1
931	и другим	1	1
932	на задний	1	1
933	это расхождение	1	1
934	совершенно различны	1	1
935	том виде	2	1
936	этого противоречия	1	1
937	которая в	2	1
938	между теми	1	1
939	с двух	2	1
940	у них	1	1
941	еще более	1	1
942	тем более	1	1
943	с неизбежностью	2	1
944	в одинаковой	2	1
945	существует ли	2	1
946	мы в	2	1
947	следующем виде	2	1
948	нам не	2	1
949	нет ничего	1	1
950	с ними	1	1
951	есть сложный	2	1
952	он находит	2	1
953	этой проблемы	1	1
954	равно как	1	1
955	на один	4	1
956	по одному	3	1
957	отношению к	1	1
958	у которых	1	1
959	за шагом	1	1
960	сила и	1	1
961	есть знак	1	1
962	затем как	1	1
963	то оно	1	1
964	во всяком	4	1
965	этой точки	4	1
966	ничего общего	3	1
