N	2gram	Tiupa_Narr_1	Myshleni
437	не по	1	1
438	к изучению	1	1
439	которого он	2	1
440	т.п то	1	1
441	иметь в	1	1
442	все без	1	1
443	полностью отсутствует	1	1
444	почему в	1	1
445	ибо вне	1	1
446	и речевой	1	1
447	своей природе	1	1
448	связь и	1	1
449	то у	1	1
450	и после	2	1
451	открывает перед	1	1
452	и оказывается	1	1
453	достаточно напомнить	1	1
454	в области	2	1
455	без исключения	2	1
456	выходящих за	1	1
457	может показаться	1	1
458	перед ним	1	1
459	у нас	1	1
460	личности в	2	1
461	начиная с	1	1
462	которое в	1	1
463	когда мы	2	1
464	здесь совершенно	2	1
465	отличается от	4	1
466	всего в	1	1
467	бы он	1	1
468	не есть	3	1
469	оно не	2	1
470	но сама	2	1
471	где он	1	1
472	для автора	2	1
473	здесь мы	1	1
474	правильнее будет	1	1
475	к индивидуальной	1	1
476	приходит к	2	1
477	но по	1	1
478	говорит и	2	1
479	на другой	2	1
480	по сути	2	1
481	структуру и	1	1
482	только то	1	1
483	всей своей	2	1
484	в пределах	2	1
485	с языком	1	1
486	сознаний в	1	1
487	особенно в	3	1
488	бывает у	1	1
489	является в	1	1
490	воззрение на	1	1
491	о ней	3	1
492	слова а	1	1
493	сводится к	3	1
494	и здесь	1	1
495	одного из	4	1
496	до сих	1	1
497	появляется в	1	1
498	смысл возникает	1	1
499	и который	1	1
500	может не	3	1
501	с соответствующими	1	1
502	аналогии с	1	1
503	все та	2	1
504	там же	1	1
505	слов с	1	1
506	она не	2	1
507	нет у	2	1
508	как теперь	1	1
509	это может	1	1
510	к нему	5	1
511	в отрыве	1	1
512	суть не	1	1
513	и во	1	1
514	действия к	1	1
515	существенную роль	1	1
516	без которого	1	1
517	тотчас же	1	1
518	вслед за	4	1
519	эти наблюдения	1	1
520	в современной	1	1
521	известном смысле	2	1
522	один из	3	1
523	и одновременно	2	1
524	в двух	2	1
525	идет по	2	1
526	направленной на	1	1
527	и является	1	1
528	равно что	1	1
529	между тем	3	1
530	деле не	1	1
531	во времени	8	1
532	которых в	1	1
533	не происходит	1	1
534	имеет своим	1	1
535	который не	1	1
536	с которыми	1	1
537	бы один	1	1
538	человека с	1	1
539	то и	1	1
540	всем его	1	1
541	ни одного	1	1
542	самой различной	1	1
543	слова в	1	1
544	в нашей	1	1
545	этот момент	1	1
546	свидетельствует о	1	1
547	мнению и	1	1
548	и процессов	2	1
549	эту функцию	1	1
550	или даже	2	1
551	по выражению	2	1
552	лишь постольку	1	1
553	где бы	1	1
554	ни с	1	1
555	мир в	1	1
556	одно из	2	1
557	никто не	1	1
558	цели и	1	1
559	сами по	2	1
560	от тех	1	1
561	при всей	4	1
562	при отсутствии	1	1
563	лишь для	1	1
564	в особенности	4	1
565	акта не	1	1
566	точек зрения	2	1
567	ростом и	1	1
568	связаны с	1	1
569	и тех	1	1
570	здесь в	1	1
571	а именно	3	1
572	дело в	1	1
573	чем он	1	1
574	о котором	1	1
575	обратиться к	1	1
576	и делает	1	1
577	окружающих его	1	1
578	зависит от	2	1
579	этой точки	2	1
580	ее моментов	1	1
581	с которым	1	1
582	то она	2	1
583	в речи	1	1
584	мышлении и	1	1
585	позволяет нам	1	1
586	все основные	1	1
587	и потому	2	1
588	этого момента	1	1
589	о возможности	1	1
590	и столь	1	1
591	к своему	1	1
592	если оно	1	1
593	образом и	1	1
594	в тех	1	1
595	и там	1	1
596	да и	4	1
597	мыслится как	1	1
598	или хотя	1	1
599	приобретает в	1	1
600	и от	1	1
601	сих пор	1	1
602	чрезвычайно важный	1	1
603	от всего	1	1
604	в смысле	1	1
605	при всем	2	1
606	нами уже	1	1
607	себя с	1	1
608	более того	1	1
609	одна из	3	1
610	отвечает на	1	1
611	именно это	2	1
612	в данный	1	1
613	совершенно иной	2	1
614	который является	1	1
615	от него	1	1
616	в третьем	3	1
617	в подтверждение	1	1
618	но это	1	1
619	функции не	1	1
620	что вообще	1	1
621	в системе	1	1
622	к ее	1	1
623	он видит	1	1
624	жизни в	3	1
625	между ними	2	1
626	любопытно что	1	1
627	не знает	1	1
628	выступают с	1	1
629	другой стороны	4	1
630	жизни а	2	1
631	в свое	1	1
632	сам того	1	1
633	включает в	2	1
634	процесса с	1	1
635	а может	1	1
636	также не	1	1
637	это было	1	1
638	к повторению	1	1
639	поскольку с	1	1
640	группирующихся вокруг	1	1
641	точно так	2	1
642	в роли	2	1
