N	2gram	Propp_Isto_2	Narrotol
378	только с	2	1
379	с другом	1	1
380	и со	1	1
381	детей в	8	1
382	однажды ночью	1	1
383	встречается в	3	1
384	мы узнаем	1	1
385	могут быть	2	1
386	еще одна	1	1
387	для детей	1	1
388	мере того	2	1
389	бы составить	2	1
390	указывает на	1	1
391	ли в	1	1
392	игра в	1	1
393	согласуется с	1	1
394	если же	1	1
395	должен быть	1	1
396	от друга	1	1
397	в виду	2	1
398	миром и	1	1
399	быть вполне	1	1
400	говорили что	2	1
401	всей своей	1	1
402	в более	1	1
403	и совершенно	1	1
404	и когда	2	1
405	в другом	9	1
406	на нее	2	1
407	живет в	2	1
408	у матери	1	1
409	мог бы	3	1
410	с собой	1	1
411	вопрос не	1	1
412	том как	1	1
413	является в	1	1
414	была в	1	1
415	был не	1	1
416	я теперь	1	1
417	и здесь	9	1
418	это происходит	1	1
419	разнообразных формах	1	1
420	в глаза	2	1
421	появляется в	1	1
422	ее и	1	1
423	для нас	4	1
424	во всех	2	1
425	нуждается в	1	1
426	что и	6	1
427	уже только	1	1
428	вслед за	1	1
429	также в	2	1
430	к ней	2	1
431	был моментом	1	1
432	в него	2	1
433	же можно	3	1
434	оно и	2	1
435	в новой	2	1
436	в двух	1	1
437	тот же	1	1
438	одной из	4	1
439	мы увидим	8	1
440	по данному	1	1
441	это означает	1	1
442	не происходит	3	1
443	их не	1	1
444	на мир	1	1
445	с одной	4	1
446	с которыми	1	1
447	к одному	1	1
448	которые мы	1	1
449	уже в	2	1
450	героя с	1	1
451	там он	1	1
452	свидетельствует о	1	1
453	от других	1	1
454	у них	1	1
455	но впоследствии	1	1
456	и религиозной	1	1
457	на столе	2	1
458	этом в	1	1
459	а то	2	1
460	это верно	1	1
461	богу не	1	1
462	в карты	1	1
463	тем что	4	1
464	он ожидал	1	1
465	не просто	2	1
466	смерти и	7	1
467	носителя этой	1	1
468	друг от	1	1
469	а слово	1	1
470	в исторической	1	1
471	он живет	1	1
472	матери героя	1	1
473	и ему	1	1
474	говорится но	1	1
475	к нашему	1	1
476	а именно	3	1
477	случаев в	2	1
478	этому времени	1	1
479	а с	2	1
480	мы еще	1	1
481	его голос	1	1
482	одной стороны	3	1
483	садился в	1	1
484	это могло	1	1
485	на которых	1	1
486	их друг	1	1
487	одну из	1	1
488	но никогда	1	1
489	а так	1	1
490	видит не	1	1
491	когда она	3	1
492	там где	1	1
493	к большой	1	1
494	я стала	1	1
495	связь с	4	1
496	в городе	1	1
497	в лесу	15	1
498	так же	13	1
499	не спал	1	1
500	и потому	1	1
501	он ее	1	1
502	себя за	1	1
503	редко и	1	1
504	этих случаях	10	1
505	что за	1	1
506	быть несколько	1	1
507	наряду с	6	1
508	не бытовая	1	1
509	есть на	2	1
510	в тех	2	1
511	образ и	1	1
512	не можем	1	1
513	страны мертвых	1	1
514	указанием на	1	1
515	бросается в	1	1
516	материал для	1	1
517	нее входит	1	1
518	как один	1	1
519	но это	4	1
520	все это	3	1
521	есть знак	1	1
522	и где	1	1
523	это явление	2	1
524	в книге	1	1
525	случаях когда	1	1
526	указать на	1	1
527	хотя они	1	1
528	при таком	1	1
529	о котором	1	1
530	она уже	1	1
531	то не	2	1
532	но еще	1	1
533	это позволяет	1	1
534	еще более	1	1
535	будто бы	2	1
536	все они	1	1
537	можно признать	1	1
538	похожи на	1	1
539	друга но	1	1
540	слышат как	1	1
541	от первого	1	1
542	не знает	2	1
543	на более	1	1
544	то хотя	1	1
545	не сами	1	1
546	печке и	1	1
547	они еще	1	1
548	только о	1	1
549	не самому	1	1
550	не говорится	2	1
551	матери в	1	1
552	к этой	4	1
553	вся эта	1	1
554	к этому	1	1
555	точно так	6	1
556	это время	1	1
557	они не	4	1
