N	2gram	Nazirov_Tv_2	Problemy
127	в драме	1	5
128	творчестве достоевского	4	5
129	именно в	6	5
130	и др	3	5
131	более того	2	5
132	в творчестве	5	5
133	произведениях достоевского	2	5
134	для достоевского	2	5
135	во всяком	2	5
136	и т	13	4
137	ивана карамазова	8	4
138	сознания не	1	4
139	и наконец	2	4
140	в этой	5	4
141	так сказать	2	4
142	не значит	1	4
143	человека в	3	4
144	или наконец	2	4
145	должно быть	1	4
146	о герое	1	4
147	но эта	2	4
148	их в	2	4
149	даже в	1	4
150	как мы	1	4
151	в процессе	2	4
152	в основе	2	4
153	личности в	2	4
154	идея может	1	4
155	достоевского к	2	4
156	и с	8	4
157	но у	4	4
158	в построении	1	4
159	в свете	3	4
160	в литературе	2	4
161	тем что	3	4
162	что и	1	4
163	превращается в	3	4
164	не было	2	4
165	должна была	1	4
166	что же	1	4
167	но это	5	4
168	и для	1	4
169	в результате	1	4
170	героя в	4	4
171	отношении к	1	3
172	например в	5	3
173	по достоевскому	1	3
174	достоевского мы	2	3
175	я не	2	3
176	он сам	3	3
177	в произведениях	2	3
178	уже в	2	3
179	и до	1	3
180	вячеслав иванов	1	3
181	достоевского нет	3	3
182	в их	3	3
183	тому что	1	3
184	одна из	3	3
185	достоевский не	5	3
186	на него	2	3
187	героев и	1	3
188	никогда не	11	3
189	карамазова и	2	3
190	как будто	1	3
191	в духе	4	3
192	отличается от	1	3
193	глубокое и	1	3
194	если же	1	3
195	только то	1	3
196	в себя	1	3
197	приводит к	2	3
198	и здесь	1	3
199	с другой	2	3
200	в них	1	3
201	романа в	1	3
202	романа и	3	3
203	была для	1	3
204	б м	2	3
205	но как	1	3
206	герои достоевского	4	3
207	от автора	1	3
208	и у	2	3
209	героя с	2	3
210	не из	1	3
211	мир в	1	3
212	всяком случае	2	3
213	ни в	1	3
214	сами по	1	3
215	т п	2	3
216	друг друга	2	3
217	автора как	1	3
218	хоть и	1	3
219	достоевского с	5	3
220	этот принцип	1	3
221	достоевский был	1	3
222	целом ряде	1	3
223	в вас	1	3
224	и одновременно	1	3
225	не дает	1	3
226	о своем	1	3
227	не знает	1	3
228	сказать что	1	3
229	другой стороны	2	3
230	была бы	1	3
231	автора в	1	3
232	таким же	1	3
233	в своих	3	3
234	как на	1	3
235	если б	1	2
236	и есть	2	2
237	по преимуществу	2	2
238	из его	1	2
239	на западе	3	2
240	мы уже	1	2
241	бы уже	1	2
242	в которой	2	2
243	мира достоевского	1	2
244	на себя	1	2
245	и со	1	2
246	стремление достоевского	2	2
247	то он	1	2
248	отношение к	1	2
249	тоже не	2	2
250	идеями в	1	2
251	во что	2	2
252	так что	2	2
253	в истории	2	2
254	толстого и	1	2
255	с этим	1	2
256	и нет	1	2
257	однако не	1	2
258	его к	1	2
259	и к	1	2
260	в противоположность	1	2
261	мир по	1	2
262	замысла и	1	2
263	нами в	1	2
264	какую бы	1	2
265	на его	4	2
266	он ни	1	2
267	в россии	2	2
268	идеологический роман	1	2
269	ни был	1	2
270	же не	2	2
271	при этом	8	2
272	а его	1	2
273	художественный образ	1	2
274	подходит к	1	2
275	в жизни	1	2
276	вводит в	1	2
277	случайно и	1	2
278	со своими	2	2
279	в один	1	2
280	ибо не	1	2
281	изображения мира	1	2
282	в котором	3	2
283	в которых	3	2
284	но он	1	2
285	как достоевский	2	2
286	у тургенева	2	2
287	произведения в	1	2
288	однако в	1	2
289	приводит его	1	2
290	зрения и	1	2
291	принцип изображения	1	2
292	самого начала	1	2
293	на себе	1	2
294	поэтому в	1	2
295	в структуре	1	2
296	жизни не	1	2
297	а лишь	1	2
298	со своим	1	2
299	связи с	1	2
300	в сознании	1	2
301	записок из	1	2
302	не давая	1	2
303	к себе	1	2
304	во все	1	2
305	и вполне	1	2
306	достоевского для	2	2
307	что оно	1	2
308	для себя	1	2
309	и что	2	2
310	и сам	5	2
311	он писал	2	2
312	с героем	1	2
313	была идея	1	2
314	именно потому	1	2
315	на вопрос	1	2
316	м энгельгардт	2	2
317	а потому	1	2
318	непосредственно в	1	2
319	в художественной	1	2
320	определение романа	1	2
321	к сознанию	1	2
322	один из	3	2
323	мы видим	4	2
324	тот же	1	2
325	или же	1	2
326	и ее	2	2
327	в большинстве	1	2
328	жизнь идеи	1	2
329	является не	1	2
330	или даже	2	2
331	его и	2	2
332	нечего сказать	1	2
333	не о	1	2
334	и даже	5	2
335	до сих	3	2
336	все время	2	2
337	с героями	2	2
338	идеи как	1	2
339	на этот	2	2
340	художественные проблемы	1	2
341	образа героя	1	2
342	представляется нам	1	2
343	нет ни	1	2
344	только как	1	2
345	в изображении	1	2
346	в первой	2	2
347	своего времени	1	2
348	с этой	3	2
349	него в	2	2
350	сих пор	3	2
351	можно было	1	2
352	которые были	1	2
353	для автора	2	2
354	и от	4	2
355	и человек	1	2
356	раскольников и	1	2
357	человек и	1	2
358	себя самого	1	2
359	бы он	1	2
360	художественного изображения	1	2
361	находит свое	1	2
362	своих героев	3	2
363	энгельгардт в	1	2
364	достоевского является	1	2
365	в полифоническом	1	2
366	не есть	1	2
367	от ее	2	2
368	достоевский заставляет	1	2
369	этот вопрос	3	2
370	между ними	1	2
371	но эти	2	2
372	от этой	2	1
373	не должны	2	1
374	же как	3	1
375	относится и	2	1
376	художественного произведения	1	1
377	в первом	1	1
378	сам и	1	1
379	человека достоевский	1	1
380	видеть в	1	1
381	едва ли	2	1
382	образа с	1	1
383	и за	1	1
384	из всех	1	1
385	который в	1	1
386	жестокий талант	1	1
387	со всех	1	1
388	мы не	4	1
389	части мы	1	1
390	в первый	1	1
391	этом не	1	1
392	не была	1	1
393	не вошел	1	1
394	не видим	1	1
395	жизни как	1	1
396	достоевский прямо	1	1
397	этом плане	1	1
398	над героем	2	1
399	или ивана	1	1
400	и он	2	1
401	от идеи	1	1
402	во всех	1	1
403	в создании	1	1
404	этих миров	1	1
405	романа то	1	1
406	он говорит	1	1
407	сознании достоевского	1	1
408	а только	1	1
409	себе он	1	1
410	к которой	1	1
411	и всякий	1	1
412	в противоречии	1	1
413	ответ на	1	1
414	изображает как	1	1
415	тогда как	3	1
416	нет и	2	1
417	и достоевский	4	1
418	что они	4	1
419	романе а	1	1
420	к автору	1	1
421	несколько раз	3	1
422	в рамках	1	1
423	стороны и	1	1
424	хотя и	4	1
425	как уже	1	1
426	героев достоевского	5	1
427	и превращается	1	1
428	бы мир	1	1
429	и отчасти	3	1
430	за собой	4	1
431	в идеологической	1	1
432	поэтому он	1	1
433	романе не	1	1
434	идей в	7	1
435	автор в	1	1
436	в литературном	2	1
437	отказывается от	2	1
438	что это	1	1
439	всего романа	1	1
440	что достоевский	3	1
441	позиции автора	1	1
442	бы с	1	1
443	из этих	1	1
444	в известном	1	1
445	элементов в	1	1
446	романа но	1	1
447	в философии	1	1
448	героя к	1	1
449	и если	2	1
450	сам автор	1	1
451	идей и	2	1
452	быть поняты	2	1
453	в статье	2	1
454	в случае	1	1
455	к миру	2	1
456	как личность	1	1
457	высшей степени	1	1
458	и еще	2	1
459	первой части	4	1
460	же это	1	1
461	к одному	1	1
462	них нет	1	1
463	сказать чего	1	1
464	в начале	3	1
465	смысле или	1	1
466	и вот	1	1
467	извне как	1	1
468	и сколько	2	1
469	и наглядно	1	1
470	в творческом	5	1
471	и по	2	1
472	и независимо	1	1
473	апеллирует к	1	1
474	достоевского со	1	1
475	героя который	1	1
476	его романах	1	1
477	в работе	1	1
478	что все	1	1
479	осталась не	1	1
480	об этом	4	1
481	из них	2	1
482	лишь в	1	1
483	заключается в	1	1
484	одну мысль	1	1
485	и мы	3	1
486	то все	1	1
487	роль в	2	1
488	характер не	1	1
489	приходит в	1	1
490	ведь в	1	1
491	это слияние	1	1
492	для них	1	1
493	но уже	3	1
494	в высшей	1	1
495	восприятие в	1	1
496	т д	11	1
497	всегда и	1	1
498	ведет к	1	1
499	потому и	1	1
500	остается в	1	1
501	вошел в	1	1
502	меняется и	1	1
503	от своего	1	1
504	место в	3	1
505	не столько	2	1
506	своего рода	3	1
507	признать что	1	1
508	должны были	1	1
509	является только	1	1
510	одном из	2	1
511	есть его	1	1
512	образом и	1	1
513	гроссмана достоевский	1	1
514	по крайней	2	1
515	работе идеологический	1	1
516	в устах	2	1
517	подполья нам	1	1
518	важно лишь	1	1
519	героем и	2	1
520	автор же	1	1
521	господствует над	1	1
522	между людьми	2	1
523	xviii века	2	1
524	в русской	2	1
525	не имеет	1	1
526	дело в	1	1
527	она ни	1	1
528	идея у	1	1
529	всей их	1	1
530	он еще	2	1
531	одновременно все	1	1
532	и имеет	1	1
533	соответственно этому	1	1
534	чертами в	1	1
535	не то	1	1
536	самой жизни	1	1
537	и лишь	2	1
538	достоевский изображает	2	1
539	эти связи	1	1
540	уже говорили	1	1
541	соня мармеладова	1	1
542	вот что	1	1
543	героиней была	1	1
544	его он	1	1
545	не находим	1	1
546	собственной личности	1	1
547	здесь же	1	1
548	с автором	1	1
549	достоевским в	2	1
550	то это	1	1
551	в области	1	1
552	ему не	1	1
553	у нас	2	1
554	у меня	1	1
555	иван карамазов	7	1
556	в момент	1	1
557	лежит в	1	1
558	которого я	1	1
559	я бы	3	1
560	одну и	1	1
561	к тому	1	1
562	достоевский как	1	1
563	людях и	1	1
564	завершающего слова	1	1
565	активности в	1	1
566	быть назван	1	1
567	нам буквально	1	1
568	не могли	2	1
569	должен быть	1	1
570	она дана	1	1
571	весь роман	2	1
572	но только	1	1
573	свою очередь	1	1
574	но при	1	1
575	в ее	2	1
576	характер и	1	1
577	между сознаниями	1	1
578	своих романов	1	1
579	с самого	1	1
580	то время	1	1
581	этот роман	1	1
582	великих художников	1	1
583	автора не	1	1
584	о тех	1	1
585	что у	4	1
586	в другом	1	1
587	чего он	1	1
588	действительности он	1	1
589	во многом	2	1
590	она была	1	1
591	является в	1	1
592	был не	1	1
593	наказание это	1	1
594	со стороны	1	1
595	и лишена	1	1
596	форме в	1	1
597	даже не	1	1
598	образом в	1	1
599	в виду	1	1
600	это объясняется	1	1
601	как идея	1	1
602	познания и	2	1
603	сюжета который	1	1
604	другом месте	1	1
605	о том	5	1
606	трагедии в	2	1
607	не выступает	1	1
608	за пределами	1	1
609	и ставит	1	1
610	утверждает что	1	1
611	его героиней	1	1
612	буквально нечего	1	1
613	и ивана	1	1
614	он стремился	1	1
615	роман и	2	1
616	нет это	1	1
617	важно не	1	1
618	достоевского всегда	2	1
619	забывать о	1	1
620	идей а	2	1
621	его личности	1	1
622	как его	1	1
623	достоевского от	3	1
624	знал бы	1	1
625	и только	2	1
626	крайней мере	2	1
627	достоевского это	3	1
628	построении образов	1	1
629	своих романах	2	1
630	второй план	1	1
631	к которому	2	1
632	известном смысле	1	1
633	образом как	1	1
634	обессилена и	1	1
635	чужой идеи	1	1
636	всякого рода	2	1
637	одной из	3	1
638	ли он	1	1
639	то в	1	1
640	даже если	1	1
641	лишь одна	1	1
642	а с	3	1
643	идеология достоевского	1	1
644	нелепо и	1	1
645	доминантой характера	2	1
646	себя в	2	1
647	достоевского можно	3	1
648	с трагедией	1	1
649	за их	1	1
650	друг за	1	1
651	не все	1	1
652	мире на	1	1
653	роман о	1	1
654	слова не	1	1
655	и других	2	1
656	реализм достоевского	2	1
657	макара девушкина	1	1
658	не так	2	1
659	и их	1	1
660	но достоевский	2	1
661	при всей	1	1
662	может служить	2	1
663	противоречии с	1	1
664	бытия и	1	1
665	из нее	1	1
666	суда в	1	1
667	и никогда	1	1
668	того или	1	1
669	героя он	1	1
670	героя для	1	1
671	нет в	1	1
672	и герои	1	1
673	подпольного человека	3	1
674	развития в	1	1
675	он живет	1	1
676	героев но	1	1
677	героев с	1	1
678	для героев	1	1
679	как у	3	1
680	например пушкинский	1	1
681	нет эта	1	1
682	поэтики достоевского	1	1
683	их объективного	1	1
684	во второй	1	1
685	что не	3	1
686	что для	1	1
687	и люди	1	1
688	такое понимание	1	1
689	нужно сказать	1	1
690	идея не	1	1
691	достоевского глава	1	1
692	это прежде	2	1
693	его смерти	1	1
694	герое записок	1	1
695	не между	1	1
696	нем и	1	1
697	зависит от	2	1
698	жизнь в	1	1
699	сам себе	1	1
700	на этих	1	1
701	позиция героя	1	1
702	не он	1	1
703	автора достоевского	1	1
704	самом как	1	1
705	его именно	1	1
706	оценки и	1	1
707	под влиянием	1	1
708	если не	4	1
709	из условий	1	1
710	является его	1	1
711	в частности	2	1
712	и она	1	1
713	роман в	1	1
714	автора с	1	1
715	изображает не	1	1
716	и особенно	1	1
717	почти совершенно	1	1
718	только его	1	1
719	к другой	1	1
720	заранее обессилена	1	1
721	достоевского более	1	1
722	за другом	1	1
723	не знал	2	1
724	предисловии к	1	1
725	что за	1	1
726	оставляет за	1	1
727	такого рода	1	1
728	что весь	1	1
729	о человеке	2	1
730	у ивана	1	1
731	вы мне	1	1
732	лишь из	1	1
733	главного героя	3	1
734	в художественную	1	1
735	мысль с	1	1
736	этого слова	1	1
737	в основном	6	1
738	личность как	1	1
739	его духовного	2	1
740	ничего кроме	1	1
741	свое последнее	1	1
742	такое изображение	1	1
743	в книге	1	1
744	любовь к	1	1
745	в сферу	1	1
746	что я	2	1
747	самим героем	1	1
748	мы только	1	1
749	его с	1	1
750	достоевского осуществляется	1	1
751	иного рода	1	1
752	бы заранее	1	1
753	ее и	1	1
754	его восприятие	1	1
755	среды в	1	1
756	более всего	2	1
757	романы достоевского	2	1
758	будто бы	1	1
759	и этических	1	1
760	мы видели	1	1
761	мне кажется	1	1
762	в искусстве	2	1
763	лишена завершающего	1	1
764	замысла к	1	1
765	в новый	1	1
766	противоречит тому	1	1
767	к самому	2	1
768	конце своей	1	1
769	может и	1	1
770	а о	1	1
771	в свою	1	1
772	но если	2	1
773	героя только	1	1
774	энгельгардт это	1	1
775	с ней	1	1
776	свободой и	1	1
777	от всех	1	1
778	совершенно не	1	1
779	зрения извне	1	1
780	идея в	1	1
781	которые сами	1	1
782	или иного	1	1
783	сам в	2	1
784	на ней	2	1
785	и повести	1	1
786	он действует	1	1
787	себе не	1	1
788	достоевского здесь	1	1
789	понял что	1	1
790	и другие	1	1
791	личности это	2	1
792	к этому	3	1
793	в таком	3	1
794	точно так	1	1
795	такой же	2	1
796	событий в	1	1
797	с собственной	1	1
