N	2gram	Propp_Isto_2	StatiiOP
543	уже на	3	1
544	видим и	1	1
545	или в	2	1
546	своем пути	1	1
547	пр в	1	1
548	то не	2	1
549	иначе в	1	1
550	для нас	4	1
551	от него	1	1
552	бы он	1	1
553	пробраться в	1	1
554	это позволяет	1	1
555	все они	1	1
556	этом можно	1	1
557	же в	1	1
558	можно признать	1	1
559	в свою	1	1
560	входить в	1	1
561	к самому	1	1
562	к какому	1	1
563	была для	1	1
564	в точности	1	1
565	пришел к	2	1
566	по одному	1	1
567	является и	1	1
568	едва ли	1	1
569	кого-нибудь из	1	1
570	отношению к	3	1
571	из этого	1	1
572	сам в	1	1
573	героя в	1	1
574	не говорится	2	1
575	заметить что	2	1
576	к этой	4	1
577	в лесу	15	1
578	он на	1	1
579	можно назвать	1	1
580	в северной	2	1
581	в таком	1	1
582	точно так	6	1
