N	2gram	Potebnia_M_1	Myshleni
155	к мысли	2	4
156	и их	3	4
157	то время	1	4
158	речь и	2	4
159	не могут	4	4
160	с другой	7	4
161	именно в	1	4
162	к которому	3	4
163	на этот	2	4
164	зависит от	5	4
165	что мы	4	4
166	вместе с	8	4
167	тому как	4	4
168	в состоянии	3	4
169	с этой	2	4
170	в целом	2	4
171	мы видим	4	4
172	в результате	1	4
173	бы в	4	4
174	тем более	2	4
175	в свою	4	4
176	по одному	1	4
177	речи как	1	4
178	этой точки	1	4
179	самом деле	1	3
180	в первом	5	3
181	с таким	1	3
182	мы не	10	3
183	внимание и	1	3
184	он может	1	3
185	но как	3	3
186	если в	1	3
187	ответ на	1	3
188	мысли к	1	3
189	с этим	7	3
190	показать что	1	3
191	все же	6	3
192	сознания в	2	3
193	и как	6	3
194	в действительности	4	3
195	то в	5	3
196	он в	1	3
197	и отношения	1	3
198	пути развития	2	3
199	на этом	1	3
200	положения что	1	3
201	и может	2	3
202	что мысль	4	3
203	и тем	3	3
204	с тем	5	3
205	мы видели	4	3
206	и того	2	3
207	восприятия и	3	3
208	в этих	7	3
209	таким же	2	3
210	в их	2	3
211	сих пор	1	3
212	и более	2	3
213	имеет свою	1	3
214	нас к	1	3
215	не менее	6	3
216	в смысле	4	3
217	но что	1	3
218	только не	2	3
219	вытекает из	2	3
220	как она	3	3
221	по своей	1	3
222	и его	5	3
223	связи с	3	3
224	этот закон	1	3
225	ничего общего	2	3
226	свою очередь	4	3
227	то как	1	3
228	переход к	1	3
229	еще в	1	3
230	и с	3	3
231	из основных	2	3
232	никак не	2	3
233	до сих	1	3
234	в чем	1	3
235	к нему	1	3
236	а потому	10	3
237	что и	6	3
238	между тем	5	3
239	вопрос об	3	3
240	с одной	3	3
241	вопроса о	2	3
242	в одном	8	3
243	а в	5	3
244	от того	4	3
245	перейти к	2	3
246	его мысли	1	3
247	еще и	1	3
248	прежде всего	4	3
249	не на	1	3
250	чем в	2	3
251	но это	5	3
252	задолго до	1	3
253	одного и	2	3
254	понятий к	1	3
255	одной стороны	3	3
256	вопрос как	1	3
257	как на	3	3
258	к этой	3	3
259	к этому	1	3
260	они не	1	3
261	не иначе	3	2
262	отношения к	1	2
263	не должны	1	2
264	одним из	2	2
265	такое же	1	2
266	нам кажется	1	2
267	что эти	1	2
268	не имеют	5	2
269	в зависимости	1	2
270	их и	2	2
271	есть не	2	2
272	из сказанного	1	2
273	совпадает с	1	2
274	на свою	1	2
275	зависимости от	1	2
276	в ней	7	2
277	на их	1	2
278	столь же	3	2
279	в различных	1	2
280	имеют между	1	2
281	во всех	5	2
282	с каким	1	2
283	что я	1	2
284	мы будем	2	2
285	высшего понятия	1	2
286	очевидно что	3	2
287	связи и	1	2
288	которые не	2	2
289	его на	2	2
290	общего с	1	2
291	стороны и	2	2
292	когда он	1	2
293	что само	1	2
294	развития это	1	2
295	понятие в	1	2
296	бы сказать	1	2
297	то и	7	2
298	нами в	1	2
299	если он	1	2
300	на его	1	2
301	что она	1	2
302	к одному	2	2
303	из виду	1	2
304	мысли как	1	2
305	теории и	2	2
306	но все	2	2
307	те же	1	2
308	развития к	1	2
309	очередь не	1	2
310	которая как	1	2
311	новой теории	1	2
312	не совпадает	1	2
313	мы постараемся	2	2
314	в жизни	3	2
315	необходимо должны	1	2
316	в них	3	2
317	все равно	1	2
318	на основании	2	2
319	оно имеет	1	2
320	понятия и	3	2
321	через другие	1	2
322	развития развитие	1	2
323	в своей	3	2
324	в котором	1	2
325	иначе как	2	2
326	должны были	1	2
327	отношений между	3	2
328	друг другу	3	2
329	и эти	1	2
330	все это	1	2
331	более сложные	1	2
332	их в	1	2
333	который мы	1	2
334	этими двумя	1	2
335	высшей степени	1	2
336	необходимо должно	1	2
337	какой мы	1	2
338	но только	1	2
339	во всем	4	2
340	до того	1	2
341	то это	5	2
342	один шаг	1	2
343	лежит в	1	2
344	должны быть	7	2
345	и другим	1	2
346	указывает на	1	2
347	и можем	1	2
348	в виду	2	2
349	развитие совершается	1	2
350	но при	3	2
351	совершенно ясно	1	2
352	в истории	7	2
353	что у	1	2
354	на нее	1	2
355	не с	1	2
356	том как	3	2
357	начинается в	1	2
358	по мере	6	2
359	связанная с	1	2
360	развитие есть	1	2
361	язык и	5	2
362	находятся в	3	2
363	образом в	1	2
364	его в	1	2
365	все высшие	1	2
366	самый процесс	2	2
367	говорит он	4	2
368	вслед за	1	2
369	слов и	4	2
370	знания и	1	2
371	кроме самого	1	2
372	справедливо говорит	1	2
373	вызываются к	1	2
374	к их	1	2
375	с которыми	1	2
376	только на	3	2
377	в единстве	2	2
378	же в	2	2
379	но с	2	2
380	из них	1	2
381	никто не	3	2
382	вовсе не	5	2
383	к ним	2	2
384	понятий существуют	1	2
385	само по	4	2
386	не говорит	1	2
387	как будто	2	2
388	образом что	2	2
389	быть совершенно	1	2
390	это будет	2	2
391	и даже	4	2
392	закон развития	2	2
393	о влиянии	1	2
394	себя и	1	2
395	только к	1	2
396	что для	3	2
397	у нас	2	2
398	принимает за	1	2
399	языка не	5	2
400	во внимание	3	2
401	и потому	5	2
402	сознание и	1	2
403	всем остальным	1	2
404	предположить что	1	2
405	этой последней	1	2
406	и от	3	2
407	только для	3	2
408	в более	4	2
409	об отношении	3	2
410	сознания и	1	2
411	и отношение	1	2
412	и другие	1	2
413	отношением к	1	2
414	другой стороны	5	2
415	совершенно не	1	2
416	имеет место	2	2
417	из этого	2	2
418	жизни и	2	2
419	без всяких	1	2
420	в своих	4	2
421	по поводу	3	2
422	во всяком	3	2
423	все что	2	2
424	а между	3	1
425	единстве с	1	1
426	говоря о	1	1
427	например в	1	1
428	переходит к	1	1
429	в тех	1	1
430	сам по	1	1
431	связи между	2	1
432	на самом	1	1
433	только потому	3	1
434	одной точке	2	1
435	но тем	3	1
436	на деле	4	1
437	что когда	1	1
438	и внутри	1	1
439	не объясняют	1	1
440	из его	1	1
441	собственном смысле	1	1
442	и возможность	1	1
443	и грамматика	1	1
444	полагает что	1	1
445	что изучение	1	1
446	и образования	1	1
447	еще на	1	1
448	мы имеем	1	1
449	же следует	1	1
450	между его	1	1
451	и о	2	1
452	всякая наука	2	1
453	умственному развитию	1	1
454	без реального	1	1
455	на эти	1	1
456	что иное	2	1
457	как во	2	1
458	в полной	1	1
459	но уже	2	1
460	и ее	1	1
461	происходит но	1	1
462	последовательное и	1	1
463	сознания кроме	1	1
464	вопросы о	1	1
465	утверждая что	1	1
466	эти представления	1	1
467	основании данных	1	1
468	которые он	1	1
469	иное как	2	1
470	бы то	2	1
471	что его	1	1
472	которое он	2	1
473	и связь	1	1
474	с его	1	1
475	общих чертах	1	1
476	то мы	2	1
477	в ее	1	1
478	и вопрос	2	1
479	легко может	1	1
480	очевидно и	1	1
481	что язык	16	1
482	значение и	2	1
483	есть по	1	1
484	тесно связанные	1	1
485	для всякого	2	1
486	закон не	1	1
487	отличаются от	1	1
488	ни одна	2	1
489	этим последним	3	1
490	в собственном	2	1
491	более чем	1	1
492	независимо от	6	1
493	мысли только	1	1
494	что именно	2	1
495	которые необходимо	1	1
496	на которое	1	1
497	бы при	1	1
498	более и	2	1
499	к новому	2	1
500	все остальные	4	1
501	перед нами	1	1
502	и понимания	9	1
503	с понятием	2	1
504	сказать об	1	1
505	более или	1	1
506	следующим образом	1	1
507	следует сказать	1	1
508	в себе	13	1
509	этой цели	2	1
510	общие представления	2	1
511	пределы его	1	1
512	значения как	1	1
513	что это	3	1
514	сказать о	1	1
515	формы в	1	1
516	чем больше	1	1
517	в нашем	1	1
518	сущности и	1	1
519	думаем что	2	1
520	чем между	1	1
521	думать что	3	1
522	что к	2	1
523	очевидна и	1	1
524	на то	2	1
525	но на	2	1
526	так сказать	2	1
527	своих внутренних	1	1
528	его но	1	1
529	говоря только	1	1
530	от которого	1	1
531	единство в	1	1
532	то теория	1	1
533	если скажем	1	1
534	не как	1	1
535	оно должно	2	1
536	в понятии	2	1
537	ни были	3	1
538	к каждому	1	1
539	но вместе	2	1
540	одной и	3	1
541	и независимо	1	1
542	прежде чем	3	1
543	которое как	1	1
544	одно и	1	1
545	и связанное	1	1
546	понятий если	1	1
547	ход развития	1	1
548	же деятельность	1	1
549	значительной степени	2	1
550	от нее	6	1
551	в каждом	4	1
552	тем же	2	1
553	имеют в	1	1
554	нам остается	1	1
555	ее предметом	1	1
556	будет походить	1	1
557	как совершается	1	1
558	совершается по	1	1
559	разница между	3	1
560	возможное только	1	1
561	зрения на	1	1
562	лишь в	1	1
563	том в	1	1
564	входит в	1	1
565	точке в	1	1
566	две другие	1	1
567	и других	4	1
568	может стать	1	1
569	способ своего	1	1
570	этом смысле	4	1
571	именно что	2	1
572	понятие не	1	1
573	должен был	1	1
574	развитие способности	1	1
575	бы должны	1	1
576	мог бы	2	1
577	известным образом	2	1
578	оно как	1	1
579	ни в	1	1
580	о которых	2	1
581	рядом с	1	1
582	случае мы	1	1
583	в слове	8	1
584	и уже	1	1
585	несмотря на	5	1
586	звука в	3	1
587	как сказано	1	1
588	ключ к	2	1
589	формы мысли	2	1
590	после этого	2	1
591	нисколько не	2	1
592	их на	1	1
593	же есть	1	1
594	приближаются к	1	1
595	выше что	1	1
596	та что	2	1
597	язык потому	1	1
598	что такая	2	1
599	этих отношений	1	1
600	взгляд на	2	1
601	в следующем	1	1
602	быть названы	2	1
603	но которые	1	1
604	не столько	1	1
605	том смысле	4	1
606	он принимает	1	1
607	или вернее	1	1
608	они уже	1	1
609	о языке	3	1
610	его действия	1	1
611	и общие	1	1
612	образом и	2	1
613	тем не	6	1
614	и предполагает	1	1
615	возможно только	5	1
616	языков и	1	1
617	однако в	4	1
618	том же	2	1
619	происходит так	1	1
620	другие области	1	1
621	к развитию	1	1
622	второе предположение	1	1
623	и самостоятельность	1	1
624	о значении	1	1
625	ничего нового	1	1
626	как можно	1	1
627	она не	3	1
628	зрения по	1	1
629	от нас	2	1
630	есть нечто	4	1
631	что ему	1	1
632	уже из	1	1
633	только из	3	1
634	и притом	4	1
635	к этим	1	1
636	как его	1	1
637	различия в	2	1
638	которого он	1	1
639	на самый	1	1
640	и образование	1	1
641	не могло	3	1
642	из него	2	1
643	им на	1	1
644	что ни	1	1
645	в самой	3	1
646	можно видеть	1	1
647	к ней	2	1
648	в другую	2	1
649	относится к	3	1
650	развивается в	1	1
651	перехода к	1	1
652	вернее сказать	1	1
653	в сознании	3	1
654	что речь	2	1
655	а произвольное	1	1
656	уже и	1	1
657	и делает	1	1
658	которому мы	1	1
659	что на	6	1
660	над ним	1	1
661	в каком	6	1
662	до этой	1	1
663	ясно как	1	1
664	истории развития	1	1
665	языка в	6	1
666	выше но	1	1
667	деятельности и	5	1
668	что можно	3	1
669	начиная с	1	1
670	в духе	1	1
671	есть только	11	1
672	из самого	3	1
673	случае предполагается	1	1
674	предметов в	1	1
675	как только	1	1
676	этой способности	1	1
677	может объяснить	2	1
678	возникающие в	1	1
679	походить на	1	1
680	что при	5	1
681	если же	5	1
682	где он	1	1
683	в применении	2	1
684	грамматика должна	1	1
685	для себя	3	1
686	в средине	1	1
687	всяких усилий	1	1
688	из всего	1	1
689	с ее	2	1
690	не существует	2	1
691	и многие	1	1
692	всего этого	1	1
693	будет видно	1	1
694	зрения так	1	1
695	будем иметь	1	1
696	на другой	1	1
697	только при	2	1
698	всякую возможность	1	1
699	мы думаем	2	1
700	они ни	2	1
701	а другая	1	1
702	мысль о	2	1
703	языка так	1	1
704	только то	2	1
705	действия и	1	1
706	всей своей	1	1
707	с языком	2	1
708	и совершенно	1	1
709	видно из	1	1
710	тем которые	1	1
711	и которые	2	1
712	как между	1	1
713	остается только	4	1
714	мы в	2	1
715	в отношениях	2	1
716	в общих	1	1
717	чисто внешнее	1	1
718	для этого	2	1
719	и оставляет	1	1
720	образования и	2	1
721	связанное с	2	1
722	движения и	1	1
723	и той	3	1
724	развития как	1	1
725	и эту	1	1
726	к одной	3	1
727	и миром	2	1
728	развития на	1	1
729	одного из	2	1
730	на что	2	1
731	и сделать	1	1
732	после того	1	1
733	все его	1	1
734	аналогии с	1	1
735	на данном	1	1
736	и во	3	1
737	образом мы	1	1
738	один момент	1	1
739	через известные	1	1
740	при исследовании	1	1
741	во втором	5	1
742	слова потому	1	1
743	нуждается в	2	1
744	необходимо должна	1	1
745	своих собственных	1	1
746	с отношением	1	1
747	с грамматикой	1	1
748	и только	2	1
749	не более	4	1
750	язык в	8	1
751	во внутренней	3	1
752	слова для	4	1
753	мы хотим	1	1
754	определяющее его	1	1
755	что понятия	1	1
756	и строения	1	1
757	и деятельность	1	1
758	эти последние	1	1
759	известно что	2	1
760	но так	1	1
761	понятие из	1	1
762	других условиях	2	1
763	один из	1	1
764	которым мы	1	1
765	с ними	1	1
766	внутреннее единство	2	1
767	что даже	2	1
768	общие понятия	1	1
769	иначе если	1	1
770	что различные	1	1
771	деятельности по	2	1
772	скажем что	1	1
773	всяком случае	1	1
774	это слово	1	1
775	в природе	6	1
776	между этими	1	1
777	их не	1	1
778	принять что	2	1
779	язык а	1	1
780	какой степени	1	1
781	без этого	1	1
782	слов если	1	1
783	лежащие в	1	1
784	для всех	5	1
785	действие на	1	1
786	есть в	2	1
787	есть чисто	1	1
788	с двумя	1	1
789	не имеющие	1	1
790	не можем	2	1
791	одном и	2	1
792	уже в	1	1
793	себя в	1	1
794	и усовершенствование	1	1
795	положение что	1	1
796	языка потому	2	1
797	как например	2	1
798	в виде	1	1
799	в начале	2	1
800	по законам	2	1
801	что не	10	1
802	в понятие	1	1
803	каким образом	3	1
804	или даже	3	1
805	при помощи	2	1
806	языка но	3	1
807	выразить ее	1	1
808	изменяется и	1	1
809	за ним	2	1
810	он принадлежит	1	1
811	только одно	1	1
812	не так	3	1
813	в письме	1	1
814	представить себе	3	1
815	жизни таким	1	1
816	мы находим	1	1
817	тогда как	2	1
818	в прошлом	1	1
819	в чем-нибудь	1	1
820	двух противоположных	2	1
821	единство как	1	1
822	с этими	1	1
823	только сказать	1	1
824	материала данного	1	1
825	это было	1	1
826	же невозможно	1	1
827	значение только	1	1
828	и вместе	2	1
829	в других	2	1
830	понятия по	1	1
831	эти явления	3	1
832	звуками и	1	1
833	были бы	3	1
834	разница в	1	1
835	нас вопроса	1	1
836	со стороны	8	1
837	себе а	1	1
838	развития а	1	1
839	должны бы	2	1
840	между которыми	1	1
841	с другим	3	1
842	влияние на	2	1
843	развитие если	1	1
844	язык во	2	1
845	нельзя сказать	1	1
846	от известного	1	1
847	не потому	2	1
848	должна существовать	1	1
849	как же	1	1
850	язык на	1	1
851	себе мы	1	1
852	его из	1	1
853	только по	2	1
854	не было	4	1
855	представляется в	1	1
856	понятие как	1	1
857	причинной связи	1	1
858	отношения в	1	1
859	более того	1	1
860	которое по	1	1
861	общее понятие	2	1
862	как невозможно	1	1
863	если даже	1	1
864	его собственной	1	1
865	там где	4	1
866	и непосредственно	1	1
867	к высшему	1	1
868	языку не	1	1
869	самого содержания	1	1
870	под влиянием	2	1
871	если не	2	1
872	в связи	1	1
873	нее а	1	1
874	же необходимо	1	1
875	в речи	1	1
876	виде в	1	1
877	стороны в	1	1
878	все более	3	1
879	связь с	2	1
880	уже о	1	1
881	как нужно	1	1
882	а есть	1	1
883	нее как	1	1
884	природе и	1	1
885	ко всем	2	1
886	в одной	1	1
887	как вообще	1	1
888	только развитием	1	1
889	относятся к	1	1
890	только его	1	1
891	мы увидим	3	1
892	чем то	1	1
893	тех и	2	1
894	влияния на	1	1
895	он говорит	1	1
896	в данном	1	1
897	что за	1	1
898	понятие о	1	1
899	она есть	1	1
900	смысле этого	1	1
901	применении к	2	1
902	что всякое	1	1
903	что же	2	1
904	и там	1	1
905	когда же	1	1
906	есть как	2	1
907	о сознательном	1	1
908	отдельные звуки	1	1
909	или менее	1	1
910	даже с	2	1
911	в обратном	1	1
912	да и	1	1
913	вообще отношения	1	1
914	другого вопроса	1	1
915	что первое	1	1
916	этого слова	1	1
917	слова есть	1	1
918	развитие не	1	1
919	вопроса а	2	1
920	происходит с	1	1
921	заставляет нас	2	1
922	и таким	1	1
923	ничего кроме	1	1
924	но для	1	1
925	или по	1	1
926	это последнее	2	1
927	к другим	2	1
928	образом как	1	1
929	возникающие из	2	1
930	бы предположить	1	1
931	и для	5	1
932	его собственными	1	1
933	тем и	1	1
934	при таком	4	1
935	чего я	1	1
936	тот не	1	1
937	от мысли	2	1
938	мы только	1	1
939	том виде	1	1
940	имеет дело	1	1
941	внутренней связи	3	1
942	вытекает только	1	1
943	как именно	1	1
944	не представляет	1	1
945	для нас	9	1
946	от него	4	1
947	и все	3	1
948	из себя	5	1
949	случае и	1	1
950	для жизни	1	1
951	известные нам	1	1
952	хотя в	3	1
953	этой деятельности	2	1
954	потом он	1	1
955	психологической точки	1	1
956	разницу между	1	1
957	что этот	1	1
958	иначе чем	1	1
959	на другие	1	1
960	в психологии	1	1
961	между ними	1	1
962	дело с	1	1
963	была бы	2	1
964	к неизвестному	1	1
965	в представлении	1	1
966	деятельности мы	1	1
967	что понятие	3	1
968	она по-видимому	1	1
969	развития о	1	1
970	первом случае	1	1
971	не что	2	1
972	оно не	3	1
973	ниже мы	1	1
974	себя создает	1	1
975	не нуждается	2	1
976	но эти	2	1
977	это так	1	1
978	и это	3	1
979	того или	1	1
980	предполагает уже	1	1
981	по которому	1	1
982	смысле что	1	1
