N	2gram	Medvedev_F_2	Psycholo
526	его до	1	1
527	бы быть	1	1
528	и вся	1	1
529	задачи и	3	1
530	на один	2	1
531	приемы для	1	1
532	мотивировки и	1	1
533	однако уже	1	1
534	но они	1	1
535	можно с	1	1
536	отчетливо и	1	1
537	же самая	1	1
538	правда в	2	1
539	к этим	1	1
540	как его	2	1
541	тогда и	1	1
542	самого по	1	1
543	и форму	1	1
544	вытекает из	1	1
545	мы указали	1	1
546	все свои	1	1
547	как два	1	1
548	на язык	2	1
549	дело в	1	1
550	всего на	1	1
551	для поэзии	1	1
552	независимым от	1	1
553	к ней	1	1
554	такая же	1	1
555	за исключением	1	1
556	впадаем в	1	1
557	здесь же	1	1
558	так называемый	1	1
559	из того	1	1
560	техники и	1	1
561	так то	1	1
562	совершенно необходимо	1	1
563	что на	2	1
564	стоит перед	2	1
565	пишет для	1	1
566	уже о	1	1
567	и заключается	1	1
568	материала по	1	1
569	и такие	1	1
570	если же	2	1
571	художественной критики	1	1
572	им для	1	1
573	должен быть	1	1
574	мы впадаем	1	1
575	и понять	1	1
576	как не	1	1
577	степени в	1	1
578	сторону и	1	1
579	свою очередь	1	1
580	всего этого	5	1
581	характер и	1	1
582	эмоциональная окраска	1	1
583	только то	1	1
584	в дальнейшем	4	1
585	важное место	2	1
586	и видеть	1	1
587	препятствиях которые	1	1
588	с собой	1	1
589	каждого из	1	1
590	нужно было	2	1
591	произведения является	1	1
592	она была	1	1
593	именно этот	1	1
594	это только	1	1
595	является в	2	1
596	был не	1	1
597	стремление к	1	1
598	и восприятия	2	1
599	на их	1	1
600	вопроса и	1	1
601	ножки например	1	1
602	художественные произведения	1	1
603	все содержание	2	1
604	как ее	3	1
605	с литературной	1	1
606	к действительности	3	1
607	отступления ножки	1	1
608	этой действительности	1	1
609	звуков в	1	1
610	уклонилась от	1	1
611	время не	1	1
612	согласиться с	1	1
613	связанной с	1	1
614	и во	1	1
615	в природе	1	1
616	все в	1	1
617	к нему	3	1
618	его смысла	2	1
619	он вводит	1	1
620	вся эта	1	1
621	привели к	1	1
622	его с	3	1
623	задачи стоящей	1	1
624	это лишь	1	1
625	от нее	4	1
626	в теории	4	1
627	слова для	1	1
628	ней все	2	1
629	статье о	2	1
630	ровно ничего	1	1
631	истории литературы	6	1
632	шкловский стерн	1	1
633	предлагает иллюстрировать	1	1
634	совсем не	2	1
635	одной из	1	1
636	что даже	1	1
637	но ни	1	1
638	и действительно	1	1
639	фразы как	1	1
640	поэтому и	1	1
641	между тем	2	1
642	функциональное значение	1	1
643	именно на	3	1
644	материал как	2	1
645	же и	2	1
646	события и	1	1
647	же самым	1	1
648	если это	2	1
649	образом отступления	1	1
650	только на	3	1
651	можно определить	1	1
652	слова в	3	1
653	он непосредственно	1	1
654	какой-нибудь другой	1	1
655	сделать и	1	1
656	от других	1	1
657	не из	1	1
658	эти свойства	2	1
659	сюжетного оформления	2	1
660	не так	2	1
661	себе в	1	1
662	и их	3	1
663	для другой	1	1
664	в порядок	1	1
665	он весь	1	1
666	моментов в	1	1
667	произведения и	3	1
668	от тех	2	1
669	с этими	1	1
670	ее не	1	1
671	и композиция	1	1
672	эйхенбаум в	1	1
673	всегда только	1	1
674	или ином	1	1
675	рассказа не	1	1
676	это будет	1	1
677	рядом с	1	1
678	в особенности	4	1
679	к его	2	1
680	развертывание сюжета	1	1
681	и поэтических	1	1
682	со всем	1	1
683	ней и	1	1
684	и даже	4	1
685	нам не	1	1
686	не следует	4	1
687	с другим	1	1
688	она слишком	1	1
689	один остроумный	1	1
690	или иначе	1	1
691	по своим	1	1
692	к которому	1	1
693	в предисловии	2	1
694	во второй	2	1
695	и др	3	1
696	остроумный художник	1	1
697	в некоторых	4	1
698	превращается в	2	1
699	материал в	1	1
700	здесь дело	1	1
701	здесь эта	1	1
702	и самый	1	1
703	однако и	3	1
704	ни о	5	1
705	совершенно очевидно	1	1
706	не об	1	1
707	и решающим	1	1
708	включить в	1	1
709	ближе к	1	1
710	как материал	1	1
711	нигде не	2	1
712	является совершенно	2	1
713	материалом для	3	1
714	все основные	1	1
715	что каждый	1	1
716	так в	3	1
717	предисловии к	2	1
718	является слово	1	1
719	чтобы увидеть	1	1
720	на эту	1	1
721	от нормального	1	1
722	автором на	1	1
723	же так	1	1
724	там где	4	1
725	сам не	1	1
726	поэзии на	1	1
727	художественное произведение	2	1
728	с историей	1	1
729	в условиях	1	1
730	степени уже	1	1
731	но это	2	1
732	о его	1	1
733	отличается от	1	1
734	в чем	2	1
735	и естественно	1	1
736	им в	1	1
737	но для	1	1
738	в смысле	1	1
739	и всю	1	1
740	к другим	2	1
741	и противоположное	1	1
742	которых он	1	1
743	именно это	1	1
744	не имея	1	1
745	в связи	10	1
746	формы и	2	1
747	этого и	1	1
748	будет правильно	1	1
749	или в	3	1
750	как мотивировка	1	1
751	чтобы понять	1	1
752	совершенно иное	1	1
753	содержание и	1	1
754	совершенно иной	2	1
755	можно согласиться	1	1
756	от него	2	1
757	и новое	1	1
758	из себя	1	1
759	бы в	5	1
760	и ни	1	1
761	поскольку он	2	1
762	все остальные	2	1
763	или не	1	1
764	же в	1	1
765	и другие	2	1
766	утверждал что	1	1
767	помощи этого	1	1
768	сделать вывод	1	1
769	от всякого	2	1
770	иначе чем	1	1
771	и смысла	3	1
772	а о	3	1
773	в свою	1	1
774	это все	1	1
775	из тех	1	1
776	а ведь	1	1
777	том или	1	1
778	речи и	3	1
779	равно как	2	1
780	него нет	1	1
781	толстой не	1	1
782	по которой	1	1
783	не что	1	1
784	в трех	1	1
785	которую дает	1	1
786	его языка	1	1
787	мы приходим	2	1
788	ничего общего	1	1
789	гораздо более	1	1
