N	2gram	Vinokur_St_3	Myshleni
173	друг другу	1	3
174	и если	3	3
175	том чтобы	2	3
176	его не	2	3
177	между отдельными	1	3
178	показывает что	3	3
179	такой же	2	3
180	собой все	1	3
181	в которых	2	3
182	на эти	3	3
183	тогда когда	2	3
184	не могло	1	3
185	ничего не	4	3
186	в области	6	3
187	в каком	4	3
188	его мышления	1	3
189	могут быть	2	3
190	же самое	1	3
191	и это	5	3
192	свою очередь	1	3
193	можно было	1	3
194	об этом	5	3
195	одного из	2	3
196	и который	1	3
197	может не	1	3
198	этих двух	2	3
199	на отдельные	1	3
200	в заключительной	1	3
201	показывают что	1	3
202	который в	1	3
203	связи с	3	3
204	уже в	3	3
205	то и	2	3
206	и других	2	3
207	всяком случае	4	3
208	мы находим	2	3
209	вовсе не	2	3
210	во всех	2	3
211	а не	5	3
212	все более	2	3
213	смысле этого	1	3
214	если не	1	3
215	тем и	1	3
216	во всяком	4	3
217	речь идет	2	2
218	связана с	4	2
219	к вопросу	1	2
220	он может	2	2
221	тех же	1	2
222	идет о	1	2
223	показать что	1	2
224	и до	1	2
225	что эти	4	2
226	той же	2	2
227	есть не	1	2
228	что если	2	2
229	что его	2	2
230	в ее	1	2
231	со всеми	1	2
232	только тогда	2	2
233	за пределы	1	2
234	к сожалению	2	2
235	анализ этого	1	2
236	и я	1	2
237	как говорит	1	2
238	что как	1	2
239	более и	2	2
240	когда он	1	2
241	и наконец	3	2
242	от этого	1	2
243	в первом	1	2
244	всех этих	3	2
245	свою собственную	1	2
246	он должен	1	2
247	не к	1	2
248	одной и	1	2
249	на этом	3	2
250	но все	2	2
251	что является	1	2
252	том же	1	2
253	к другу	1	2
254	из всех	1	2
255	к постановке	1	2
256	в них	5	2
257	несмотря на	3	2
258	мы видели	1	2
259	должно быть	1	2
260	в этих	11	2
261	и при	1	2
262	одном из	1	2
263	и той	1	2
264	точку зрения	2	2
265	и эти	1	2
266	не могли	1	2
267	что этот	3	2
268	того кто	1	2
269	даже в	1	2
270	что эта	2	2
271	не имеет	2	2
272	дело в	1	2
273	того как	1	2
274	к этим	2	2
275	к изучению	1	2
276	говорить о	3	2
277	никогда не	2	2
278	благодаря тому	1	2
279	слова как	2	2
280	же время	3	2
281	на него	1	2
282	начиная с	2	2
283	бы он	1	2
284	и возникает	1	2
285	на вопрос	3	2
286	представляют собой	1	2
287	в конце	6	2
288	что у	2	2
289	на нее	2	2
290	ясно что	1	2
291	по линии	1	2
292	поэтому в	1	2
293	что отдельные	2	2
294	вот почему	1	2
295	в раннем	1	2
296	на примере	1	2
297	в значительной	1	2
298	от них	2	2
299	известном смысле	1	2
300	один из	2	2
301	в двух	1	2
302	с двумя	1	2
303	уже не	3	2
304	в виде	3	2
305	в известном	1	2
306	одно из	2	2
307	для него	3	2
308	в известной	1	2
309	этих отдельных	1	2
310	заметить что	2	2
311	чтобы показать	1	2
312	в немногих	1	2
313	связано с	5	2
314	и пр	13	2
315	работы и	1	2
316	в речи	4	2
317	виде в	1	2
318	в частности	1	2
319	что роднит	1	2
320	о чем	1	2
321	в данном	1	2
322	всего в	4	2
323	в течение	4	2
324	в словах	3	2
325	там где	1	2
326	в состоянии	1	2
327	точно и	1	2
328	является как	2	2
329	в смысле	4	2
330	этого рода	3	2
331	о котором	1	2
332	также не	1	2
333	в связь	1	2
334	а в	6	2
335	но этот	1	2
336	занимает в	1	2
337	жизни и	1	2
338	ее в	2	2
339	можно назвать	4	2
340	они представляют	1	1
341	ту же	1	1
342	и т	8	1
343	одним из	1	1
344	например в	4	1
345	как целому	1	1
346	на самом	1	1
347	значении этого	1	1
348	переход от	1	1
349	показаться что	1	1
350	мы имели	2	1
351	из трех	1	1
352	и больше	1	1
353	этому пути	1	1
354	центр внимания	1	1
355	совпадает с	1	1
356	так мы	1	1
357	видели уже	1	1
358	то это	1	1
359	самый термин	1	1
360	и со	1	1
361	в виду	2	1
362	первого взгляда	1	1
363	с большим	1	1
364	в ней	4	1
365	и говорить	1	1
366	что судьба	1	1
367	разумеется не	2	1
368	которую можно	1	1
369	еще не	2	1
370	и мн	1	1
371	быть в	1	1
372	то он	2	1
373	мы будем	1	1
374	с самой	1	1
375	в сторону	1	1
376	очевидно что	1	1
377	не просто	2	1
378	не связанный	1	1
379	в истории	1	1
380	всего от	1	1
381	только ее	1	1
382	что ее	1	1
383	что нет	1	1
384	кроме того	3	1
385	вопросом о	1	1
386	его к	2	1
387	является выражением	1	1
388	то в	4	1
389	гораздо раньше	3	1
390	резко отличаются	1	1
391	что же	1	1
392	то обстоятельство	5	1
393	раз в	1	1
394	остановиться на	1	1
395	им в	2	1
396	сюда относятся	2	1
397	но на	1	1
398	на его	4	1
399	как оно	1	1
400	в нем	1	1
401	в свет	1	1
402	т д	2	1
403	от которого	1	1
404	о которой	2	1
405	выражения и	1	1
406	и еще	1	1
407	чем у	1	1
408	что еще	1	1
409	изучению этих	1	1
410	свою силу	1	1
411	в плане	2	1
412	какой бы	1	1
413	его от	1	1
414	измерения и	1	1
415	как они	1	1
416	связанные с	1	1
417	самим собой	1	1
418	на этой	1	1
419	быть столь	1	1
420	касается второго	1	1
421	тому пути	1	1
422	этом смысле	4	1
423	моменты в	1	1
424	который хочет	1	1
425	и определение	1	1
426	делает его	1	1
427	в жизни	4	1
428	который сам	1	1
429	бы совершенно	3	1
430	этом мы	1	1
431	он является	1	1
432	о которых	3	1
433	к которым	1	1
434	нисколько не	1	1
435	самого последнего	1	1
436	в эту	4	1
437	во время	3	1
438	сказать так	1	1
439	наших дней	1	1
440	почти не	1	1
441	если можно	1	1
442	которой была	1	1
443	что я	3	1
444	но эта	1	1
445	которые в	2	1
446	времен и	1	1
447	тем не	2	1
448	состоит в	4	1
449	по крайней	4	1
450	эту пору	1	1
451	о значении	1	1
452	т.е на	1	1
453	этого мало	1	1
454	определенная система	1	1
455	этой области	2	1
456	не менее	2	1
457	вплоть до	1	1
458	как о	2	1
459	его основной	1	1
460	считает что	2	1
461	на котором	2	1
462	к новым	1	1
463	и именно	1	1
464	чтобы стать	1	1
465	он с	1	1
466	и всегда	2	1
467	в общих	2	1
468	пути и	1	1
469	того в	1	1
470	с этих	1	1
471	более что	2	1
472	он хочет	2	1
473	своей задачей	1	1
474	всей жизни	1	1
475	вот что	3	1
476	ведет его	1	1
477	в некотором	1	1
478	явлениями в	1	1
479	вот в	1	1
480	всему этому	1	1
481	обстоятельство что	5	1
482	и оно	1	1
483	что можно	1	1
484	когда мы	1	1
485	ставит в	2	1
486	в других	1	1
487	для этих	1	1
488	отличается от	4	1
489	анализа и	1	1
490	по возможности	1	1
491	той или	1	1
492	в работах	1	1
493	т.е в	1	1
494	в деятельности	1	1
495	нет такого	2	1
496	относящихся сюда	1	1
497	бы сделать	1	1
498	к такому	2	1
499	с ее	2	1
500	к нам	1	1
501	на основе	2	1
502	назвать в	1	1
503	если попытаться	1	1
504	это с	1	1
505	только не	1	1
506	во главе	1	1
507	вопрос что	1	1
508	в дальнейшем	1	1
509	как с	1	1
510	не мог	2	1
511	то как	1	1
512	не изменяет	1	1
513	к кому	1	1
514	в нескольких	1	1
515	том виде	1	1
516	здесь нет	2	1
517	на которую	1	1
518	он просит	1	1
519	находится в	1	1
520	мн др	1	1
521	приближается к	1	1
522	и здесь	3	1
523	в самой	1	1
524	но этого	1	1
525	внимание на	2	1
526	все его	1	1
527	а также	4	1
528	вопросу о	1	1
529	теорий в	1	1
530	данные которые	1	1
531	на протяжении	4	1
532	в драме	2	1
533	которых в	1	1
534	являются в	1	1
535	раньше чем	3	1
536	что и	1	1
537	это не	7	1
538	в форме	2	1
539	хотел бы	1	1
540	также в	1	1
541	с не	2	1
542	как правильно	1	1
543	и последнее	1	1
544	он принципиально	1	1
545	речи а	1	1
546	как например	8	1
547	и естественно	1	1
548	и значением	1	1
549	о двух	1	1
550	это во-первых	1	1
551	бы из	1	1
552	из многих	1	1
553	также и	1	1
554	эти отдельные	1	1
555	по мнению	3	1
556	в обществе	1	1
557	в контексте	1	1
558	своей деятельности	1	1
559	времени дело	1	1
560	по этому	3	1
561	именно на	1	1
562	где они	1	1
563	что из	2	1
564	так что	11	1
565	итак в	1	1
566	со своим	1	1
567	оказывается в	1	1
568	не можем	1	1
569	одной из	2	1
570	и у	2	1
571	др но	2	1
572	еще одно	1	1
573	в значении	1	1
574	отнести к	1	1
575	фактов а	1	1
576	целого ряда	1	1
577	является не	1	1
578	а это	1	1
579	от других	1	1
580	а то	2	1
581	не дает	1	1
582	из них	1	1
583	что сама	1	1
584	но для	1	1
585	эти два	1	1
586	процесс и	1	1
587	мы знаем	1	1
588	могло бы	1	1
589	слова в	1	1
590	может служить	1	1
591	как его	1	1
592	но что	1	1
593	у него	9	1
594	им самим	1	1
595	должен был	2	1
596	свое выражение	1	1
597	ни для	1	1
598	вопроса что	1	1
599	до самого	1	1
600	до наших	1	1
601	в первоначальной	1	1
602	не были	1	1
603	не хочет	1	1
604	ней и	1	1
605	со стороны	3	1
606	или иной	2	1
607	и из	1	1
608	этом пути	1	1
609	связаны с	1	1
610	а именно	1	1
611	соответствии с	1	1
612	более резкой	1	1
613	нельзя сказать	3	1
614	в предисловии	2	1
615	содержания он	1	1
616	и др	4	1
617	что не	2	1
618	не на	2	1
619	них и	1	1
620	не было	4	1
621	она является	1	1
622	целым рядом	1	1
623	до конца	3	1
624	однако и	1	1
625	это значит	1	1
626	отражается в	1	1
627	только несколько	1	1
628	и исторической	1	1
629	главе с	1	1
630	из потребности	1	1
631	чем же	1	1
632	в одно	1	1
633	и ему	1	1
634	должна была	4	1
635	этот центральный	1	1
636	и прямое	1	1
637	с первого	1	1
638	более раннего	1	1
639	близостью к	2	1
640	с которыми	2	1
641	тому как	1	1
642	видит в	1	1
643	к жизни	1	1
644	наряду с	1	1
645	такого рода	5	1
646	в это	2	1
647	конечно является	1	1
648	мере не	1	1
649	о его	1	1
650	между прочим	3	1
651	крайней мере	4	1
652	в книге	1	1
653	сравнить с	1	1
654	и для	4	1
655	плане чисто	1	1
656	с по	2	1
657	ее содержания	1	1
658	совершается в	1	1
659	к будущему	1	1
660	в функции	1	1
661	или в	2	1
662	лишь о	1	1
663	показать как	1	1
664	это как	1	1
665	своей собственной	1	1
666	а к	1	1
667	в отдельных	4	1
668	пр в	2	1
669	последнего времени	1	1
670	у них	1	1
671	на границах	1	1
672	находит свое	3	1
673	которую он	2	1
674	возникает вопрос	1	1
675	конце концов	3	1
676	а эта	1	1
677	вообще и	1	1
678	все то	1	1
679	отношении к	1	1
680	связь с	4	1
681	гораздо больше	1	1
682	быть выражено	1	1
683	мог не	1	1
684	слово в	2	1
685	внутреннее единство	1	1
686	есть и	1	1
687	на это	2	1
688	но эти	1	1
689	к этой	2	1
690	как слово	1	1
691	и другие	1	1
692	это в	4	1
693	я могу	1	1
694	что касается	7	1
695	все что	1	1
696	этой точки	1	1
697	гораздо более	2	1
698	которая не	1	1
