N	2gram	Potebnia_M_2	Istorich
382	и еще	1	1
383	состоит в	2	1
384	наших глазах	1	1
385	что первоначально	1	1
386	подобно тому	4	1
387	например мы	2	1
388	смысле в	1	1
389	мы его	1	1
390	главным образом	4	1
391	животного при	1	1
392	же путем	2	1
393	причины его	1	1
394	было бы	13	1
395	в переводе	1	1
396	так сильно	1	1
397	в жизни	2	1
398	этом мы	1	1
399	близки к	2	1
400	на основании	1	1
401	этого не	2	1
402	а за	1	1
403	и уже	5	1
404	для чего	1	1
405	нужно искать	1	1
406	очень сложное	1	1
407	то с	1	1
408	в развитии	1	1
409	и тогда	3	1
410	в царстве	1	1
411	лучше всего	1	1
412	к тем	1	1
413	в ходе	1	1
414	ли можно	1	1
415	он должен	1	1
416	можно выразиться	1	1
417	этого представления	1	1
418	с точки	1	1
419	в их	1	1
420	существовало в	1	1
421	в отличие	1	1
422	солнце а	1	1
423	как бык	1	1
424	именно из	1	1
425	в одном	6	1
426	начнем с	1	1
427	этого из	1	1
428	доказывает что	1	1
429	на мысль	3	1
430	и эти	1	1
431	и более	1	1
432	послушным орудием	1	1
433	кого мы	1	1
434	случае мы	1	1
435	например и	1	1
436	с которой	1	1
437	что есть	2	1
438	чем перейти	1	1
439	тем самым	4	1
440	что с	2	1
441	виду что	1	1
442	извне и	1	1
443	она могла	1	1
444	и другое	4	1
445	самого начала	2	1
446	не имеет	6	1
447	на котором	1	1
448	свою силу	1	1
449	нет но	3	1
450	в самых	1	1
451	есть например	1	1
452	нем в	1	1
453	не могло	1	1
454	здесь может	1	1
455	ассоциируется с	1	1
456	верно то	1	1
457	судя по	5	1
458	найти в	1	1
459	и всегда	1	1
460	на другую	1	1
461	находятся в	1	1
462	же время	2	1
463	этих двух	1	1
464	служить не	1	1
465	к ней	2	1
466	что звук	1	1
467	в сознании	23	1
468	в процессе	1	1
469	представлений в	4	1
470	в каком	3	1
471	однако это	1	1
472	очень часто	1	1
473	к себе	1	1
474	чтобы сделать	1	1
475	его за	1	1
476	мере того	4	1
477	должны быть	4	1
478	к тому	1	1
479	основаны на	1	1
480	его с	2	1
481	как для	2	1
482	указывает на	2	1
483	оно не	3	1
484	на это	1	1
485	где он	1	1
486	с образом	1	1
487	на тот	1	1
488	известных нам	1	1
489	запах то	1	1
490	и о	1	1
491	свою очередь	6	1
492	эти представления	1	1
493	здесь не	1	1
494	без всякого	1	1
495	на другой	2	1
496	с каким	2	1
497	уже потому	1	1
498	смысл но	1	1
499	второго лица	1	1
500	с самого	2	1
501	то время	4	1
502	разными путями	1	1
503	что может	2	1
504	чего он	1	1
505	не за	1	1
506	мог бы	3	1
507	во многом	1	1
508	чем выше	1	1
509	связанных с	1	1
510	утверждает что	1	1
511	остается только	2	1
512	это только	1	1
513	мы в	3	1
514	человек по	1	1
515	с человеком	1	1
516	и постепенно	1	1
517	на вопрос	3	1
518	вместе со	2	1
519	никак не	1	1
520	одного из	1	1
521	дают нам	1	1
522	в животных	4	1
523	это изменение	1	1
524	встречается только	1	1
525	это заставляет	1	1
526	состоит не	2	1
527	воду или	1	1
528	два случая	1	1
529	во втором	1	1
530	о мертвых	2	1
531	повлечет за	1	1
532	и только	6	1
533	вслед за	3	1
534	из нескольких	1	1
535	в ту	1	1
536	народов и	1	1
537	может иметь	1	1
538	несколько иначе	1	1
539	на те	1	1
540	известно что	1	1
541	воду из	1	1
542	пространственных представлений	1	1
543	о душе	1	1
544	но с	1	1
545	для таких	1	1
546	хотя бы	2	1
547	стройности и	1	1
548	эти имеют	1	1
549	одного целого	2	1
550	выводит их	1	1
551	тот же	5	1
552	сказали что	1	1
553	и так	1	1
554	по мнению	1	1
555	всяком случае	7	1
556	его вместе	1	1
557	наша цель	1	1
558	их не	1	1
559	встречаются только	1	1
560	смысле мы	1	1
561	же и	1	1
562	времени когда	1	1
563	и у	3	1
564	в нашей	2	1
565	что не	5	1
566	а это	2	1
567	а то	2	1
568	древний и	1	1
569	не дает	2	1
570	на две	2	1
571	здесь будет	1	1
572	одно из	3	1
573	не так	3	1
574	искать в	3	1
575	для него	10	1
576	себе в	3	1
577	животным в	1	1
578	слова в	5	1
579	в котором	4	1
580	языку и	1	1
581	часто с	1	1
582	с этими	1	1
583	должны будем	1	1
584	само по	2	1
585	перейти к	1	1
586	были бы	1	1
587	быть названа	1	1
588	имели бы	1	1
589	что на	3	1
590	не были	1	1
591	не связано	1	1
592	себе представить	2	1
593	имеет и	1	1
594	огонь мы	1	1
595	есть не	5	1
596	что человек	1	1
597	не знали	2	1
598	а с	2	1
599	иначе мы	1	1
600	по всей	1	1
601	что для	3	1
602	можно назвать	2	1
603	только по	3	1
604	то и	9	1
605	не было	6	1
606	ей не	1	1
607	относится к	3	1
608	ней самой	1	1
609	которое по	1	1
610	и самые	1	1
611	при более	1	1
612	от животных	1	1
613	уже давно	1	1
614	ни на	1	1
615	нее как	1	1
616	как это	2	1
617	относятся к	1	1
618	к другой	2	1
619	отразилось в	1	1
620	не удается	1	1
621	а при	1	1
622	собственной души	1	1
623	не сразу	2	1
624	к своему	1	1
625	конечно не	1	1
626	только как	6	1
627	знать что	2	1
628	тому как	4	1
629	а потом	1	1
630	в состоянии	6	1
631	мы до	1	1
632	том смысле	4	1
633	быть не	3	1
634	только о	1	1
635	есть и	1	1
636	только для	5	1
637	заставляет нас	1	1
638	все остальные	5	1
639	к другим	3	1
640	рассматривать как	1	1
641	д и	1	1
642	и от	3	1
643	что оно	4	1
644	заметим что	1	1
645	не представляет	1	1
646	души в	2	1
647	от него	4	1
648	узнает что	1	1
649	не говорит	1	1
650	или нет	3	1
651	бы в	2	1
652	только что	3	1
653	все они	1	1
654	есть уже	1	1
655	к ее	1	1
656	этих представлений	1	1
657	и начинается	1	1
658	на другие	6	1
659	есть представление	1	1
660	но если	2	1
661	две стороны	1	1
662	но очевидно	1	1
663	в самом	4	1
664	что такое	2	1
665	жизни народов	1	1
666	в своих	1	1
667	как на	3	1
668	в таком	4	1
669	точно так	9	1
670	во всяком	7	1
671	все что	3	1
672	этой точки	1	1
