N	2gram	Bakhtin_Pr_1	StatiiOP
187	произведения и	2	2
188	этой области	2	2
189	не менее	4	2
190	но они	4	2
191	как можно	1	2
192	что эта	2	2
193	как о	1	2
194	одна из	2	2
195	так чтобы	1	2
196	не имеет	9	2
197	никогда не	5	2
198	найти в	1	2
199	и всегда	1	2
200	слова как	1	2
201	этих двух	1	2
202	исторического процесса	1	2
203	могут быть	5	2
204	к тому	1	2
205	для его	1	2
206	для того	2	2
207	должен быть	2	2
208	как мы	7	2
209	не совсем	1	2
210	с ее	1	2
211	в виду	4	2
212	нужно сказать	1	2
213	без всякого	1	2
214	на основе	6	2
215	каждый раз	1	2
216	что у	1	2
217	на нее	1	2
218	или в	2	2
219	и которые	2	2
220	здесь нет	2	2
221	произведения как	8	2
222	с одной	3	2
223	на что	1	2
224	и во	2	2
225	от них	2	2
226	борьба с	1	2
227	в форме	4	2
228	и только	4	2
229	и других	2	2
230	движения в	1	2
231	все время	1	2
232	еще не	7	2
233	отказ от	1	2
234	и ее	2	2
235	есть в	1	2
236	и у	2	2
237	в поэзии	9	2
238	произведения пушкина	1	2
239	во втором	1	2
240	в новом	1	2
241	цели и	2	2
242	вовсе не	2	2
243	или иной	2	2
244	до сих	1	2
245	слово в	2	2
246	себя и	3	2
247	что не	4	2
248	не на	5	2
249	которой есть	1	2
250	о содержании	1	2
251	вместе с	1	2
252	но не	12	2
253	к такому	1	2
254	без труда	1	2
255	для искусства	1	2
256	его работе	1	2
257	сюда относится	1	2
258	том смысле	1	2
259	быть не	1	2
260	этого слова	1	2
261	сих пор	1	2
262	является как	2	2
263	здесь есть	1	2
264	в результате	1	2
265	его не	2	2
266	пр в	1	2
267	только что	1	2
268	именно поэтому	2	2
269	одной из	3	2
270	в свою	2	2
271	к этой	1	2
272	при оценке	1	2
273	за пределы	12	1
274	также и	3	1
275	смысле слова	2	1
276	а из	1	1
277	на самом	4	1
278	идет о	1	1
279	в первом	1	1
280	должна быть	4	1
281	этом направлении	1	1
282	из всех	1	1
283	отношения к	6	1
284	есть не	2	1
285	им самим	1	1
286	на материале	3	1
287	вопрос о	1	1
288	нам в	1	1
289	почти все	1	1
290	совпадает с	2	1
291	на себя	1	1
292	что можно	1	1
293	о роли	1	1
294	и он	2	1
295	форм в	1	1
296	которую можно	1	1
297	всего этого	1	1
298	является таким	1	1
299	что иногда	1	1
300	или иначе	1	1
301	мы будем	3	1
302	и другие	2	1
303	со всеми	3	1
304	тех же	1	1
305	не все	2	1
306	этому присоединяется	1	1
307	которые не	1	1
308	и я	1	1
309	в истории	2	1
310	всего от	1	1
311	показать что	2	1
312	в своем	5	1
313	является слово	1	1
314	и где	1	1
315	нас за	3	1
316	стремление построить	1	1
317	применении к	3	1
318	целый ряд	1	1
319	вопросом о	1	1
320	и как	8	1
321	и внутреннюю	1	1
322	литературных произведениях	1	1
323	но эта	1	1
324	и художественного	3	1
325	это определение	1	1
326	материалом и	1	1
327	нет здесь	1	1
328	вещи но	1	1
329	в литературном	1	1
330	бы не	2	1
331	его же	1	1
332	в дальнейшем	3	1
333	другом случае	1	1
334	как он	1	1
335	этих контекстах	1	1
336	к искусству	1	1
337	в нем	15	1
338	строится по	1	1
339	они в	1	1
340	метафорически то	1	1
341	и социальной	1	1
342	значение которого	1	1
343	не связан	1	1
344	он должен	2	1
345	этого вопроса	1	1
346	не к	6	1
347	моментом и	1	1
348	свое время	1	1
349	в нее	1	1
350	как оно	1	1
351	подход к	1	1
352	зрения на	1	1
353	поэзии с	1	1
354	моменты в	1	1
355	отражение в	1	1
356	времени эта	1	1
357	он является	1	1
358	рядом с	5	1
359	на которую	1	1
360	этого не	1	1
361	отражается в	1	1
362	никакого смысла	1	1
363	чем в	2	1
364	здесь все	2	1
365	и прямо	1	1
366	именно то	1	1
367	нисколько не	1	1
368	но я	1	1
369	и при	2	1
370	их он	1	1
371	не во	2	1
372	новую форму	1	1
373	о той	1	1
374	где мы	1	1
375	поэзии сравнительно	1	1
376	на фоне	3	1
377	сам же	1	1
378	поэтому в	2	1
379	пережить как	1	1
380	творчества и	5	1
381	и эти	1	1
382	не могли	2	1
383	том же	2	1
384	бы быть	1	1
385	формы как	1	1
386	важно лишь	1	1
387	с так	1	1
388	по себе	1	1
389	что есть	1	1
390	некоторых случаях	1	1
391	и своеобразное	1	1
392	не раз	1	1
393	и какие	1	1
394	вплоть до	1	1
395	это чувство	1	1
396	о значении	4	1
397	а иногда	2	1
398	иной раз	1	1
399	не о	1	1
400	может служить	1	1
401	дело в	2	1
402	словами о	1	1
403	на него	3	1
404	и именно	2	1
405	чтобы стать	4	1
406	иметь в	1	1
407	что свойственно	1	1
408	того чтобы	2	1
409	смысле что	1	1
410	форма здесь	1	1
411	области где	1	1
412	его от	1	1
413	к вопросу	1	1
414	в самой	2	1
415	или как	3	1
416	явление в	1	1
417	того в	1	1
418	к определенному	1	1
419	друг друга	1	1
420	а лишь	2	1
421	со своим	1	1
422	до того	1	1
423	др или	1	1
424	и со	1	1
425	от их	1	1
426	таков смысл	1	1
427	очень часто	1	1
428	уже о	1	1
429	все то	3	1
430	стихотворения пушкина	1	1
431	же самое	2	1
432	под словом	1	1
433	по возможности	1	1
434	его с	1	1
435	что является	1	1
436	той или	2	1
437	здесь же	2	1
438	слова с	2	1
439	протяжении всего	1	1
440	как новое	2	1
441	в работах	2	1
442	него как	1	1
443	приходится сказать	1	1
444	приходит к	1	1
445	можно и	2	1
446	и о	5	1
447	свою очередь	1	1
448	на нем	1	1
449	говоря уже	1	1
450	здесь не	4	1
451	в ее	4	1
452	только при	2	1
453	формы и	5	1
454	с первого	1	1
455	и этим	6	1
456	в произведении	4	1
457	скромное место	1	1
458	в пределах	6	1
459	приводит к	3	1
460	материала для	2	1
461	выражения и	1	1
462	как с	1	1
463	на том	1	1
464	прикрепленный к	1	1
465	по аналогии	1	1
466	можно было	4	1
467	ясно что	3	1
468	особенно в	2	1
469	том как	2	1
470	вещь как	1	1
471	мы в	3	1
472	а эта	1	1
473	о котором	2	1
474	свободной и	1	1
475	и вообще	2	1
476	с ним	5	1
477	в содержании	1	1
478	но может	1	1
479	образом в	1	1
480	но здесь	3	1
481	невозможно в	1	1
482	поэтический язык	1	1
483	или только	1	1
484	в применении	3	1
485	и должно	3	1
486	известной степени	4	1
487	со словами	2	1
488	в значительной	2	1
489	не выходит	1	1
490	социальным политическим	1	1
491	вопросу о	1	1
492	на отдельные	1	1
493	с традиционным	1	1
494	произведение является	1	1
495	тем или	1	1
496	говорить об	1	1
497	материала к	1	1
498	это имеет	1	1
499	эти два	1	1
500	что и	2	1
501	же час	1	1
502	язык в	2	1
503	вообще и	1	1
504	именно в	1	1
505	выше в	2	1
506	человека как	2	1
507	в лучшем	2	1
508	сказать несколько	1	1
509	которое было	1	1
510	в двух	2	1
511	его в	9	1
512	в поэтическом	1	1
513	ли он	1	1
514	бы из	1	1
515	которой можно	1	1
516	как нечто	3	1
517	и иными	1	1
518	который в	1	1
519	между этими	1	1
520	характерной для	1	1
521	определения и	1	1
522	для всех	1	1
523	именно на	1	1
524	конечно не	5	1
525	ничто не	1	1
526	которому он	1	1
527	не можем	2	1
528	ее а	1	1
529	основе общей	1	1
530	не дает	2	1
531	языка но	2	1
532	из них	1	1
533	от некоторых	1	1
534	в известной	3	1
535	слова в	7	1
536	содержания и	6	1
537	в одном	1	1
538	даже к	1	1
539	разрыв с	1	1
540	и язык	1	1
541	иногда и	3	1
542	как его	3	1
543	но что	1	1
544	идет в	1	1
545	о другой	1	1
546	это находит	1	1
547	того или	2	1
548	во всей	1	1
549	но совершенно	2	1
550	в других	4	1
551	даже и	1	1
552	не были	1	1
553	связаны с	2	1
554	как художественное	1	1
555	где к	1	1
556	характерно для	2	1
557	это приходится	1	1
558	могут иметь	1	1
559	этой форме	1	1
560	не говоря	1	1
561	материал в	4	1
562	она является	1	1
563	близость к	1	1
564	человек в	2	1
565	о чем	1	1
566	и исторической	1	1
567	свое отражение	1	1
568	там где	6	1
569	поэзии а	1	1
570	и ему	1	1
571	верной и	1	1
572	как материал	1	1
573	с помощью	7	1
574	в частности	2	1
575	смысл который	1	1
576	подхода к	2	1
577	теперь к	1	1
578	в историю	1	1
579	этот смысл	1	1
580	его личной	1	1
581	создается не	1	1
582	в данном	4	1
583	видит в	1	1
584	искусства но	4	1
585	в той	1	1
586	смысле этого	1	1
587	тому как	1	1
588	доходят до	1	1
589	по существу	2	1
590	форма в	1	1
591	должно быть	5	1
592	в контексте	1	1
593	есть первый	1	1
594	лучшем случае	2	1
595	должно сказать	1	1
596	чисто литературным	1	1
597	но для	1	1
598	не больше	3	1
599	с ритмом	1	1
600	это уже	1	1
601	анализа и	2	1
602	основаны на	1	1
603	на большую	1	1
604	это как	1	1
605	с содержанием	3	1
606	а к	2	1
607	или иным	1	1
608	для нас	1	1
609	на границах	5	1
610	и все	3	1
611	и события	2	1
612	эти попытки	1	1
613	места в	1	1
614	бы в	1	1
615	вообще в	1	1
616	теряет свою	1	1
617	но зато	2	1
618	хотя бы	4	1
619	поэт в	2	1
620	поэзии но	1	1
621	язык его	1	1
622	как человек	1	1
623	отношении к	1	1
624	а о	1	1
625	не знает	3	1
626	отношением к	1	1
627	но можно	2	1
628	мы здесь	4	1
629	поэтому ни	1	1
630	но этот	1	1
631	или иного	2	1
632	есть и	1	1
633	в свое	1	1
634	не подвергая	1	1
635	занимает в	1	1
636	художественного творчества	12	1
637	жизни и	1	1
638	но эти	1	1
639	поэтики в	1	1
640	как слово	1	1
641	и эта	2	1
642	которая не	1	1
643	так же	1	1
644	все что	3	1
645	и трагедии	1	1
646	они не	3	1
