N	2gram	Losev_Dial_2	Vladivir
106	или менее	2	5
107	но если	1	5
108	тем что	2	5
109	ничего не	3	5
110	только и	2	5
111	еще в	1	5
112	с другой	5	5
113	конце концов	1	5
114	что он	6	5
115	только на	1	5
116	в одном	4	5
117	не было	3	5
118	в данном	3	5
119	в самом	5	4
120	то же	12	4
121	что если	3	4
122	и о	1	4
123	вопрос о	3	4
124	но даже	1	4
125	еще не	4	4
126	но не	6	4
127	все же	4	4
128	но в	2	4
129	бы и	2	4
130	на то	1	4
131	оно должно	2	4
132	есть все	1	4
133	было бы	3	4
134	ведь если	1	4
135	чем в	1	4
136	в котором	1	4
137	даже в	3	4
138	тому что	2	4
139	не имеет	1	4
140	или как	3	4
141	в каком	4	4
142	то время	4	4
143	в дальнейшем	1	4
144	в глаза	1	4
145	мог бы	1	4
146	она была	1	4
147	и можно	2	4
148	если мы	2	4
149	при помощи	1	4
150	от того	4	4
151	здесь в	1	4
152	говорит о	1	4
153	и все	12	4
154	как это	7	4
155	по существу	1	4
156	в результате	2	4
157	мы должны	2	4
158	есть и	6	4
159	точно так	1	4
160	же как	3	3
161	на самом	2	3
162	мы имеем	3	3
163	и тут	3	3
164	я не	6	3
165	здесь не	1	3
166	бы то	1	3
167	в чем	3	3
168	не все	1	3
169	отличие от	1	3
170	за пределы	4	3
171	независимо от	4	3
172	перед нами	2	3
173	уже в	4	3
174	из этих	1	3
175	с их	1	3
176	если есть	1	3
177	в нем	10	3
178	при этом	4	3
179	раз навсегда	1	3
180	является не	1	3
181	но все	2	3
182	то ни	1	3
183	это было	3	3
184	это не	10	3
185	этом смысле	1	3
186	бытие и	2	3
187	далеко не	1	3
188	не больше	4	3
189	нисколько не	4	3
190	не в	8	3
191	что этот	3	3
192	если нет	1	3
193	что есть	2	3
194	он мог	2	3
195	и притом	7	3
196	все то	1	3
197	отличается от	1	3
198	всегда есть	2	3
199	оно не	1	3
200	в виду	5	3
201	смысле но	1	3
202	то как	3	3
203	жизнь и	5	3
204	и вообще	6	3
205	к нему	4	3
206	но нельзя	2	3
207	что бы	2	3
208	говорит в	1	3
209	что здесь	2	3
210	как нечто	4	3
211	и тем	1	3
212	с одной	2	3
213	ни с	4	3
214	мы знаем	1	3
215	всяком случае	2	3
216	само по	2	3
217	и только	4	3
218	человека и	2	3
219	даже не	1	3
220	именно в	2	3
221	но о	2	3
222	в связи	4	3
223	одной стороны	1	3
224	как бы	14	3
225	же самое	2	3
226	но для	1	3
227	нельзя сказать	4	3
228	собственно говоря	2	3
229	или не	2	3
230	же в	2	3
231	но вот	2	3
232	только о	2	3
233	вполне понятно	1	3
234	ее в	2	3
235	и эта	1	3
236	как на	1	3
237	в таком	4	3
238	во всяком	2	3
239	находить в	1	2
240	сам по	3	2
241	по преимуществу	1	2
242	должна быть	5	2
243	по его	1	2
244	есть не	7	2
245	мы не	1	2
246	всякая вещь	1	2
247	на эти	1	2
248	в сущности	2	2
249	время как	7	2
250	мы и	1	2
251	это время	3	2
252	он был	1	2
253	он сам	1	2
254	быть в	4	2
255	данном случае	2	2
256	но как	5	2
257	себе и	3	2
258	этого последнего	2	2
259	есть просто	3	2
260	которые не	2	2
261	во что	1	2
262	общего с	1	2
263	с этим	3	2
264	сам же	1	2
265	что касается	1	2
266	и к	7	2
267	от этого	3	2
268	не очень	2	2
269	только то	4	2
270	в которой	2	2
271	в целом	1	2
272	так или	2	2
273	остановиться на	1	2
274	иначе и	2	2
275	но на	1	2
276	он всегда	2	2
277	что она	14	2
278	а скорее	1	2
279	и еще	1	2
280	же это	4	2
281	не к	1	2
282	не как	2	2
283	в силу	5	2
284	и по	4	2
285	всех своих	1	2
286	одно и	4	2
287	же не	3	2
288	в другом	4	2
289	об этой	2	2
290	нечего и	1	2
291	не стану	2	2
292	в жизни	2	2
293	в это	3	2
294	но уже	1	2
295	таком случае	3	2
296	на первый	1	2
297	в этих	3	2
298	и сейчас	1	2
299	взгляд на	2	2
300	в их	2	2
301	знаем что	1	2
302	и более	3	2
303	есть синтез	1	2
304	есть ничто	1	2
305	можно ли	3	2
306	вещи не	1	2
307	что эта	1	2
308	она не	8	2
309	есть прежде	1	2
310	тут тоже	2	2
311	на него	2	2
312	но что	7	2
313	и бытия	3	2
314	которые были	2	2
315	иметь в	2	2
316	но только	3	2
317	человека от	1	2
318	и всегда	1	2
319	в разных	3	2
320	же время	5	2
321	при всем	1	2
322	по своей	4	2
323	связи с	4	2
324	что на	2	2
325	нет ни	3	2
326	не могут	4	2
327	той или	4	2
328	бы это	3	2
329	не существует	1	2
330	ни стало	1	2
331	что оба	1	2
332	всей своей	1	2
333	в мире	2	2
334	здесь нет	1	2
335	во многом	1	2
336	можно только	2	2
337	не меньше	1	2
338	больше чем	1	2
339	где тут	2	2
340	возможна только	1	2
341	это вполне	1	2
342	но мы	2	2
343	не содержит	1	2
344	его в	3	2
345	путь к	1	2
346	нечто иное	1	2
347	когда оно	2	2
348	но тут	3	2
349	в каких	2	2
350	бросается в	1	2
351	быть и	4	2
352	но с	1	2
353	в какой	2	2
354	на мифологию	1	2
355	с термином	1	2
356	мы будем	1	2
357	это же	1	2
358	так вот	2	2
359	то и	1	2
360	из них	3	2
361	хочет быть	3	2
362	мы находим	3	2
363	не о	1	2
364	друг друга	1	2
365	бытия и	1	2
366	потому и	1	2
367	должны сказать	1	2
368	и вместе	1	2
369	же деле	1	2
370	или иначе	2	2
371	только к	2	2
372	самом же	1	2
373	не на	2	2
374	что несмотря	1	2
375	что мы	2	2
376	как не	2	2
377	нет ничего	1	2
378	а есть	1	2
379	то можно	1	2
380	в изображении	2	2
381	а если	1	2
382	на почве	1	2
383	стороны и	1	2
384	с этой	1	2
385	есть оно	1	2
386	с бытием	1	2
387	еще раз	1	2
388	внимания на	1	2
389	является как	1	2
390	это последнее	1	2
391	есть она	1	2
392	на одной	1	2
393	в одно	5	2
394	об отношении	1	2
395	то не	3	2
396	и ни	1	2
397	этом отношении	1	2
398	только что	5	2
399	все они	1	2
400	бы на	1	2
401	другой стороны	4	2
402	совершенно не	7	2
403	сколько угодно	1	2
404	того же	1	2
405	к его	1	2
406	из этого	1	2
407	же и	9	2
408	об этих	1	2
409	ни на	2	2
410	пор не	1	1
411	я и	2	1
412	как известно	2	1
413	могут и	1	1
414	также что	2	1
415	речь идет	1	1
416	например в	2	1
417	в сфере	2	1
418	для выяснения	1	1
419	чтобы не	6	1
420	от самой	1	1
421	живое существо	2	1
422	категорию в	1	1
423	следовательно если	1	1
424	и понимает	1	1
425	только потому	2	1
426	тех же	1	1
427	это и	3	1
428	и есть	4	1
429	жизни по	1	1
430	но важно	1	1
431	от всяких	1	1
432	все те	1	1
433	ни даже	1	1
434	и конечно	1	1
435	для своего	1	1
436	которую мы	1	1
437	чистого и	1	1
438	та же	4	1
439	и духа	1	1
440	от своих	2	1
441	есть нечто	8	1
442	только это	1	1
443	но она	1	1
444	что иное	3	1
445	трактует о	1	1
446	невольно возникает	1	1
447	и самой	1	1
448	самый термин	1	1
449	что тело	2	1
450	и подобием	1	1
451	мы ее	1	1
452	что религия	6	1
453	и говорить	2	1
454	иное как	3	1
455	и нигде	4	1
456	превращены в	1	1
457	во всех	2	1
458	как таковая	1	1
459	и бог	1	1
460	сказать и	1	1
461	мысли если	1	1
462	точка зрения	1	1
463	к которой	1	1
464	свою жизнь	1	1
465	если в	2	1
466	в общем	2	1
467	очевидно что	2	1
468	в новом	1	1
469	времени то	2	1
470	нет и	1	1
471	отличаются от	1	1
472	мифологии а	1	1
473	что они	6	1
474	сама по	7	1
475	к сожалению	2	1
476	нашего сознания	1	1
477	это одно	1	1
478	как в	2	1
479	интереснее всего	1	1
480	самых простых	1	1
481	человеческая личность	1	1
482	и где	3	1
483	системе цельного	1	1
484	а несомненно	1	1
485	когда он	1	1
486	что всякая	3	1
487	что по	2	1
488	не делать	1	1
489	это просто	1	1
490	если брать	2	1
491	духа и	1	1
492	себе не	3	1
493	не быть	2	1
494	к чему	1	1
495	очень многие	1	1
496	еще на	2	1
497	что весь	1	1
498	и воли	1	1
499	он в	1	1
500	влечение к	1	1
501	в последнее	1	1
502	часто даже	1	1
503	сказать чтобы	1	1
504	философ не	1	1
505	как он	4	1
506	так сказать	1	1
507	мифологии не	2	1
508	только чисто	1	1
509	религия и	1	1
510	и рационалистическая	1	1
511	больше всего	1	1
512	не говорим	1	1
513	уже видели	1	1
514	ничего специфически	1	1
515	и вот	4	1
516	например о	1	1
517	это дело	1	1
518	их в	2	1
519	мало того	1	1
520	на земле	1	1
521	что тут	4	1
522	том и	1	1
523	чем она	1	1
524	просты и	1	1
525	смысле как	1	1
526	даже прямо	1	1
527	вижу что	1	1
528	для времени	1	1
529	несомненно есть	1	1
530	есть живая	1	1
531	его не	2	1
532	и никакого	1	1
533	на все	2	1
534	говорить не	1	1
535	входя в	1	1
536	все их	1	1
537	знает что	1	1
538	заключается в	4	1
539	тут надо	1	1
540	отличается тем	1	1
541	особенное значение	1	1
542	уже знаем	3	1
543	время у	1	1
544	истории и	1	1
545	не простая	1	1
546	всю его	1	1
547	мире без	1	1
548	после этого	3	1
549	в них	1	1
550	все равно	5	1
551	восприятие и	1	1
552	и независимые	1	1
553	не всегда	1	1
554	во внимание	3	1
555	нигде не	1	1
556	однако тут	1	1
557	в один	3	1
558	смысл и	2	1
559	тут нет	2	1
560	но я	3	1
561	вещи в	4	1
562	во время	2	1
563	и при	2	1
564	она сама	3	1
565	и их	3	1
566	не зависит	1	1
567	религии но	2	1
568	как все	1	1
569	представить себе	1	1
570	просто в	1	1
571	она в	1	1
572	никакому сомнению	1	1
573	еще с	1	1
574	ли так	1	1
575	себе а	1	1
576	бы мы	1	1
577	сама собой	1	1
578	не раз	2	1
579	но эта	1	1
580	не будем	1	1
581	образом и	1	1
582	или искусство	1	1
583	но он	4	1
584	оба они	1	1
585	друг другу	1	1
586	имеем не	1	1
587	надо сказать	1	1
588	без всяких	1	1
589	на всю	2	1
590	необходимо чтобы	2	1
591	личность в	2	1
592	в древней	1	1
593	же мы	3	1
594	виду что	2	1
595	хотя это	1	1
596	что с	2	1
597	имеет свое	1	1
598	с теми	1	1
599	и другое	1	1
600	самого начала	2	1
601	считает что	1	1
602	одна из	1	1
603	душа есть	1	1
604	в науке	2	1
605	в основе	1	1
606	сознания как	1	1
607	было у	1	1
608	мифологические теории	1	1
609	нельзя ли	2	1
610	во всякой	1	1
611	это еще	2	1
612	своего существа	1	1
613	это мы	2	1
614	того и	2	1
615	того как	2	1
616	это то	1	1
617	может существовать	3	1
618	нечто живое	1	1
619	у этого	1	1
620	предполагать что	1	1
621	все дело	1	1
622	она хочет	1	1
623	правда это	1	1
624	и чувства	1	1
625	ему и	1	1
626	это слово	1	1
627	именно его	1	1
628	и теперь	1	1
629	яркостью и	1	1
630	абсолютного и	1	1
631	как будто	7	1
632	ли это	1	1
633	ему не	1	1
634	и оно	1	1
635	начиная с	1	1
636	когда мы	3	1
637	тогда и	1	1
638	не считает	1	1
639	и такие	1	1
640	и всех	1	1
641	только еще	1	1
642	и надо	2	1
643	и другим	1	1
644	было уже	1	1
645	наконец что	1	1
646	и он	1	1
647	приступил к	1	1
648	тут можно	2	1
649	мифологии и	7	1
650	можно и	1	1
651	зрения однако	1	1
652	с ее	2	1
653	всем этим	1	1
654	может совершенно	1	1
655	говоря уже	2	1
656	ровно никаких	2	1
657	без всякого	4	1
658	в ее	4	1
659	последнее время	1	1
660	только не	2	1
661	нет никакой	4	1
662	с самого	2	1
663	совершенно неверно	1	1
664	слова а	1	1
665	стремиться к	1	1
666	только тот	1	1
667	это можно	1	1
668	те же	1	1
669	вещи и	3	1
670	ясно что	4	1
671	это вовсе	2	1
672	и которые	1	1
673	мы только	2	1
674	и религии	3	1
675	как таковую	1	1
676	как три	1	1
677	подойти к	1	1
678	когда в	1	1
679	том как	2	1
680	строго говоря	1	1
681	даны в	3	1
682	спор и	1	1
683	ли эти	1	1
684	философов то	1	1
685	и должно	2	1
686	в личности	4	1
687	рационалистическая метафизика	1	1
688	каждой из	1	1
689	и поэтому	1	1
690	внимание на	1	1
691	все вещи	1	1
692	о всеобщем	1	1
693	одного из	1	1
694	или на	2	1
695	на что	1	1
696	и просто	1	1
697	можно сказать	5	1
698	чистого духа	1	1
699	как эта	1	1
700	ли она	1	1
701	может не	4	1
702	уже самое	1	1
703	на всех	1	1
704	все в	2	1
705	но ничего	1	1
706	о времени	1	1
707	которой мы	1	1
708	смысле не	2	1
709	и во	1	1
710	здесь мыслится	1	1
711	я думаю	1	1
712	а потому	2	1
713	нуждается в	3	1
714	во всей	1	1
715	то тут	2	1
716	всякой религии	2	1
717	все существующее	1	1
718	личность не	1	1
719	есть тоже	1	1
720	действительности в	1	1
721	от внешнего	1	1
722	у обоих	1	1
723	и следовательно	5	1
724	и всякое	1	1
725	если это	1	1
726	может иметь	3	1
727	и она	2	1
728	у которого	1	1
729	а она	5	1
730	и мы	3	1
731	в литературе	1	1
732	тут мы	2	1
733	категория которая	1	1
734	тех пор	3	1
735	мы видим	2	1
736	смысле и	1	1
737	как нет	1	1
738	уже одно	1	1
739	будто бы	3	1
740	об идеях	1	1
741	религии если	1	1
742	не происходит	1	1
743	их не	1	1
744	есть ни	6	1
745	в эти	1	1
746	не то	5	1
747	самом деле	4	1
748	конечно не	6	1
749	этом что	1	1
750	тем чтобы	1	1
751	просто к	1	1
752	первые три	1	1
753	а это	1	1
754	на этих	1	1
755	оно всегда	2	1
756	в душе	7	1
757	а ведь	1	1
758	эти два	2	1
759	только их	1	1
760	конкретно это	1	1
761	очевидно не	1	1
762	при всей	1	1
763	она начинается	1	1
764	есть его	1	1
765	не хотел	1	1
766	или вернее	1	1
767	это будет	1	1
768	таком виде	1	1
769	и др	1	1
770	тотчас же	1	1
771	или иной	1	1
772	что пишет	1	1
773	говорим о	1	1
774	и из	3	1
775	и понятно	1	1
776	до сих	2	1
777	свою историю	1	1
778	она всегда	1	1
779	однако что	1	1
780	основной вывод	1	1
781	не входя	1	1
782	к которому	1	1
783	и прежде	2	1
784	представляет собою	1	1
785	души и	2	1
786	себя и	1	1
787	резко отличается	1	1
788	каком смысле	1	1
789	от другого	1	1
790	вопрос почему	1	1
791	в некоторых	2	1
792	ясным что	1	1
793	они представляются	1	1
794	смысла и	2	1
795	в подлинном	1	1
796	есть личность	1	1
797	был в	2	1
798	и непосредственно	1	1
799	личности в	8	1
800	конечно всегда	1	1
801	о чем	3	1
802	человеческой жизни	2	1
803	с которым	1	1
804	литературу которая	1	1
805	с абсолютным	1	1
806	личность есть	11	1
807	уже давно	1	1
808	входить в	1	1
809	в частности	2	1
810	и никакая	1	1
811	вещей но	1	1
812	мы говорим	3	1
813	времени а	3	1
814	его на	1	1
815	из которых	1	1
816	не знал	1	1
817	по своему	5	1
818	к жизни	1	1
819	она есть	9	1
820	личность человека	1	1
821	но этот	1	1
822	в тех	2	1
823	с тех	2	1
824	своего развития	1	1
825	реакции на	1	1
826	в состоянии	2	1
827	в инобытии	1	1
828	года и	1	1
829	том смысле	4	1
830	искусство с	2	1
831	нам еще	1	1
832	говорить по	1	1
833	слова и	1	1
834	и нет	2	1
835	того будет	1	1
836	сих пор	2	1
837	своей жизни	1	1
838	только для	1	1
839	все это	4	1
840	видно что	1	1
841	должны быть	3	1
842	вообще все	1	1
843	вне его	1	1
844	и после	1	1
845	только мы	1	1
846	и часто	2	1
847	образом есть	1	1
848	делает ее	1	1
849	тем и	1	1
850	мира и	1	1
851	а к	1	1
852	распадается в	1	1
853	развития и	1	1
854	или другой	3	1
855	разной степени	1	1
856	они имеют	1	1
857	я хочу	1	1
858	но зато	1	1
859	есть уже	2	1
860	тут как	1	1
861	философа на	1	1
862	к самому	1	1
863	есть то	1	1
864	жизнь это	1	1
865	и начинается	1	1
866	может и	2	1
867	это все	2	1
868	уже содержит	1	1
869	не говоря	2	1
870	только как	3	1
871	смысле они	1	1
872	в системе	2	1
873	состоит из	1	1
874	элементов а	1	1
875	не что	3	1
876	ко всему	1	1
877	и идеи	2	1
878	если она	2	1
879	с научной	1	1
880	допустить что	1	1
881	жизни и	6	1
882	но эти	1	1
883	то оно	3	1
884	невозможна без	1	1
885	по причине	1	1
886	который не	1	1
887	все что	1	1
888	они не	3	1
889	гораздо более	1	1
