N	2gram	Voloshinov_1	KulturaY
148	уже в	2	3
149	себе в	1	3
150	в одном	1	3
151	уже и	1	3
152	даже и	1	3
153	не было	1	3
154	в особенности	2	3
155	к которому	1	3
156	в свою	1	3
157	а с	1	3
158	как это	2	3
159	со словом	2	3
160	слова как	1	3
161	нам не	1	3
162	была бы	2	3
163	или иного	1	3
164	как на	2	3
165	в таком	1	3
166	они не	1	3
167	по преимуществу	1	2
168	и значение	2	2
169	что можно	1	2
170	не знают	1	2
171	на самом	4	2
172	значение и	1	2
173	себе и	1	2
174	относится к	2	2
175	так называемая	1	2
176	увидим что	1	2
177	но в	5	2
178	формы в	1	2
179	еще один	1	2
180	во многих	1	2
181	он не	2	2
182	но все	2	2
183	и мы	1	2
184	не находится	1	2
185	и тем	1	2
186	ни в	3	2
187	для них	1	2
188	все равно	1	2
189	социального целого	1	2
190	в слове	1	2
191	как и	5	2
192	этот конфликт	1	2
193	и было	1	2
194	и становится	1	2
195	но если	1	2
196	в своей	3	2
197	что я	1	2
198	и более	3	2
199	том же	1	2
200	вместе со	2	2
201	по себе	3	2
202	до конца	2	2
203	в то	2	2
204	как о	1	2
205	ничего не	2	2
206	никогда не	5	2
207	же время	1	2
208	знают что	1	2
209	не является	1	2
210	не могут	1	2
211	когда мы	1	2
212	слова но	2	2
213	том и	1	2
214	если мы	1	2
215	что все	1	2
216	действия и	2	2
217	идет речь	1	2
218	было в	1	2
219	одно из	1	2
220	на примере	2	2
221	должны быть	1	2
222	в современной	1	2
223	как например	1	2
224	тот же	1	2
225	и того	1	2
226	литературе и	1	2
227	конечно не	3	2
228	в большинстве	1	2
229	общения и	2	2
230	это по	1	2
231	в каком	3	2
232	социальной жизни	2	2
233	только к	1	2
234	так называемой	3	2
235	о чем	1	2
236	не всегда	1	2
237	на эту	1	2
238	слов в	1	2
239	с этой	2	2
240	в смысле	1	2
241	смысл и	2	2
242	и для	3	2
243	живет и	1	2
244	уже на	1	2
245	для нас	7	2
246	и все	2	2
247	тем более	1	2
248	между ними	2	2
249	этой точки	3	2
250	я и	1	1
251	же как	1	1
252	и сейчас	1	1
253	а из	1	1
254	других областей	1	1
255	но тем	2	1
256	показать что	1	1
257	par excellence	1	1
258	ту же	1	1
259	на этих	1	1
260	из его	1	1
261	целого которое	1	1
262	исходит из	1	1
263	противном случае	1	1
264	ведь и	3	1
265	и больше	1	1
266	едва ли	2	1
267	ситуации так	1	1
268	лингвистическими средствами	1	1
269	на материале	2	1
270	как единство	1	1
271	социальной действительности	1	1
272	является социальным	1	1
273	слово не	1	1
274	не найдем	1	1
275	не хочет	1	1
276	и грамматических	1	1
277	столь же	1	1
278	создает в	1	1
279	тем как	2	1
280	то он	1	1
281	можно усвоить	1	1
282	не то	1	1
283	к ним	2	1
284	менее всего	1	1
285	отношение к	4	1
286	в одной	1	1
287	не входят	1	1
288	общего с	2	1
289	поскольку они	2	1
290	зрения вполне	1	1
291	только об	1	1
292	как к	3	1
293	не нужно	1	1
294	предметы и	1	1
295	в противном	1	1
296	перед нами	1	1
297	и понимания	1	1
298	себе по	1	1
299	следующим образом	1	1
300	зрения как	1	1
301	моментов в	1	1
302	бьют мимо	1	1
303	при чтении	1	1
304	поскольку мы	1	1
305	в чем	2	1
306	в нашем	11	1
307	бы не	2	1
308	выражение в	2	1
309	думать что	1	1
310	имеем в	2	1
311	и те	2	1
312	жива еще	1	1
313	но прежде	1	1
314	приходят к	1	1
315	в переводе	1	1
316	он должен	3	1
317	к одному	1	1
318	он пользуется	1	1
319	однако он	1	1
320	и вот	1	1
321	языке мы	1	1
322	и единство	1	1
323	из него	2	1
324	суждения и	1	1
325	и по	3	1
326	на этом	1	1
327	или иных	1	1
328	одно и	2	1
329	от нее	1	1
330	то ни	3	1
331	выражение и	2	1
332	своеобразие это	1	1
333	же не	1	1
334	конечно в	2	1
335	связанных с	1	1
336	на все	2	1
337	на протяжении	1	1
338	деле в	1	1
339	может стать	2	1
340	и иных	1	1
341	так называемую	1	1
342	в жизни	5	1
343	и делает	1	1
344	на второй	1	1
345	далеко не	1	1
346	слова делает	1	1
347	и уже	3	1
348	мы видели	1	1
349	они сплошь	1	1
350	как форму	2	1
351	находят свое	1	1
352	со всей	1	1
353	своих методов	1	1
354	в такой	3	1
355	и без	1	1
356	от чисто	1	1
357	мы в	2	1
358	точку зрения	2	1
359	но это	2	1
360	и общества	1	1
361	степени зависит	1	1
362	что например	1	1
363	с так	1	1
364	структура языка	1	1
365	мимо цели	1	1
366	случае мы	1	1
367	вопросу о	1	1
368	только из	1	1
369	и притом	2	1
370	и остается	1	1
371	в процессе	6	1
372	понятна и	1	1
373	виду не	1	1
374	рассматривать как	1	1
375	дело в	4	1
376	другой только	1	1
377	данной социальной	1	1
378	и связи	1	1
379	она имеет	1	1
380	как не	2	1
381	тех или	1	1
382	с таким	1	1
383	науке о	1	1
384	как будто	1	1
385	может и	1	1
386	слушателю как	1	1
387	конечно только	1	1
388	является то	1	1
389	все то	1	1
390	есть только	1	1
391	могут быть	2	1
392	как только	2	1
393	второе и	1	1
394	возможна только	2	1
395	то какие	1	1
396	понять эту	1	1
397	свое значение	1	1
398	слова с	1	1
399	ничего общего	1	1
400	в настоящее	2	1
401	и самое	2	1
402	как мы	1	1
403	значения и	2	1
404	позицию по	1	1
405	в ее	1	1
406	на основе	1	1
407	совершенно ясно	1	1
408	социальной средой	2	1
409	только то	1	1
410	в себя	2	1
411	и общая	1	1
412	слово есть	1	1
413	по аналогии	1	1
414	с юридическим	1	1
415	в какое-то	1	1
416	можно только	1	1
417	всем тем	1	1
418	это как	3	1
419	в словах	1	1
420	но несколько	1	1
421	момент в	1	1
422	как форма	2	1
423	настоящее время	2	1
424	за пределами	1	1
425	здесь слово	1	1
426	аналогии с	1	1
427	и во	1	1
428	во всех	1	1
429	своих специфических	1	1
430	в конечном	1	1
431	является ее	1	1
432	в индивидуальной	1	1
433	как его	1	1
434	в форме	2	1
435	и только	1	1
436	еще более	1	1
437	в теории	1	1
438	все время	6	1
439	и следовательно	5	1
440	в лице	1	1
441	в литературе	4	1
442	что здесь	1	1
443	которое было	1	1
444	следует ли	1	1
445	в двух	1	1
446	находят себе	1	1
447	важное значение	1	1
448	дело с	2	1
449	явления в	1	1
450	положение в	1	1
451	не имеющих	1	1
452	и так	2	1
453	а лишь	1	1
454	убедиться в	1	1
455	таком понимании	1	1
456	это же	1	1
457	с одной	2	1
458	в эти	1	1
459	стоит ли	1	1
460	то из	1	1
461	литературы в	1	1
462	себя в	1	1
463	только на	3	1
464	себя и	2	1
465	обстоит дело	1	1
466	которая находит	1	1
467	эта возможность	2	1
468	или даже	1	1
469	его и	1	1
470	сказано в	1	1
471	которые в	1	1
472	не так	2	1
473	для него	3	1
474	и их	1	1
475	содержания и	2	1
476	сами по	1	1
477	тому же	2	1
478	мы можем	2	1
479	но что	2	1
480	речь и	1	1
481	свое выражение	4	1
482	не из	1	1
483	образом не	1	1
484	явно не	1	1
485	от того	4	1
486	одной стороны	2	1
487	этого основного	1	1
488	влияние на	2	1
489	и тех	1	1
490	речи а	1	1
491	как же	2	1
492	берет на	1	1
493	что для	1	1
494	говорит о	1	1
495	в некоторых	3	1
496	более того	2	1
497	зависит от	2	1
498	его как	2	1
499	грамматическое выражение	1	1
500	слов и	1	1
501	отнюдь не	5	1
502	него не	1	1
503	ней еще	1	1
504	работу по	1	1
505	то она	1	1
506	в организации	1	1
507	же относится	2	1
508	все более	1	1
509	ли из	1	1
510	нет ничего	2	1
511	к его	2	1
512	как одно	1	1
513	всего тем	1	1
514	что именно	1	1
515	наряду с	1	1
516	быть только	2	1
517	да и	3	1
518	из этой	1	1
519	особенно важное	1	1
520	весь этот	1	1
521	выходят за	2	1
522	еще раз	2	1
523	его в	4	1
524	является для	2	1
525	что мы	5	1
526	в условиях	2	1
527	в основном	2	1
528	только для	1	1
529	и таким	1	1
530	точно и	1	1
531	но для	3	1
532	кроме того	2	1
533	к другим	1	1
534	к вопросу	1	1
535	это уже	1	1
536	только одна	1	1
537	историка литературы	1	1
538	такое понимание	1	1
539	речи с	1	1
540	это часто	1	1
541	речи так	1	1
542	есть уже	2	1
543	отношении к	3	1
544	гораздо больше	1	1
545	жизни в	1	1
546	слово в	3	1
547	не знает	1	1
548	сказать что	7	1
549	только как	1	1
550	это на	1	1
551	культуры в	1	1
552	та же	1	1
553	и лингвистической	1	1
554	жизни и	4	1
555	но эти	1	1
556	в искусстве	1	1
557	форма должна	2	1
558	к этому	2	1
