N	2gram	Vygotskiy__5	formyVre
396	что тут	1	1
397	его от	1	1
398	так например	3	1
399	одно и	3	1
400	в основу	4	1
401	но все	2	1
402	от нее	1	1
403	в каждом	2	1
404	в состоянии	3	1
405	они должны	1	1
406	об этом	3	1
407	это же	2	1
408	на этой	1	1
409	для своей	1	1
410	бы нам	1	1
411	что один	1	1
412	и тем	6	1
413	действий и	1	1
414	и каждый	1	1
415	ни в	3	1
416	о которых	2	1
417	все равно	2	1
418	чем в	2	1
419	мы не	3	1
420	в один	1	1
421	и того	2	1
422	одного и	2	1
423	лучше всего	1	1
424	в своей	4	1
425	как все	2	1
426	видели в	1	1
427	и помимо	1	1
428	именно и	1	1
429	с самого	3	1
430	стало быть	1	1
431	принимают в	1	1
432	где она	1	1
433	точку зрения	1	1
434	исчезает и	1	1
435	которые в	1	1
436	принадлежит ему	1	1
437	и эти	1	1
438	самое мы	1	1
439	однако в	1	1
440	в землю	1	1
441	сам он	1	1
442	тому что	8	1
443	что те	1	1
444	нет никакого	1	1
445	любви и	2	1
446	иной раз	1	1
447	что есть	2	1
448	ряду мы	1	1
449	при всех	1	1
450	с которой	2	1
451	что ему	2	1
452	не имеет	1	1
453	самого начала	3	1
454	дело в	2	1
455	одна из	3	1
456	на него	1	1
457	когда они	1	1
458	но только	3	1
459	это лучше	1	1
460	и силой	2	1
461	и уже	3	1
462	это мы	1	1
463	заключены в	1	1
464	того и	1	1
465	преимущественно в	2	1
466	под этим	1	1
467	трагедии в	3	1
468	человека за	1	1
469	этих двух	7	1
470	условность в	1	1
471	как она	4	1
472	он хочет	1	1
473	работу и	1	1
474	во всем	2	1
475	каждой из	1	1
476	входят в	2	1
477	только с	1	1
478	в образах	2	1
479	и здесь	6	1
480	не могут	3	1
481	когда мы	6	1
482	герой и	2	1
483	как только	4	1
484	его с	2	1
485	важно было	1	1
486	той или	2	1
487	сказать что	9	1
488	если же	2	1
489	всегда в	1	1
490	есть нечто	3	1
491	она дана	1	1
492	более не	1	1
493	с ее	1	1
494	как не	1	1
495	свою очередь	1	1
496	значительной мере	1	1
497	в ее	3	1
498	данном случае	3	1
499	в произведении	1	1
500	действия и	4	1
501	то время	1	1
502	чем если	1	1
503	и дальше	2	1
504	в нескольких	1	1
505	времени и	3	1
506	и которые	1	1
507	которые он	2	1
508	к самой	1	1
509	с собой	1	1
510	еще в	2	1
511	по сравнению	4	1
512	что от	2	1
513	мы в	1	1
514	есть эти	1	1
515	если бы	11	1
516	и вообще	1	1
517	высокое и	1	1
518	в разных	1	1
519	сводится к	5	1
520	часто и	1	1
521	имеет еще	1	1
522	и т.д	1	1
523	эта точка	1	1
524	но к	1	1
525	и поэтому	3	1
526	внимание на	4	1
527	за пределами	1	1
528	но мы	2	1
529	никак не	6	1
530	и что	23	1
531	не имеем	2	1
532	этот принцип	1	1
533	там же	1	1
534	в значительной	1	1
535	этом процессе	1	1
536	двух сторон	1	1
537	романа как	2	1
538	между тем	1	1
539	нуждается в	1	1
540	на одном	4	1
541	человека из	1	1
542	при взгляде	1	1
543	говорит он	2	1
544	есть с	1	1
545	исходя из	2	1
546	что весь	2	1
547	и следовательно	2	1
548	содержание но	1	1
549	например при	1	1
550	тех пор	2	1
551	рассуждение о	1	1
552	в новой	1	1
553	же к	1	1
554	романа и	1	1
555	вступить в	1	1
556	мы увидим	9	1
557	что даже	2	1
558	и является	1	1
559	его жизнь	1	1
560	с других	1	1
561	должен быть	2	1
562	быть сведены	1	1
563	должен был	4	1
564	как цель	1	1
565	поэтому и	1	1
566	это становится	1	1
567	проявляется в	1	1
568	всех его	1	1
569	и ее	1	1
570	здесь с	1	1
571	по этому	5	1
572	больше чем	1	1
573	времени как	1	1
574	из человеческого	1	1
575	именно на	5	1
576	себя в	1	1
577	людей все	1	1
578	оказывается в	1	1
579	не можем	4	1
580	всем его	1	1
581	в виде	1	1
582	как этот	1	1
583	в пределе	1	1
584	этому вопросу	1	1
585	здесь же	1	1
586	рассказывает о	1	1
587	глаза и	1	1
588	был бы	5	1
589	мы встречаем	1	1
590	ее на	1	1
591	в очень	1	1
592	у шекспира	6	1
593	и смертей	1	1
594	вероятно не	1	1
595	этой проблемы	1	1
596	динамический и	1	1
597	имеет и	1	1
598	значение которое	1	1
599	герои и	1	1
600	на ее	1	1
601	что тот	2	1
602	совершенно ином	1	1
603	еще и	1	1
604	на которые	1	1
605	в отличие	2	1
606	души и	1	1
607	что не	1	1
608	введения в	1	1
609	попал в	1	1
610	на этот	3	1
611	которых мы	4	1
612	смерти но	1	1
613	в рассказе	2	1
614	на нескольких	1	1
615	другой стороны	5	1
616	его как	1	1
617	выступают в	1	1
618	или с	2	1
619	под влиянием	3	1
620	несмотря на	5	1
621	но как	1	1
622	в речи	1	1
623	но что	1	1
624	всю полноту	1	1
625	все более	1	1
626	есть точка	1	1
627	какая же	1	1
628	где эта	1	1
629	чрезвычайно важно	1	1
630	места для	1	1
631	как вещь	2	1
632	одной стороны	12	1
633	сравнению с	4	1
634	у автора	1	1
635	пример в	1	1
636	это есть	3	1
637	да и	1	1
638	и смерти	1	1
639	этого слова	1	1
640	мире с	1	1
641	благодаря этому	1	1
642	рассматривать как	1	1
643	что то	1	1
644	мы найдем	4	1
645	указать на	1	1
646	для такого	1	1
647	бы как	1	1
648	в стихотворении	1	1
649	должны быть	1	1
650	формы и	3	1
651	в результате	4	1
652	которая в	1	1
653	чтобы понять	1	1
654	с двух	1	1
655	но когда	1	1
656	и события	1	1
657	бы в	5	1
658	и ни	2	1
659	останавливаться на	1	1
660	своих героев	1	1
661	и смысл	1	1
662	конце концов	2	1
663	для читателя	2	1
664	бы на	2	1
665	не являются	1	1
666	речь о	1	1
667	к самому	2	1
668	нам не	1	1
669	и смысла	1	1
670	в свою	3	1
671	перенести и	1	1
672	состоит из	1	1
673	они как	1	1
674	в отдельности	1	1
675	от всех	1	1
676	вперед по	1	1
677	совершенно не	6	1
678	дело с	5	1
679	это на	1	1
680	ко всему	1	1
681	ко времени	1	1
682	представлена в	1	1
683	частности в	1	1
684	по поводу	3	1
685	самой природе	1	1
686	с высокой	1	1
687	в таком	3	1
688	этой точки	1	1
689	и трагедии	2	1
