N	2gram	Potebnia_M_2	Narrotol
182	здесь не	1	2
183	другой стороны	2	2
184	внутреннюю жизнь	1	2
185	что может	2	2
186	по мере	5	2
187	с ним	5	2
188	то они	1	2
189	никак не	1	2
190	до сих	4	2
191	с другой	6	2
192	времени в	1	2
193	нас в	2	2
194	и только	6	2
195	глядя на	1	2
196	содержание не	1	2
197	же в	5	2
198	большей или	1	2
199	с ними	3	2
200	дело с	1	2
201	всяком случае	7	2
202	который в	1	2
203	только на	1	2
204	ее из	1	2
205	его и	1	2
206	сами по	7	2
207	к ним	1	2
208	не о	1	2
209	друг друга	2	2
210	мы можем	12	2
211	каждый из	1	2
212	при отсутствии	1	2
213	в особенности	1	2
214	нами не	2	2
215	на ее	1	2
216	и притом	3	2
217	что не	5	2
218	а на	1	2
219	зависит от	2	2
220	только от	3	2
221	могут служить	1	2
222	что мы	11	2
223	оснований для	1	2
224	если не	4	2
225	вместе с	11	2
226	по своим	1	2
227	в первой	1	2
228	и действия	2	2
229	в связи	2	2
230	и от	3	2
231	тот кто	1	2
232	хотя бы	2	2
233	только что	3	2
234	но возможно	1	2
235	к ее	1	2
236	новое состояние	1	2
237	между ними	2	2
238	сказать что	2	2
239	в свою	6	2
240	все что	3	2
241	в таком	4	2
242	во всяком	7	2
243	бы перед	1	1
244	человеческой речи	5	1
245	если б	5	1
246	говоря о	3	1
247	и т	6	1
248	одним из	1	1
249	для образования	2	1
250	чтобы не	1	1
251	не знаем	2	1
252	не видим	1	1
253	сам по	4	1
254	не имел	1	1
255	связи между	1	1
256	на самом	2	1
257	значении этого	1	1
258	только потому	2	1
259	в стороне	1	1
260	и есть	2	1
261	и до	1	1
262	выражается в	2	1
263	мы уже	1	1
264	из всех	1	1
265	например в	3	1
266	полагает что	3	1
267	на двенадцати	1	1
268	что между	1	1
269	говоря и	1	1
270	этом не	1	1
271	то и	9	1
272	принадлежит к	1	1
273	обыкновенно не	1	1
274	и другая	1	1
275	из того	1	1
276	но даже	3	1
277	мы и	1	1
278	делятся на	1	1
279	не совсем	3	1
280	а теперь	1	1
281	боль в	2	1
282	последней в	1	1
283	он существует	1	1
284	и сами	4	1
285	быть в	1	1
286	бы то	1	1
287	сознания а	1	1
288	тем как	2	1
289	не отличается	1	1
290	бы она	1	1
291	без которого	1	1
292	могло быть	1	1
293	видит в	1	1
294	мы будем	1	1
295	а только	8	1
296	не то	2	1
297	тех же	1	1
298	значение и	2	1
299	не все	2	1
300	ответ на	1	1
301	отношение к	1	1
302	и ожидание	1	1
303	же мало	1	1
304	вызывает в	1	1
305	его на	2	1
306	что именно	1	1
307	с этим	7	1
308	похоже было	1	1
309	всех предшествующих	1	1
310	так можно	1	1
311	но рассказ	1	1
312	может обойтись	2	1
313	оно вдруг	1	1
314	мы тем	2	1
315	и наконец	1	1
316	в образовании	2	1
317	и какой	1	1
318	а непосредственно	1	1
319	в действительности	2	1
320	в противоположность	1	1
321	происходящей в	1	1
322	второго лица	1	1
323	что слово	2	1
324	в которой	5	1
325	в разнообразных	1	1
326	что это	3	1
327	об этих	1	1
328	не понимает	1	1
329	не увидим	1	1
330	бы не	5	1
331	во многих	3	1
332	из другого	1	1
333	этом что	1	1
334	речи но	1	1
335	что к	1	1
336	и тот	2	1
337	как он	4	1
338	но на	2	1
339	человек не	1	1
340	например как	1	1
341	по сходству	1	1
342	что она	3	1
343	главным образом	4	1
344	т д	3	1
345	зависит не	1	1
346	она входит	1	1
347	как с	1	1
348	представления на	1	1
349	не как	3	1
350	в человеческой	3	1
351	на земле	1	1
352	домов и	1	1
353	которое может	2	1
354	какой бы	1	1
355	его от	1	1
356	целом как	1	1
357	и по	2	1
358	так например	3	1
359	в нее	4	1
360	таким образом	11	1
361	но все	2	1
362	значительной степени	1	1
363	то ни	1	1
364	могла бы	3	1
365	связью между	2	1
366	чего он	1	1
367	том случае	1	1
368	последовательности не	1	1
369	той же	3	1
370	них не	3	1
371	предполагаем что	1	1
372	его в	3	1
373	с другими	5	1
374	деле в	1	1
375	нам до	2	1
376	он есть	1	1
377	например с	2	1
378	наблюдению и	1	1
379	и служат	2	1
380	в большей	1	1
381	и прочих	1	1
382	все слова	2	1
383	далеко не	3	1
384	на основании	1	1
385	в ее	1	1
386	с тем	4	1
387	и само	1	1
388	мы видели	1	1
389	основывается на	1	1
390	связаны между	1	1
391	или менее	8	1
392	во время	4	1
393	или точнее	1	1
394	в котором	4	1
395	с точки	1	1
396	не находит	1	1
397	в их	1	1
398	как часовая	1	1
399	и животным	1	1
400	в которых	1	1
401	что я	1	1
402	должны были	1	1
403	и они	2	1
404	мир и	1	1
405	втором случае	1	1
406	но во	3	1
407	теми же	1	1
408	по крайней	5	1
409	ни было	3	1
410	и наоборот	5	1
411	для нее	2	1
412	случае мы	1	1
413	тому что	2	1
414	раз и	1	1
415	что происходит	1	1
416	предмет своего	1	1
417	так как	10	1
418	для каждого	1	1
419	того как	7	1
420	которые не	3	1
421	душе и	1	1
422	который при	1	1
423	в единство	1	1
424	и уже	5	1
425	здесь может	1	1
426	судя по	5	1
427	для всех	1	1
428	невозможно но	2	1
429	слова как	1	1
430	обратим внимание	1	1
431	самым стало	1	1
432	ними не	1	1
433	по своей	1	1
434	во всем	2	1
435	как не	3	1
436	мы бы	2	1
437	только с	1	1
438	однако это	1	1
439	могут быть	8	1
440	отличается от	1	1
441	об одном	3	1
442	мере того	4	1
443	содержание в	1	1
444	для такого	1	1
445	понять что	1	1
446	не встречается	1	1
447	указывает на	2	1
448	было для	2	1
449	слова однако	1	1
450	должен быть	1	1
451	различными по	1	1
452	от друга	1	1
453	напротив они	1	1
454	внимания то	1	1
455	смысл но	1	1
456	как знак	1	1
457	только то	1	1
458	происходят в	1	1
459	в более	1	1
460	различие между	1	1
461	слова а	3	1
462	сознании а	1	1
463	и совершенно	1	1
464	разговора с	1	1
465	и сам	1	1
466	что каждый	1	1
467	в другом	2	1
468	сознании не	1	1
469	на нее	1	1
470	не ограничивается	1	1
471	не за	1	1
472	не с	3	1
473	так называемую	1	1
474	мог бы	3	1
475	на которую	1	1
476	имеет дело	1	1
477	во второй	1	1
478	том как	3	1
479	наше внимание	1	1
480	не исчерпывается	1	1
481	связанных между	1	1
482	поэтому в	1	1
483	был не	1	1
484	и вообще	3	1
485	остановимся на	2	1
486	событием и	1	1
487	похожим на	1	1
488	и вся	1	1
489	приближается к	1	1
490	и здесь	2	1
491	и та	1	1
492	определенным образом	1	1
493	имея в	2	1
494	утверждает что	1	1
495	появляется в	1	1
496	для нас	31	1
497	самому себе	1	1
498	или наконец	1	1
499	во всех	7	1
500	соответствующий ему	1	1
501	теперь уже	2	1
502	с нами	2	1
503	а потому	5	1
504	на одном	1	1
505	что и	11	1
506	крайней мере	5	1
507	не более	1	1
508	к истине	1	1
509	вслед за	3	1
510	к ней	2	1
511	слова во	2	1
512	же можно	1	1
513	в формах	2	1
514	которой и	1	1
515	оно и	1	1
516	тот же	5	1
517	по мнению	1	1
518	слова должны	1	1
519	между этими	1	1
520	бы ни	5	1
521	их не	1	1
522	с одной	4	1
523	со всеми	1	1
524	с которыми	2	1
525	на предмет	2	1
526	к одному	1	1
527	которые мы	3	1
528	того же	14	1
529	и у	3	1
530	уже в	5	1
531	языка как	1	1
532	различия в	1	1
533	времени когда	1	1
534	в душе	23	1
535	и понимание	1	1
536	а то	2	1
537	представить себе	1	1
538	для другого	1	1
539	нашем сознании	1	1
540	легко читается	1	1
541	само по	2	1
542	которые могут	4	1
543	ни для	1	1
544	тем что	7	1
545	на том	1	1
546	указание на	2	1
547	следует признать	1	1
548	друг от	1	1
549	народов и	1	1
550	это будет	3	1
551	которое мы	3	1
552	том кому	1	1
553	мы воспринимаем	1	1
554	который не	1	1
555	не один	1	1
556	которых мы	3	1
557	а именно	1	1
558	значения в	1	1
559	этого значения	1	1
560	или меньшей	1	1
561	а с	2	1
562	что для	3	1
563	связано с	2	1
564	одной стороны	3	1
565	и нередко	1	1
566	стремится к	1	1
567	не на	2	1
568	которое по	1	1
569	окружающих его	1	1
570	тем на	1	1
571	его как	1	1
572	понятие о	1	1
573	его сознании	1	1
574	там где	4	1
575	за нею	1	1
576	и слово	1	1
577	свидетельствует не	1	1
578	порядок и	1	1
579	как именно	2	1
580	связь с	1	1
581	говорит нам	1	1
582	одно слово	1	1
583	так же	2	1
584	и потому	2	1
585	отразилось в	1	1
586	не удается	1	1
587	этом по	1	1
588	со словом	1	1
589	в человеке	4	1
590	его слово	1	1
591	без которых	1	1
592	что за	2	1
593	она есть	2	1
594	несколько иначе	1	1
595	перехода от	2	1
596	о человеке	1	1
597	прошедшего времени	1	1
598	это его	1	1
599	как средство	1	1
600	не можем	6	1
601	слова и	3	1
602	плане но	1	1
603	голоса и	1	1
604	но это	3	1
605	все это	2	1
606	есть знак	1	1
607	отношениях к	1	1
608	одного и	6	1
609	известной степени	1	1
610	не изображает	1	1
611	говорящего и	1	1
612	указать на	1	1
613	не имея	1	1
614	при таком	1	1
615	ко второй	1	1
616	имеют для	2	1
617	на стороне	1	1
618	сознания и	1	1
619	какие только	1	1
620	о котором	2	1
621	человек и	1	1
622	как для	2	1
623	то не	3	1
624	собственно говоря	1	1
625	нас по	1	1
626	но еще	1	1
627	смысла а	1	1
628	тем более	1	1
629	все они	1	1
630	предмета и	4	1
631	языка может	1	1
632	отношении к	2	1
633	происходит тогда	1	1
634	хотя как	1	1
635	слова с	1	1
636	от понимания	2	1
637	на более	2	1
638	была бы	1	1
639	речи и	1	1
640	это на	1	1
641	не сами	1	1
642	взгляда на	2	1
643	они еще	1	1
644	только о	1	1
645	более или	8	1
646	на идеальное	1	1
647	и б	2	1
648	случае если	1	1
649	по поводу	6	1
650	от которой	1	1
651	следует сказать	1	1
652	к этому	2	1
653	точно так	9	1
654	они не	4	1
655	не имеющее	1	1
656	которая не	1	1
