N	2gram	Vygotskiy__7	Formalny
250	нужно было	4	2
251	в этих	2	2
252	не так	1	2
253	во второй	5	2
254	мы приходим	1	2
255	представление о	7	2
256	в отличие	2	2
257	от его	1	2
258	должны были	2	2
259	их в	1	2
260	для этого	3	2
261	даже в	2	2
262	тому что	9	2
263	она не	5	2
264	значение слова	13	2
265	тем самым	8	2
266	что эта	6	2
267	с теми	1	2
268	и другое	3	2
269	самого начала	7	2
270	вне поля	1	2
271	не имеет	2	2
272	ее с	1	2
273	не по	4	2
274	для всего	1	2
275	находится в	2	2
276	никогда не	4	2
277	на котором	3	2
278	слово и	9	2
279	правда в	1	2
280	слова как	5	2
281	этих двух	2	2
282	и лишь	1	2
283	как она	5	2
284	один шаг	1	2
285	есть только	2	2
286	чтобы сделать	2	2
287	всего в	2	2
288	что на	2	2
289	если же	2	2
290	поставить вопрос	1	2
291	и это	1	2
292	и о	3	2
293	значения и	3	2
294	в ее	6	2
295	грамматических форм	1	2
296	и от	4	2
297	от изучения	1	2
298	с самого	7	2
299	приводит к	4	2
300	слово есть	1	2
301	времени и	1	2
302	и лингвистика	1	2
303	мы в	3	2
304	с ним	3	2
305	в виду	5	2
306	является в	5	2
307	между тем	1	2
308	мы ни	2	2
309	во всей	2	2
310	это не	3	2
311	если это	1	2
312	этом смысле	1	2
313	один из	2	2
314	этот вопрос	1	2
315	по этому	4	2
316	потому что	16	2
317	в качестве	5	2
318	вопроса о	2	2
319	является не	2	2
320	при помощи	1	2
321	и других	2	2
322	языка но	1	2
323	в котором	4	2
324	в конце	4	2
325	как его	1	2
326	слове не	1	2
327	это положение	3	2
328	основная тенденция	1	2
329	язык в	1	2
330	а именно	1	2
331	значения в	1	2
332	в каких	1	2
333	являются только	1	2
334	между ними	3	2
335	что для	2	2
336	до конца	5	2
337	ничем не	1	2
338	конце концов	1	2
339	его как	1	2
340	полноты смысла	1	2
341	все более	1	2
342	при определенных	1	2
343	к его	2	2
344	как это	5	2
345	становится в	1	2
346	в той	4	2
347	перехода от	4	2
348	из этого	2	2
349	от форм	1	2
350	но это	3	2
351	в чем	3	2
352	к другим	1	2
353	должна была	1	2
354	а к	1	2
355	из противопоставления	1	2
356	сказать что	8	2
357	фразе и	1	2
358	какой мере	2	2
359	приспособляться к	2	2
360	в работах	2	2
361	ее в	8	2
362	и другие	1	2
363	в таком	1	2
364	и наиболее	2	1
365	как известно	2	1
366	этого положения	1	1
367	слова которые	1	1
368	и обособление	1	1
369	языка с	1	1
370	связана с	3	1
371	того же	1	1
372	и без	1	1
373	к своей	1	1
374	на деле	2	1
375	показать что	4	1
376	что слово	2	1
377	в чисто	1	1
378	осуществляется на	1	1
379	не вещь	1	1
380	оно было	1	1
381	все те	2	1
382	собственном смысле	3	1
383	и больше	2	1
384	когда это	1	1
385	объясняется и	1	1
386	и этот	1	1
387	которыми он	1	1
388	поэзии и	2	1
389	той же	8	1
390	причем и	1	1
391	совершенно в	2	1
392	полагает что	1	1
393	есть не	3	1
394	эти факты	1	1
395	мы имеем	1	1
396	что если	2	1
397	в функциях	1	1
398	рассказывается о	1	1
399	на место	1	1
400	нам в	1	1
401	начинается с	1	1
402	но она	1	1
403	что иное	1	1
404	с грамматическими	1	1
405	нами явлений	1	1
406	из того	3	1
407	как эта	1	1
408	и самой	1	1
409	а путем	1	1
410	как не	1	1
411	себе что	1	1
412	из ее	3	1
413	слово не	2	1
414	без всякого	1	1
415	иное как	1	1
416	время в	2	1
417	чем это	5	1
418	мы будем	1	1
419	точка зрения	1	1
420	только тогда	1	1
421	таком положении	1	1
422	этой проблеме	1	1
423	изменения и	1	1
424	оно является	1	1
425	особые законы	1	1
426	его развития	1	1
427	нашего сознания	1	1
428	о необходимости	1	1
429	в фонетическом	1	1
430	в м	2	1
431	что во	1	1
432	оказывается не	1	1
433	если она	1	1
434	дает нам	1	1
435	в своем	1	1
436	целом но	1	1
437	оторваться от	1	1
438	и есть	2	1
439	образом с	1	1
440	не выполняет	1	1
441	нового и	1	1
442	слова еще	1	1
443	слова он	2	1
444	в действительности	2	1
445	в этот	3	1
446	за собой	1	1
447	этот случай	1	1
448	проблем в	1	1
449	бы сказать	2	1
450	же слово	1	1
451	метода мы	1	1
452	в нашем	4	1
453	бы не	1	1
454	речи на	2	1
455	которые в	2	1
456	выражение в	6	1
457	думать что	1	1
458	которая служит	1	1
459	что к	1	1
460	с их	1	1
461	и тот	1	1
462	но он	2	1
463	удельный вес	1	1
464	мы обратимся	1	1
465	функций поэтому	1	1
466	на то	4	1
467	но на	1	1
468	не могла	2	1
469	иным как	2	1
470	самая постановка	1	1
471	от всяких	1	1
472	в первых	1	1
473	тем не	3	1
474	они в	1	1
475	речи в	27	1
476	мы полагаем	1	1
477	и которые	2	1
478	слово или	1	1
479	же самая	1	1
480	свою силу	1	1
481	какой бы	1	1
482	новое понимание	1	1
483	от других	1	1
484	и заключается	3	1
485	каким образом	1	1
486	мы его	1	1
487	самого процесса	1	1
488	не скажет	1	1
489	в определенном	2	1
490	вывести из	1	1
491	значение в	2	1
492	в другом	1	1
493	определенном направлении	1	1
494	эти специфические	1	1
495	знаем не	1	1
496	в виде	1	1
497	самим собой	2	1
498	вещь а	1	1
499	действительности в	2	1
500	не совпадает	3	1
501	элементы не	1	1
502	между отдельными	1	1
503	это целое	1	1
504	из первых	1	1
505	понимания значения	1	1
506	не чем	2	1
507	человека на	1	1
508	в них	1	1
509	о методе	1	1
510	все равно	1	1
511	быть понят	1	1
512	и вне	1	1
513	в данном	5	1
514	которая именно	1	1
515	должен приспособляться	1	1
516	оно имеет	2	1
517	его слово	1	1
518	как целого	1	1
519	чем в	4	1
520	обратимся к	3	1
521	остается в	1	1
522	он совсем	1	1
523	этой области	1	1
524	но если	2	1
525	и при	2	1
526	нас не	1	1
527	быть названы	1	1
528	в такие	1	1
529	что уже	1	1
530	все они	1	1
531	вопрос о	6	1
532	не путем	1	1
533	изменять своей	1	1
534	нельзя было	2	1
535	его значением	2	1
536	впечатления от	2	1
537	друг другу	3	1
538	не совпадают	4	1
539	значения с	1	1
540	старого учения	1	1
541	диалогической речи	1	1
542	значения но	1	1
543	в словах	1	1
544	противопоставления двух	1	1
545	не для	1	1
546	рядом фактов	1	1
547	и способ	1	1
548	случае в	3	1
549	и против	2	1
550	не менее	4	1
551	не раз	2	1
552	совпадают и	1	1
553	она могла	1	1
554	мышления и	9	1
555	одной плоскости	1	1
556	на него	1	1
557	к изучению	3	1
558	бытия и	1	1
559	в структуре	1	1
560	не могло	1	1
561	нельзя не	2	1
562	как два	2	1
563	действительности но	1	1
564	предполагается в	1	1
565	вследствие того	1	1
566	учения о	4	1
567	речи уже	1	1
568	к ней	2	1
569	в другую	3	1
570	эта тенденция	1	1
571	и является	3	1
572	во всем	3	1
573	нами положения	1	1
574	его истории	1	1
575	и сами	1	1
576	как будто	1	1
577	другой вещи	1	1
578	одним из	2	1
579	у нас	2	1
580	и оно	1	1
581	представляется нам	3	1
582	форм и	2	1
583	в направлении	5	1
584	сравнительно с	1	1
585	и другой	3	1
586	ли не	2	1
587	как только	1	1
588	отличается от	3	1
589	для развития	1	1
590	подвести итоги	1	1
591	первом и	1	1
592	краеугольным камнем	1	1
593	той или	1	1
594	к речи	1	1
595	они и	1	1
596	слова с	4	1
597	к пониманию	3	1
598	для себя	24	1
599	слов но	1	1
600	учение об	1	1
601	легче чем	1	1
602	предположение что	1	1
603	свою очередь	2	1
604	но при	1	1
605	вывод что	2	1
606	данном случае	5	1
607	учении о	6	1
608	в собственном	3	1
609	это расчленение	1	1
610	уже с	1	1
611	современное состояние	1	1
612	идет не	1	1
613	зрения не	1	1
614	степени и	1	1
615	ее совершенно	3	1
616	совершается как	1	1
617	то как	2	1
618	этот период	2	1
619	поэтому мы	2	1
620	с собой	3	1
621	можно было	2	1
622	к простой	1	1
623	ясно что	1	1
624	речь как	3	1
625	именно этот	1	1
626	представлений и	1	1
627	в общих	1	1
628	была определена	1	1
629	к языку	1	1
630	быть самим	1	1
631	можно сказать	5	1
632	сторона речи	6	1
633	образом в	2	1
634	только потому	3	1
635	из основных	2	1
636	что самая	1	1
637	вот почему	1	1
638	она уже	1	1
639	о том	4	1
640	этого основного	1	1
641	в раннем	1	1
642	и поэтому	1	1
643	исследования и	3	1
644	что перед	1	1
645	до сих	3	1
646	с одной	5	1
647	аналогии с	1	1
648	что его	2	1
649	же самым	1	1
650	связанной с	1	1
651	и цели	1	1
652	и во	4	1
653	образом мы	1	1
654	всего на	1	1
655	рассматривать не	1	1
656	этих направлений	1	1
657	этому поводу	3	1
658	в форме	1	1
659	тем обстоятельством	1	1
660	движения в	3	1
661	слов и	2	1
662	и следовательно	5	1
663	имеет места	1	1
664	и мы	1	1
665	и самые	1	1
666	происходит в	1	1
667	существенно и	1	1
668	в современной	2	1
669	же речь	1	1
670	правом можно	1	1
671	такая же	1	1
672	мы увидим	1	1
673	в себе	9	1
674	к их	1	1
675	жить и	1	1
676	но ее	1	1
677	от них	1	1
678	построений и	1	1
679	к звуку	1	1
680	из наших	1	1
681	где они	2	1
682	так что	4	1
683	соответствие между	1	1
684	конечно не	1	1
685	не можем	4	1
686	в неразрывной	1	1
687	и предложения	1	1
688	речь в	4	1
689	связывается с	1	1
690	из моментов	1	1
691	больше по	1	1
692	неразрывной связи	1	1
693	слова его	1	1
694	речи может	2	1
695	себе в	5	1
696	никто не	2	1
697	ведь это	2	1
698	в прозе	1	1
699	моментов в	2	1
700	словом на	1	1
701	к ним	1	1
702	естественно что	3	1
703	идет в	3	1
704	гипотезы о	2	1
705	по тем	2	1
706	речи нет	1	1
707	более элементарных	1	1
708	этого понятия	2	1
709	сама по	1	1
710	перейти к	4	1
711	различить в	1	1
712	момент в	3	1
713	иначе чем	2	1
714	с другим	2	1
715	согласно учению	1	1
716	всех основных	1	1
717	за пределы	1	1
718	здесь в	1	1
719	по своим	2	1
720	понятий как	1	1
721	и создает	1	1
722	речи а	5	1
723	к которому	1	1
724	конструкций и	1	1
725	требования к	1	1
726	метрике и	1	1
727	в свою	2	1
728	как же	1	1
729	очень запутана	1	1
730	имеет место	4	1
731	вещь и	1	1
732	всякое слово	1	1
733	в научное	1	1
734	из тех	1	1
735	на этот	1	1
736	поскольку она	1	1
737	и непосредственно	1	1
738	слова для	1	1
739	на этих	2	1
740	освобождение его	2	1
741	направлении к	2	1
742	обстоятельством что	1	1
743	и решающим	1	1
744	ближе к	1	1
745	если не	1	1
746	в речи	5	1
747	все вообще	1	1
748	связь с	1	1
749	все основные	1	1
750	функции и	4	1
751	выражение как	1	1
752	так же	14	1
753	от предмета	1	1
754	и приобретает	2	1
755	оно только	1	1
756	отличия и	1	1
757	обратил внимание	1	1
758	о чем	4	1
759	одной стороны	5	1
760	смысле этого	3	1
761	не удалось	1	1
762	и там	1	1
763	в литературе	1	1
764	как связь	1	1
765	не что	1	1
766	эта проблема	1	1
767	в первой	3	1
768	образом на	1	1
769	случилось с	1	1
770	одного к	1	1
771	с необходимостью	2	1
772	этого слова	3	1
773	тенденция к	2	1
774	этом случае	14	1
775	между людьми	1	1
776	той мере	2	1
777	сих пор	3	1
778	о его	3	1
779	этого метода	2	1
780	но для	2	1
781	в смысле	6	1
782	должны быть	4	1
783	под влиянием	1	1
784	независимое от	1	1
785	отсюда мы	1	1
786	не случайным	1	1
787	не той	1	1
788	фразы и	1	1
789	мышления в	1	1
790	при таком	1	1
791	слова они	1	1
792	в пределе	3	1
793	их все	1	1
794	чтобы понять	1	1
795	о нем	1	1
796	как для	2	1
797	для нас	2	1
798	целый ряд	4	1
799	то о	4	1
800	для его	1	1
801	мы должны	6	1
802	мысль в	1	1
803	несмотря на	2	1
804	же в	1	1
805	судить о	1	1
806	сделать вывод	2	1
807	но оно	1	1
808	к самому	1	1
809	его к	2	1
810	одной из	4	1
811	только как	1	1
812	вопрос так	1	1
813	развитие и	1	1
814	жизни а	1	1
815	нет но	1	1
816	мере в	2	1
817	чем иным	2	1
818	только о	2	1
819	значение не	1	1
820	значения слова	9	1
821	в каком	1	1
822	но эти	1	1
823	как на	6	1
824	функциональное значение	3	1
825	в своих	2	1
826	и особенно	1	1
827	гораздо более	4	1
828	которая не	1	1
