N	2gram	Bakhtin_sl_2	Myshleni
210	что его	1	2
211	как таковая	1	2
212	со всеми	2	2
213	к известной	1	2
214	который мы	1	2
215	из важнейших	2	2
216	за пределы	2	2
217	к сожалению	1	2
218	является основным	1	2
219	что как	1	2
220	более и	1	2
221	хотя и	2	2
222	сознания в	1	2
223	и наконец	5	2
224	за собой	1	2
225	бы и	3	2
226	в нашем	2	2
227	нами в	1	2
228	и те	1	2
229	всех этих	4	2
230	на этом	3	2
231	одно и	1	2
232	но все	5	2
233	значительной степени	6	2
234	к другу	1	2
235	с другими	4	2
236	ближе к	1	2
237	в единое	2	2
238	в них	6	2
239	и представить	1	2
240	письменной речи	1	2
241	несмотря на	1	2
242	мы видели	2	2
243	должно быть	1	2
244	в один	1	2
245	на первый	1	2
246	в этих	7	2
247	и при	2	2
248	точку зрения	3	2
249	даже в	2	2
250	этими двумя	1	2
251	дело в	2	2
252	того как	2	2
253	говорить о	3	2
254	действительность и	1	2
255	никогда не	7	2
256	слова как	2	2
257	же время	4	2
258	ибо все	1	2
259	на него	2	2
260	говорят в	1	2
261	лежит в	1	2
262	и другим	2	2
263	думают и	1	2
264	в конце	1	2
265	понимание и	1	2
266	с собой	1	2
267	не с	3	2
268	поэтому в	1	2
269	в контекст	2	2
270	в значительной	6	2
271	наконец в	4	2
272	в ту	1	2
273	один из	5	2
274	в двух	1	2
275	нуждается в	2	2
276	словом и	8	2
277	может сказать	1	2
278	на всем	1	2
279	уже не	5	2
280	в виде	2	2
281	или даже	3	2
282	мышления для	1	2
283	одно из	1	2
284	для него	7	2
285	эти три	1	2
286	в известной	1	2
287	речью в	1	2
288	и даже	7	2
289	с той	1	2
290	связано с	3	2
291	работы и	2	2
292	которых мы	2	2
293	в слове	6	2
294	и слово	2	2
295	в частности	1	2
296	и потому	7	2
297	как это	3	2
298	его на	1	2
299	в данном	2	2
300	целом ряде	1	2
301	формы мышления	1	2
302	там где	6	2
303	к проблеме	3	2
304	значение как	2	2
305	влечет за	1	2
306	и таким	1	2
307	в смысле	4	2
308	постановке вопроса	1	2
309	речи с	1	2
310	речи так	1	2
311	также не	1	2
312	а в	4	2
313	к его	2	2
314	но этот	1	2
315	какой мере	1	2
316	жизни и	6	2
317	ту же	3	1
318	и т	35	1
319	лежат в	1	1
320	одним из	2	1
321	например в	5	1
322	словом как	1	1
323	легко становится	1	1
324	диалогом и	1	1
325	иметь место	1	1
326	во-первых в	1	1
327	мысли то	1	1
328	сюда явлений	1	1
329	мы уже	2	1
330	и значение	1	1
331	изложения и	1	1
332	время от	1	1
333	к началу	1	1
334	и со	1	1
335	в виду	1	1
336	к общему	1	1
337	в ней	3	1
338	и говорить	1	1
339	различных видов	1	1
340	в отличие	12	1
341	еще не	7	1
342	освобождения от	1	1
343	на них	2	1
344	быть в	1	1
345	в различных	2	1
346	которые здесь	1	1
347	и главное	1	1
348	друг к	1	1
349	то он	1	1
350	оно в	1	1
351	в сторону	1	1
352	слова на	3	1
353	что так	1	1
354	отличие от	13	1
355	не просто	1	1
356	между словом	3	1
357	он ни	1	1
358	сама по	3	1
359	две основные	1	1
360	и мышлением	1	1
361	в истории	11	1
362	если она	3	1
363	стороны и	3	1
364	как к	3	1
365	этого развития	1	1
366	кроме того	2	1
367	и слова	5	1
368	сказал бы	1	1
369	и прочно	1	1
370	развития все	1	1
371	лежащую в	1	1
372	или иную	1	1
373	себе как	2	1
374	та же	1	1
375	с какой	1	1
376	этих моментов	1	1
377	воспитания и	2	1
378	выражение в	1	1
379	от действительности	2	1
380	действительности а	1	1
381	однако как	1	1
382	с их	3	1
383	ее как	1	1
384	научных и	1	1
385	но на	1	1
386	вообще не	1	1
387	на его	2	1
388	довольно поздно	1	1
389	в нем	19	1
390	большей или	1	1
391	т д	2	1
392	речи к	1	1
393	и еще	1	1
394	сожалению не	1	1
395	моменты которые	1	1
396	в узком	4	1
397	именно этим	1	1
398	пути который	1	1
399	в плане	5	1
400	его от	3	1
401	всех своих	1	1
402	внутренней логикой	2	1
403	как они	1	1
404	связанные с	4	1
405	и дальше	3	1
406	на этой	1	1
407	и чистой	1	1
408	основным и	1	1
409	словом с	1	1
410	действительности в	1	1
411	моменты в	1	1
412	за ней	2	1
413	здесь это	2	1
414	даже по	1	1
415	но мы	2	1
416	он является	1	1
417	о которых	1	1
418	восприятие и	1	1
419	в самую	1	1
420	для правильной	1	1
421	очень легко	2	1
422	ее судьбы	1	1
423	как сказано	1	1
424	ведет к	1	1
425	мир в	1	1
426	автора и	2	1
427	нисколько не	1	1
428	в эту	1	1
429	при изучении	1	1
430	сказать так	1	1
431	наших дней	1	1
432	и без	1	1
433	к абстрактному	1	1
434	другим как	1	1
435	и новый	1	1
436	на каждом	2	1
437	от времени	1	1
438	от его	1	1
439	в основном	4	1
440	для изучения	1	1
441	но эта	2	1
442	исключительно на	1	1
443	которые в	2	1
444	вытекающих из	1	1
445	тем не	1	1
446	борьбу с	2	1
447	слова к	4	1
448	возможно только	1	1
449	тем именно	1	1
450	слова ни	1	1
451	о значении	1	1
452	как проблема	1	1
453	этого мало	1	1
454	и вся	1	1
455	кажется нам	2	1
456	она стремится	1	1
457	не менее	4	1
458	человека но	1	1
459	как о	2	1
460	на котором	2	1
461	в направлении	1	1
462	речи далее	1	1
463	степени их	1	1
464	к новым	1	1
465	материала в	2	1
466	эта внутренняя	1	1
467	чтобы стать	1	1
468	во всякой	1	1
469	для всего	1	1
470	др то	1	1
471	из него	2	1
472	следовательно и	1	1
473	действительности но	1	1
474	самому своему	1	1
475	всей жизни	1	1
476	в более	2	1
477	в сознании	1	1
478	в неразрывное	1	1
479	в тени	1	1
480	в образах	1	1
481	и оно	2	1
482	и оценке	2	1
483	его внутренней	1	1
484	одинаково и	1	1
485	по самому	1	1
486	во все	1	1
487	ставит в	1	1
488	в других	1	1
489	как только	1	1
490	его понимании	1	1
491	слова но	1	1
492	отличается от	2	1
493	числе и	1	1
494	анализа и	1	1
495	с работами	1	1
496	той или	5	1
497	оно не	8	1
498	что при	1	1
499	этот путь	1	1
500	относящихся сюда	1	1
501	к такому	1	1
502	с ее	2	1
503	как не	1	1
504	из главных	1	1
505	языка и	9	1
506	эти элементы	1	1
507	чтобы быть	1	1
508	только не	1	1
509	и задач	1	1
510	для собственного	1	1
511	и говорит	1	1
512	никак не	1	1
513	в точном	2	1
514	включает в	2	1
515	в дальнейшем	2	1
516	мы наблюдаем	2	1
517	как с	2	1
518	судьбы и	1	1
519	здесь нет	1	1
520	на которую	1	1
521	в научном	1	1
522	как таковую	1	1
523	но единство	1	1
524	еще в	1	1
525	в логические	1	1
526	во второй	1	1
527	этом на	1	1
528	только и	2	1
529	дальнейшего развития	1	1
530	мы всегда	1	1
531	и здесь	2	1
532	его заключается	1	1
533	а также	3	1
534	нас в	1	1
535	на протяжении	2	1
536	в драме	1	1
537	когда оно	1	1
538	что и	3	1
539	это не	5	1
540	в форме	2	1
541	лишь к	1	1
542	этот последний	1	1
543	и зависимостей	1	1
544	а следовательно	1	1
545	и писать	1	1
546	на развитие	1	1
547	также в	1	1
548	представления о	1	1
549	слов и	3	1
550	сразу в	1	1
551	который стал	1	1
552	может иметь	3	1
553	условия для	1	1
554	речи а	1	1
555	несколько иначе	1	1
556	его основное	1	1
557	как например	2	1
558	но их	1	1
559	самые основы	1	1
560	мы увидим	2	1
561	из многих	1	1
562	которой мы	1	1
563	также и	2	1
564	и действительно	1	1
565	каждом шагу	2	1
566	не имеющих	1	1
567	в обществе	1	1
568	в контексте	3	1
569	этой линии	1	1
570	в предшествующей	2	1
571	именно на	2	1
572	где они	2	1
573	из которого	1	1
574	видели что	1	1
575	определяющее значение	1	1
576	со своим	9	1
577	не можем	1	1
578	одной из	1	1
579	др но	1	1
580	всем его	2	1
581	своим собственным	1	1
582	все многообразие	1	1
583	отнести к	1	1
584	а это	1	1
585	слова не	4	1
586	приспособление к	1	1
587	он стремится	2	1
588	разрывом между	1	1
589	постановка вопроса	1	1
590	который без	1	1
591	стоит и	1	1
592	слова в	13	1
593	к ним	1	1
594	может служить	1	1
595	у него	3	1
596	должен был	1	1
597	и никогда	1	1
598	свое выражение	1	1
599	параллельно с	2	1
600	эти явления	1	1
601	как прямой	1	1
602	именно как	2	1
603	эти наблюдения	1	1
604	к совершенно	1	1
605	не были	1	1
606	или иной	5	1
607	себе представить	1	1
608	а именно	2	1
609	и между	2	1
610	и др	4	1
611	что не	1	1
612	которого может	1	1
613	не на	1	1
614	них и	2	1
615	не было	2	1
616	стать на	1	1
617	до конца	17	1
618	более того	2	1
619	зависит от	1	1
620	однако и	1	1
621	как ни	1	1
622	отнюдь не	1	1
623	находящая свое	1	1
624	или с	1	1
625	чем же	1	1
626	в одно	2	1
627	может создавать	1	1
628	правильной оценки	1	1
629	почву для	1	1
630	входить в	2	1
631	развитии и	1	1
632	мы говорим	1	1
633	только его	1	1
634	тот факт	2	1
635	к своему	9	1
636	для понимания	1	1
637	всех его	3	1
638	человеку как	1	1
639	в открытой	1	1
640	высказывания и	1	1
641	остается в	5	1
642	понимании и	1	1
643	она ни	1	1
644	и для	5	1
645	от слова	1	1
646	указать на	1	1
647	живет и	1	1
648	или в	2	1
649	лишь о	2	1
650	это как	1	1
651	в силах	1	1
652	человек и	14	1
653	это так	1	1
654	из своего	1	1
655	направлены на	1	1
656	те теоретические	1	1
657	линию развития	1	1
658	ни к	2	1
659	вообще и	1	1
660	или меньшей	1	1
661	все то	1	1
662	отношении к	4	1
663	только с	2	1
664	же идеи	1	1
665	слово в	11	1
666	только как	1	1
667	затем к	1	1
668	о себе	1	1
669	именно к	2	1
670	всего материала	1	1
671	ли они	1	1
672	и слов	1	1
673	слов в	2	1
674	как слово	2	1
675	и другие	2	1
676	каждое слово	1	1
677	в таком	4	1
678	все что	2	1
679	том числе	1	1
680	гораздо более	1	1
681	которая не	1	1
