N	2gram	Propp_Isto_4	KulturaY
200	к рассмотрению	2	2
201	здесь не	4	2
202	в различных	1	2
203	чем это	1	2
204	случай когда	2	2
205	не все	1	2
206	не просто	4	2
207	или иное	1	2
208	что они	6	2
209	относится к	3	2
210	и я	1	2
211	дает нам	4	2
212	как к	1	2
213	смысле этого	2	2
214	когда он	6	2
215	и как	5	2
216	имеет в	1	2
217	увидим что	2	2
218	но в	5	2
219	еще на	1	2
220	очень много	1	2
221	он в	4	2
222	и тот	2	2
223	как он	6	2
224	же это	2	2
225	и если	3	2
226	на этом	2	2
227	но все	5	2
228	несоответствие между	1	2
229	с целью	2	2
230	его в	9	2
231	такой же	1	2
232	как таковой	1	2
233	в этих	7	2
234	и при	3	2
235	в котором	1	2
236	не как	1	2
237	своего рода	1	2
238	однако в	2	2
239	что основная	1	2
240	нас к	7	2
241	что есть	2	2
242	в таких	2	2
243	дело не	2	2
244	в русском	1	2
245	более что	1	2
246	том отношении	1	2
247	к другой	1	2
248	а что	1	2
249	бы составить	1	2
250	совершенно ясно	2	2
251	так в	4	2
252	но мы	3	2
253	в пределах	1	2
254	в дальнейшем	6	2
255	на том	2	2
256	мог бы	1	2
257	к его	1	2
258	вопрос этот	2	2
259	что дело	1	2
260	все те	1	2
261	и здесь	5	2
262	внимание на	1	2
263	можно сказать	1	2
264	е к	2	2
265	доходит до	1	2
266	путь к	1	2
267	и об	1	2
268	она может	1	2
269	указывает что	2	2
270	может оказаться	1	2
271	о значении	1	2
272	в качестве	7	2
273	конечно не	2	2
274	то и	1	2
275	что если	1	2
276	не дает	2	2
277	он имеет	1	2
278	в одном	5	2
279	в некоторых	5	2
280	перейти к	1	2
281	в особенности	2	2
282	только что	3	2
283	на этот	2	2
284	именно так	1	2
285	в свете	3	2
286	о чем	3	2
287	понятие о	1	2
288	что мы	3	2
289	в частности	2	2
290	вместе с	6	2
291	так же	18	2
292	но сам	1	2
293	тому как	1	2
294	в тех	4	2
295	кого же	1	2
296	понял что	1	2
297	иначе говоря	1	2
298	все это	2	2
299	от нас	1	2
300	указать на	3	2
301	еще более	1	2
302	главным образом	2	2
303	в большей	1	2
304	е в	3	2
305	не знает	1	2
306	то здесь	2	2
307	является и	3	2
308	это так	1	2
309	это в	1	2
310	том числе	1	2
311	говорили о	1	1
312	представляют себе	1	1
313	говоря о	1	1
314	например в	3	1
315	же как	13	1
316	что ты	1	1
317	эти случаи	2	1
318	и то	6	1
319	вряд ли	1	1
320	между двумя	12	1
321	вопрос мы	1	1
322	не имеют	1	1
323	был и	1	1
324	к созданию	1	1
325	часть его	1	1
326	этого уже	1	1
327	на тех	1	1
328	возразить что	1	1
329	показывает ему	1	1
330	установить что	2	1
331	именно к	1	1
332	так чтобы	1	1
333	время как	1	1
334	но она	1	1
335	знаем теперь	1	1
336	один к	1	1
337	связана с	2	1
338	увидим ниже	1	1
339	не совсем	1	1
340	как не	1	1
341	так называемые	1	1
342	большей частью	3	1
343	было до	1	1
344	и на	2	1
345	а еще	1	1
346	между собой	1	1
347	он сам	1	1
348	следующее заключение	1	1
349	глаза на	1	1
350	иных случаях	1	1
351	мы будем	1	1
352	а только	1	1
353	тогда как	4	1
354	тут же	2	1
355	были не	1	1
356	его развития	1	1
357	которые не	1	1
358	в одной	3	1
359	с этим	2	1
360	можно возразить	1	1
361	оторванных от	1	1
362	аналогию со	1	1
363	перед нами	3	1
364	тех случаях	2	1
365	говорит что	2	1
366	упомянуть что	2	1
367	это более	1	1
368	часть этого	1	1
369	оттого что	1	1
370	одном случае	3	1
371	когда будет	1	1
372	на некоторых	2	1
373	сказать не	1	1
374	в главе	2	1
375	земля и	1	1
376	думать что	1	1
377	аналогия со	1	1
378	им в	1	1
379	нами в	1	1
380	образом при	1	1
381	интересно что	4	1
382	имеем в	2	1
383	и те	1	1
384	почти всегда	1	1
385	не могла	1	1
386	можно себе	1	1
387	например как	1	1
388	связанные с	3	1
389	он все	1	1
390	от которого	2	1
391	интересно и	1	1
392	всех этих	1	1
393	разве в	1	1
394	не к	2	1
395	образом и	1	1
396	дает и	1	1
397	которых можно	4	1
398	его от	2	1
399	так например	2	1
400	или иных	1	1
401	и наоборот	2	1
402	здесь мы	2	1
403	в другом	5	1
404	в старину	1	1
405	на каком	1	1
406	с неба	1	1
407	и мы	1	1
408	он есть	1	1
409	известно что	2	1
410	которая в	1	1
411	чаще всего	1	1
412	что сопоставление	1	1
413	известным образом	1	1
414	что имеется	1	1
415	он является	1	1
416	случае к	1	1
417	показывает что	10	1
418	сосредоточивается на	1	1
419	этого не	2	1
420	не всегда	6	1
421	и уже	1	1
422	для чего	1	1
423	или три	1	1
424	рода и	1	1
425	б не	1	1
426	можно считать	2	1
427	не мог	3	1
428	и становится	1	1
429	самых различных	1	1
430	во время	7	1
431	она сама	1	1
432	важнее что	1	1
433	поэтического творчества	1	1
434	таким же	6	1
435	уже к	1	1
436	и процесс	1	1
437	указать что	2	1
438	представление о	1	1
439	он дает	1	1
440	свой смысл	1	1
441	что я	2	1
442	от его	1	1
443	много и	1	1
444	мир и	1	1
445	составить предмет	1	1
446	мы получим	1	1
447	друг другу	1	1
448	связано с	1	1
449	действительно есть	1	1
450	ее так	1	1
451	не должно	1	1
452	того кто	1	1
453	даже в	4	1
454	случае мы	2	1
455	ему как	2	1
456	так он	1	1
457	здесь могут	1	1
458	меня не	3	1
459	в русской	3	1
460	ее с	1	1
461	к этим	2	1
462	в основе	1	1
463	виду не	1	1
464	не могло	2	1
465	речь и	1	1
466	так много	2	1
467	рассмотрим их	1	1
468	о природе	3	1
469	именно с	1	1
470	они являются	1	1
471	по своей	2	1
472	есть такой	1	1
473	во всем	3	1
474	это слово	1	1
475	и его	10	1
476	своей цели	1	1
477	целом и	1	1
478	как будто	1	1
479	их от	1	1
480	еще резче	2	1
481	и другой	1	1
482	же самое	2	1
483	должны быть	1	1
484	в наши	1	1
485	в одну	2	1
486	на это	2	1
487	поставить вопрос	2	1
488	лучше будет	1	1
489	отец в	1	1
490	можно и	1	1
491	которых и	1	1
492	на основе	1	1
493	и значении	1	1
494	здесь также	1	1
495	можно показать	2	1
496	но во-первых	1	1
497	можно установить	1	1
498	приводит к	1	1
499	может дать	1	1
500	слова а	1	1
501	никогда не	2	1
502	и каждый	1	1
503	с этого	1	1
504	труднее чем	1	1
505	часто в	1	1
506	это только	1	1
507	имеется в	2	1
508	как указано	2	1
509	но здесь	1	1
510	о нем	1	1
511	вот почему	1	1
512	на этой	1	1
513	точно таким	2	1
514	все тех	1	1
515	одного из	1	1
516	с того	3	1
517	пр на	1	1
518	д но	1	1
519	предметы которые	1	1
520	стороны она	1	1
521	важно не	1	1
522	к нему	6	1
523	за уничтожение	1	1
524	но он	4	1
525	за эту	1	1
526	указано в	1	1
527	говорит он	1	1
528	не надо	1	1
529	виде эта	1	1
530	в него	1	1
531	с нашей	1	1
532	что здесь	7	1
533	быть и	1	1
534	показывают что	2	1
535	но так	1	1
536	но с	1	1
537	оказалось что	1	1
538	гораздо важнее	1	1
539	только одной	1	1
540	мы видим	6	1
541	речи о	1	1
542	одной из	1	1
543	с ними	5	1
544	мы увидим	3	1
545	что даже	1	1
546	в себе	2	1
547	эти отдельные	1	1
548	и так	1	1
549	до нас	1	1
550	есть вопрос	1	1
551	от них	2	1
552	это же	2	1
553	нам важно	1	1
554	форма этого	1	1
555	и др	5	1
556	не можем	1	1
557	средство в	1	1
558	стоит на	2	1
559	вернуться к	1	1
560	в виде	2	1
561	в начале	1	1
562	раньше чем	5	1
563	здесь же	1	1
564	об отдельных	1	1
565	при помощи	10	1
566	мы знаем	8	1
567	и их	2	1
568	представить себе	1	1
569	отсюда понятно	1	1
570	главе о	2	1
571	не для	1	1
572	то время	1	1
573	показано как	1	1
574	только с	2	1
575	не говорит	2	1
576	отношении что	1	1
577	и делает	1	1
578	его распоряжении	1	1
579	возможно что	2	1
580	со стороны	1	1
581	всем известные	1	1
582	мы скажем	1	1
583	по своим	1	1
584	что тот	1	1
585	такое же	4	1
586	и несколько	1	1
587	обратиться к	1	1
588	д такое	1	1
589	превращается в	7	1
590	а на	4	1
591	материал в	1	1
592	зависит от	1	1
593	мы и	1	1
594	его по	1	1
595	а по	4	1
596	совершенно одинаково	2	1
597	на эту	1	1
598	могут служить	1	1
599	нашей точки	1	1
600	приступить к	2	1
601	входить в	3	1
602	формы оно	1	1
603	наше внимание	1	1
604	какая же	1	1
605	до этого	1	1
606	которых каждый	1	1
607	в иных	1	1
608	имеются в	1	1
609	не сразу	3	1
610	из которых	5	1
611	не знал	1	1
612	случайно и	2	1
613	мы опять	2	1
614	к жизни	1	1
615	наряду с	3	1
616	какого-нибудь одного	1	1
617	кто такой	1	1
618	исходя из	1	1
619	в современной	2	1
620	с этими	2	1
621	это явление	1	1
622	вообще есть	1	1
623	вопрос какую	1	1
624	которых он	1	1
625	случаях когда	3	1
626	и один	1	1
627	только теперь	2	1
628	не представляет	1	1
629	уже совсем	1	1
630	от него	2	1
631	у них	1	1
632	или нет	1	1
633	будто бы	1	1
634	вот этот	2	1
635	же в	3	1
636	и другие	3	1
637	между ними	3	1
638	со мной	2	1
639	в свой	2	1
640	же относится	1	1
641	одновременно и	1	1
642	есть и	2	1
643	самое что	1	1
644	на своем	1	1
645	утверждать что	1	1
646	к этому	5	1
647	и вместе	1	1
648	заметить что	1	1
649	к этой	3	1
650	чтобы эти	1	1
651	е для	2	1
652	о которых	1	1
653	который не	1	1
654	все что	4	1
