N	2gram	Medvedev_F_2	FransuaR
294	узком смысле	1	2
295	хотя и	3	2
296	совершенно иной	2	2
297	от него	2	2
298	его формы	1	2
299	же в	1	2
300	от всякого	2	2
301	из тех	1	2
302	речи и	3	2
303	постановки проблемы	2	2
304	в таком	2	2
305	говорили уже	1	1
306	они представляют	1	1
307	от этой	1	1
308	то на	1	1
309	еще можно	2	1
310	функции в	2	1
311	ими как	1	1
312	с исторической	1	1
313	его книге	1	1
314	своеобразная логика	1	1
315	это и	5	1
316	на деле	1	1
317	что слово	1	1
318	между двумя	2	1
319	характерное для	1	1
320	явления и	2	1
321	проникает в	1	1
322	оно было	1	1
323	собственном смысле	1	1
324	и больше	1	1
325	объясняется и	1	1
326	был и	2	1
327	входящих в	1	1
328	понимания литературы	1	1
329	то же	6	1
330	их и	1	1
331	а как	3	1
332	и глубину	1	1
333	и была	1	1
334	на материале	1	1
335	совсем особое	1	1
336	мы не	3	1
337	и раньше	1	1
338	этого нет	1	1
339	и новые	1	1
340	всего поражает	1	1
341	нам в	1	1
342	иногда прямо	1	1
343	на эти	1	1
344	языка из	1	1
345	совпадает с	2	1
346	говорить о	5	1
347	этого термина	2	1
348	и самой	1	1
349	своего исторического	1	1
350	и заставляет	1	1
351	предмет исследования	1	1
352	и видеть	1	1
353	первый план	2	1
354	но конечно	1	1
355	голого отрицания	1	1
356	тристрам шенди	3	1
357	и своеобразного	1	1
358	от них	1	1
359	уже как	1	1
360	этой проблеме	1	1
361	вступают в	1	1
362	изменения и	1	1
363	действительности а	2	1
364	или иное	1	1
365	не оказалось	2	1
366	чем же	3	1
367	и школ	1	1
368	с этим	5	1
369	искусстве и	1	1
370	значение его	1	1
371	как к	3	1
372	все остальные	2	1
373	просто как	1	1
374	сознания в	1	1
375	и как	3	1
376	как таковое	4	1
377	от этого	3	1
378	именно эта	1	1
379	в этот	1	1
380	них как	1	1
381	всего у	1	1
382	в произведении	1	1
383	в которой	2	1
384	и особая	1	1
385	он в	2	1
386	чуть ли	1	1
387	в нашем	1	1
388	в другие	1	1
389	эти отличия	1	1
390	по преимуществу	5	1
391	эти новые	1	1
392	всего необходимо	1	1
393	имеем в	1	1
394	как он	1	1
395	на то	1	1
396	не могла	1	1
397	развиваться в	1	1
398	сказать в	1	1
399	своем развитии	2	1
400	но именно	3	1
401	литературных произведений	2	1
402	для того	3	1
403	же это	2	1
404	и более	2	1
405	и сам	1	1
406	и связанные	1	1
407	не могли	2	1
408	продолжает жить	1	1
409	из него	2	1
410	на этом	2	1
411	в основу	2	1
412	именно этой	1	1
413	могла бы	1	1
414	как они	4	1
415	явлениям и	1	1
416	связанные с	1	1
417	и может	3	1
418	они должны	2	1
419	связанных с	1	1
420	чистым и	1	1
421	особенности в	2	1
422	общем можно	1	1
423	оно становится	1	1
424	самим собой	1	1
425	всех форм	1	1
426	где оно	1	1
427	литературного языка	3	1
428	лишь в	7	1
429	действительности в	1	1
430	было бы	6	1
431	полноте и	1	1
432	говоря о	1	1
433	более широком	1	1
434	ведь в	1	1
435	не чем	1	1
436	поэтому можно	1	1
437	он является	1	1
438	языка для	1	1
439	нет в	1	1
440	от полноты	1	1
441	сам он	2	1
442	как об	1	1
443	мы имеем	1	1
444	природу этого	1	1
445	понят и	1	1
446	новые формы	1	1
447	в последующей	1	1
448	нигде не	2	1
449	оно имеет	1	1
450	в развитии	2	1
451	многие другие	1	1
452	ряд новых	1	1
453	предисловии к	2	1
454	только отличия	2	1
455	был бы	1	1
456	на первый	2	1
457	литература и	1	1
458	место в	3	1
459	его нельзя	3	1
460	места в	1	1
461	были выработаны	2	1
462	и при	1	1
463	работы в	1	1
464	очень далеки	1	1
465	не подвергается	1	1
466	уже несколько	1	1
467	к истории	1	1
468	лежат в	1	1
469	не столько	4	1
470	представление о	2	1
471	и понятия	1	1
472	как это	2	1
473	есть его	1	1
474	которые в	1	1
475	но он	1	1
476	сами по	2	1
477	не совпадают	1	1
478	иным как	1	1
479	тому чтобы	2	1
480	жанр и	1	1
481	к правильной	1	1
482	возвращается к	1	1
483	так называемого	1	1
484	и вся	1	1
485	слово для	1	1
486	в своеобразной	1	1
487	носит характер	1	1
488	нельзя согласиться	1	1
489	период своего	2	1
490	не менее	1	1
491	его целом	1	1
492	но они	1	1
493	тем самым	2	1
494	она не	2	1
495	проник в	1	1
496	одну особенность	1	1
497	в то	5	1
498	широком смысле	2	1
499	мышления и	1	1
500	не могло	1	1
501	для всего	2	1
502	средневековой европы	1	1
503	на язык	2	1
504	близки к	1	1
505	же время	5	1
506	явление в	1	1
507	на те	1	1
508	другой стороны	4	1
509	остается в	1	1
510	вопрос в	1	1
511	от единства	1	1
512	здесь же	1	1
513	им и	1	1
514	что на	2	1
515	их от	1	1
516	у нас	1	1
517	определяются и	1	1
518	это по	1	1
519	для литературы	1	1
520	и такие	1	1
521	лежит в	1	1
522	следует однако	1	1
523	они и	1	1
524	оно не	4	1
525	этой своей	1	1
526	им в	1	1
527	самой проблемы	1	1
528	своего развития	3	1
529	значения и	2	1
530	и оценивает	1	1
531	того чтобы	3	1
532	метода но	1	1
533	и образ	1	1
534	здесь не	4	1
535	без всякого	1	1
536	тем в	1	1
537	в собственном	1	1
538	характер и	1	1
539	то или	1	1
540	и иные	2	1
541	чтобы показать	3	1
542	идет не	1	1
543	в пределах	12	1
544	так в	3	1
545	в рамки	2	1
546	и разрешена	1	1
547	с собой	1	1
548	можно было	1	1
549	те же	1	1
550	было в	2	1
551	нет места	1	1
552	все свои	1	1
553	иногда в	1	1
554	подойти к	2	1
555	именно этот	1	1
556	это только	1	1
557	мы в	2	1
558	строго говоря	1	1
559	с литературным	1	1
560	был не	1	1
561	отрицать что	1	1
562	специфические особенности	3	1
563	по теории	3	1
564	форме в	1	1
565	находится в	2	1
566	только и	3	1
567	единства и	2	1
568	сводится к	5	1
569	этого языка	1	1
570	жанрах и	1	1
571	по себе	7	1
572	вот почему	1	1
573	в раннем	1	1
574	и та	1	1
575	настоящее время	1	1
576	и являются	1	1
577	здесь слово	1	1
578	важна здесь	1	1
579	теми или	1	1
580	вне всякой	1	1
581	литературные произведения	1	1
582	по их	1	1
583	должно было	3	1
584	пр но	3	1
585	и были	1	1
586	стилем и	2	1
587	литературе о	1	1
588	же характер	1	1
589	в языке	6	1
590	бы в	5	1
591	лишь к	1	1
592	и только	5	1
593	именно в	5	1
594	на развитие	1	1
595	слов и	1	1
596	перестал бы	1	1
597	и следовательно	1	1
598	как ее	3	1
599	не зная	1	1
600	это приводит	3	1
601	один из	2	1
602	моменты в	1	1
603	сфер и	1	1
604	важное значение	1	1
605	одной из	1	1
606	с ними	2	1
607	языка на	1	1
608	в какой	3	1
609	и действительно	1	1
610	и элементы	1	1
611	нет о	1	1
612	эти определения	2	1
613	всяком случае	5	1
614	никак нельзя	1	1
615	и ее	6	1
616	из литературных	1	1
617	не было	6	1
618	которые так	1	1
619	в литературоведении	1	1
620	правильной постановки	2	1
621	характерной для	1	1
622	же и	2	1
623	для всех	1	1
624	и жанры	1	1
625	литературы с	2	1
626	с нею	2	1
627	литература но	1	1
628	уже в	2	1
629	живые связи	1	1
630	то и	3	1
631	можно определить	1	1
632	в единстве	2	1
633	еще одну	2	1
634	на этих	1	1
635	от других	1	1
636	не из	1	1
637	смысла в	3	1
638	языка но	2	1
639	самостоятельное значение	1	1
640	же объясняется	1	1
641	и понимание	1	1
642	сущность и	1	1
643	очень характерна	2	1
644	о поэзии	1	1
645	встретимся с	1	1
646	или иными	1	1
647	не находит	1	1
648	в конце	2	1
649	моментов в	1	1
650	что и	8	1
651	с этими	1	1
652	к ним	1	1
653	не о	4	1
654	тем что	8	1
655	речи нет	1	1
656	существовать в	1	1
657	которая свойственна	1	1
658	это положение	2	1
659	момент в	1	1
660	именно как	4	1
661	особый язык	1	1
662	без всякой	3	1
663	ней и	1	1
664	со стороны	2	1
665	и речи	5	1
666	и создает	1	1
667	точек зрения	1	1
668	и глубже	1	1
669	выводит за	1	1
670	до известной	3	1
671	к которому	1	1
672	практический характер	1	1
673	здесь эта	1	1
674	говорит о	1	1
675	явление как	1	1
676	настоящего времени	1	1
677	а на	1	1
678	в дон-кихоте	1	1
679	был в	1	1
680	стремится к	1	1
681	не на	1	1
682	а не	6	1
683	однако и	3	1
684	его как	2	1
685	находились в	1	1
686	о чем	1	1
687	и исторической	1	1
688	пр и	4	1
689	медленно и	1	1
690	под влиянием	1	1
691	все более	2	1
692	по мысли	1	1
693	но оно	1	1
694	и становятся	2	1
695	особого типа	1	1
696	все основные	1	1
697	но особенно	1	1
698	эта концепция	1	1
699	как позже	1	1
700	и приобретает	1	1
701	совершенно в	1	1
702	и теоретические	1	1
703	совершенно чуждые	1	1
704	именно для	1	1
705	конечно не	1	1
706	до настоящего	1	1
707	говорит в	5	1
708	для обозначения	1	1
709	не видели	3	1
710	типа как	1	1
711	первоначально в	1	1
712	остановимся прежде	1	1
713	однако отметить	1	1
714	там где	4	1
715	для понимания	6	1
716	сам не	1	1
717	оно отрицает	1	1
718	ли не	1	1
719	в контексте	1	1
720	слова и	7	1
721	не касается	1	1
722	как например	2	1
723	отличается от	1	1
724	ведь и	1	1
725	в последующем	1	1
726	свои выводы	1	1
727	литературе в	1	1
728	более и	1	1
729	известной степени	4	1
730	произведения на	3	1
731	тенденции так	1	1
732	в связи	10	1
733	тем и	2	1
734	в пределе	1	1
735	и целей	1	1
736	вот его	1	1
737	об особом	1	1
738	в результате	6	1
739	в настоящее	1	1
740	в индивидуальном	1	1
741	пр в	1	1
742	как эта	1	1
743	особого рода	1	1
744	в эту	1	1
745	быть наиболее	1	1
746	основными моментами	1	1
747	хотя бы	6	1
748	все они	1	1
749	укладывается в	1	1
750	этих элементов	2	1
751	всех тех	1	1
752	индивидуальным и	1	1
753	характерна для	1	1
754	а о	3	1
755	всюду где	1	1
756	отношением к	1	1
757	ведь именно	2	1
758	только внешней	1	1
759	имеет место	1	1
760	какой мере	2	1
761	чем иным	1	1
762	понимании как	1	1
763	было быть	1	1
764	типична для	1	1
765	то оно	1	1
766	сущности не	1	1
767	к этому	4	1
768	как на	1	1
769	во всяком	5	1
770	такой же	3	1
771	они не	4	1
772	с самим	1	1
