N	2gram	Bakhtin_Pr_1	formyVre
212	и потому	6	3
213	подхода к	1	3
214	сих пор	2	3
215	например у	1	3
216	совершенно иной	1	3
217	а в	7	3
218	не знает	3	3
219	сказать что	3	3
220	они не	4	3
221	к этому	1	3
222	в таком	1	3
223	во всяком	5	3
224	смысле слова	1	2
225	же как	1	2
226	и изображения	7	2
227	всего это	1	2
228	к другому	2	2
229	той же	5	2
230	их и	1	2
231	на материале	3	2
232	вопрос о	2	2
233	дан в	1	2
234	эта форма	2	2
235	на себя	2	2
236	же что	5	2
237	романа не	4	2
238	но конечно	1	2
239	как если	1	2
240	друг к	1	2
241	а только	1	2
242	не входит	3	2
243	можно прямо	1	2
244	нет и	1	2
245	в истории	2	2
246	же и	2	2
247	стороны и	1	2
248	с их	5	2
249	и нет	2	2
250	для третьего	1	2
251	и к	2	2
252	мир и	5	2
253	от этого	1	2
254	в целом	6	2
255	момент его	2	2
256	в нашем	1	2
257	выражение в	6	2
258	как бы	19	2
259	как он	1	2
260	всей его	2	2
261	вера в	1	2
262	и еще	1	2
263	не как	14	2
264	кризис и	1	2
265	уже не	13	2
266	и по	1	2
267	что все	1	2
268	об этом	1	2
269	к другу	1	2
270	было бы	5	2
271	на почве	3	2
272	из нее	1	2
273	нет в	1	2
274	рядом с	14	2
275	чем в	2	2
276	мир в	3	2
277	автора и	5	2
278	места в	1	2
279	для него	18	2
280	в своей	8	2
281	благодаря этой	1	2
282	лежат в	1	2
283	он должен	1	2
284	с точки	13	2
285	место в	1	2
286	в которых	2	2
287	что имеет	1	2
288	точку зрения	6	2
289	но он	2	2
290	друг другу	2	2
291	пределах отдельных	2	2
292	по себе	8	2
293	раз и	4	2
294	его целом	6	2
295	в оболочке	1	2
296	самого начала	2	2
297	дело в	1	2
298	весь роман	1	2
299	внешние и	1	2
300	нем в	2	2
301	никогда не	3	2
302	того и	1	2
303	была сделана	1	2
304	в самой	6	2
305	в каком	1	2
306	в трагедии	1	2
307	все то	4	2
308	во все	2	2
309	здесь совершенно	1	2
310	оно не	3	2
311	постановка героя	1	2
312	сочетается с	5	2
313	с самого	1	2
314	те же	2	2
315	здесь как	1	2
316	по природе	1	2
317	отсюда и	2	2
318	во многом	1	2
319	по сравнению	1	2
320	нет становления	1	2
321	с ним	5	2
322	последнее звено	1	2
323	во втором	1	2
324	внешнее и	1	2
325	там где	10	2
326	и последнее	1	2
327	нового типа	2	2
328	того что	1	2
329	довлеет себе	1	2
330	быть и	1	2
331	всякого рода	1	2
332	явления в	1	2
333	на своей	1	2
334	уже в	3	2
335	если мы	1	2
336	друг за	1	2
337	его и	2	2
338	его мире	2	2
339	совершенно безразлично	1	2
340	не для	1	2
341	от различных	1	2
342	отношение к	2	2
343	к ним	1	2
344	не о	2	2
345	тем что	4	2
346	лишь один	2	2
347	подходом к	1	2
348	и даже	2	2
349	даже не	1	2
350	с другой	3	2
351	далеко не	3	2
352	жизнь в	1	2
353	он становится	1	2
354	громадную роль	1	2
355	время оно	1	2
356	что мы	1	2
357	с помощью	1	2
358	вступает в	1	2
359	прямо сказать	1	2
360	за другом	1	2
361	его на	2	2
362	к своему	1	2
363	самосознания человека	1	2
364	в данном	2	2
365	сравнению с	1	2
366	в романах	7	2
367	слагается из	1	2
368	наконец и	1	2
369	на минуту	1	2
370	слова и	1	2
371	здесь в	1	2
372	вне его	2	2
373	человека о	1	2
374	в более	1	2
375	одна из	3	2
376	здесь конечно	2	2
377	человек и	2	2
378	лишь как	7	2
379	у них	1	2
380	мы должны	3	2
381	хотя бы	2	2
382	ее в	1	2
383	личности и	1	2
384	видения и	10	2
385	была бы	3	2
386	совершенно не	1	2
387	в свою	1	2
388	очень важная	1	2
389	этой проблемы	1	2
390	время не	3	2
391	в которой	2	2
392	характера но	1	2
393	он у	1	2
394	и эта	1	2
395	сливаются воедино	1	1
396	и наиболее	1	1
397	одним из	6	1
398	до него	1	1
399	так резко	1	1
400	функции в	1	1
401	и вызывает	2	1
402	все остальное	2	1
403	века но	1	1
404	он может	3	1
405	идет о	4	1
406	по этим	1	1
407	важное положение	1	1
408	и есть	2	1
409	далее и	1	1
410	его жизненного	1	1
411	тем же	1	1
412	другими чертами	2	1
413	из самых	1	1
414	п все	2	1
415	высшей степени	1	1
416	в зависимости	5	1
417	собою в	1	1
418	и за	1	1
419	из всех	1	1
420	со всех	1	1
421	романного жанра	1	1
422	для своего	2	1
423	мы имеем	1	1
424	нами был	1	1
425	и само	1	1
426	бы в	3	1
427	теперь мы	1	1
428	именно к	1	1
429	бы и	4	1
430	он действует	1	1
431	который был	1	1
432	как во	1	1
433	на себе	2	1
434	я не	3	1
435	и чужого	1	1
436	всего романа	1	1
437	зависимости от	5	1
438	и он	1	1
439	искать для	2	1
440	и философские	1	1
441	лишь там	2	1
442	и происходит	1	1
443	он сам	3	1
444	первый план	1	1
445	терпят крушение	1	1
446	роман и	1	1
447	самом деле	6	1
448	данном случае	2	1
449	то он	2	1
450	но как	3	1
451	явлений и	1	1
452	в противоречии	1	1
453	эта особенность	4	1
454	менее всего	6	1
455	вступают в	1	1
456	с собою	2	1
457	в свои	1	1
458	второй план	1	1
459	романе а	1	1
460	независимо от	1	1
461	час и	1	1
462	что касается	1	1
463	однако не	2	1
464	перед нами	5	1
465	не сливается	2	1
466	в событие	1	1
467	в единый	1	1
468	могли бы	2	1
469	нами в	2	1
470	может получить	1	1
471	и наконец	4	1
472	и сам	2	1
473	романа от	1	1
474	слова он	1	1
475	себе не	1	1
476	а перед	1	1
477	разделения на	1	1
478	и объединения	1	1
479	тяготеет к	2	1
480	сливается с	6	1
481	не приходится	1	1
482	та же	1	1
483	что это	1	1
484	ни один	3	1
485	типа построения	1	1
486	из этих	1	1
487	времени отсюда	2	1
488	тоже не	2	1
489	в этой	4	1
490	видим и	1	1
491	мира но	2	1
492	имеем в	1	1
493	помимо своей	1	1
494	в европейском	1	1
495	не следует	1	1
496	поэтому вовсе	1	1
497	потому они	1	1
498	он ни	2	1
499	литературных произведений	1	1
500	а вовсе	1	1
501	них нет	1	1
502	в плане	5	1
503	построены как	1	1
504	его можно	1	1
505	лишь с	1	1
506	многообразие в	1	1
507	здесь мы	2	1
508	могла бы	1	1
509	в первых	1	1
510	свой мир	1	1
511	построении романа	2	1
512	в совершенно	1	1
513	в мире	6	1
514	определяющая все	1	1
515	мире не	1	1
516	и неизбежно	1	1
517	особенности в	1	1
518	них не	1	1
519	зрения на	7	1
520	непосредственно переходит	1	1
521	это было	1	1
522	как разные	1	1
523	и соответствующие	1	1
524	это противоречие	1	1
525	и лишен	1	1
526	лишь на	3	1
527	изображенного в	1	1
528	этого нового	1	1
529	по всему	1	1
530	на свои	1	1
531	она и	1	1
532	в высшей	1	1
533	нечто на	1	1
534	такая она	1	1
535	но значение	1	1
536	уже у	1	1
537	должно быть	4	1
538	каждом явлении	1	1
539	в один	2	1
540	не больше	1	1
541	себе все	1	1
542	этом случае	1	1
543	приобретают совершенно	1	1
544	таким же	3	1
545	не становится	5	1
546	всяком случае	3	1
547	с идеей	4	1
548	что дело	1	1
549	разные этапы	1	1
550	всяком романе	1	1
551	не столько	1	1
552	в первый	1	1
553	романа который	2	1
554	самого героя	8	1
555	они уже	3	1
556	своего рода	1	1
557	не путем	1	1
558	должны были	1	1
559	значение для	1	1
560	и другого	1	1
561	мы проследим	1	1
562	является только	1	1
563	как их	3	1
564	единство и	1	1
565	совершенно новое	2	1
566	образом и	1	1
567	остается вне	1	1
568	в философии	1	1
569	теми же	1	1
570	смертной казни	1	1
571	героев не	1	1
572	автор поэтому	1	1
573	времени а	1	1
574	и единого	1	1
575	таком мире	1	1
576	человека но	2	1
577	так называемого	1	1
578	же мы	1	1
579	о последней	1	1
580	героем и	1	1
581	быть лишь	1	1
582	из которых	2	1
583	не становятся	2	1
584	до известной	1	1
585	и функции	1	1
586	она не	7	1
587	и художественной	1	1
588	аналогичные явления	1	1
589	ними не	1	1
590	правда в	2	1
591	и сама	1	1
592	как его	1	1
593	и имеет	1	1
594	раскрыть и	1	1
595	особый характер	1	1
596	та или	1	1
597	находится в	2	1
598	следовательно и	2	1
599	самой жизни	1	1
600	те какие	1	1
601	ибо не	2	1
602	того в	1	1
603	становится почти	1	1
604	на те	1	1
605	жизни как	1	1
606	это слово	1	1
607	нам важно	1	1
608	здесь же	1	1
609	эти три	1	1
610	даже самая	1	1
611	входят в	2	1
612	с другом	1	1
613	и со	2	1
614	где она	1	1
615	с которой	2	1
616	у нас	1	1
617	в момент	1	1
618	и вступает	1	1
619	ни был	2	1
620	и определений	1	1
621	поэтому не	2	1
622	нашу точку	2	1
623	про себя	1	1
624	я сам	1	1
625	отличается от	3	1
626	должны быть	1	1
627	всего в	1	1
628	другом месте	1	1
629	одну и	1	1
630	что оно	2	1
631	его с	1	1
632	видение и	1	1
633	бы он	2	1
634	для его	3	1
635	они и	1	1
636	свое значение	1	1
637	в каждом	8	1
638	особый тип	1	1
639	него как	1	1
640	и был	1	1
641	мы привели	1	1
642	и самое	3	1
643	основе этого	1	1
644	свою очередь	1	1
645	и сами	1	1
646	точками зрения	2	1
647	были бы	4	1
648	чтобы быть	1	1
649	и человек	2	1
650	и этим	3	1
651	в себя	3	1
652	не возникает	2	1
653	приводит к	3	1
654	как с	1	1
655	и совершенно	1	1
656	человека он	1	1
657	в другом	1	1
658	совершенно различных	1	1
659	третьего в	1	1
660	ориентировано на	1	1
661	которая была	1	1
662	оно как	1	1
663	весь человек	1	1
664	вошел в	1	1
665	но потому	2	1
666	чертами его	1	1
667	оно ориентировано	1	1
668	быть или	1	1
669	образом в	1	1
670	в построении	4	1
671	и здесь	3	1
672	неповторимое своеобразие	1	1
673	тех кто	1	1
674	то они	2	1
675	о том	1	1
676	не перед	1	1
677	типа в	1	1
678	и миром	1	1
679	которым она	1	1
680	мира а	1	1
681	по указанным	1	1
682	этих идей	1	1
683	развертывается в	1	1
684	все в	3	1
685	наполнение этих	1	1
686	является здесь	1	1
687	всего на	1	1
688	своего образа	1	1
689	твердый образ	1	1
690	или иная	1	1
691	образом все	2	1
692	на ее	1	1
693	подхода и	1	1
694	от них	2	1
695	какие мы	2	1
696	и только	1	1
697	тотчас же	1	1
698	а следовательно	1	1
699	наконец в	2	1
700	каков бы	1	1
701	вся жизнь	1	1
702	проблемы особой	1	1
703	ведь эти	1	1
704	тот же	2	1
705	самому герою	1	1
706	художественное единство	1	1
707	что он	8	1
708	мы увидим	1	1
709	что даже	1	1
710	его жизнь	2	1
711	сочетаются в	3	1
712	ходит по	1	1
713	целого и	1	1
714	должен быть	1	1
715	это очень	1	1
716	особенности его	3	1
717	на мир	6	1
718	по этому	1	1
719	точка зрения	12	1
720	нас здесь	1	1
721	в окружающем	1	1
722	что из	2	1
723	себя в	1	1
724	особенно у	1	1
725	раскрытие и	1	1
726	так что	2	1
727	ведь в	1	1
728	было так	1	1
729	проникнуть в	1	1
730	с нею	1	1
731	в большинстве	2	1
732	ни одного	2	1
733	его самосознание	3	1
734	за пределами	1	1
735	первое и	1	1
736	в твердый	1	1
737	они могли	1	1
738	является не	2	1
739	от других	1	1
740	при изображении	1	1
741	почти полностью	1	1
742	или даже	2	1
743	из них	1	1
744	действие романа	2	1
745	к содержанию	1	1
746	быть образ	1	1
747	него нет	2	1
748	ведь это	2	1
749	могло бы	1	1
750	сами по	3	1
751	произведения и	2	1
752	привела к	1	1
753	при всей	1	1
754	содержание романа	1	1
755	противоречии с	1	1
756	бытия и	1	1
757	но уже	1	1
758	она имеет	1	1
759	и оценки	1	1
760	скепсис и	1	1
761	ее на	1	1
762	героя его	2	1
763	эти противоречия	1	1
764	и герои	1	1
765	этого пути	1	1
766	преимуществу в	1	1
767	глубине и	1	1
768	или чисто	1	1
769	бы эти	1	1
770	их объективного	1	1
771	сама по	1	1
772	идей сохраняется	1	1
773	резко отличается	1	1
774	и люди	1	1
775	к более	2	1
776	месте и	2	1
777	особой постановки	1	1
778	быть тем	1	1
779	притом не	1	1
780	то и	2	1
781	а на	1	1
782	самое слово	2	1
783	и самый	1	1
784	не на	4	1
785	хоть сколько-нибудь	1	1
786	изображения в	3	1
787	и внутренне	3	1
788	но благодаря	1	1
789	нашел наиболее	1	1
790	мы остановимся	2	1
791	романы достоевского	1	1
792	но есть	1	1
793	если не	1	1
794	построении образов	1	1
795	между собою	1	1
796	не способна	2	1
797	люди и	1	1
798	своей социальной	1	1
799	и приобретает	1	1
800	возможно лишь	1	1
801	внутреннего человека	1	1
802	нового не	1	1
803	не знал	1	1
804	раскрыться и	1	1
805	и вот	1	1
806	героя поэтому	1	1
807	типа как	1	1
808	в тех	1	1
809	работы о	1	1
810	бы его	1	1
811	смысле он	1	1
812	друг с	2	1
813	в человеческом	1	1
814	нем как	1	1
815	существенных моментах	1	1
816	дело здесь	2	1
817	мы сказали	1	1
818	не создает	1	1
819	зрения которого	1	1
820	этого слова	1	1
821	других сферах	1	1
822	то перед	2	1
823	и оно	1	1
824	которые были	2	1
825	роман но	1	1
826	вопрос в	1	1
827	известной степени	1	1
828	как такая	1	1
829	слова но	2	1
830	и быт	1	1
831	романа непосредственно	1	1
832	не существует	1	1
833	и от	2	1
834	самим героем	1	1
835	она может	1	1
836	это он	1	1
837	прочной и	1	1
838	которой можно	1	1
839	и перед	2	1
840	в другое	1	1
841	себя самого	2	1
842	на первый	1	1
843	но эти	2	1
844	у которого	1	1
845	образ героя	3	1
846	замкнутость и	1	1
847	на одно	1	1
848	все они	1	1
849	и роста	1	1
850	самому и	1	1
851	его к	2	1
852	к смертной	1	1
853	становления и	1	1
854	этой же	1	1
855	слово в	2	1
856	героев ни	1	1
857	этот вопрос	2	1
858	с ней	1	1
859	от всех	1	1
860	речей и	1	1
861	значение они	1	1
862	на ней	1	1
863	героя в	4	1
864	где он	1	1
865	собой это	1	1
866	к этой	1	1
867	два человека	1	1
868	в искусстве	1	1
869	в своих	3	1
870	героя как	2	1
871	ним не	1	1
