N	2gram	Tiupa_Lite_3	Istorich
312	точки зрения	7	1
313	она сама	1	1
314	как ты	2	1
315	этой связи	1	1
316	песен и	1	1
317	но сила	1	1
318	целом и	2	1
319	в котором	1	1
320	то для	1	1
321	самого человека	1	1
322	на свою	3	1
323	момент в	1	1
324	только гадать	1	1
325	друг другу	1	1
326	отцом и	1	1
327	что было	1	1
328	и эти	1	1
329	сам он	1	1
330	и герой	1	1
331	тому что	1	1
332	мир он	1	1
333	а от	1	1
334	вплоть до	2	1
335	в то	9	1
336	тогда когда	1	1
337	не берет	1	1
338	на два	1	1
339	тому кто	1	1
340	чтобы стать	1	1
341	ты мой	1	1
342	впрочем в	1	1
343	что жизнь	1	1
344	можно сказать	2	1
345	на уме	1	1
346	и является	1	1
347	сел на	1	1
348	и делает	1	1
349	мы и	2	1
350	в основе	5	1
351	ему не	1	1
352	одним из	4	1
353	мира а	2	1
354	вот в	2	1
355	у меня	1	1
356	уже были	1	1
357	когда мы	1	1
358	ему все	1	1
359	его за	1	1
360	в своего	2	1
361	к тому	6	1
362	быть уже	1	1
363	для его	3	1
364	и мне	1	1
365	ничего общего	1	1
366	с образом	2	1
367	правда не	1	1
368	именно эту	1	1
369	которых и	1	1
370	с ее	3	1
371	это наблюдение	1	1
372	чтобы быть	1	1
373	другом это	1	1
374	посредника между	1	1
375	на нее	1	1
376	на заре	1	1
377	в борьбе	1	1
378	здесь нет	1	1
379	особый интерес	1	1
380	во второй	2	1
381	жизнь и	1	1
382	его функцией	1	1
383	не за	1	1
384	для этого	1	1
385	по мере	1	1
386	в виду	1	1
387	дарует ему	1	1
388	о нем	2	1
389	человек такой	1	1
390	внимание на	2	1
391	одного из	2	1
392	не стало	1	1
393	нет у	1	1
394	нас в	1	1
395	русской и	1	1
396	ним и	1	1
397	его герой	1	1
398	бы в	1	1
399	в середине	1	1
400	сказать и	2	1
401	и об	2	1
402	но так	1	1
403	один из	2	1
404	но с	2	1
405	человека в	2	1
406	одной из	1	1
407	который по	1	1
408	к их	1	1
409	может оказаться	1	1
410	вопроса не	1	1
411	собой но	2	1
412	по мнению	1	1
413	и жизни	3	1
414	с двумя	1	1
415	свою родину	1	1
416	своего рода	10	1
417	только на	1	1
418	шла речь	1	1
419	в начале	4	1
420	когда оно	1	1
421	социальной жизни	1	1
422	очевидно что	1	1
423	становится весьма	1	1
424	был бы	1	1
425	одно из	4	1
426	к чему-то	1	1
427	руки и	1	1
428	друг друга	1	1
429	в ряде	1	1
430	как раз	2	1
431	да это	1	1
432	есть выражение	1	1
433	к той	1	1
434	и вместе	2	1
435	и льва	1	1
436	со стороны	7	1
437	не надо	2	1
438	как у	4	1
439	на ее	1	1
440	или иначе	2	1
441	говорится но	1	1
442	не один	1	1
443	этом как	1	1
444	туда где	1	1
445	именно в	5	1
446	по своим	1	1
447	при всей	1	1
448	человека который	1	1
449	а с	1	1
450	по большей	2	1
451	что не	2	1
452	обратиться к	1	1
453	его из	1	1
454	прежде всего	3	1
455	связано с	1	1
456	только по	1	1
457	не было	1	1
458	с торжеством	1	1
459	в образах	1	1
460	бы назвать	1	1
461	ничем не	1	1
462	власти и	1	1
463	наиболее древней	1	1
464	становится ясным	1	1
465	он и	2	1
466	этой же	1	1
467	и она	1	1
468	в центре	1	1
469	одного а	1	1
470	в иных	3	1
471	мертвых и	1	1
472	вспомним что	1	1
473	над ним	1	1
474	к жизни	2	1
475	что за	1	1
476	не видели	1	1
477	тому как	3	1
478	содержат в	1	1
479	быть только	2	1
480	матери и	1	1
481	никем не	2	1
482	как будто	4	1
483	на пути	1	1
484	скажем в	2	1
485	неба и	1	1
486	это явление	1	1
487	же являются	1	1
488	по дороге	2	1
489	говорится в	1	1
490	которая в	1	1
491	и перед	2	1
492	в другое	1	1
493	жизни и	3	1
494	не лучше	1	1
495	с действительностью	1	1
496	у них	1	1
497	еще более	1	1
498	не будучи	1	1
499	ни к	3	1
500	будто бы	1	1
501	ты это	1	1
502	ведущие в	1	1
503	и три	1	1
504	к ее	1	1
505	это все	1	1
506	две стороны	1	1
507	не знает	2	1
508	расцвет в	1	1
509	мир но	1	1
510	к его	1	1
511	а я	3	1
512	в своих	2	1
513	героя как	2	1
514	часто встречается	1	1
515	тем самым	7	1
516	который не	1	1
517	как на	3	1
518	том числе	3	1
519	небо и	1	1
520	они не	1	1
