N	2gram	Losev_Dial_4	Istorich
624	самый факт	1	1
625	не удается	1	1
626	просто как	2	1
627	поэтому если	1	1
628	что давало	1	1
629	из которых	3	1
630	к другому	1	1
631	он будет	1	1
632	далеко еще	1	1
633	есть результат	2	1
634	совершенно достаточно	1	1
635	что же	2	1
636	вокруг себя	1	1
637	где это	2	1
638	выйти за	5	1
639	действительно не	1	1
640	крови и	1	1
641	здесь идет	1	1
642	этом случае	1	1
643	так хорошо	3	1
644	вы говорите	1	1
645	дает возможность	1	1
646	д и	3	1
647	за одну	1	1
648	и часто	2	1
649	не подходит	1	1
650	не объясняет	2	1
651	это дает	1	1
652	е мы	1	1
653	мира и	1	1
654	человек и	1	1
655	ее и	1	1
656	от всего	3	1
657	хотя бы	4	1
658	знание и	1	1
659	только что	2	1
660	них и	1	1
661	все они	1	1
662	требует чтобы	1	1
663	может и	2	1
664	две формы	1	1
665	неотделим от	1	1
666	не знает	1	1
667	он находит	1	1
668	миф содержит	1	1
669	религии и	1	1
670	из этого	1	1
671	в свое	2	1
672	в заключение	1	1
673	всем этом	1	1
674	а я	1	1
675	все что	2	1
676	в частности	2	1
677	можно будет	1	1
678	можно назвать	3	1
679	как на	1	1
680	такой же	1	1
