N	2gram	Potebnia_M_3	Psycholo
383	нельзя же	2	1
384	говоря о	4	1
385	а под	1	1
386	как говорят	1	1
387	таком случае	2	1
388	человека и	5	1
389	художественного произведения	5	1
390	взятых из	1	1
391	переходит к	1	1
392	того же	1	1
393	не остается	1	1
394	и должны	1	1
395	на деле	5	1
396	тем же	4	1
397	так относится	1	1
398	в первом	3	1
399	сторону от	1	1
400	действительности и	3	1
401	другим как	1	1
402	сказать с	1	1
403	есть не	7	1
404	со всех	1	1
405	из всего	1	1
406	которого не	1	1
407	которую мы	1	1
408	тому какое	2	1
409	имеет свою	1	1
410	он как	2	1
411	исследования в	1	1
412	одной только	1	1
413	что говорят	1	1
414	и другая	1	1
415	и со	1	1
416	и заставляет	1	1
417	себе что	2	1
418	следовательно в	1	1
419	его душевной	1	1
420	видеть не	1	1
421	еще не	5	1
422	это возможно	1	1
423	именно эти	2	1
424	остались бы	1	1
425	такого что	1	1
426	природы и	2	1
427	предположим что	1	1
428	так для	1	1
429	самым мы	1	1
430	но как	2	1
431	легко может	1	1
432	заметим что	1	1
433	если в	1	1
434	в обыкновенном	1	1
435	по отношению	5	1
436	прибавим к	1	1
437	который мы	1	1
438	очевидно что	5	1
439	словами и	1	1
440	а через	1	1
441	в зеркале	1	1
442	мы назвали	2	1
443	это сравнение	2	1
444	ведь мы	1	1
445	несмотря на	2	1
446	за пределы	2	1
447	и чем	1	1
448	эстетическое значение	1	1
449	в настоящем	1	1
450	относится к	4	1
451	которые не	1	1
452	все силы	1	1
453	же мало	1	1
454	и я	1	1
455	или действие	1	1
456	в истории	1	1
457	и сделал	1	1
458	первый взгляд	1	1
459	же с	6	1
460	независимо от	5	1
461	общего с	1	1
462	дает нам	3	1
463	стороны и	1	1
464	о жизни	1	1
465	этой стороны	2	1
466	такой который	1	1
467	мы тем	1	1
468	имеет в	1	1
469	роль играет	1	1
470	со своей	2	1
471	мы чувствуем	1	1
472	в простом	3	1
473	из жизни	1	1
474	формы в	1	1
475	так или	2	1
476	но без	2	1
477	такое значение	1	1
478	звуков а	1	1
479	смысла но	1	1
480	только один	2	1
481	двух других	1	1
482	слово это	2	1
483	не могла	2	1
484	так сказать	2	1
485	что одна	1	1
486	на его	2	1
487	главным образом	1	1
488	форму то	2	1
489	имело бы	1	1
490	себе говорит	1	1
491	что должно	2	1
492	именно то	2	1
493	он должен	1	1
494	есть та	1	1
495	в корне	1	1
496	тот способ	1	1
497	из него	2	1
498	подобно тому	2	1
499	производит на	1	1
500	будем говорить	1	1
501	такого же	1	1
502	одной точки	1	1
503	повторяет в	1	1
504	не станем	1	1
505	его произведения	1	1
506	тем в	1	1
507	вывести из	1	1
508	в совершенно	1	1
509	смотреть как	3	1
510	что мне	1	1
511	них не	1	1
512	или со	1	1
513	те или	1	1
514	книг и	1	1
515	искусства в	1	1
516	от одного	1	1
517	деле в	1	1
518	не мешают	1	1
519	лицо в	1	1
520	соображения и	1	1
521	причины не	1	1
522	идет от	1	1
523	за ним	3	1
524	в минуту	1	1
525	она и	1	1
526	b а	1	1
527	и было	1	1
528	форма и	1	1
529	это нечто	1	1
530	понятия и	2	1
531	на первый	1	1
532	в эту	1	1
533	в этих	1	1
534	нее все	1	1
535	мы как	1	1
536	вещи в	1	1
537	для него	9	1
538	в связь	1	1
539	но что	2	1
540	та что	1	1
541	что такая	1	1
542	мысль и	1	1
543	что такое	2	1
544	которая имеет	1	1
545	и без	7	1
546	во времена	2	1
547	не столько	2	1
548	совершает в	1	1
549	что до	1	1
550	мысли и	2	1
551	от его	1	1
552	есть действительность	1	1
553	образом и	3	1
554	которые в	1	1
555	начнем с	1	1
556	может значить	1	1
557	без всяких	1	1
558	и более	1	1
559	с такими	1	1
560	бы быть	2	1
561	образ не	1	1
562	верно потому	1	1
563	своим героям	1	1
564	что есть	2	1
565	после такого	1	1
566	самостоятельное существование	1	1
567	нечто вроде	2	1
568	что с	2	1
569	этот образ	4	1
570	тогда когда	9	1
571	уже из	1	1
572	того как	4	1
573	как его	1	1
574	которого он	1	1
575	дает только	1	1
576	тогда и	3	1
577	с то	1	1
578	в нас	2	1
579	но только	2	1
580	значение этого	1	1
581	нам и	1	1
582	этому что	1	1
583	все свои	1	1
584	отдельных частей	1	1
585	на язык	1	1
586	находятся в	1	1
587	в противоречие	1	1
588	с одним	1	1
589	к ней	5	1
590	своей природе	1	1
591	развивается в	1	1
592	такая же	2	1
593	исследования мы	1	1
594	впадаем в	1	1
595	и мысли	1	1
596	не находим	1	1
597	не нужен	1	1
598	в сознании	15	1
599	здесь же	1	1
600	из того	2	1
601	до того	4	1
602	лежащие в	1	1
603	что на	1	1
604	что нельзя	1	1
605	мысли которые	1	1
606	может показаться	1	1
607	целое но	1	1
608	есть к	3	1
609	у меня	2	1
610	уже о	1	1
611	начиная с	1	1
612	способ каким	1	1
613	содержание в	3	1
614	не заключено	1	1
615	всего что	1	1
616	в которое	1	1
617	на это	4	1
618	принять за	1	1
619	дает то	1	1
620	должен быть	1	1
621	можем назвать	1	1
622	и которая	1	1
623	пример мы	1	1
624	свою очередь	3	1
625	служит только	1	1
626	мы думаем	1	1
627	мысль о	5	1
628	только то	1	1
629	она только	1	1
630	содержания можно	1	1
631	не постоянно	1	1
632	каждого из	2	1
633	нужно было	1	1
634	и каждый	1	1
635	об этой	1	1
636	душевным движениям	1	1
637	но никак	2	1
638	предметом своей	1	1
639	остается только	2	1
640	это только	1	1
641	составные части	1	1
642	совершенно невозможно	1	1
643	он сам	1	1
644	и вообще	3	1
645	форму этого	1	1
646	мы старались	1	1
647	и восприятия	1	1
648	обозначает только	1	1
649	с при	1	1
650	быть в	1	1
651	или действия	1	1
652	с мечом	1	1
653	как форма	1	1
654	два понятия	1	1
655	другими словами	1	1
656	все содержание	1	1
657	как ее	2	1
658	и который	1	1
659	в природе	2	1
660	все в	2	1
661	в которую	1	1
662	к нему	3	1
663	которые мы	1	1
664	что эту	1	1
665	образ но	1	1
666	творчества в	1	1
667	его с	2	1
668	на одном	1	1
669	составляющих его	1	1
670	в другой	1	1
671	и содержания	1	1
672	непосредственно в	1	1
673	столько сколько	1	1
674	от нее	2	1
675	слова для	3	1
676	ему может	1	1
677	следовало бы	1	1
678	который бы	1	1
679	и связи	1	1
680	всех сторон	1	1
681	с здесь	2	1
682	которое было	2	1
683	что только	6	1
684	если скажем	1	1
685	совсем не	1	1
686	романа и	1	1
687	одной из	2	1
688	и представляет	1	1
689	в свой	2	1
690	что даже	4	1
691	уже одно	1	1
692	в стороне	1	1
693	которое мы	2	1
694	с прежним	1	1
695	между тем	9	1
696	в обществе	1	1
697	ее от	1	1
698	бы ни	3	1
699	чтобы найти	1	1
700	мы придаем	1	1
701	же и	3	1
702	есть в	3	1
703	события и	1	1
704	обо всем	1	1
705	если это	1	1
706	видеть что	2	1
707	только на	3	1
708	ни было	1	1
709	с все	1	1
710	равнодушие к	1	1
711	слова в	7	1
712	за другим	1	1
713	пути по	1	1
714	мы прибавим	1	1
715	а то	1	1
716	от значения	1	1
717	в душе	10	1
718	эти два	1	1
719	еще все	2	1
720	но нет	1	1
721	от другого	3	1
722	иначе как	1	1
723	это верно	1	1
724	произведения и	1	1
725	составленное из	1	1
726	ее не	1	1
727	прибавлять что	2	1
728	и вместе	3	1
729	сложное художественное	1	1
730	тяжестью и	1	1
731	принять и	2	1
732	это будет	1	1
733	со всем	1	1
734	и даже	2	1
735	нам не	1	1
736	не следует	5	1
737	или иначе	1	1
738	не один	2	1
739	на известную	1	1
740	по своим	1	1
741	мысли об	2	1
742	и между	4	1
743	мы еще	1	1
744	себя и	4	1
745	превращается в	1	1
746	с однако	1	1
747	даже на	1	1
748	в ту	1	1
749	с которым	1	1
750	его собственной	1	1
751	нетрудно найти	1	1
752	ни о	3	1
753	только от	3	1
754	в живой	2	1
755	всего остального	1	1
756	мы поймем	1	1
757	не об	1	1
758	душевной жизни	6	1
759	на которые	1	1
760	на слово	2	1
761	как материал	1	1
762	нигде не	1	1
763	внешние причины	1	1
764	я говорю	1	1
765	него в	1	1
766	действие которое	1	1
767	перейти от	2	1
768	за тем	3	1
769	так в	2	1
770	насколько он	1	1
771	так мы	1	1
772	чем то	1	1
773	одно с	1	1
774	забывать что	1	1
775	действия на	1	1
776	и искусства	1	1
777	самого себя	3	1
778	отношению к	5	1
779	чувства и	3	1
780	там где	3	1
781	и которое	1	1
782	это значит	1	1
783	есть тот	1	1
784	к следующему	1	1
785	много такого	1	1
786	художественное произведение	6	1
787	нечто совершенно	1	1
788	идеи с	1	1
789	только для	1	1
790	но это	6	1
791	и действия	2	1
792	и таким	1	1
793	отличается от	1	1
794	в чем	3	1
795	в один	4	1
796	в смысле	4	1
797	для мысли	4	1
798	и произвольный	1	1
799	другую в	1	1
800	мы выше	1	1
801	формы и	1	1
802	душа не	1	1
803	это можно	3	1
804	или в	3	1
805	мы только	1	1
806	та и	1	1
807	тени не	1	1
808	которая в	1	1
809	человек и	1	1
810	рассказе может	1	1
811	от него	2	1
812	из себя	2	1
813	по одной	1	1
814	бы в	2	1
815	на языке	1	1
816	скажем что	2	1
817	по самой	1	1
818	все остальные	3	1
819	или не	1	1
820	же в	2	1
821	есть уже	11	1
822	противоречие если	1	1
823	безразличны для	1	1
824	ее вовсе	1	1
825	к ее	1	1
826	при всяком	1	1
827	жизни в	1	1
828	нужно для	1	1
829	существование и	1	1
830	в свою	3	1
831	составляющим его	1	1
832	равно как	1	1
833	в глаза	1	1
834	самой своей	1	1
835	был у	1	1
836	по одному	1	1
837	допустить что	1	1
838	это так	1	1
839	указывают на	1	1
840	а может	1	1
841	эту последнюю	1	1
842	ничего общего	2	1
843	гораздо более	1	1
