N	2gram	Vinokur_St_2	FransuaR
397	на все	1	1
398	на этой	1	1
399	первая глава	2	1
400	это было	2	1
401	заключается в	1	1
402	с другими	1	1
403	действительности в	1	1
404	на почве	2	1
405	этом смысле	1	1
406	любви в	1	1
407	само собою	2	1
408	о которых	2	1
409	площадной и	1	1
410	которой не	1	1
411	место у	1	1
412	в тоне	1	1
413	в приложении	1	1
414	материал но	1	1
415	она была	1	1
416	в один	2	1
417	отрицательное значение	1	1
418	что значит	1	1
419	и сейчас	3	1
420	изображении событий	1	1
421	приложении к	1	1
422	место в	1	1
423	его современников	1	1
424	с политической	2	1
425	существенно нового	1	1
426	то его	1	1
427	в отличие	2	1
428	не стоят	1	1
429	нельзя было	1	1
430	народа это	1	1
431	не раз	2	1
432	такую же	1	1
433	есть еще	2	1
434	был тесно	1	1
435	том же	2	1
436	с величайшим	1	1
437	и вся	2	1
438	тому что	7	1
439	время был	1	1
440	власть в	1	1
441	но они	2	1
442	иной раз	1	1
443	всего это	1	1
444	самого начала	3	1
445	не имеет	2	1
446	не по	2	1
447	было не	1	1
448	взглянуть на	2	1
449	можно судить	1	1
450	совершенно правильно	1	1
451	и автор	1	1
452	он с	1	1
453	смысл его	1	1
454	и всегда	2	1
455	на меня	2	1
456	и грубых	1	1
457	на французском	1	1
458	речи не	1	1
459	особенностей в	1	1
460	таким путем	1	1
461	народном языке	1	1
462	не похож	1	1
463	это слово	3	1
464	свидетельствуют о	2	1
465	звучит в	1	1
466	как будто	1	1
467	этом отношении	9	1
468	в стиле	1	1
469	и далее	1	1
470	именно такой	1	1
471	и стиля	1	1
472	уже о	1	1
473	не могут	1	1
474	героев и	1	1
475	совершенно новым	1	1
476	его за	1	1
477	к другу	1	1
478	с полной	1	1
479	для такого	1	1
480	к тому	10	1
481	что оно	1	1
482	из рук	1	1
483	в наши	1	1
484	они и	1	1
485	в полной	2	1
486	и он	3	1
487	где он	2	1
488	наши дни	1	1
489	и это	2	1
490	находясь в	1	1
491	а затем	2	1
492	в виду	7	1
493	и сами	1	1
494	здесь не	1	1
495	лица не	1	1
496	реальной действительности	1	1
497	с самого	3	1
498	ряду с	1	1
499	так в	1	1
500	и характер	1	1
501	на чистом	1	1
502	на том	1	1
503	очень долго	1	1
504	особенно в	2	1
505	которая была	2	1
506	мотивы в	1	1
507	которые он	1	1
508	однако ж	1	1
509	еще в	2	1
510	к первому	2	1
511	с реальными	1	1
512	по сравнению	1	1
513	даны в	2	1
514	в отдельных	1	1
515	но к	1	1
516	на вопрос	3	1
517	в театральном	2	1
518	и что	6	1
519	была найдена	1	1
520	его тело	1	1
521	после того	4	1
522	для нас	1	1
523	по их	2	1
524	последних двух	1	1
525	должно было	3	1
526	на всех	1	1
527	но внутри	1	1
528	от них	1	1
529	борьба с	2	1
530	у другого	1	1
531	это нужно	1	1
532	тему о	1	1
533	еще страннее	1	1
534	века и	2	1
535	какой-то мере	1	1
536	которой в	2	1
537	в лице	1	1
538	оказался в	1	1
539	в которую	2	1
540	и всего	1	1
541	наконец и	1	1
542	у своего	1	1
543	известном смысле	1	1
544	сомнению что	1	1
545	романа и	1	1
546	тот же	1	1
547	недаром и	1	1
548	языка на	1	1
549	те которые	1	1
550	должен был	4	1
551	до нас	1	1
552	или же	1	1
553	бы ни	2	1
554	и тем	1	1
555	отношении в	1	1
556	что эта	3	1
557	является прямым	1	1
558	эти обвинения	1	1
559	с нею	3	1
560	да еще	1	1
561	возможным в	1	1
562	языка как	1	1
563	действующего лица	2	1
564	в начале	3	1
565	кажется что	3	1
566	о причинах	1	1
567	одно из	1	1
568	в языке	5	1
569	действующими лицами	1	1
570	и близкого	1	1
571	был так	1	1
572	мы можем	1	1
573	как его	1	1
574	только с	2	1
575	отличие от	2	1
576	три недели	1	1
577	тем что	3	1
578	на ряде	1	1
579	на счет	1	1
580	и вместе	1	1
581	нет в	1	1
582	предисловие к	1	1
583	о каком	1	1
584	осенью года	1	1
585	чтобы показать	1	1
586	того что	5	1
587	с общим	1	1
588	мы привыкли	1	1
589	отвечая на	1	1
590	именно в	4	1
591	в предисловии	3	1
592	такое же	2	1
593	а с	3	1
594	в середине	1	1
595	замысле и	1	1
596	нужно сказать	1	1
597	и литературной	1	1
598	милостивый государь	1	1
599	на этот	2	1
600	не верит	1	1
601	жизнь в	1	1
602	и xi	2	1
603	занимает в	1	1
604	точности соответствует	1	1
605	должна была	2	1
606	и вообще	2	1
607	было в	1	1
608	при его	1	1
609	эти слова	2	1
610	свете этой	1	1
611	независимо от	1	1
612	форме в	1	1
613	находим и	1	1
614	xix века	3	1
615	предисловии к	2	1
616	если оно	1	1
617	что за	2	1
618	сравнению с	1	1
619	исторических и	1	1
620	потому ли	2	1
621	в точности	1	1
622	в тех	2	1
623	к образу	1	1
624	в ряду	1	1
625	на свете	1	1
626	в очень	1	1
627	имел в	1	1
628	в контексте	1	1
629	еще раз	1	1
630	не будем	1	1
631	лиц на	1	1
632	нужно отметить	1	1
633	с большой	1	1
634	основные принципы	1	1
635	в книге	1	1
636	в более	1	1
637	было еще	1	1
638	и от	1	1
639	этому и	1	1
640	этой системы	1	1
641	к одной	1	1
642	от него	1	1
643	такие слова	1	1
644	исторической действительности	1	1
645	еще более	4	1
646	у которого	1	1
647	язык не	1	1
648	в могилу	1	1
649	ее в	2	1
650	же в	1	1
651	пор они	1	1
652	но если	1	1
653	нашло свое	2	1
654	по поводу	8	1
655	в период	2	1
656	мог не	1	1
657	действительностью в	1	1
658	их с	1	1
659	но этот	1	1
660	одновременно и	1	1
661	каждое слово	1	1
662	отношению к	1	1
663	которой был	1	1
664	из этого	1	1
665	он сжег	1	1
666	в свое	1	1
667	полной силе	1	1
668	жизни и	1	1
669	была для	1	1
670	яркое выражение	1	1
671	как на	9	1
672	гораздо более	1	1
