N	2gram	Bakhtin_Fr_8	Mirosoze
431	они до	1	1
432	был бы	3	1
433	никто не	1	1
434	в пространстве	1	1
435	в прошлом	1	1
436	в землю	1	1
437	из нее	2	1
438	который имел	1	1
439	этом отношении	1	1
440	протяжении всего	1	1
441	но вся	1	1
442	но потому	1	1
443	не были	3	1
444	возможно что	2	1
445	себе представить	1	1
446	с другой	2	1
447	он произносил	1	1
448	и прежде	1	1
449	характерно для	1	1
450	такое же	1	1
451	а с	1	1
452	он считал	1	1
453	органическая часть	1	1
454	больше и	1	1
455	перед тем	1	1
456	как черт	1	1
457	также в	1	1
458	власти и	2	1
459	на эту	3	1
460	от всех	2	1
461	представляется нам	1	1
462	во франции	1	1
463	культуры не	1	1
464	люди в	2	1
465	связь с	3	1
466	материал и	1	1
467	самом строении	1	1
468	другая сторона	1	1
469	на самом	2	1
470	все свое	1	1
471	независимо от	1	1
472	xix века	1	1
473	по своему	8	1
474	в изображении	4	1
475	сравнению с	1	1
476	в той	6	1
477	он становится	2	1
478	это за	1	1
479	и борьба	1	1
480	им с	1	1
481	века и	1	1
482	в тот	1	1
483	такие явления	2	1
484	на человеческую	1	1
485	этого слова	1	1
486	с этой	2	1
487	и народа	1	1
488	все это	8	1
489	которые были	2	1
490	она должна	1	1
491	которых он	2	1
492	было еще	1	1
493	культуры и	2	1
494	которые должны	1	1
495	но тот	1	1
496	когда он	2	1
497	целый ряд	2	1
498	той или	2	1
499	традиций в	1	1
500	все они	6	1
501	этим он	1	1
502	всеми его	1	1
503	между ними	2	1
504	правды которая	1	1
505	это сознание	1	1
506	и русского	1	1
507	культуры в	2	1
508	из этого	1	1
509	в свое	1	1
510	были и	1	1
511	видим в	1	1
512	по поводу	1	1
513	соприкосновение с	1	1
514	к этому	2	1
515	как на	1	1
516	самый характер	1	1
517	образ этот	1	1
518	еще слишком	1	1
