N	2gram	Losev_Prob_2	Vvedenie
170	собственном смысле	1	3
171	говорить о	10	3
172	не вполне	4	3
173	то это	3	3
174	в виду	8	3
175	и на	5	3
176	он сам	3	3
177	совсем не	7	3
178	сама по	4	3
179	стороны и	4	3
180	хотя и	3	3
181	с понятием	2	3
182	и к	3	3
183	бы и	7	3
184	что это	1	3
185	все эти	7	3
186	в этой	9	3
187	в известном	1	3
188	что она	4	3
189	при этом	3	3
190	если бы	4	3
191	отношений между	1	3
192	вообще не	4	3
193	свое время	1	3
194	на этом	1	3
195	на нее	1	3
196	на этой	2	3
197	заключается в	4	3
198	в свое	1	3
199	и уже	1	3
200	чем в	1	3
201	в этих	4	3
202	этой области	3	3
203	тогда когда	3	3
204	связи с	5	3
205	как будто	6	3
206	в области	6	3
207	в каком	4	3
208	языка в	3	3
209	но все	2	3
210	себе что	2	3
211	в ней	2	3
212	в в	2	3
213	в собственном	1	3
214	на том	3	3
215	что может	2	3
216	и вообще	16	3
217	вот почему	1	3
218	язык и	2	3
219	можно сказать	6	3
220	а также	2	3
221	времени в	1	3
222	что с	2	3
223	или как	2	3
224	к нему	2	3
225	известном смысле	1	3
226	одной из	1	3
227	наук в	1	3
228	что даже	1	3
229	при помощи	8	3
230	в известной	1	3
231	в одном	1	3
232	в конце	7	3
233	что и	2	3
234	отношение к	1	3
235	но что	1	3
236	именно как	4	3
237	до конца	1	3
238	говорит о	1	3
239	только по	2	3
240	эти науки	1	3
241	так же	5	3
242	и понимать	1	3
243	такого рода	15	3
244	что же	9	3
245	да и	10	3
246	с историей	2	3
247	действительность в	1	3
248	в своем	4	3
249	но с	1	3
250	к тому	3	3
251	в результате	4	3
252	наука о	1	3
253	к этому	1	3
254	в частности	5	3
255	гораздо более	4	3
256	могут не	1	2
257	это однако	1	2
258	как говорят	1	2
259	языка с	1	2
260	же как	1	2
261	и до	1	2
262	от которых	1	2
263	должна быть	1	2
264	что мы	14	2
265	нечто что	1	2
266	мы уже	3	2
267	есть не	6	2
268	самое же	2	2
269	мы не	7	2
270	что если	4	2
271	изложения и	1	2
272	имеет свою	1	2
273	которого мы	1	2
274	в основу	1	2
275	и со	1	2
276	и был	1	2
277	литературы и	1	2
278	понятия в	1	2
279	целое и	1	2
280	время в	1	2
281	значение и	8	2
282	себе и	2	2
283	сам же	1	2
284	что нет	1	2
285	под ней	1	2
286	учение о	2	2
287	ни одна	1	2
288	и те	1	2
289	не следует	1	2
290	о которой	1	2
291	в силу	1	2
292	но вместе	1	2
293	какой бы	1	2
294	одной и	2	2
295	подобно тому	2	2
296	и наоборот	1	2
297	такого же	1	2
298	в другом	1	2
299	и с	10	2
300	входит в	2	2
301	которая как	1	2
302	для них	3	2
303	но уже	5	2
304	о которых	3	2
305	и представить	2	2
306	несмотря на	3	2
307	ни с	2	2
308	другое дело	1	2
309	должно быть	2	2
310	и тогда	1	2
311	не мог	1	2
312	и при	2	2
313	будет в	2	2
314	мысли и	2	2
315	чтобы можно	1	2
316	и той	4	2
317	так называемое	1	2
318	не могли	1	2
319	тому что	3	2
320	в отношении	4	2
321	одна из	3	2
322	существует между	1	2
323	о них	2	2
324	никогда не	1	2
325	казалось бы	7	2
326	ничего не	10	2
327	находятся в	1	2
328	иной раз	3	2
329	этого термина	8	2
330	от того	1	2
331	у нас	18	2
332	когда мы	6	2
333	есть только	8	2
334	лежит в	1	2
335	как только	3	2
336	по возможности	1	2
337	той или	5	2
338	что остается	1	2
339	в работах	1	2
340	если же	3	2
341	то она	1	2
342	значительной мере	3	2
343	говоря уже	4	2
344	в дальнейшем	1	2
345	идет речь	2	2
346	значение в	4	2
347	нечто целое	1	2
348	и сам	2	2
349	так и	7	2
350	такое язык	1	2
351	не нужно	3	2
352	известной мере	1	2
353	для этого	3	2
354	же самое	6	2
355	к языку	1	2
356	смысле и	1	2
357	и здесь	4	2
358	в значительной	3	2
359	во всех	2	2
360	тем или	1	2
361	однако с	1	2
362	этому поводу	2	2
363	в языке	15	2
364	язык в	1	2
365	вообще и	2	2
366	тем более	10	2
367	все время	1	2
368	если это	2	2
369	по содержанию	2	2
370	быть и	2	2
371	оказалось что	2	2
372	здесь не	2	2
373	и так	1	2
374	по этому	3	2
375	до наших	2	2
376	своей целью	1	2
377	каждый из	2	2
378	языка а	2	2
379	только на	9	2
380	чтобы он	1	2
381	от других	1	2
382	мы можем	6	2
383	само собой	1	2
384	или иной	5	2
385	и чем	1	2
386	по его	1	2
387	и др	2	2
388	не говоря	4	2
389	те кто	1	2
390	не было	3	2
391	в подлинном	1	2
392	иначе но	1	2
393	языка не	1	2
394	а так	1	2
395	ближе к	1	2
396	в связи	5	2
397	все более	1	2
398	смысл что	1	2
399	д в	1	2
400	мы говорим	4	2
401	из которых	2	2
402	направление в	1	2
403	с этим	5	2
404	этих случаях	1	2
405	а если	1	2
406	тому как	3	2
407	это есть	1	2
408	еще раз	1	2
409	сложнее чем	1	2
410	но это	6	2
411	в более	1	2
412	не существует	6	2
413	это может	1	2
414	у них	1	2
415	бы в	3	2
416	конце концов	7	2
417	мы должны	3	2
418	но зато	2	2
419	будто бы	5	2
420	нами не	4	2
421	время не	2	2
422	точно так	3	2
423	это в	2	2
424	гораздо ближе	1	2
425	относится и	1	1
426	вообще все	2	1
427	котором уже	1	1
428	оно входит	1	1
429	сам по	1	1
430	науки которые	1	1
431	на самом	4	1
432	только потому	1	1
433	это и	3	1
434	как такового	2	1
435	сразу и	1	1
436	отношения между	1	1
437	можно говорить	3	1
438	речь идет	2	1
439	что эти	1	1
440	ведь и	2	1
441	в зависимости	2	1
442	отношения к	1	1
443	то для	1	1
444	что всякий	5	1
445	то такая	1	1
446	самые разнообразные	1	1
447	что изучение	1	1
448	а уж	1	1
449	слишком мало	1	1
450	и ничего	2	1
451	на такие	1	1
452	таком случае	10	1
453	нам в	2	1
454	и совсем	2	1
455	к одной	1	1
456	исследования в	2	1
457	есть нечто	7	1
458	в учении	1	1
459	требует от	1	1
460	на практике	1	1
461	находится у	1	1
462	именно только	1	1
463	для нашей	3	1
464	слово не	1	1
465	бы например	1	1
466	к общему	1	1
467	и говорить	1	1
468	большей частью	3	1
469	нем все	1	1
470	которую можно	1	1
471	он был	1	1
472	дело заключается	1	1
473	на них	1	1
474	в а	1	1
475	что его	1	1
476	которое он	1	1
477	только после	1	1
478	то очевидно	1	1
479	то мы	1	1
480	различия между	1	1
481	самих себя	1	1
482	говорим только	1	1
483	в область	4	1
484	но как	6	1
485	дело обстоит	1	1
486	только тогда	3	1
487	понимать что	1	1
488	а и	1	1
489	как в	1	1
490	и будет	1	1
491	нет и	3	1
492	или иное	2	1
493	и речи	3	1
494	д для	1	1
495	что они	3	1
496	форме и	1	1
497	в поисках	2	1
498	который хотя	1	1
499	общего с	2	1
500	каждая из	1	1
501	у автора	1	1
502	дает нам	1	1
503	от нашего	1	1
504	уже о	4	1
505	кроме того	5	1
506	просто как	3	1
507	разного рода	4	1
508	не система	1	1
509	в указании	1	1
510	это тоже	3	1
511	до тех	4	1
512	более или	4	1
513	говорится в	1	1
514	или иную	1	1
515	то в	1	1
516	для которого	1	1
517	из самых	2	1
518	не приходится	1	1
519	указании на	1	1
520	не совпадает	2	1
521	одно время	1	1
522	то обстоятельство	1	1
523	именно такого	1	1
524	поэтому при	1	1
525	раз в	1	1
526	остановиться на	1	1
527	языкознания и	2	1
528	и тот	3	1
529	е с	1	1
530	для которых	1	1
531	и материальную	1	1
532	только один	3	1
533	имеем в	2	1
534	во многих	2	1
535	что отношения	1	1
536	на то	6	1
537	если он	1	1
538	не могла	1	1
539	с чем	1	1
540	время и	2	1
541	в какой-то	2	1
542	в реальной	1	1
543	перестает быть	3	1
544	же здесь	1	1
545	не значит	2	1
546	же это	5	1
547	котором мы	1	1
548	фактической стороны	2	1
549	области только	1	1
550	существует и	4	1
551	его от	2	1
552	в содержание	1	1
553	всех отношениях	1	1
554	подход к	1	1
555	то ни	3	1
556	мы его	1	1
557	как они	2	1
558	что все	6	1
559	они должны	1	1
560	пока мы	1	1
561	в каком-нибудь	2	1
562	в число	1	1
563	слова или	1	1
564	и никакого	2	1
565	в глубине	1	1
566	лишь в	3	1
567	того или	7	1
568	э в	1	1
569	он есть	1	1
570	мы вообще	1	1
571	ведь в	1	1
572	его материи	1	1
573	бы только	1	1
574	она и	2	1
575	могут даже	1	1
576	нашего исследования	3	1
577	он действительно	1	1
578	случае на	1	1
579	в слове	3	1
580	эту тему	2	1
581	говорится о	2	1
582	значит не	1	1
583	существует то	2	1
584	от языка	1	1
585	мере не	1	1
586	и того	3	1
587	перед собой	1	1
588	или менее	4	1
589	веков в	1	1
590	во время	1	1
591	бы на	1	1
592	что между	1	1
593	что такая	3	1
594	никак не	11	1
595	в следующем	1	1
596	в такой	2	1
597	и без	5	1
598	но которые	1	1
599	если можно	1	1
600	из которой	1	1
601	к предмету	3	1
602	прийти к	2	1
603	представление о	5	1
604	говорил о	1	1
605	вещи и	2	1
606	даже просто	1	1
607	и какое	1	1
608	о языке	3	1
609	от его	2	1
610	должны были	3	1
611	мы теперь	1	1
612	и цельное	1	1
613	может вызвать	1	1
614	заставляет нас	2	1
615	но во	1	1
616	с разных	1	1
617	зависимости от	2	1
618	что было	1	1
619	возникающих в	1	1
620	речи в	1	1
621	всякий акт	2	1
622	знания но	1	1
623	возможно только	2	1
624	языков и	1	1
625	вещей и	1	1
626	не должно	1	1
627	на разные	1	1
628	же мы	2	1
629	и очень	1	1
630	нет никакого	1	1
631	если и	1	1
632	а наоборот	1	1
633	терминов но	1	1
634	не раз	1	1
635	других отношений	1	1
636	о теории	1	1
637	в таких	3	1
638	мышления и	2	1
639	самого начала	2	1
640	точности и	1	1
641	свою роль	1	1
642	то менее	2	1
643	случае не	4	1
644	в языкознании	7	1
645	та или	2	1
646	друга если	1	1
647	следовательно и	1	1
648	а для	1	1
649	теоретической мысли	1	1
650	и всегда	1	1
651	на язык	1	1
652	общим именем	1	1
653	что ни	1	1
654	какая-нибудь связь	1	1
655	правда в	2	1
656	под этим	5	1
657	это то	5	1
658	и способы	1	1
659	слова как	3	1
660	обратим внимание	1	1
661	разных оттенков	1	1
662	этих двух	1	1
663	или иная	2	1
664	на те	1	1
665	и является	3	1
666	бы нас	1	1
667	специфическое содержание	1	1
668	может выражаться	1	1
669	о чем-то	1	1
670	претендовать на	1	1
671	понимает под	1	1
672	в некотором	1	1
673	что на	4	1
674	ли это	2	1
675	не потому	1	1
676	требует также	1	1
677	в действительности	2	1
678	представлять себе	1	1
679	такие же	1	1
680	но какой	1	1
681	то более	2	1
682	обстоятельство что	1	1
683	превращается в	1	1
684	если его	1	1
685	никакого своего	1	1
686	относиться к	2	1
687	содержанию и	1	1
688	определить что	1	1
689	уже непосредственно	1	1
690	и другой	1	1
691	отличается от	2	1
692	и отдельных	1	1
693	должны быть	1	1
694	содержанием и	1	1
695	что предметы	2	1
696	анализа и	3	1
697	что существует	2	1
698	общения в	1	1
699	оно не	3	1
700	что при	4	1
701	утверждать что	2	1
702	тех областях	1	1
703	смысле в	1	1
704	для себя	9	1
705	вещей в	1	1
706	когда под	1	1
707	и входит	1	1
708	и о	4	1
709	значения и	11	1
710	представляли себе	1	1
711	как не	1	1
712	как один	1	1
713	и многие	2	1
714	без всякого	4	1
715	только при	2	1
716	совершенно ясно	1	1
717	каждая такая	1	1
718	то или	3	1
719	на какой-нибудь	1	1
720	только то	3	1
721	с самого	3	1
722	говорится что	1	1
723	вопрос что	1	1
724	что именно	1	1
725	то как	1	1
726	что у	1	1
727	видно из	1	1
728	которыми мы	1	1
729	и которые	2	1
730	и глубины	1	1
731	самого понятия	1	1
732	осуществляется в	1	1
733	о связи	1	1
734	еще в	2	1
735	можно только	2	1
736	том как	1	1
737	по тому	2	1
738	и многое	1	1
739	между собой	5	1
740	что-нибудь общее	1	1
741	образом в	1	1
742	и нужно	1	1
743	с полным	1	1
744	такое вообще	1	1
745	термины эти	1	1
746	и та	1	1
747	другими словами	6	1
748	настоящее время	16	1
749	одного из	1	1
750	бы то	2	1
751	наоборот само	1	1
752	только за	1	1
753	может не	1	1
754	языке как	1	1
755	с каким-нибудь	1	1
756	это было	2	1
757	каждом из	1	1
758	том или	3	1
759	смысле не	1	1
760	это заставляет	1	1
761	во всей	1	1
762	и можно	3	1
763	в свете	3	1
764	ясного и	1	1
765	общем смысле	2	1
766	как ее	1	1
767	в литературе	1	1
768	значит что	4	1
769	тех пор	4	1
770	что здесь	1	1
771	понятно почему	1	1
772	есть что-нибудь	1	1
773	и дело	1	1
774	определения в	1	1
775	этих теорий	2	1
776	то эти	1	1
777	такого содержательного	1	1
778	или другим	1	1
779	раз вполне	1	1
780	сам собой	2	1
781	не мешает	1	1
782	менее совершенно	1	1
783	не то	2	1
784	без этого	1	1
785	уж мы	1	1
786	возникает необходимость	1	1
787	есть в	4	1
788	раз уж	1	1
789	операций над	1	1
790	вопроса о	1	1
791	в значении	1	1
792	не знать	1	1
793	языка как	2	1
794	а это	3	1
795	или даже	3	1
796	чем сложнее	1	1
797	это требует	1	1
798	понятий в	2	1
799	и соответствующего	1	1
800	ту или	1	1
801	она действительно	1	1
802	его из	1	1
803	который как	1	1
804	совсем другое	1	1
805	вообще в	1	1
806	есть та	1	1
807	и специфического	2	1
808	ведь это	2	1
809	не означает	1	1
810	слова в	1	1
811	содержания и	5	1
812	содержание и	1	1
813	к ним	1	1
814	и язык	1	1
815	чтобы не	2	1
816	такой точки	1	1
817	до бесконечности	1	1
818	или ином	2	1
819	значение только	2	1
820	указание на	3	1
821	самом же	1	1
822	тот смысл	1	1
823	были бы	2	1
824	нужно было	1	1
825	говорим о	3	1
826	человеческого общения	1	1
827	может ли	3	1
828	вообще с	2	1
829	здесь в	1	1
830	все равно	3	1
831	в каких	1	1
832	и прежде	2	1
833	как же	4	1
834	а с	1	1
835	в настоящем	1	1
836	из таких	1	1
837	своего собственного	5	1
838	то сама	1	1
839	бы никакого	1	1
840	этот термин	2	1
841	не на	1	1
842	после всего	1	1
843	которые не	2	1
844	а главное	2	1
845	однако и	1	1
846	ясно само	1	1
847	и внутренне	1	1
848	между разными	1	1
849	имеет своей	1	1
850	на эту	2	1
851	как органе	1	1
852	говорим об	1	1
853	мира в	1	1
854	выясняется что	1	1
855	в одно	2	1
856	если не	4	1
857	для этой	1	1
858	как именно	3	1
859	и об	1	1
860	в момент	1	1
861	имея в	2	1
862	входить в	2	1
863	по многим	1	1
864	с первого	1	1
865	и особенно	2	1
866	и потому	1	1
867	эта связь	2	1
868	его содержание	1	1
869	отсюда возникает	1	1
870	к сфере	5	1
871	самой действительности	1	1
872	речь не	2	1
873	здесь уже	1	1
874	для нашего	1	1
875	к своему	1	1
876	стороны как	1	1
877	перечислять все	1	1
878	языке или	1	1
879	но который	2	1
880	в тех	2	1
881	подлинном смысле	1	1
882	возможна ли	1	1
883	быть только	3	1
884	языке и	4	1
885	это значит	4	1
886	есть тот	1	1
887	отношениями между	1	1
888	здесь идет	2	1
889	слова и	4	1
890	что из	2	1
891	именно он	3	1
892	и была	1	1
893	оба они	1	1
894	но для	1	1
895	или по	4	1
896	это ясно	1	1
897	случае между	1	1
898	и более	5	1
899	в с	2	1
900	от той	1	1
901	и от	3	1
902	по поводу	2	1
903	своему содержанию	1	1
904	что оно	2	1
905	которая в	1	1
906	в настоящее	16	1
907	для нас	9	1
908	и все	5	1
909	лишь как	1	1
910	еще более	2	1
911	случае и	2	1
912	разной степени	1	1
913	или без	1	1
914	существует ли	3	1
915	ни было	1	1
916	же в	1	1
917	язык это	1	1
918	как этого	1	1
919	разных сторон	2	1
920	нельзя было	3	1
921	давно уже	1	1
922	в системе	2	1
923	односторонне но	1	1
924	сведения о	1	1
925	работы и	1	1
926	понимать как	1	1
927	не быть	1	1
928	состоит из	2	1
929	совершенно не	2	1
930	глубокого анализа	1	1
931	что понятие	1	1
932	или иного	5	1
933	одновременно и	3	1
934	только о	8	1
935	пока не	3	1
936	есть то	5	1
937	в заключение	2	1
938	частности в	2	1
939	ее в	1	1
940	в своих	3	1
941	и эта	1	1
942	можно назвать	1	1
943	в таком	11	1
944	все что	3	1
945	они не	1	1
