N	2gram	Ircho_Kome_2	Dialekti
132	когда он	1	3
133	но в	3	3
134	от этого	2	3
135	та же	1	3
136	бы и	2	3
137	все эти	1	3
138	и если	2	3
139	на этом	2	3
140	от нее	1	3
141	об этом	2	3
142	не всегда	2	3
143	в один	2	3
144	в своей	3	3
145	в их	3	3
146	только для	1	3
147	мы можем	3	3
148	та или	1	3
149	или об	1	3
150	нет ни	1	3
151	говоря уже	2	3
152	в собственном	1	3
153	имеется в	1	3
154	и та	1	3
155	и следовательно	1	3
156	для всех	3	3
157	явно что	1	3
158	знали что	1	3
159	в области	1	3
160	что не	1	3
161	говорит о	1	3
162	у нас	1	3
163	на основании	5	3
164	ни о	1	3
165	из которых	3	3
166	или другой	1	3
167	с ним	1	3
168	в свою	1	3
169	не говоря	2	3
170	тем самым	1	3
171	к этому	5	3
172	одних и	2	2
173	и без	1	2
174	тех же	3	2
175	очень много	1	2
176	вопрос о	3	2
177	думаю что	1	2
178	во всех	3	2
179	только после	1	2
180	и будет	1	2
181	нет и	2	2
182	чем же	1	2
183	если она	1	2
184	все же	4	2
185	что по	2	2
186	в самом	4	2
187	в которой	5	2
188	чем больше	1	2
189	из этих	4	2
190	думать что	1	2
191	ни одна	2	2
192	что даже	1	2
193	все прочее	1	2
194	тем не	1	2
195	по общему	1	2
196	с этой	3	2
197	но все	3	2
198	на все	1	2
199	это было	4	2
200	время и	1	2
201	в них	4	2
202	со всей	1	2
203	в котором	3	2
204	по сравнению	1	2
205	представление о	2	2
206	не могли	1	2
207	однако в	2	2
208	для нее	1	2
209	можем сказать	1	2
210	и необходимость	1	2
211	не менее	4	2
212	не раз	1	2
213	но они	1	2
214	что эта	1	2
215	как о	1	2
216	того как	3	2
217	иметь в	1	2
218	никогда не	1	2
219	как не	2	2
220	не по	4	2
221	и оказывается	1	2
222	как будто	4	2
223	что на	3	2
224	и тогда	1	2
225	свою очередь	1	2
226	в ее	2	2
227	представим себе	1	2
228	мог бы	1	2
229	жизнь и	1	2
230	на что	2	2
231	даже не	3	2
232	в разных	1	2
233	по смыслу	1	2
234	но мы	1	2
235	никак не	1	2
236	в пользу	2	2
237	и во	2	2
238	говорить об	1	2
239	я думаю	1	2
240	во всей	1	2
241	я вижу	1	2
242	одной из	4	2
243	в качестве	5	2
244	себя в	3	2
245	конечно не	1	2
246	но о	1	2
247	да еще	2	2
248	то и	1	2
249	из них	7	2
250	и их	3	2
251	никто не	3	2
252	мы находим	2	2
253	отличие от	2	2
254	тем что	3	2
255	от того	2	2
256	не было	3	2
257	и из	1	2
258	или иначе	3	2
259	и тех	2	2
260	с той	2	2
261	она является	1	2
262	другой стороны	1	2
263	дать и	1	2
264	таковой и	1	2
265	только теперь	1	2
266	в частности	4	2
267	вместе с	9	2
268	как это	4	2
269	только его	1	2
270	к своему	1	2
271	сравнению с	1	2
272	что же	1	2
273	да и	3	2
274	поскольку он	1	2
275	быть не	1	2
276	не мог	1	2
277	при таком	1	2
278	это как	1	2
279	и ни	1	2
280	главным образом	1	2
281	и при	1	2
282	равно как	1	2
283	того или	1	2
284	точно так	1	2
285	во всяком	2	2
286	все что	1	2
287	речь идет	3	1
288	говоря о	1	1
289	переходит к	1	1
290	по отдельным	2	1
291	с кем	1	1
292	заходит о	1	1
293	а из	2	1
294	сил и	1	1
295	этого последнего	1	1
296	идет о	2	1
297	жизни мы	1	1
298	из другого	1	1
299	видеть в	1	1
300	и этот	1	1
301	его не	1	1
302	г в	1	1
303	для своего	1	1
304	путь для	1	1
305	это что	1	1
306	память о	1	1
307	такое положение	1	1
308	время только	1	1
309	от друга	1	1
310	из того	1	1
311	то это	2	1
312	не одно	1	1
313	это время	3	1
314	собой в	1	1
315	первый план	1	1
316	что люди	1	1
317	в юности	1	1
318	значение и	1	1
319	силу этого	2	1
320	морали и	1	1
321	с отцом	1	1
322	в общем	1	1
323	отношение к	2	1
324	иначе не	1	1
325	тут же	2	1
326	друг от	1	1
327	и я	2	1
328	и вовсе	2	1
329	в одной	2	1
330	по которому	1	1
331	как к	1	1
332	пределах одной	1	1
333	остановиться на	1	1
334	помнить что	1	1
335	и понимаем	1	1
336	в полном	1	1
337	целый ряд	2	1
338	тот же	2	1
339	имеет в	2	1
340	этой цели	1	1
341	идея а	1	1
342	не приходится	1	1
343	сказать о	2	1
344	жизни так	2	1
345	в нашем	2	1
346	только два	1	1
347	роль в	2	1
348	в философии	2	1
349	лица и	1	1
350	лет тому	1	1
351	корнями в	1	1
352	чтобы установить	1	1
353	как он	3	1
354	мы их	1	1
355	богатым и	1	1
356	он не	2	1
357	и еще	2	1
358	в первую	3	1
359	и более	1	1
360	ребенок есть	1	1
361	его от	1	1
362	имевшие место	2	1
363	благоприятные условия	1	1
364	чтобы дать	1	1
365	в основу	1	1
366	а вместе	1	1
367	приходится говорить	1	1
368	же не	2	1
369	не требуется	1	1
370	том случае	1	1
371	чуть не	1	1
372	его в	4	1
373	входит в	1	1
374	обоих случаях	2	1
375	еще одно	1	1
376	о которых	1	1
377	его цель	1	1
378	ни одной	1	1
379	к своим	1	1
380	и очень	1	1
381	одна и	1	1
382	мы видели	1	1
383	ведет к	1	1
384	действительно не	1	1
385	мысль и	1	1
386	можно найти	1	1
387	бы к	2	1
388	место в	4	1
389	еще с	1	1
390	в отличие	2	1
391	из классических	1	1
392	что стало	1	1
393	которой они	1	1
394	сам же	1	1
395	это произошло	1	1
396	которые в	2	1
397	такую же	1	1
398	друг другу	3	1
399	три типа	1	1
400	их в	1	1
401	вещей и	1	1
402	том же	1	1
403	даже в	2	1
404	в древней	4	1
405	и одной	1	1
406	с которой	1	1
407	она могла	1	1
408	в обоих	3	1
409	это дает	1	1
410	самой жизни	1	1
411	одна из	2	1
412	имеем дело	1	1
413	сами они	1	1
414	такая же	2	1
415	и теперь	1	1
416	связи с	3	1
417	здесь же	1	1
418	мы помним	1	1
419	это уже	1	1
420	не суждено	1	1
421	случая и	2	1
422	не знали	1	1
423	а в	3	1
424	обстоятельство что	1	1
425	бог и	2	1
426	к себе	1	1
427	с и	4	1
428	значение только	1	1
429	в духе	2	1
430	и вполне	1	1
431	человека в	3	1
432	ли не	7	1
433	всего в	2	1
434	они и	1	1
435	мы употребляем	1	1
436	и они	1	1
437	из их	1	1
438	приходит к	1	1
439	как мы	4	1
440	всего этого	1	1
441	только при	1	1
442	в голову	2	1
443	что само	1	1
444	в пределах	1	1
445	исключительно с	1	1
446	можно было	4	1
447	было в	1	1
448	реальной жизни	1	1
449	но никак	1	1
450	самого ее	1	1
451	о котором	1	1
452	и здесь	6	1
453	возможна только	1	1
454	его жизни	1	1
455	с одной	2	1
456	были бы	1	1
457	после того	2	1
458	имеет значения	1	1
459	все его	1	1
460	с целью	1	1
461	мы понимаем	2	1
462	под именем	2	1
463	об осуществлении	1	1
464	в греческой	1	1
465	к нему	3	1
466	планов из	1	1
467	нем не	2	1
468	от них	1	1
469	судить о	1	1
470	по случаю	2	1
471	искусства к	1	1
472	вполне ясно	1	1
473	в другой	2	1
474	них в	1	1
475	вслед за	2	1
476	не будучи	1	1
477	все время	2	1
478	не зная	1	1
479	одного из	1	1
480	содержится в	1	1
481	и новая	1	1
482	философии и	2	1
483	он помогает	1	1
484	веры в	1	1
485	то для	1	1
486	будто бы	1	1
487	даже если	1	1
488	внимание что	1	1
489	с нею	1	1
490	и у	2	1
491	уже в	4	1
492	в понятие	1	1
493	а то	1	1
494	речь в	1	1
495	за ним	1	1
496	он имеет	1	1
497	одно из	2	1
498	не так	1	1
499	земли и	1	1
500	эти три	1	1
501	в конце	2	1
502	не для	2	1
503	как его	1	1
504	этим же	1	1
505	речь заходит	1	1
506	возможно что	3	1
507	или иной	1	1
508	с другой	2	1
509	на которые	1	1
510	по всей	1	1
511	к ее	1	1
512	отдельных личностей	1	1
513	что для	4	1
514	к человеку	1	1
515	их взаимоотношения	1	1
516	на этот	4	1
517	до конца	1	1
518	и самый	1	1
519	выше и	1	1
520	отпадает необходимость	1	1
521	однако и	1	1
522	жизнь в	1	1
523	без которых	1	1
524	и случайно	1	1
525	тогда было	1	1
526	мира в	4	1
527	то она	1	1
528	в связи	3	1
529	если это	1	1
530	отличается от	1	1
531	раз на	1	1
532	всех трех	1	1
533	ничего нет	1	1
534	то обстоятельство	1	1
535	в область	1	1
536	все внимание	1	1
537	наряду с	6	1
538	в той	2	1
539	но вы	1	1
540	себя то	1	1
541	мира сего	1	1
542	надо очевидно	1	1
543	в обратном	1	1
544	по существу	1	1
545	исходя из	1	1
546	в состоянии	1	1
547	в это	2	1
548	с отдельными	1	1
549	в контексте	1	1
550	человека который	1	1
551	этой самой	1	1
552	у вас	1	1
553	ближе к	1	1
554	это такое?	1	1
555	свидетельствующее о	1	1
556	и явно	1	1
557	при всем	3	1
558	становится ясным	1	1
559	в наше	1	1
560	не является	2	1
561	отношениях к	1	1
562	и от	4	1
563	так или	3	1
564	на первый	1	1
565	но об	1	1
566	ее и	1	1
567	из себя	1	1
568	то о	1	1
569	не более	2	1
570	древней греции	1	1
571	хотя в	1	1
572	на фоне	1	1
573	жизни в	1	1
574	из тех	1	1
575	не знает	1	1
576	всякому ясно	1	1
577	из этого	2	1
578	в современной	1	1
579	как на	1	1
580	о себе	1	1
581	случае если	1	1
582	гораздо ближе	1	1
583	как результат	1	1
584	гораздо более	1	1
