N	2gram	Vygotskiy__6	DiskursI
145	но как	3	2
146	в новом	2	2
147	за пределы	1	2
148	опирается на	2	2
149	стороны и	1	2
150	как к	1	2
151	с некоторыми	1	2
152	собственно и	1	2
153	хотя и	3	2
154	когда он	2	2
155	целый ряд	4	2
156	с понятием	2	2
157	не приходится	1	2
158	точкой зрения	1	2
159	в тех	1	2
160	в этой	5	2
161	в значении	1	2
162	он ни	1	2
163	что представляет	1	2
164	подобно тому	1	2
165	и по	3	2
166	на этом	4	2
167	человека в	1	2
168	в каждом	3	2
169	различие между	2	2
170	об этом	1	2
171	и тем	5	2
172	иначе говоря	3	2
173	одного и	4	2
174	и без	1	2
175	мысли и	2	2
176	и предполагает	1	2
177	возможно только	3	2
178	по мере	3	2
179	не менее	2	2
180	но они	1	2
181	что с	3	2
182	стадии развития	1	2
183	дело не	1	2
184	не могло	2	2
185	а о	1	2
186	имеем дело	2	2
187	в наше	1	2
188	своей природе	4	2
189	и его	3	2
190	в момент	1	2
191	отличается от	3	2
192	же самое	6	2
193	числе и	1	2
194	мысли о	1	2
195	оно не	4	2
196	и он	1	2
197	как мы	10	2
198	данном случае	1	2
199	языка и	5	2
200	в пределах	5	2
201	приводит к	6	2
202	на том	2	2
203	в другом	2	2
204	и вообще	2	2
205	но отнюдь	1	2
206	а по	3	2
207	и что	6	2
208	самому себе	1	2
209	в значительной	2	2
210	это было	1	2
211	и во	1	2
212	котором он	1	2
213	представления о	2	2
214	дело с	2	2
215	и ее	1	2
216	точка зрения	1	2
217	есть в	3	2
218	в равной	1	2
219	или даже	1	2
220	к мысли	1	2
221	слова в	1	2
222	как их	1	2
223	в одном	2	2
224	сами по	1	2
225	никогда не	8	2
226	здесь в	1	2
227	к которому	2	2
228	чем он	2	2
229	и др	2	2
230	более того	2	2
231	из наиболее	1	2
232	зависит от	3	2
233	одну из	1	2
234	о чем	1	2
235	к его	2	2
236	что же	1	2
237	в ряду	2	2
238	в начале	1	2
239	к другим	11	2
240	известной степени	2	2
241	своей собственной	1	2
242	особого рода	1	2
243	и все	5	2
244	как показывает	7	2
245	хотя в	2	2
246	может и	1	2
247	одновременно и	1	2
248	речи как	2	2
249	это в	2	2
250	они не	4	2
251	к этому	1	2
252	том числе	1	2
253	как известно	7	1
254	не остается	1	1
255	сам по	1	1
256	и то	4	1
257	этом пункте	1	1
258	самом деле	2	1
259	на самом	1	1
260	более высокий	1	1
261	переход от	4	1
262	это и	3	1
263	чего не	3	1
264	от своей	1	1
265	и до	1	1
266	из его	1	1
267	иного типа	1	1
268	видеть в	1	1
269	которое может	1	1
270	и должен	1	1
271	и за	1	1
272	этом направлении	1	1
273	той же	4	1
274	в и	1	1
275	к предмету	6	1
276	собой продукт	1	1
277	и само	1	1
278	смысле можно	1	1
279	принадлежит к	2	1
280	я не	4	1
281	но уже	1	1
282	из того	5	1
283	мы и	4	1
284	степени как	1	1
285	со времен	1	1
286	к общему	2	1
287	еще у	1	1
288	что оба	1	1
289	с предшествующими	1	1
290	время речь	1	1
291	стоят на	1	1
292	он сам	2	1
293	существенным недоразумениям	1	1
294	и большая	1	1
295	иного рода	1	1
296	не требует	1	1
297	а только	2	1
298	оно в	1	1
299	не то	1	1
300	последовательности в	1	1
301	себе и	2	1
302	мы называем	2	1
303	нет и	1	1
304	из важнейших	1	1
305	что они	2	1
306	речи но	1	1
307	эти аспекты	1	1
308	что во	1	1
309	независимо от	3	1
310	его на	1	1
311	с их	1	1
312	и различные	1	1
313	просто как	1	1
314	в образовании	1	1
315	в меру	2	1
316	тем же	1	1
317	в которой	7	1
318	отношения с	1	1
319	что это	1	1
320	в учебниках	1	1
321	он в	1	1
322	в нашем	4	1
323	из этих	3	1
324	учение о	1	1
325	для возникновения	2	1
326	другом случае	1	1
327	на то	4	1
328	в случае	3	1
329	что она	1	1
330	он не	7	1
331	с ней	3	1
332	все перечисленные	1	1
333	всех этих	1	1
334	в первую	3	1
335	в понимании	1	1
336	включающее в	1	1
337	к одному	2	1
338	но оказывается	1	1
339	в понятии	4	1
340	новое и	1	1
341	содержит в	1	1
342	легко показать	1	1
343	может существовать	2	1
344	одному и	1	1
345	или иных	1	1
346	одно и	1	1
347	и заключается	1	1
348	но все	1	1
349	и письма	1	1
350	иной тип	2	1
351	то чтобы	1	1
352	и может	1	1
353	значение в	1	1
354	слова или	1	1
355	на все	1	1
356	всех областях	1	1
357	все их	1	1
358	осознанию и	1	1
359	речью и	1	1
360	и других	7	1
361	первую очередь	3	1
362	с другими	2	1
363	от одного	1	1
364	может стать	1	1
365	они служили	1	1
366	действительности в	1	1
367	этом смысле	2	1
368	приходит в	1	1
369	к словесному	1	1
370	который по	1	1
371	действия а	1	1
372	их как	1	1
373	нет как	1	1
374	с этой	2	1
375	с тем	5	1
376	которой он	1	1
377	мы видели	8	1
378	задач в	1	1
379	обозначить как	1	1
380	оно имеет	1	1
381	мы не	6	1
382	определенного рода	2	1
383	и принципиальное	1	1
384	потому и	1	1
385	протекает в	1	1
386	в научной	1	1
387	не мог	1	1
388	только тем	1	1
389	в этих	2	1
390	во время	1	1
391	и при	1	1
392	что такое	3	1
393	таким же	1	1
394	заключать в	1	1
395	лежат в	2	1
396	это делает	1	1
397	с точки	10	1
398	не столько	1	1
399	в первый	1	1
400	цели и	1	1
401	равной мере	1	1
402	от его	1	1
403	своем собственном	1	1
404	которые в	4	1
405	его к	1	1
406	тем не	1	1
407	и более	2	1
408	лежит не	1	1
409	не могли	5	1
410	том и	1	1
411	не должно	1	1
412	необходимо чтобы	2	1
413	личного опыта	1	1
414	между двумя	2	1
415	речи понятие	1	1
416	брат и	1	1
417	раз и	2	1
418	характер в	1	1
419	рода в	2	1
420	стоит в	1	1
421	до конца	3	1
422	тем самым	8	1
423	до известной	3	1
424	как можно	1	1
425	самого начала	7	1
426	развития чем	1	1
427	для каждого	2	1
428	не имеет	6	1
429	образующих его	1	1
430	дело в	1	1
431	и притом	1	1
432	не по	3	1
433	в отсутствии	1	1
434	образом в	3	1
435	и слишком	1	1
436	но только	2	1
437	появляется в	1	1
438	в структуре	1	1
439	для всего	1	1
440	для всех	2	1
441	при наличии	1	1
442	речи не	1	1
443	этих двух	1	1
444	может усвоить	1	1
445	впрочем в	1	1
446	словесного выражения	1	1
447	и является	2	1
448	во всем	1	1
449	с достаточной	2	1
450	и теперь	1	1
451	входят в	2	1
452	этом отношении	3	1
453	что на	4	1
454	в каком	1	1
455	понятие как	2	1
456	в специальном	1	1
457	разрыв между	2	1
458	к прежнему	1	1
459	не могут	5	1
460	когда мы	6	1
461	что сила	1	1
462	себе дорогу	1	1
463	об одном	2	1
464	в определенную	1	1
465	в последующие	1	1
466	т.е в	1	1
467	состоят в	1	1
468	и это	1	1
469	своего развития	4	1
470	развития как	3	1
471	и сами	1	1
472	и от	2	1
473	и стали	1	1
474	что всякая	1	1
475	научном мышлении	1	1
476	только то	3	1
477	с самого	7	1
478	чужой речи	1	1
479	только через	1	1
480	по аналогии	1	1
481	начиная от	1	1
482	те же	3	1
483	мне как	1	1
484	мог бы	3	1
485	во второй	2	1
486	том как	2	1
487	не исчерпывается	1	1
488	если бы	7	1
489	собой и	1	1
490	в определенной	1	1
491	развития в	6	1
492	быть в	1	1
493	каждой сфере	1	1
494	при котором	2	1
495	чего она	1	1
496	достигается не	1	1
497	утверждает что	1	1
498	что его	1	1
499	понятие и	1	1
500	нас в	2	1
501	не наблюдается	1	1
502	к нему	1	1
503	том или	1	1
504	и всю	1	1
505	а потому	1	1
506	с устной	1	1
507	наконец в	1	1
508	в середине	1	1
509	делает это	1	1
510	это приводит	1	1
511	хорошо известны	1	1
512	что здесь	1	1
513	которых она	1	1
514	и постепенно	1	1
515	о двух	1	1
516	речь о	1	1
517	с ними	2	1
518	известного рода	1	1
519	они по	1	1
520	не имеющих	1	1
521	которое мы	2	1
522	он уже	1	1
523	мере развития	1	1
524	на уровень	1	1
525	оказывается в	1	1
526	только на	2	1
527	связи как	1	1
528	этого понятия	3	1
529	все многообразие	1	1
530	в нашей	3	1
531	то и	1	1
532	в виде	1	1
533	показать на	1	1
534	различия в	2	1
535	всех видов	1	1
536	в известном	1	1
537	особую и	1	1
538	его и	1	1
539	за ним	2	1
540	он имеет	2	1
541	очевидно что	3	1
542	от понятия	3	1
543	и их	1	1
544	в известной	1	1
545	для правильного	1	1
546	последние как	1	1
547	в прошлом	1	1
548	в конце	2	1
549	друг друга	4	1
550	самой природой	1	1
551	мы можем	9	1
552	движением мысли	1	1
553	как раз	6	1
554	мы назвали	2	1
555	параллельно с	1	1
556	представляют собой	3	1
557	тем чем	1	1
558	представление о	1	1
559	но эти	1	1
560	в области	6	1
561	на примере	3	1
562	с другим	1	1
563	до сих	3	1
564	и тождества	1	1
565	с той	1	1
566	было бы	9	1
567	еще и	1	1
568	является величайшей	1	1
569	говорит о	1	1
570	к более	2	1
571	связано с	3	1
572	только по	4	1
573	от этого	3	1
574	в любой	2	1
575	форм речи	1	1
576	не на	2	1
577	искусственных понятий	1	1
578	этом случае	2	1
579	несмотря на	2	1
580	в связи	2	1
581	действия в	1	1
582	с помощью	13	1
583	является его	1	1
584	вместе с	7	1
585	до этого	1	1
586	как это	3	1
587	только его	1	1
588	требует от	3	1
589	если оно	1	1
590	в той	4	1
591	и ведет	2	1
592	что всякое	2	1
593	понятия о	2	1
594	в современной	1	1
595	к существенным	1	1
596	этого слова	2	1
597	только о	1	1
598	на языке	1	1
599	памяти в	1	1
600	аналогии с	1	1
601	сих пор	3	1
602	в основном	1	1
603	не об	1	1
604	поэтому что	1	1
605	в чем	6	1
606	сложившийся в	1	1
607	ближе к	1	1
608	без которой	1	1
609	тех или	1	1
610	всю совокупность	1	1
611	в следующей	1	1
612	значения слова	1	1
613	при таком	1	1
614	не существует	1	1
615	в результате	1	1
616	вопрос о	5	1
617	это как	1	1
618	развития и	10	1
619	у них	2	1
620	от того	10	1
621	тем более	1	1
622	мы должны	3	1
623	в большей	1	1
624	определенную позицию	1	1
625	но это	2	1
626	лежит в	3	1
627	могли быть	1	1
628	из приведенного	1	1
629	отношении к	3	1
630	не являются	2	1
631	в системе	3	1
632	двумя различными	1	1
633	не знает	3	1
634	как нечто	1	1
635	для каждой	2	1
636	речи и	5	1
637	всех других	1	1
638	в отдельности	1	1
639	полностью совпадает	1	1
640	строится на	1	1
641	возникает как	1	1
642	и другие	2	1
643	не совпадают	4	1
644	им и	1	1
645	ибо это	1	1
