N	2gram	Tiupa_Narr_1	FransuaR
503	к ним	2	1
504	при всей	3	1
505	не о	2	1
506	друг друга	2	1
507	не случайно	1	1
508	случае не	1	1
509	людей не	1	1
510	тем что	1	1
511	смерти и	1	1
512	на стороне	1	1
513	а потому	1	1
514	иное как	1	1
515	нами не	2	1
516	или иной	4	1
517	и создает	1	1
518	за ними	3	1
519	не поддается	1	1
520	как у	2	1
521	весьма напоминает	1	1
522	что иное	1	1
523	наконец в	1	1
524	было и	2	1
525	всего мира	1	1
526	нового времени	1	1
527	а главное	1	1
528	что для	1	1
529	связано с	1	1
530	и стал	2	1
531	не знает	1	1
532	на которых	1	1
533	до конца	2	1
534	человеческой жизни	2	1
535	в комнате	1	1
536	из участников	3	1
537	ни о	2	1
538	когда она	1	1
539	со своими	1	1
540	января г	1	1
541	время оно	1	1
542	за нею	1	1
543	мира в	4	1
544	если не	2	1
545	именно поэтому	1	1
546	в частности	14	1
547	о себе	1	1
548	до этого	1	1
549	границы между	1	1
550	в рамках	1	1
551	он ее	1	1
552	в присутствии	2	1
553	в строгом	1	1
554	в предыдущей	1	1
555	надо было	1	1
556	над ним	1	1
557	что за	1	1
558	в церковь	1	1
559	в той	2	1
560	и всей	1	1
561	да и	2	1
562	она вся	1	1
563	чтобы они	1	1
564	были коллективными	1	1
565	ему в	2	1
566	еще раз	3	1
567	о его	2	1
568	которой и	1	1
569	в книге	1	1
570	в более	1	1
571	это уже	3	1
572	в следующей	3	1
573	одного и	1	1
574	еще одна	1	1
575	не существует	3	1
576	ранее не	1	1
577	которая в	2	1
578	обращается к	3	1
579	представлениями о	1	1
580	еще более	1	1
581	а из	1	1
582	но зато	2	1
583	на языке	1	1
584	вслед за	1	1
585	прошлого и	2	1
586	и настоящего	2	1
587	от лица	1	1
588	в свою	2	1
589	имеется ряд	1	1
590	речи и	1	1
591	жизни а	3	1
592	отношению к	3	1
593	только о	1	1
594	в свое	1	1
595	на свет	1	1
596	этим объясняется	1	1
597	но еще	1	1
598	же принципу	1	1
599	в таком	2	1
600	во всяком	2	1
601	формам и	1	1
602	они не	1	1
