N	2gram	Losev_Dial_2	KulturaY
339	тем более	1	2
340	бы на	1	2
341	но вот	2	2
342	то оно	3	2
343	е в	3	2
344	не говоря	2	2
345	себя самого	1	2
346	понимать как	3	2
347	в свое	1	2
348	ее в	2	2
349	с прочими	1	2
350	который должен	1	1
351	я и	2	1
352	смысле слова	1	1
353	говоря о	1	1
354	слова которые	1	1
355	в сфере	2	1
356	он также	1	1
357	же как	3	1
358	я понимаю	1	1
359	связана с	2	1
360	и сейчас	1	1
361	тех же	1	1
362	показать что	1	1
363	достоевского в	1	1
364	на этих	1	1
365	ведь и	1	1
366	отсюда для	1	1
367	действительности и	1	1
368	поэзии и	4	1
369	его не	2	1
370	есть не	7	1
371	можно и	1	1
372	народного просвещения	1	1
373	жизни по	1	1
374	повседневной жизни	2	1
375	ответить на	1	1
376	есть нечто	8	1
377	так чтобы	2	1
378	говорить о	5	1
379	что иное	3	1
380	тысячу раз	1	1
381	видели уже	1	1
382	но даже	1	1
383	в некотором	1	1
384	мы и	1	1
385	это время	3	1
386	всем этим	1	1
387	не был	1	1
388	это действительно	1	1
389	время в	1	1
390	в различных	1	1
391	истории культуры	1	1
392	выражения в	1	1
393	глаза на	1	1
394	именно этот	1	1
395	таковы и	1	1
396	не то	5	1
397	к ним	1	1
398	искусстве но	1	1
399	отличие от	1	1
400	можно прямо	1	1
401	она есть	9	1
402	форме и	1	1
403	этот особый	1	1
404	которые не	2	1
405	в одной	4	1
406	субъекта и	4	1
407	или вообще	3	1
408	в акте	2	1
409	общего с	1	1
410	поскольку они	1	1
411	на лбу	1	1
412	приближение к	1	1
413	мы также	1	1
414	перед нами	2	1
415	и где	3	1
416	которое и	1	1
417	собственно и	1	1
418	и понимания	1	1
419	себе по	1	1
420	это просто	1	1
421	как иногда	1	1
422	них как	1	1
423	и идет	1	1
424	мы получаем	2	1
425	в чем	3	1
426	на некоторых	1	1
427	однако как	1	1
428	в дальнейшем	1	1
429	эти разграничения	1	1
430	научных и	1	1
431	как он	4	1
432	в братьях	1	1
433	но на	1	1
434	широком смысле	2	1
435	чтобы была	1	1
436	собственном значении	1	1
437	всех этих	3	1
438	не значит	3	1
439	понятий и	1	1
440	и вот	4	1
441	вообще не	1	1
442	д все	1	1
443	из него	1	1
444	и по	4	1
445	на этом	2	1
446	когда на	1	1
447	всего то	1	1
448	без исключения	1	1
449	именно это	1	1
450	одно и	4	1
451	и стало	5	1
452	от нее	1	1
453	тому чтобы	1	1
454	то ни	1	1
455	же не	3	1
456	связанные с	1	1
457	есть все	1	1
458	об этом	3	1
459	разница между	2	1
460	на ту	1	1
461	на все	2	1
462	том смысле	4	1
463	чтобы все	3	1
464	может стать	1	1
465	на почве	1	1
466	силу которой	1	1
467	лишь на	1	1
468	истории и	1	1
469	его отдельных	1	1
470	московский ученый	1	1
471	уж не	1	1
472	в жизни	2	1
473	говорим о	1	1
474	бы совершенно	1	1
475	и делает	2	1
476	бытие и	2	1
477	она и	2	1
478	далеко не	1	1
479	показывает что	1	1
480	он действительно	1	1
481	бы было	1	1
482	для своего	1	1
483	и уже	3	1
484	смысле что	3	1
485	приведу один	1	1
486	действительно только	1	1
487	в трамвае	1	1
488	сейчас мы	1	1
489	виду их	1	1
490	на первый	1	1
491	которую мы	1	1
492	которая имеет	1	1
493	самих этих	1	1
494	взгляд на	2	1
495	от чисто	1	1
496	мы называем	1	1
497	мы в	2	1
498	ли так	1	1
499	не самый	2	1
500	и искусстве	1	1
501	но это	7	1
502	но он	4	1
503	друг другу	1	1
504	делает их	2	1
505	это чувство	1	1
506	что этот	3	1
507	бесспорный факт	1	1
508	такой вопрос	2	1
509	есть ничто	1	1
510	мною же	1	1
511	вернемся к	1	1
512	также что	2	1
513	невозможно сказать	1	1
514	есть основное	1	1
515	важно что	3	1
516	отчетливо и	1	1
517	можно понимать	2	1
518	что ему	1	1
519	это по-видимому	1	1
520	и притом	7	1
521	и остается	2	1
522	виду не	1	1
523	составные элементы	1	1
524	иметь в	2	1
525	та или	2	1
526	это еще	2	1
527	для данной	1	1
528	только не	2	1
529	одна из	1	1
530	или иная	2	1
531	действительно в	2	1
532	этих последних	2	1
533	природы а	1	1
534	предполагать что	1	1
535	за время	1	1
536	она имеет	1	1
537	и после	1	1
538	как не	2	1
539	тех или	2	1
540	но дело	1	1
541	и теперь	1	1
542	как будто	7	1
543	может и	2	1
544	своем месте	1	1
545	что на	2	1
546	однако это	2	1
547	и далее	1	1
548	но только	3	1
549	пользуясь своим	1	1
550	все то	1	1
551	реальное бытие	1	1
552	есть только	4	1
553	могут быть	4	1
554	сомневаться в	2	1
555	ему все	1	1
556	как только	3	1
557	возможна только	1	1
558	наоборот в	1	1
559	же только	1	1
560	раз навсегда	1	1
561	той или	4	1
562	явление не	1	1
563	они и	1	1
564	всегда так	1	1
565	как некое	1	1
566	в самых	1	1
567	когда они	2	1
568	однако необходимо	1	1
569	всегда в	1	1
570	и самое	1	1
571	вот и	2	1
572	вы не	2	1
573	как мы	3	1
574	более не	1	1
575	говоря уже	2	1
576	без всякого	4	1
577	в ее	4	1
578	своего существа	1	1
579	и от	3	1
580	в каких	2	1
581	или еще	1	1
582	только то	4	1
583	не содержит	1	1
584	собственно не	1	1
585	и когда	4	1
586	что у	2	1
587	только через	2	1
588	за то	1	1
589	раз он	1	1
590	мог бы	1	1
591	во многом	1	1
592	когда есть	2	1
593	же эти	2	1
594	она была	1	1
595	можно только	2	1
596	имеется в	2	1
597	по сравнению	1	1
598	совершенно невозможно	2	1
599	это как	3	1
600	не будучи	2	1
601	и никакого	1	1
602	ли эти	1	1
603	уже само	1	1
604	даже не	1	1
605	образом в	1	1
606	все дело	1	1
607	что часто	1	1
608	и живой	1	1
609	момент в	2	1
610	нас совершенно	1	1
611	одного из	1	1
612	первого из	1	1
613	у достоевского	1	1
614	времени в	2	1
615	и во	1	1
616	не умеет	2	1
617	нас в	1	1
618	в которую	1	1
619	во всех	2	1
620	по типу	1	1
621	как таковом	1	1
622	и всякая	2	1
623	как его	1	1
624	не видел	1	1
625	фактов но	1	1
626	и только	4	1
627	все время	3	1
628	и следовательно	5	1
629	если это	1	1
630	общем смысле	1	1
631	а другое	1	1
632	в литературе	1	1
633	никакого другого	1	1
634	что здесь	2	1
635	сразу же	3	1
636	и одновременно	1	1
637	души по	1	1
638	мы получим	1	1
639	совсем не	1	1
640	к их	1	1
641	поэтому и	1	1
642	убедиться в	2	1
643	не мешает	5	1
644	вопрос об	4	1
645	это же	1	1
646	с одной	2	1
647	в эти	1	1
648	стоит ли	1	1
649	действительно может	1	1
650	путем того	1	1
651	я имею	1	1
652	каждая сфера	2	1
653	этом что	1	1
654	себя в	2	1
655	и необходима	3	1
656	только на	1	1
657	себя и	1	1
658	тем чтобы	1	1
659	первые три	1	1
660	является не	1	1
661	д не	2	1
662	или даже	1	1
663	его и	1	1
664	возможна и	2	1
665	и их	3	1
666	в новом	1	1
667	проще всего	1	1
668	мы находим	3	1
669	сами по	3	1
670	в конце	2	1
671	тому же	1	1
672	пусть даже	1	1
673	мы можем	1	1
674	но что	7	1
675	само по	2	1
676	такому пониманию	1	1
677	себя но	1	1
678	от того	4	1
679	и вместе	1	1
680	в других	1	1
681	не чувствовал	1	1
682	же это	4	1
683	пор я	1	1
684	одной стороны	1	1
685	со всем	2	1
686	тотчас же	1	1
687	живой и	2	1
688	отличаются от	1	1
689	сюда же	1	1
690	и тех	1	1
691	здесь в	1	1
692	как же	3	1
693	было и	1	1
694	однако что	1	1
695	оказалось в	1	1
696	говорит о	1	1
697	от другого	1	1
698	ничем не	1	1
699	в некоторых	2	1
700	к сожалению	2	1
701	к науке	1	1
702	в подлинном	1	1
703	человека но	2	1
704	в любой	2	1
705	зависит от	2	1
706	что несмотря	1	1
707	человеческой жизни	2	1
708	его как	1	1
709	человек в	1	1
710	основное и	1	1
711	и принимает	1	1
712	а ведь	1	1
713	не допускают	1	1
714	отнюдь не	6	1
715	что обычно	1	1
716	пр и	1	1
717	в одно	5	1
718	но как	5	1
719	собственно нужно	1	1
720	я хочу	1	1
721	основная и	1	1
722	все более	1	1
723	нет ничего	1	1
724	сколько угодно	1	1
725	к его	1	1
726	я уже	2	1
727	к такому	1	1
728	что именно	1	1
729	по своему	5	1
730	это делается	1	1
731	что за	1	1
732	на тот	1	1
733	но тут	3	1
734	один московский	1	1
735	совершенно иными	1	1
736	подлинном смысле	1	1
737	быть только	2	1
738	да и	6	1
739	как средство	1	1
740	наконец и	1	1
741	своего развития	1	1
742	как нельзя	2	1
743	это значит	8	1
744	действительно не	1	1
745	или другого	1	1
746	только о	2	1
747	время есть	6	1
748	еще раз	1	1
749	сейчас же	3	1
750	его в	3	1
751	нечто совершенно	2	1
752	что мы	2	1
753	своей жизни	1	1
754	только для	1	1
755	внимания на	1	1
756	является как	1	1
757	но для	1	1
758	кроме того	3	1
759	при всем	1	1
760	и надо	2	1
761	каждой из	1	1
762	это уже	2	1
763	уже значительно	1	1
764	только мы	1	1
765	времени его	1	1
766	образом есть	1	1
767	мы сразу	1	1
768	это можно	1	1
769	а все	1	1
770	братьях карамазовых	1	1
771	развития и	1	1
772	собственно говоря	2	1
773	или нет	3	1
774	вовсе нет	1	1
775	главным образом	1	1
776	их столько	1	1
777	будто бы	3	1
778	только что	5	1
779	тут мы	2	1
780	на нас	1	1
781	отходит на	1	1
782	я в	1	1
783	мешает им	1	1
784	есть уже	2	1
785	условий и	1	1
786	всегда есть	2	1
787	имеет целью	1	1
788	нужно для	1	1
789	это все	2	1
790	но точно	1	1
791	в типе	1	1
792	же будет	1	1
793	не знает	1	1
794	сказать что	10	1
795	есть искусство	1	1
796	только как	3	1
797	совершенно не	7	1
798	чувство было	1	1
799	не что	3	1
800	а какая-то	1	1
801	перед нею	1	1
802	и идеи	2	1
803	есть и	6	1
804	та же	4	1
805	на своем	1	1
806	жизнь в	2	1
807	об отношении	1	1
808	жизни и	6	1
809	но эти	1	1
810	пушкина а	1	1
811	также не	1	1
812	в искусстве	2	1
813	в своих	2	1
814	тут то	1	1
815	невозможна без	1	1
816	значение в	1	1
817	точно так	1	1
818	все что	1	1
