N	2gram	Bakhtin_Fr_7	Komedia
287	при жизни	1	1
288	в область	3	1
289	значение и	1	1
290	свою жизнь	1	1
291	с совершенно	1	1
292	не просто	2	1
293	друг от	1	1
294	чем же	1	1
295	общего с	1	1
296	как к	1	1
297	и нет	1	1
298	однако не	1	1
299	и слова	1	1
300	не являются	1	1
301	царство и	1	1
302	более или	2	1
303	своего соседа	1	1
304	суда и	1	1
305	роль играет	2	1
306	в чисто	1	1
307	он дал	1	1
308	не приходится	1	1
309	если мы	1	1
310	из другого	1	1
311	примеров этого	1	1
312	всего к	1	1
313	этого было	1	1
314	влияние оказали	1	1
315	в себе	11	1
316	к молодому	1	1
317	не могла	1	1
318	в названных	1	1
319	в античном	1	1
320	время и	1	1
321	игра с	3	1
322	никакому сомнению	1	1
323	какое влияние	1	1
324	его от	1	1
325	в основу	1	1
326	является время	1	1
327	для изображения	1	1
328	в другом	1	1
329	его не	1	1
330	этой традиции	2	1
331	на все	1	1
332	не нашел	1	1
333	с целью	1	1
334	вместе они	1	1
335	мира сего	1	1
336	действительности в	1	1
337	для эпохи	1	1
338	по себе	1	1
339	всех оценок	1	1
340	еще одно	1	1
341	в жизни	1	1
342	но уже	1	1
343	прошлого к	1	1
344	в тот	1	1
345	в реальном	2	1
346	со своими	1	1
347	и уже	1	1
348	которой он	2	1
349	он и	1	1
350	мы видели	5	1
351	с такой	1	1
352	выражение в	3	1
353	какую бы	1	1
354	элемента в	1	1
355	автора и	1	1
356	народа и	1	1
357	не мог	2	1
358	для продажи	1	1
359	не дошло	1	1
360	его образ	1	1
361	или менее	2	1
362	достаточной степени	1	1
363	во второй	2	1
364	от своего	1	1
365	и при	1	1
366	мысль и	1	1
367	таким же	3	1
368	нас не	2	1
369	свою речь	1	1
370	в законном	1	1
371	и без	1	1
372	же это	1	1
373	из которой	1	1
374	радости в	3	1
375	должны были	1	1
376	загробное царство	2	1
377	стало быть	1	1
378	из области	1	1
379	нельзя было	1	1
380	только для	1	1
381	образом и	2	1
382	времени не	1	1
383	доказывает что	1	1
384	с мольбой	1	1
385	их в	2	1
386	как от	1	1
387	его персонажей	1	1
388	том же	1	1
389	законном браке	1	1
390	с точки	3	1
391	но они	1	1
392	тем самым	3	1
393	правда в	1	1
394	здесь на	2	1
395	у кого	1	1
396	своего героя	1	1
397	весь этот	2	1
398	как о	3	1
399	в основе	1	1
400	из людей	1	1
401	его участников	1	1
402	никогда не	2	1
403	ничего не	4	1
404	в разных	2	1
405	современников и	1	1
406	таким путем	1	1
407	более что	1	1
408	со своим	1	1
409	здесь же	1	1
410	так называемый	2	1
411	и оказывается	2	1
412	этот образ	2	1
413	в области	2	1
414	в каком	1	1
415	и некоторые	1	1
416	обстоятельство что	1	1
417	к себе	1	1
418	нет ни	2	1
419	его для	1	1
420	и дал	1	1
421	вошли в	1	1
422	и всех	1	1
423	числе и	2	1
424	и сыном	1	1
425	они и	2	1
426	должен быть	2	1
427	мы слышим	1	1
428	дошедшие до	1	1
429	от друга	1	1
430	происходит и	1	1
431	ни одно	1	1
432	мысль о	1	1
433	сильных мира	1	1
434	в себя	2	1
435	на свой	1	1
436	путешествие в	2	1
437	нельзя сказать	1	1
438	эти факты	1	1
439	времени и	1	1
440	в контексте	1	1
441	в последующих	1	1
442	что был	1	1
443	здесь нет	2	1
444	образы в	1	1
445	жизнь и	2	1
446	в эпоху	7	1
447	о котором	2	1
448	остановимся на	2	1
449	с ним	2	1
450	является по	1	1
451	еще во	1	1
452	а также	2	1
453	кого не	1	1
454	на узкой	1	1
455	и та	1	1
456	второй половине	1	1
457	его жизни	1	1
458	одного из	2	1
459	имеет значения	1	1
460	все его	3	1
461	там же	1	1
462	нас в	3	1
463	от них	1	1
464	лица и	3	1
465	для той	1	1
466	во всей	2	1
467	них в	1	1
468	два с	1	1
469	в литературе	2	1
470	к которому	1	1
471	у своего	1	1
472	по своей	1	1
473	землю и	1	1
474	и новая	2	1
475	образов и	1	1
476	мы видим	6	1
477	еще тем	1	1
478	i в	1	1
479	очень много	1	1
480	правда и	2	1
481	свою роль	1	1
482	были две	1	1
483	по этому	3	1
484	типов но	1	1
485	v веке	1	1
486	в большинстве	2	1
487	только на	2	1
488	и они	1	1
489	чем они	1	1
490	свидетельствует о	2	1
491	в сознании	1	1
492	этому вопросу	1	1
493	в загробное	2	1
494	большинстве случаев	2	1
495	системе образов	2	1
496	не так	1	1
497	для него	6	1
498	земли и	3	1
499	в известной	1	1
500	как его	1	1
501	и старой	1	1
502	появление в	1	1
503	я вижу	1	1
504	к той	1	1
505	ее на	1	1
506	само собой	1	1
507	к самому	2	1
508	другого и	1	1
509	и даже	1	1
510	мольбой о	1	1
511	был сборник	1	1
512	и из	1	1
513	и создает	1	1
514	выступает в	1	1
515	человеческую жизнь	1	1
516	и образов	2	1
517	на которые	1	1
518	легенде о	1	1
519	по всей	1	1
520	говорит о	1	1
521	к человеку	2	1
522	у нас	1	1
523	этого не	1	1
524	же для	1	1
525	до конца	2	1
526	и самый	1	1
527	не на	3	1
528	а не	2	1
529	однако и	1	1
530	среди них	1	1
531	и фигура	1	1
532	из названных	1	1
533	самого начала	1	1
534	несмотря на	3	1
535	всего этого	2	1
536	с помощью	6	1
537	свою очередь	3	1
538	предназначены для	1	1
539	связь с	1	1
540	этой же	1	1
541	него в	1	1
542	ближе всего	1	1
543	только его	1	1
544	или по	1	1
545	времени а	1	1
546	приводит в	1	1
547	то обстоятельство	1	1
548	без труда	2	1
549	в столь	1	1
550	он говорит	1	1
551	этих словах	1	1
552	такого рода	1	1
553	что весь	1	1
554	и там	1	1
555	именно в	2	1
556	образом на	1	1
557	по существу	8	1
558	в остальном	1	1
559	в состоянии	2	1
560	еще раз	1	1
561	решается судьба	1	1
562	но даже	1	1
563	оба они	1	1
564	здесь есть	1	1
565	которые были	2	1
566	в достаточной	1	1
567	содержится в	2	1
568	ближе к	1	1
569	в более	4	1
570	в одно	1	1
571	это уже	1	1
572	от человека	1	1
573	к будущему	1	1
574	в новой	7	1
575	в результате	2	1
576	не с	1	1
577	но о	1	1
578	напомнить что	1	1
579	тем более	1	1
580	не должен	1	1
581	и как	2	1
582	том чтобы	1	1
583	его помощью	1	1
584	находим в	1	1
585	в знаменитом	1	1
586	встречается в	1	1
587	в системе	1	1
588	к ее	1	1
589	на фоне	1	1
590	с людьми	1	1
591	сожаление что	1	1
592	нет ничего	1	1
593	между ними	1	1
594	героя и	1	1
595	игры слов	1	1
596	из тех	1	1
597	не знает	3	1
598	сказать что	1	1
599	вперед по	3	1
600	ведь он	1	1
601	в свою	3	1
602	все к	1	1
603	всех других	1	1
604	в последнем	1	1
605	первом случае	1	1
606	ко всему	1	1
607	бы его	1	1
608	это была	3	1
609	авторов в	1	1
610	и эта	3	1
611	думать что	1	1
612	так же	5	1
613	как на	1	1
614	все что	4	1
