N	2gram	Tiupa_Anal_3	Problema
109	уже давно	1	5
110	в частности	12	5
111	в связи	1	5
112	и все	2	5
113	или иного	1	5
114	самом деле	2	4
115	на самом	1	4
116	и есть	1	4
117	что если	1	4
118	и самого	6	4
119	но не	7	4
120	не все	1	4
121	в общем	2	4
122	сама по	2	4
123	в своем	4	4
124	и той	2	4
125	и как	4	4
126	что она	2	4
127	всех этих	1	4
128	таким образом	4	4
129	заключается в	1	4
130	далеко не	4	4
131	которой он	1	4
132	но если	1	4
133	не будем	1	4
134	собой и	1	4
135	до сих	1	4
136	что на	1	4
137	уже о	1	4
138	не могут	1	4
139	все еще	1	4
140	что при	1	4
141	и о	1	4
142	говоря уже	1	4
143	разного рода	1	4
144	если бы	1	4
145	и здесь	2	4
146	и только	1	4
147	тех пор	2	4
148	всякого рода	1	4
149	тот же	1	4
150	что он	4	4
151	есть в	1	4
152	не можем	1	4
153	случае не	1	4
154	нами не	1	4
155	тем что	2	4
156	в область	1	4
157	как бы	10	4
158	сих пор	1	4
159	все это	3	4
160	в результате	5	4
161	а в	10	4
162	до тех	1	4
163	не говоря	1	4
164	гораздо более	2	4
165	это и	2	3
166	в их	6	3
167	мы уже	1	3
168	вопрос о	1	3
169	что иное	1	3
170	что они	3	3
171	в истории	1	3
172	хотя и	2	3
173	могли бы	2	3
174	не было	3	3
175	и к	4	3
176	в целом	3	3
177	бы не	1	3
178	из этих	3	3
179	и тот	1	3
180	в случае	5	3
181	при этом	11	3
182	и по	2	3
183	здесь мы	1	3
184	о в	2	3
185	лишь в	5	3
186	его в	3	3
187	о которых	2	3
188	с тем	2	3
189	в слове	5	3
190	несмотря на	2	3
191	в чистом	1	3
192	и того	3	3
193	или точнее	2	3
194	должны были	1	3
195	чистом виде	2	3
196	как о	1	3
197	одна из	2	3
198	в основе	1	3
199	можно судить	1	3
200	только не	3	3
201	слова как	1	3
202	и является	1	3
203	не знает	1	3
204	оно не	1	3
205	с самим	2	3
206	он сам	1	3
207	для этого	1	3
208	иное как	1	3
209	внимание на	4	3
210	в значительной	2	3
211	один из	2	3
212	по этому	1	3
213	есть ни	1	3
214	уже в	3	3
215	или даже	1	3
216	и их	1	3
217	указание на	2	3
218	для того	1	3
219	без которых	1	3
220	тому как	2	3
221	от нас	1	3
222	к тому	6	3
223	и от	2	3
224	бы в	1	3
225	мы должны	1	3
226	от всего	1	3
227	здесь только	1	3
228	только как	1	3
229	не что	1	3
230	в своих	1	3
231	все что	1	3
232	речь идет	1	2
233	мере в	2	2
234	нам кажется	2	2
235	из самых	1	2
236	по преимуществу	2	2
237	из трех	1	2
238	в зависимости	1	2
239	той же	5	2
240	и само	1	2
241	совпадает с	1	2
242	из которых	1	2
243	зависимости от	1	2
244	в ней	2	2
245	представляет собой	5	2
246	здесь не	3	2
247	во всех	2	2
248	не требует	1	2
249	от его	2	2
250	друг от	1	2
251	учение о	1	2
252	один и	1	2
253	в той	2	2
254	независимо от	1	2
255	внутри себя	1	2
256	как нам	5	2
257	перед нами	4	2
258	и свою	1	2
259	и хотя	1	2
260	тут и	1	2
261	роль в	3	2
262	во многих	1	2
263	время и	1	2
264	все другие	1	2
265	он не	6	2
266	себя своего	1	2
267	одной и	2	2
268	подобно тому	3	2
269	в нее	1	2
270	и ее	2	2
271	однако все	1	2
272	на всю	1	2
273	об этом	2	2
274	входит в	2	2
275	в них	2	2
276	должно быть	1	2
277	точки зрения	3	2
278	мысли и	1	2
279	бы мы	1	2
280	не в	6	2
281	войти в	1	2
282	даже в	2	2
283	же мы	1	2
284	на него	1	2
285	же его	1	2
286	того чтобы	1	2
287	или как	1	2
288	или иная	1	2
289	как на	1	2
290	не столь	1	2
291	от друга	1	2
292	только при	1	2
293	мысль о	3	2
294	нет никакой	1	2
295	и сам	4	2
296	здесь как	1	2
297	является в	1	2
298	сводится к	2	2
299	при такой	1	2
300	мы могли	1	2
301	то во	1	2
302	а также	2	2
303	это было	1	2
304	что и	5	2
305	может иметь	1	2
306	о двух	1	2
307	в качестве	12	2
308	для всех	2	2
309	с нею	2	2
310	о и	2	2
311	себе в	1	2
312	ведь это	1	2
313	с этими	1	2
314	само по	1	2
315	и а	4	2
316	каждый из	1	2
317	были бы	3	2
318	между которыми	1	2
319	и прежде	2	2
320	на чем	1	2
321	и др	1	2
322	только по	1	2
323	в одно	1	2
324	совершенно не	2	2
325	входить в	1	2
326	вместе с	2	2
327	на эту	2	2
328	в тех	2	2
329	но обязательно	1	2
330	по поводу	3	2
331	о своем	2	2
332	из этого	1	2
333	в голову	1	2
334	слова это	1	2
335	однако само	1	1
336	говоря о	1	1
337	отношения к	2	1
338	и фактически	1	1
339	сам по	1	1
340	противоречие с	1	1
341	дело обстоит	1	1
342	многих отношениях	1	1
343	тем же	1	1
344	здесь и	3	1
345	с целым	1	1
346	к другому	1	1
347	и до	1	1
348	с таким	1	1
349	по его	3	1
350	оторванности от	1	1
351	мы имеем	5	1
352	что между	1	1
353	хранения и	1	1
354	требует от	1	1
355	косвенно в	1	1
356	оно есть	1	1
357	на себя	2	1
358	на практике	1	1
359	я не	1	1
360	ему в	1	1
361	и был	1	1
362	к общему	1	1
363	как ему	1	1
364	он был	1	1
365	на них	1	1
366	столь же	4	1
367	время в	1	1
368	так если	1	1
369	с его	8	1
370	тем как	1	1
371	то мы	1	1
372	мы будем	1	1
373	отношение к	1	1
374	является к	1	1
375	что во	1	1
376	оказывается не	1	1
377	в рамках	3	1
378	как в	3	1
379	каждая из	1	1
380	с их	3	1
381	не это	1	1
382	первых двух	1	1
383	такое слово	1	1
384	как уже	2	1
385	или иную	1	1
386	для которого	1	1
387	смыслу в	1	1
388	за себя	1	1
389	соотношении этих	1	1
390	в известном	1	1
391	данном контексте	1	1
392	не могла	2	1
393	за рамки	1	1
394	так сказать	2	1
395	не имеют	1	1
396	не следует	1	1
397	что было	1	1
398	в нем	2	1
399	о которой	2	1
400	а должен	1	1
401	и еще	1	1
402	в силу	1	1
403	из виду	1	1
404	как предметом	1	1
405	свое время	2	1
406	или вовсе	1	1
407	всех своих	1	1
408	себя самой	1	1
409	подход к	2	1
410	могла бы	2	1
411	в другом	1	1
412	а для	2	1
413	в глубине	2	1
414	слов о	1	1
415	дать ей	1	1
416	который и	1	1
417	в глазах	2	1
418	это не	2	1
419	на почве	1	1
420	он есть	1	1
421	своя собственная	1	1
422	отражение в	1	1
423	реальности и	1	1
424	основания для	1	1
425	отказываться от	1	1
426	осуществляется в	2	1
427	ту или	1	1
428	результате чего	1	1
429	место и	1	1
430	или попросту	1	1
431	или из	2	1
432	есть он	1	1
433	потому и	1	1
434	мере не	1	1
435	и тогда	1	1
436	не мог	2	1
437	но я	1	1
438	весьма часто	1	1
439	бы на	1	1
440	в следующем	1	1
441	было чрезвычайно	1	1
442	современное литературоведение	2	1
443	место в	1	1
444	говорил о	1	1
445	далеки от	1	1
446	единство и	1	1
447	для данного	1	1
448	оба они	1	1
449	далека от	1	1
450	не должно	3	1
451	бы быть	1	1
452	как можно	1	1
453	нас к	1	1
454	но они	2	1
455	если в	3	1
456	если вдуматься	1	1
457	несомненно принадлежит	2	1
458	на себе	1	1
459	какой бы	1	1
460	никогда не	5	1
461	о человеческом	1	1
462	обратим внимание	2	1
463	мира и	2	1
464	этих двух	1	1
465	в противоречие	1	1
466	можно усмотреть	1	1
467	во всей	1	1
468	по своей	2	1
469	и его	13	1
470	и теперь	1	1
471	со своим	1	1
472	при ней	1	1
473	этом отношении	3	1
474	за ними	1	1
475	тему в	1	1
476	является ни	1	1
477	и далее	1	1
478	человека с	1	1
479	по нашему	1	1
480	в момент	2	1
481	его внутренней	1	1
482	такого же	1	1
483	здесь пока	1	1
484	бы он	1	1
485	уже на	1	1
486	слова с	1	1
487	в каждом	3	1
488	бы всегда	1	1
489	бы дать	1	1
490	то она	1	1
491	с ее	3	1
492	такое что	1	1
493	всего этого	1	1
494	быть достаточно	1	1
495	самим собою	1	1
496	нуждающимся в	1	1
497	в средневековой	1	1
498	определенный и	1	1
499	не возникает	1	1
500	в дальнейшем	2	1
501	что у	1	1
502	особенно в	1	1
503	целое и	1	1
504	и каждый	1	1
505	при одном	1	1
506	самостоятельное художественное	1	1
507	эту модель	1	1
508	на систему	1	1
509	формы то	1	1
510	поэтому в	2	1
511	и всякого	1	1
512	к языку	1	1
513	с ним	1	1
514	образом в	1	1
515	глубоким и	1	1
516	в состав	1	1
517	случае как	1	1
518	одного из	1	1
519	становится сама	1	1
520	мы понимаем	1	1
521	каждом из	1	1
522	между тем	5	1
523	однако с	3	1
524	о своих	2	1
525	судить по	1	1
526	целого так	1	1
527	все больше	1	1
528	что фонема	1	1
529	встречается также	1	1
530	соотносится с	1	1
531	но с	2	1
532	и одновременно	1	1
533	и дело	1	1
534	речь о	1	1
535	одной из	1	1
536	этот вопрос	1	1
537	дело с	3	1
538	например так	1	1
539	тем или	2	1
540	при каких	1	1
541	то в	2	1
542	и так	1	1
543	а завтра	1	1
544	все они	2	1
545	да еще	1	1
546	раз в	1	1
547	вопроса о	2	1
548	нами и	1	1
549	от других	1	1
550	очевидно а	1	1
551	но от	1	1
552	а и	4	1
553	который как	2	1
554	слова в	1	1
555	в одном	4	1
556	не для	2	1
557	содержания а	1	1
558	к ним	1	1
559	новое качество	1	1
560	не обладает	1	1
561	и строго	1	1
562	к самому	1	1
563	и побуждает	1	1
564	случае так	1	1
565	со стороны	9	1
566	которая имела	1	1
567	о своей	2	1
568	несомненно имеется	1	1
569	именно в	3	1
570	каждом отдельном	1	1
571	было и	1	1
572	а с	1	1
573	она является	1	1
574	себя и	1	1
575	говорит о	2	1
576	но пожалуй	1	1
577	превращается в	1	1
578	от этого	1	1
579	их можно	1	1
580	однако и	3	1
581	вероятно не	1	1
582	и любое	1	1
583	представляется нам	2	1
584	уже по	2	1
585	только к	2	1
586	к его	1	1
587	и потому	2	1
588	как это	3	1
589	знаем о	1	1
590	в предыдущей	1	1
591	в москве	1	1
592	в пределах	4	1
593	а если	1	1
594	этой последней	1	1
595	как объект	1	1
596	никакой возможности	1	1
597	отдельности и	1	1
598	имела бы	1	1
599	установок и	1	1
600	мыслится как	1	1
601	х гг	1	1
602	и формы	1	1
603	на пути	2	1
604	известном смысле	1	1
605	краткость и	1	1
606	действительность в	1	1
607	о его	2	1
608	между прочим	1	1
609	символ по	1	1
610	выстрела или	1	1
611	еще больше	1	1
612	для автора	1	1
613	отношений и	1	1
614	именно такого	1	1
615	другое дело	1	1
616	в отдельных	1	1
617	же в	2	1
618	но всегда	2	1
619	и внутренне	1	1
620	в отдельности	1	1
621	есть и	1	1
622	в свое	2	1
623	в литературе	1	1
624	к этой	1	1
625	которая уже	1	1
626	ее в	1	1
627	по причине	1	1
628	который не	2	1
629	к этому	3	1
630	они не	1	1
