N	2gram	Losev_Dial_4	Myshleni
152	в этой	4	3
153	на этом	3	3
154	что все	4	3
155	по смыслу	2	3
156	на все	2	3
157	обоих случаях	1	3
158	и других	1	3
159	ни в	8	3
160	в один	3	3
161	не менее	2	3
162	что эта	2	3
163	в обоих	1	3
164	этого явления	1	3
165	во всем	2	3
166	связи с	1	3
167	обстоятельство что	1	3
168	не могут	2	3
169	с логической	1	3
170	ничего общего	4	3
171	и когда	2	3
172	должно быть	2	3
173	и во	2	3
174	которые мы	2	3
175	один из	4	3
176	одной из	2	3
177	себя в	2	3
178	так что	6	3
179	слова не	1	3
180	от тех	1	3
181	но что	5	3
182	от того	2	3
183	со стороны	3	3
184	на этот	1	3
185	именно в	5	3
186	только к	1	3
187	самое слово	1	3
188	в связи	1	3
189	сравнению с	2	3
190	наряду с	1	3
191	по существу	1	3
192	этом случае	1	3
193	и от	1	3
194	бы в	4	3
195	совершенно не	3	3
196	в виде	3	3
197	точно так	2	3
198	говоря о	1	2
199	также и	4	2
200	переход от	1	2
201	должна быть	7	2
202	когда это	1	2
203	видеть в	1	2
204	едва ли	3	2
205	мы имеем	5	2
206	при анализе	1	2
207	что если	3	2
208	что уже	2	2
209	место в	1	2
210	зависимости от	1	2
211	к общему	1	2
212	в ней	5	2
213	видели что	1	2
214	находит в	1	2
215	мы будем	2	2
216	отличие от	2	2
217	не просто	7	2
218	как говорит	1	2
219	по которому	1	2
220	стороны и	1	2
221	стороны мы	1	2
222	из этих	2	2
223	в известном	1	2
224	остановиться на	1	2
225	не есть	40	2
226	в наших	1	2
227	дальше и	1	2
228	вообще не	1	2
229	как оно	1	2
230	в нем	5	2
231	этого вопроса	1	2
232	содержит в	1	2
233	подобно тому	4	2
234	не бывает	1	2
235	в основу	1	2
236	же не	1	2
237	входит в	1	2
238	такой же	1	2
239	и тогда	2	2
240	нисколько не	2	2
241	со всей	2	2
242	момента в	1	2
243	никаких оснований	1	2
244	в отличие	1	2
245	которой они	1	2
246	дает в	2	2
247	их в	1	2
248	том же	1	2
249	что этот	2	2
250	в той	1	2
251	этих трех	1	2
252	частного к	1	2
253	но они	2	2
254	не имеет	14	2
255	того как	2	2
256	не по	2	2
257	это мы	1	2
258	слово и	1	2
259	находятся в	1	2
260	что на	2	2
261	очень часто	1	2
262	ребенка как	1	2
263	когда мы	1	2
264	ли не	1	2
265	отличается от	1	2
266	принципиально нового	1	2
267	он видит	1	2
268	и он	1	2
269	и это	8	2
270	и которая	1	2
271	свою очередь	2	2
272	на нем	2	2
273	данном случае	1	2
274	никак не	2	2
275	мы наблюдаем	1	2
276	ясно что	11	2
277	и которые	1	2
278	которую можно	1	2
279	еще не	4	2
280	мы в	1	2
281	понятно что	1	2
282	и здесь	1	2
283	другими словами	5	2
284	может не	1	2
285	этим понятием	1	2
286	к нему	1	2
287	когда оно	1	2
288	в языке	1	2
289	в другой	1	2
290	вслед за	1	2
291	в него	1	2
292	видим что	4	2
293	значит что	9	2
294	в современной	1	2
295	что здесь	3	2
296	но так	1	2
297	которое мы	1	2
298	но как	2	2
299	по типу	2	2
300	на всем	1	2
301	и у	1	2
302	историческом развитии	1	2
303	в нашей	2	2
304	по законам	2	2
305	он имеет	1	2
306	его развитии	1	2
307	случае не	2	2
308	которые могут	1	2
309	в каком	5	2
310	и тех	2	2
311	с той	2	2
312	показывает что	2	2
313	одинаковой мере	1	2
314	прежде всего	11	2
315	понятие о	2	2
316	в данном	3	2
317	что это	13	2
318	тому как	4	2
319	а потом	1	2
320	это значит	8	2
321	даже в	1	2
322	как только	5	2
323	этой третьей	1	2
324	но для	2	2
325	которая в	1	2
326	и которое	1	2
327	в одинаковой	1	2
328	а в	1	2
329	в свою	3	2
330	не знает	1	2
331	он находит	1	2
332	поведения в	1	2
333	в свое	2	2
334	видим в	2	2
335	равным образом	1	1
336	смысле слова	1	1
337	переходя в	3	1
338	в сфере	5	1
339	человека и	2	1
340	переходит к	1	1
341	самых разнообразных	1	1
342	слово которое	2	1
343	на самом	1	1
344	он может	1	1
345	тех же	2	1
346	часто так	1	1
347	и есть	19	1
348	данного явления	4	1
349	и больше	1	1
350	каком отношении	1	1
351	в зависимости	1	1
352	чем именно	1	1
353	научного анализа	1	1
354	его не	1	1
355	а как	2	1
356	мы не	9	1
357	та же	3	1
358	вопрос о	2	1
359	оба эти	1	1
360	такое положение	1	1
361	так чтобы	3	1
362	совпадает с	2	1
363	говорить о	11	1
364	оно вообще	1	1
365	что иное	8	1
366	новых свойств	1	1
367	оно есть	4	1
368	я не	5	1
369	более богатым	1	1
370	видели уже	1	1
371	же что	3	1
372	частные и	1	1
373	произведение и	2	1
374	собой в	1	1
375	и этого	1	1
376	иное как	8	1
377	быть в	5	1
378	во всех	2	1
379	то мы	3	1
380	точка зрения	1	1
381	не то	1	1
382	смысле мы	1	1
383	не входит	1	1
384	значение и	1	1
385	только тогда	5	1
386	быть так	1	1
387	мы сейчас	1	1
388	друг от	1	1
389	собственным внутренним	1	1
390	и я	1	1
391	исторически и	1	1
392	если она	2	1
393	общего с	3	1
394	что именно	7	1
395	это понятие	3	1
396	совершенно другой	1	1
397	мы также	1	1
398	имеет в	1	1
399	можно сделать	1	1
400	в этот	2	1
401	то в	5	1
402	отношение как	2	1
403	истории человечества	1	1
404	а во-вторых	1	1
405	бы не	2	1
406	только два	1	1
407	более подробно	1	1
408	является то	1	1
409	только один	1	1
410	из общей	1	1
411	корнями в	1	1
412	предмет или	1	1
413	что одна	1	1
414	связанные с	1	1
415	он не	1	1
416	это третье	1	1
417	чтобы они	1	1
418	действии и	2	1
419	себе не	2	1
420	он должен	1	1
421	действительности и	1	1
422	формулу можно	1	1
423	в понятии	2	1
424	что одно	1	1
425	только те	1	1
426	мыслит его	1	1
427	объединения этих	1	1
428	не могли	2	1
429	момент нашей	1	1
430	и по	2	1
431	его можно	1	1
432	прежде чем	2	1
433	благоприятные условия	1	1
434	или иных	1	1
435	что она	5	1
436	но все	2	1
437	общего и	1	1
438	в одну	3	1
439	не из	1	1
440	то ни	4	1
441	главным образом	2	1
442	и может	2	1
443	они должны	1	1
444	том случае	1	1
445	входя в	1	1
446	с целью	1	1
447	с другими	1	1
448	чем выше	1	1
449	известно что	3	1
450	своем исследовании	1	1
451	и во-вторых	2	1
452	он является	1	1
453	о которых	1	1
454	можем сказать	2	1
455	на что	2	1
456	не всегда	3	1
457	во внимание	2	1
458	одна и	1	1
459	ведет к	1	1
460	не переживает	1	1
461	как таковой	5	1
462	что должно	1	1
463	и становится	1	1
464	имеет ничего	2	1
465	может появиться	1	1
466	из сферы	1	1
467	ничего принципиально	1	1
468	этого необходимо	1	1
469	почти не	1	1
470	бы к	1	1
471	и процесс	1	1
472	то для	1	1
473	представление о	2	1
474	понятием и	1	1
475	не как	4	1
476	в которых	1	1
477	знаем что	1	1
478	утверждения что	1	1
479	бы мы	1	1
480	до последнего	1	1
481	вообще но	2	1
482	значение может	1	1
483	в одном	4	1
484	но он	1	1
485	тем не	2	1
486	есть еще	2	1
487	имеет свою	1	1
488	тому чтобы	1	1
489	о значении	1	1
490	для нее	2	1
491	по себе	13	1
492	что есть	2	1
493	три типа	1	1
494	вплоть до	1	1
495	с которой	1	1
496	есть прежде	3	1
497	и другое	2	1
498	в то	6	1
499	как о	2	1
500	имел случай	2	1
501	и притом	3	1
502	с и	1	1
503	и всегда	1	1
504	ничего не	17	1
505	в разных	2	1
506	это то	1	1
507	имеем дело	1	1
508	именно с	1	1
509	момент этой	1	1
510	если понятие	1	1
511	и лишь	1	1
512	один путь	1	1
513	ничто не	2	1
514	вопрос в	1	1
515	здесь же	1	1
516	эти три	1	1
517	и оказывается	2	1
518	доказать что	1	1
519	что нельзя	1	1
520	однако это	1	1
521	если только	1	1
522	специального исследования	1	1
523	у нас	3	1
524	формы или	1	1
525	понятие как	1	1
526	такие же	1	1
527	в диалектическом	1	1
528	уже о	4	1
529	и именно	2	1
530	относиться к	1	1
531	и часто	2	1
532	лежит в	3	1
533	всего в	1	1
534	которая заключается	1	1
535	день и	2	1
536	приближения к	1	1
537	а предмет	1	1
538	обучения с	1	1
539	от друга	1	1
540	как один	1	1
541	говоря уже	3	1
542	и та	3	1
543	без всякого	2	1
544	совершенно ясно	2	1
545	говорит об	1	1
546	большой или	1	1
547	только то	1	1
548	в себя	5	1
549	ребенка но	1	1
550	имеет никакого	2	1
551	в дальнейшем	1	1
552	смысле но	1	1
553	и совершенно	1	1
554	лежащей в	1	1
555	что может	1	1
556	слово есть	3	1
557	было в	1	1
558	как между	1	1
559	мог бы	2	1
560	том как	2	1
561	настолько же	1	1
562	совершенно невозможно	2	1
563	для этого	2	1
564	образом в	1	1
565	находится в	2	1
566	сами они	1	1
567	и вся	1	1
568	виду и	1	1
569	о нем	2	1
570	но мы	2	1
571	не содержит	1	1
572	в глаза	1	1
573	и весь	1	1
574	одного из	1	1
575	бы чудом	2	1
576	после того	1	1
577	можно сказать	5	1
578	как чисто	2	1
579	все его	1	1
580	вне всякой	2	1
581	мы показали	1	1
582	мы о	1	1
583	оно обозначает	1	1
584	складывается из	1	1
585	этот момент	3	1
586	же самом	1	1
587	и максимально	1	1
588	того в	1	1
589	получается что	1	1
590	и следовательно	3	1
591	если это	1	1
592	это приводит	1	1
593	и ночь	2	1
594	думаю что	2	1
595	и постепенно	1	1
596	что только	1	1
597	мы действительно	1	1
598	с ними	4	1
599	исследование которое	1	1
600	и так	2	1
601	на ложный	1	1
602	и такое	1	1
603	одних и	2	1
604	и ее	8	1
605	не мешает	2	1
606	история и	2	1
607	же и	2	1
608	внимание что	1	1
609	по моему	1	1
610	уже не	9	1
611	и они	1	1
612	положение что	1	1
613	ее из	1	1
614	всего нашего	1	1
615	я думаю	2	1
616	быть установлена	1	1
617	одно из	1	1
618	и их	2	1
619	в конце	1	1
620	чтобы она	1	1
621	давно уже	1	1
622	формы просто	1	1
623	бы просто	1	1
624	как его	1	1
625	само по	4	1
626	человек как	1	1
627	далее в	2	1
628	должны сказать	1	1
629	как раз	4	1
630	же невозможно	1	1
631	даже и	3	1
632	и даже	6	1
633	даже не	2	1
634	что объяснение	1	1
635	мы это	1	1
636	говорим о	1	1
637	с другим	1	1
638	все равно	2	1
639	от этих	2	1
640	же о	2	1
641	то значит	2	1
642	на которые	1	1
643	что не	3	1
644	предмет и	1	1
645	они наконец	1	1
646	естественно что	1	1
647	только по	1	1
648	то и	2	1
649	и самый	1	1
650	однако и	1	1
651	его как	2	1
652	быть положено	1	1
653	же точно	1	1
654	одно а	1	1
655	и слово	2	1
656	что перед	1	1
657	эта теория	1	1
658	нет никаких	1	1
659	слово слово	1	1
660	необходимость и	1	1
661	ни на	6	1
662	и потому	3	1
663	мы говорим	2	1
664	или по	4	1
665	из которых	3	1
666	при переходе	1	1
667	конечно не	2	1
668	в область	1	1
669	видит в	1	1
670	уже вполне	1	1
671	а если	3	1
672	в течение	4	1
673	это есть	13	1
674	от частного	1	1
675	думается что	1	1
676	наконец и	1	1
677	исходя из	1	1
678	в состоянии	1	1
679	вовсе нет	1	1
680	быть не	2	1
681	художественное произведение	2	1
682	но прежде	1	1
683	чрезвычайно важный	1	1
684	но это	4	1
685	все это	9	1
686	имел в	1	1
687	к двум	1	1
688	дает возможность	1	1
689	при всем	1	1
690	тех или	4	1
691	вскрыть в	1	1
692	в полном	1	1
693	указать на	1	1
694	уже на	1	1
695	раз навсегда	1	1
696	или в	7	1
697	сознания и	3	1
698	прекрасно показал	1	1
699	показать как	2	1
700	о котором	1	1
701	хотя и	6	1
702	в другое	1	1
703	из себя	1	1
704	они суть	1	1
705	у них	1	1
706	та его	1	1
707	возникает вопрос	1	1
708	тем более	6	1
709	конце концов	1	1
710	всякого остатка	1	1
711	ложный путь	1	1
712	такое явление	1	1
713	зрения в	1	1
714	себе ничего	1	1
715	с ним	3	1
716	личности и	10	1
717	отношении к	2	1
718	не предполагает	1	1
719	в целях	2	1
720	требует чтобы	1	1
721	нет ничего	6	1
722	но если	5	1
723	не говоря	3	1
724	или других	3	1
725	не быть	1	1
726	черт и	1	1
727	но чем	1	1
728	равно как	2	1
729	здесь о	1	1
730	силу той	1	1
731	не что	8	1
732	из этого	1	1
733	содержится в	1	1
734	время не	1	1
735	сила и	2	1
736	ее в	2	1
737	случае если	1	1
738	в своих	1	1
739	и последнюю	1	1
740	и синтез	3	1
741	как результат	1	1
742	которая не	2	1
