N	2gram	Bakhtin_Pr_2	EvropaiE
143	в результате	3	3
144	мира и	1	3
145	жизни в	2	3
146	на своем	1	3
147	ее в	2	3
148	как на	2	3
149	в таком	3	3
150	во всяком	1	3
151	самым в	1	2
152	должна быть	3	2
153	есть не	1	2
154	что если	3	2
155	именно к	1	2
156	из того	1	2
157	меньшей степени	2	2
158	на них	2	2
159	между собой	1	2
160	он сам	6	2
161	и человеческой	2	2
162	но как	2	2
163	точка зрения	7	2
164	в сторону	2	2
165	друг от	2	2
166	в свои	1	2
167	в истории	2	2
168	с этим	1	2
169	хотя и	2	2
170	тому или	1	2
171	и как	2	2
172	в этой	1	2
173	в случае	1	2
174	и если	1	2
175	но именно	1	2
176	он не	9	2
177	и еще	1	2
178	их из	1	2
179	таким образом	11	2
180	в мире	3	2
181	и с	7	2
182	заключается в	1	2
183	с другими	7	2
184	для них	3	2
185	далеко не	4	2
186	дело идет	6	2
187	в своих	4	2
188	в развитии	2	2
189	и того	1	2
190	в этих	4	2
191	или точнее	1	2
192	в котором	7	2
193	представление о	2	2
194	одном из	1	2
195	и более	2	2
196	можем сказать	2	2
197	она не	5	2
198	тогда когда	1	2
199	ними и	1	2
200	вопрос не	1	2
201	могут стать	1	2
202	как будто	1	2
203	именно потому	1	2
204	что на	1	2
205	не могут	1	2
206	могут быть	4	2
207	всего в	1	2
208	одну и	1	2
209	которого мы	1	2
210	от друга	2	2
211	как не	5	2
212	данном случае	1	2
213	на основе	2	2
214	и ту	1	2
215	по сравнению	2	2
216	если бы	2	2
217	и поэтому	1	2
218	и та	1	2
219	и что	2	2
220	кажется что	2	2
221	к нему	11	2
222	в его	22	2
223	подходит к	1	2
224	во всей	1	2
225	мы должны	4	2
226	в сферу	1	2
227	но с	3	2
228	его собственная	1	2
229	этот вопрос	4	2
230	в какой	1	2
231	и теперь	1	2
232	есть в	8	2
233	в большинстве	2	2
234	и других	3	2
235	в одном	6	2
236	в других	1	2
237	на уровне	1	2
238	а именно	3	2
239	будет ли	1	2
240	как же	2	2
241	в некоторых	2	2
242	на этот	1	2
243	а не	10	2
244	что все	3	2
245	вместе с	1	2
246	сравнению с	2	2
247	наряду с	1	2
248	что же	4	2
249	для понимания	2	2
250	происходит в	1	2
251	или в	2	2
252	и все	1	2
253	бы в	5	2
254	еще более	1	2
255	и наконец	1	2
256	же в	1	2
257	в другой	1	2
258	мы видим	2	2
259	а в	3	2
260	не есть	2	2
261	между ними	4	2
262	ценностей в	1	2
263	другой стороны	1	2
264	жизни и	15	2
265	и эта	3	2
266	существует только	1	1
267	ту же	1	1
268	ко всем	2	1
269	например в	2	1
270	связана с	1	1
271	кто иной	1	1
272	получает в	1	1
273	но тем	1	1
274	же по	1	1
275	представленная в	1	1
276	от своей	1	1
277	в чисто	2	1
278	и до	4	1
279	с таким	1	1
280	той же	1	1
281	на тех	1	1
282	пределы данного	1	1
283	по самой	2	1
284	есть нечто	1	1
285	время как	1	1
286	говорить о	1	1
287	нельзя ограничиться	1	1
288	достаточно чтобы	1	1
289	на практике	1	1
290	нет ли	2	1
291	в каждой	1	1
292	оценок и	1	1
293	быть в	2	1
294	которых может	1	1
295	таком смысле	1	1
296	с его	8	1
297	мы будем	1	1
298	по отношению	8	1
299	для всякого	1	1
300	отличие от	1	1
301	теперь не	1	1
302	за пределы	5	1
303	относится к	2	1
304	в центре	1	1
305	в одной	5	1
306	не показывает	1	1
307	ней в	1	1
308	все остальные	1	1
309	все же	4	1
310	кроме того	1	1
311	в полном	1	1
312	смысле этого	2	1
313	что по	1	1
314	говорит об	1	1
315	этого мира	2	1
316	более или	1	1
317	психологии и	1	1
318	в идеологической	1	1
319	та же	1	1
320	самой природе	1	1
321	бы с	1	1
322	он в	1	1
323	в нашем	2	1
324	которые в	2	1
325	с их	4	1
326	нами в	4	1
327	и тот	1	1
328	тому же	1	1
329	на его	5	1
330	с традициями	2	1
331	при этом	2	1
332	смысле она	1	1
333	говорили в	2	1
334	к некоторому	1	1
335	не значит	2	1
336	и когда	1	1
337	не как	6	1
338	творчества стала	1	1
339	ли не	1	1
340	на земле	1	1
341	этом мире	1	1
342	на этом	1	1
343	его можно	1	1
344	такая постановка	1	1
345	как более	1	1
346	или иных	1	1
347	принципа в	1	1
348	но все	4	1
349	от нее	1	1
350	бы они	1	1
351	было только	1	1
352	в нем	20	1
353	же касается	1	1
354	и неизбежно	1	1
355	лишь в	2	1
356	входит в	9	1
357	воспринимается как	2	1
358	которая как	1	1
359	лишь на	2	1
360	истории и	1	1
361	мы сказали	3	1
362	в жизни	3	1
363	к области	1	1
364	о характере	1	1
365	рядом с	3	1
366	она и	3	1
367	искания истины	1	1
368	всегда и	2	1
369	потому и	1	1
370	как таковой	1	1
371	и необходимость	1	1
372	или менее	1	1
373	чтобы войти	1	1
374	в глубь	1	1
375	фактом что	1	1
376	мы говорили	1	1
377	дальнейшее развитие	2	1
378	в отличие	1	1
379	от себя	1	1
380	значение для	3	1
381	друг другу	1	1
382	войти в	1	1
383	с такими	2	1
384	для этого	3	1
385	тому что	1	1
386	если и	1	1
387	идеологической жизни	2	1
388	все эти	4	1
389	не менее	2	1
390	почти никогда	1	1
391	что эта	2	1
392	что с	1	1
393	считает что	1	1
394	правда в	2	1
395	одна из	3	1
396	чтобы в	1	1
397	казалось бы	1	1
398	только и	1	1
399	в самой	3	1
400	бы сказали	1	1
401	они являются	1	1
402	высшей и	1	1
403	на себе	1	1
404	во всем	1	1
405	мире и	1	1
406	и его	8	1
407	каждой из	1	1
408	бы по	1	1
409	связи с	1	1
410	мы бы	1	1
411	в сознании	2	1
412	для осуществления	1	1
413	в основе	2	1
414	только отдельные	2	1
415	у нас	2	1
416	такие же	1	1
417	мир в	2	1
418	эта область	1	1
419	числе и	2	1
420	должны быть	1	1
421	для такого	1	1
422	все еще	1	1
423	свое значение	1	1
424	отказаться от	1	1
425	для себя	3	1
426	оно может	1	1
427	своего развития	2	1
428	рассуждении нашем	1	1
429	и о	2	1
430	то она	1	1
431	и сами	1	1
432	мы думаем	1	1
433	не исключает	1	1
434	то время	1	1
435	литературы и	1	1
436	как с	1	1
437	котором мы	1	1
438	и сам	3	1
439	что может	1	1
440	был бы	1	1
441	те же	2	1
442	и другими	2	1
443	одного из	1	1
444	по природе	3	1
445	об этом	3	1
446	еще в	1	1
447	не кто	1	1
448	был не	1	1
449	которая в	1	1
450	к другу	3	1
451	с ним	8	1
452	силы и	1	1
453	некоторых из	1	1
454	его жизни	2	1
455	значение имеют	1	1
456	времени в	1	1
457	затем в	1	1
458	не несут	1	1
459	однако с	1	1
460	которые мы	1	1
461	свою способность	1	1
462	его мысль	1	1
463	и радикально	1	1
464	всего этого	3	1
465	нем и	1	1
466	с только	1	1
467	и следовательно	7	1
468	в лучшем	1	1
469	друг к	3	1
470	большей или	1	1
471	развития но	1	1
472	один из	2	1
473	ибо в	1	1
474	борьбы за	1	1
475	тот же	2	1
476	с ними	4	1
477	именно о	1	1
478	всех этих	1	1
479	выше именно	1	1
480	это стремление	1	1
481	который в	1	1
482	иной степени	2	1
483	иной как	1	1
484	они могут	3	1
485	эта идея	1	1
486	никак нельзя	1	1
487	или же	2	1
488	и ее	7	1
489	с которыми	2	1
490	со своим	1	1
491	переходит в	2	1
492	конечно не	6	1
493	уже не	6	1
494	уже в	4	1
495	в начале	2	1
496	что не	5	1
497	от других	1	1
498	с живыми	1	1
499	одно из	1	1
500	для него	9	1
501	и их	6	1
502	бы тот	1	1
503	мы находим	1	1
504	к сознанию	1	1
505	не о	2	1
506	как его	2	1
507	обращены к	1	1
508	от того	2	1
509	гораздо сложнее	1	1
510	в более	1	1
511	интересующей нас	1	1
512	значение имеет	1	1
513	а на	2	1
514	существенно новую	1	1
515	смысле будет	1	1
516	не обязательно	1	1
517	эти две	1	1
518	не относится	1	1
519	в каких	1	1
520	или меньшей	1	1
521	она является	1	1
522	которая утверждает	1	1
523	и затем	2	1
524	что для	2	1
525	каком смысле	1	1
526	положений и	1	1
527	не было	2	1
528	на которых	1	1
529	зависит от	1	1
530	человеческой жизни	2	1
531	с которым	1	1
532	не допускает	1	1
533	какие могут	1	1
534	него не	3	1
535	что из	1	1
536	что мы	1	1
537	бы как	1	1
538	если не	2	1
539	именно поэтому	1	1
540	входить в	1	1
541	связь с	2	1
542	раз на	1	1
543	поэтому даже	1	1
544	как одно	2	1
545	в европе	1	1
546	о возможности	1	1
547	это были	1	1
548	она есть	1	1
549	есть только	4	1
550	только ее	1	1
551	некоторое время	1	1
552	даже с	1	1
553	она неизбежно	1	1
554	том смысле	1	1
555	должно быть	4	1
556	с ее	3	1
557	этого слова	2	1
558	слова и	1	1
559	приблизиться к	1	1
560	лучшем случае	1	1
561	для развития	1	1
562	или уже	1	1
563	они действуют	1	1
564	тех или	1	1
565	более того	5	1
566	одного и	2	1
567	она может	1	1
568	нельзя сказать	1	1
569	и среди	2	1
570	что оно	1	1
571	о котором	1	1
572	сохраняет в	1	1
573	ее и	1	1
574	сознания что	1	1
575	лежали в	1	1
576	в большей	1	1
577	может в	1	1
578	вовлекает в	1	1
579	но это	2	1
580	в мировом	1	1
581	и другие	4	1
582	идеологии с	1	1
583	действуют и	1	1
584	найти во	1	1
585	этих отношений	1	1
586	не способны	1	1
587	в свое	2	1
588	есть то	1	1
589	время не	1	1
590	к этой	2	1
591	вполне понятно	1	1
592	однако же	2	1
593	случае если	1	1
594	это в	1	1
595	который не	1	1
596	все что	3	1
597	том числе	2	1
