N	2gram	Tiupa_Lite_1	Myshleni
295	себе как	1	1
296	был начат	1	1
297	вопрос о	1	1
298	задачу не	1	1
299	в становлении	1	1
300	есть нечто	1	1
301	почти исключительно	1	1
302	ему в	1	1
303	их не	2	1
304	и он	1	1
305	собой в	1	1
306	нам представляется	1	1
307	бы то	1	1
308	во всех	1	1
309	тем как	1	1
310	отказываемся от	1	1
311	план не	1	1
312	тех же	3	1
313	очевидно что	1	1
314	постановка проблемы	1	1
315	отношение к	1	1
316	в наиболее	1	1
317	не просто	1	1
318	относится к	2	1
319	которые могли	1	1
320	однако как	1	1
321	общего с	2	1
322	более и	1	1
323	к новому	1	1
324	однако не	1	1
325	целом но	2	1
326	совершается на	1	1
327	целый ряд	1	1
328	имеет в	1	1
329	в действительности	1	1
330	следующим образом	2	1
331	этой цели	2	1
332	к построению	1	1
333	на какой	1	1
334	или иную	2	1
335	за собой	1	1
336	еще на	1	1
337	та же	2	1
338	в которой	1	1
339	это открытие	1	1
340	он в	1	1
341	бы не	3	1
342	вопросом и	1	1
343	к достижению	1	1
344	что к	1	1
345	тому же	2	1
346	после чего	1	1
347	вследствие этого	1	1
348	в разрешении	1	1
349	с чем	2	1
350	деятельности направленной	1	1
351	потребности в	1	1
352	однако он	1	1
353	по существу	1	1
354	до конца	1	1
355	ни были	1	1
356	подобно тому	2	1
357	значительной степени	1	1
358	то ни	1	1
359	для всей	2	1
360	а затем	1	1
361	в состоянии	1	1
362	и с	1	1
363	на путь	1	1
364	которая как	1	1
365	и тем	4	1
366	для них	2	1
367	и вы	1	1
368	в слове	2	1
369	несмотря на	3	1
370	уже у	1	1
371	с такой	1	1
372	как угодно	1	1
373	ключ к	1	1
374	такой же	1	1
375	глубоко в	1	1
376	это делает	1	1
377	между людьми	1	1
378	которого является	1	1
379	от себя	2	1
380	жизни с	2	1
381	до последнего	1	1
382	сих пор	1	1
383	в памяти	1	1
384	и первые	1	1
385	и более	1	1
386	тому чтобы	1	1
387	том же	3	1
388	даже в	2	1
389	не для	1	1
390	так называемого	2	1
391	раз и	2	1
392	на один	2	1
393	как центральную	1	1
394	с точки	2	1
395	случае в	1	1
396	чистом виде	1	1
397	на три	1	1
398	на рубеже	3	1
399	и тяжелое	1	1
400	дело не	2	1
401	не имеет	1	1
402	в сущности	2	1
403	на него	1	1
404	и образуется	1	1
405	отличное от	1	1
406	в уме	4	1
407	это еще	1	1
408	не могло	2	1
409	синкретизма и	1	1
410	чем он	1	1
411	жизни не	2	1
412	показывает нам	1	1
413	предполагать что	1	1
414	и является	2	1
415	так называемый	2	1
416	другого но	1	1
417	уже и	1	1
418	или ином	1	1
419	виду не	2	1
420	конечный результат	1	1
421	становится для	1	1
422	восприятия а	1	1
423	когда они	1	1
424	и другим	1	1
425	бы это	1	1
426	что при	1	1
427	устанавливает по	1	1
428	на предмет	1	1
429	для себя	5	1
430	следует отнести	1	1
431	как утверждает	1	1
432	это вполне	1	1
433	в виду	3	1
434	но при	2	1
435	в ее	1	1
436	данном случае	4	1
437	и внутреннее	1	1
438	зрения для	1	1
439	в пределах	3	1
440	в дальнейшем	1	1
441	роль в	2	1
442	различие между	2	1
443	с известными	1	1
444	в другом	2	1
445	по аналогии	3	1
446	здесь как	2	1
447	до сих	1	1
448	принципиальное значение	1	1
449	во многих	2	1
450	быть может	1	1
451	с этого	1	1
452	в эпоху	1	1
453	собой и	1	1
454	деятельности в	4	1
455	возникающее в	1	1
456	сводится к	3	1
457	о нем	1	1
458	является по	2	1
459	в состав	1	1
460	другом месте	1	1
461	на вопрос	1	1
462	настолько что	1	1
463	многих случаях	1	1
464	к действительности	1	1
465	и который	1	1
466	как наиболее	1	1
467	в значительной	1	1
468	не выходит	1	1
469	в конечном	5	1
470	от него	1	1
471	к истине	1	1
472	том или	1	1
473	этому поводу	1	1
474	и всякая	1	1
475	на одном	1	1
476	во всей	1	1
477	средств и	1	1
478	не сводится	3	1
479	в это	1	1
480	не так	1	1
481	но наиболее	1	1
482	последней завершающей	1	1
483	нуждается в	3	1
484	не идет	1	1
485	может оказаться	1	1
486	между этими	1	1
487	друга как	1	1
488	а только	2	1
489	тот или	1	1
490	для всех	1	1
491	а напротив	1	1
492	как например	1	1
493	оно в	1	1
494	целого ряда	1	1
495	по выражению	2	1
496	за ним	1	1
497	человеческому интеллекту	1	1
498	ту или	2	1
499	который как	1	1
500	конкретный предмет	1	1
501	одно из	3	1
502	представить себе	1	1
503	общий для	1	1
504	в конце	4	1
505	вовсе не	1	1
506	слово как	1	1
507	не о	1	1
508	у него	3	1
509	не случайно	2	1
510	как носитель	2	1
511	общения и	1	1
512	значение только	1	1
513	не обладает	2	1
514	один в	1	1
515	в исторической	1	1
516	и даже	3	1
517	выходит за	1	1
518	за пределы	2	1
519	человека а	1	1
520	в сознание	3	1
521	в большинстве	1	1
522	окружающей его	2	1
523	во внешней	1	1
524	что не	2	1
525	что для	2	1
526	превращается в	2	1
527	впоследствии в	1	1
528	поведения не	1	1
529	чем за	1	1
530	не на	2	1
531	а не	16	1
532	последнего времени	1	1
533	он становится	1	1
534	на эту	1	1
535	или с	1	1
536	совпадают в	1	1
537	может стать	1	1
538	поэтому было	1	1
539	в данном	5	1
540	так или	8	1
541	в той	1	1
542	ведет к	4	1
543	одновременно с	1	1
544	что же	1	1
545	в мир	1	1
546	а отнюдь	1	1
547	да и	3	1
548	многих других	1	1
549	быть не	1	1
550	и тому	1	1
551	в любом	2	1
552	аналогии с	3	1
553	в условиях	1	1
554	предметы и	1	1
555	но для	1	1
556	как раз	4	1
557	из ряда	1	1
558	процессов к	1	1
559	идя по	1	1
560	более ранних	1	1
561	не подлежит	1	1
562	и слова	1	1
563	это как	2	1
564	основанному на	1	1
565	центральную проблему	1	1
566	хотя бы	2	1
567	или не	1	1
568	отношению ко	1	1
569	в ходе	1	1
570	этой деятельности	1	1
571	выступающих в	1	1
572	него в	1	1
573	однако мы	1	1
574	по поводу	2	1
575	но в	3	1
576	том числе	1	1
