N	2gram	Losev_Dial_3	FransuaR
106	и всей	1	3
107	всех этих	1	3
108	слова и	1	3
109	не мог	1	3
110	не в	3	3
111	но он	1	3
112	казалось бы	1	3
113	и о	3	3
114	и здесь	2	3
115	как например	2	3
116	одной из	1	3
117	так что	8	3
118	уже не	5	3
119	был бы	1	3
120	мы находим	1	3
121	что и	6	3
122	может быть	13	3
123	здесь в	1	3
124	к которому	1	3
125	еще и	2	3
126	что для	5	3
127	в некоторых	1	3
128	не на	6	3
129	сказать что	4	3
130	связь с	1	3
131	в систему	1	3
132	в связи	1	3
133	бы в	2	3
134	то что	14	3
135	они еще	1	3
136	новое время	1	2
137	также и	2	2
138	и то	4	2
139	самом деле	6	2
140	на самом	1	2
141	по преимуществу	1	2
142	что эти	1	2
143	для своего	1	2
144	мы не	5	2
145	первый план	4	2
146	бы то	2	2
147	с другой	4	2
148	вовсе еще	1	2
149	себе и	1	2
150	это мир	1	2
151	как к	1	2
152	хотя и	5	2
153	целый ряд	2	2
154	и как	8	2
155	бы и	1	2
156	что она	9	2
157	ни было	1	2
158	в виде	8	2
159	не как	1	2
160	для понимания	1	2
161	людей и	2	2
162	в мире	1	2
163	его в	1	2
164	ни в	9	2
165	из нее	2	2
166	в слове	3	2
167	он и	3	2
168	несмотря на	2	2
169	между собою	1	2
170	или менее	1	2
171	для него	4	2
172	и при	1	2
173	в котором	1	2
174	с точки	14	2
175	он дает	2	2
176	мир и	3	2
177	друг другу	1	2
178	если бы	6	2
179	и эти	2	2
180	на котором	2	2
181	дело не	1	2
182	не имели	1	2
183	и вещи	1	2
184	того как	1	2
185	что на	1	2
186	характерен для	1	2
187	в каком	3	2
188	фактов и	2	2
189	ни о	3	2
190	той или	2	2
191	данном случае	1	2
192	только не	10	2
193	то время	4	2
194	и совершенно	1	2
195	и сам	1	2
196	во многом	1	2
197	с ним	1	2
198	можно сказать	1	2
199	и во	2	2
200	к нему	3	2
201	грань между	2	2
202	вся эта	1	2
203	на одном	1	2
204	было бы	5	2
205	но с	1	2
206	что он	13	2
207	очень много	1	2
208	это не	4	2
209	на мир	1	2
210	вопрос об	3	2
211	и тела	2	2
212	ничто не	2	2
213	только на	7	2
214	ни одного	1	2
215	из них	3	2
216	точка зрения	5	2
217	в одном	1	2
218	к ним	1	2
219	как раз	7	2
220	в других	1	2
221	смерти и	1	2
222	для того	3	2
223	момент в	1	2
224	далеко не	1	2
225	нового времени	2	2
226	говорит о	4	2
227	одной стороны	3	2
228	то ни	1	2
229	его как	3	2
230	точек зрения	1	2
231	у всех	1	2
232	знания и	1	2
233	не может	19	2
234	о себе	2	2
235	вместе с	1	2
236	так же	4	2
237	нет ни	2	2
238	из которых	3	2
239	в данном	2	2
240	а не	26	2
241	как целое	3	2
242	с этой	5	2
243	но это	5	2
244	все же	3	2
245	и для	2	2
246	которых он	1	2
247	мира и	3	2
248	основе их	1	2
249	а в	2	2
250	между ними	1	2
251	другой стороны	2	2
252	более или	1	2
253	и эта	1	2
254	только он	2	1
255	речь идет	1	1
256	говоря о	1	1
257	в этот	1	1
258	начинается с	1	1
259	сил и	1	1
260	идет о	1	1
261	в приведенном	1	1
262	из самых	3	1
263	явления и	4	1
264	мировоззрения и	1	1
265	этого в	1	1
266	он всегда	1	1
267	и абсолютно	1	1
268	как чистое	2	1
269	а как	1	1
270	или наоборот	1	1
271	и себя	1	1
272	является наиболее	1	1
273	вопрос о	5	1
274	науки и	1	1
275	сущности это	1	1
276	когда люди	1	1
277	так чтобы	2	1
278	на свою	1	1
279	то это	9	1
280	реальным и	1	1
281	все остальное	4	1
282	одного человека	1	1
283	живым языком	1	1
284	в чем	4	1
285	живых существ	2	1
286	а следовательно	1	1
287	сказать и	1	1
288	мы еще	1	1
289	то он	1	1
290	о смерти	1	1
291	но когда	1	1
292	одном и	1	1
293	себя в	2	1
294	чем же	1	1
295	в одной	3	1
296	стороны и	1	1
297	что нет	4	1
298	глубже чем	1	1
299	ряде примеров	1	1
300	это вообще	1	1
301	нового и	1	1
302	и принципиально	1	1
303	не можем	2	1
304	та же	1	1
305	и у	2	1
306	из этих	2	1
307	сущности и	5	1
308	тому же	2	1
309	во многих	1	1
310	но ведь	1	1
311	слово это	1	1
312	но на	2	1
313	можно лишь	1	1
314	вообще не	2	1
315	кажется не	1	1
316	они совершенно	1	1
317	они только	1	1
318	фактический материал	1	1
319	в реальной	1	1
320	они в	1	1
321	принадлежат и	1	1
322	не к	1	1
323	понятий и	1	1
324	и вот	2	1
325	языком и	1	1
326	из него	1	1
327	подобно тому	4	1
328	что ни	1	1
329	о таком	1	1
330	в основу	1	1
331	это конечно	1	1
332	пусть и	1	1
333	есть все	1	1
334	связанных с	1	1
335	это было	3	1
336	но самый	1	1
337	на почве	1	1
338	и дает	1	1
339	и смерти	1	1
340	только одно	2	1
341	будет вам	2	1
342	мира где	2	1
343	место и	1	1
344	не всегда	1	1
345	чем в	1	1
346	эпохи с	1	1
347	она была	2	1
348	понятия и	2	1
349	не больше	3	1
350	место в	1	1
351	оказывается что	1	1
352	бы мы	1	1
353	своему существу	1	1
354	точку зрения	1	1
355	на другую	1	1
356	есть еще	3	1
357	уже сказали	1	1
358	этот мир	1	1
359	же мы	2	1
360	тому что	4	1
361	и какая	1	1
362	имели в	1	1
363	нами чисто	1	1
364	вещи не	1	1
365	вещей как	1	1
366	но они	2	1
367	а иногда	1	1
368	иной раз	2	1
369	не имеет	11	1
370	тогда когда	5	1
371	логической и	1	1
372	полного и	1	1
373	в науке	1	1
374	и притом	5	1
375	и сама	5	1
376	самостоятельной жизни	1	1
377	совершенно правильно	1	1
378	он с	1	1
379	следовательно и	2	1
380	только и	2	1
381	в самой	1	1
382	в другую	1	1
383	он хочет	1	1
384	и является	2	1
385	существовала и	1	1
386	ибо все	1	1
387	хочет быть	2	1
388	исторического процесса	2	1
389	этом отношении	1	1
390	тела и	1	1
391	в стиле	1	1
392	целого мира	1	1
393	уже о	2	1
394	не могут	4	1
395	могут быть	2	1
396	же самое	1	1
397	с полной	3	1
398	для такого	2	1
399	к тому	4	1
400	что оно	7	1
401	его с	1	1
402	как для	1	1
403	то оно	1	1
404	социальные и	1	1
405	имеет место	1	1
406	если же	8	1
407	и он	2	1
408	и это	4	1
409	вещей в	1	1
410	из всего	1	1
411	в виду	7	1
412	на нем	1	1
413	и сами	2	1
414	здесь не	1	1
415	и служит	1	1
416	может только	1	1
417	нет никакой	4	1
418	только то	1	1
419	в себя	1	1
420	и самого	1	1
421	так в	2	1
422	отношения и	1	1
423	быть отнесена	2	1
424	мог бы	1	1
425	с реальными	1	1
426	даны в	1	1
427	для этого	2	1
428	или иной	4	1
429	в глубине	1	1
430	строго говоря	1	1
431	глубине души	1	1
432	но к	1	1
433	на вопрос	1	1
434	и та	1	1
435	все вещи	4	1
436	и что	15	1
437	утверждает что	3	1
438	который одинаково	1	1
439	на что	2	1
440	что его	5	1
441	для нас	2	1
442	и мира	4	1
443	в вопросах	1	1
444	науке и	1	1
445	тем или	1	1
446	в монастыре	1	1
447	по типу	1	1
448	ее от	2	1
449	есть уже	1	1
450	есть с	1	1
451	все в	1	1
452	и она	2	1
453	в лице	1	1
454	происходит в	1	1
455	где не	1	1
456	наконец и	1	1
457	быть и	3	1
458	оно и	1	1
459	но тот	1	1
460	явления как	2	1
461	всякого рода	1	1
462	значений и	1	1
463	тот же	1	1
464	природой и	1	1
465	целое не	2	1
466	те которые	1	1
467	он очевидно	1	1
468	и так	1	1
469	и раньше	1	1
470	или же	3	1
471	мира как	1	1
472	и тем	2	1
473	что эта	1	1
474	со всеми	2	1
475	как нечто	1	1
476	вопроса о	1	1
477	и они	2	1
478	же от	2	1
479	его кончине	1	1
480	и обратно	1	1
481	возможности для	1	1
482	и глубина	1	1
483	мы знаем	3	1
484	одно из	5	1
485	никто не	2	1
486	представлений о	1	1
487	очевидно не	1	1
488	мы можем	1	1
489	каждый из	1	1
490	чтобы не	1	1
491	тем что	3	1
492	на ряде	1	1
493	характерны для	1	1
494	образом что	1	1
495	нет в	1	1
496	науки в	1	1
497	того что	12	1
498	границы и	3	1
499	говорить и	2	1
500	именно в	2	1
501	а именно	2	1
502	и прежде	3	1
503	такое же	1	1
504	на людей	1	1
505	мы переходим	1	1
506	и существует	2	1
507	на ней	1	1
508	больше и	1	1
509	превращается в	6	1
510	самое слово	1	1
511	вещи ее	1	1
512	что обычно	1	1
513	та самая	1	1
514	которой он	1	1
515	мира в	1	1
516	и вообще	2	1
517	было в	1	1
518	при его	3	1
519	материал и	1	1
520	стадии своего	1	1
521	какая же	1	1
522	я уже	7	1
523	независимо от	1	1
524	и мир	1	1
525	если оно	4	1
526	данной эпохи	1	1
527	тело и	4	1
528	тому как	4	1
529	быть только	2	1
530	указание на	1	1
531	на свете	3	1
532	говорили об	1	1
533	первом плане	1	1
534	было ни	2	1
535	явления а	1	1
536	понятий а	1	1
537	нет ничего	9	1
538	и тогда	5	1
539	в обычных	1	1
540	она должна	2	1
541	всего в	1	1
542	и часто	1	1
543	и от	3	1
544	о котором	1	1
545	и слова	1	1
546	бы чем-то	1	1
547	от него	1	1
548	из ее	1	1
549	обычных условиях	1	1
550	и ни	3	1
551	тем более	3	1
552	от вещей	2	1
553	ее в	2	1
554	это тоже	1	1
555	же в	2	1
556	но если	6	1
557	на части	1	1
558	время как	4	1
559	может и	2	1
560	слово в	2	1
561	не знает	3	1
562	и только	6	1
563	только как	5	1
564	в такие	1	1
565	одновременно и	1	1
566	из этого	2	1
567	всем этом	1	1
568	жизни и	5	1
569	но еще	2	1
570	это определение	1	1
571	как на	5	1
