N	2gram	Losev_Vlad_1	Istorich
103	увидим ниже	3	3
104	их и	1	3
105	если я	1	3
106	что иное	1	3
107	я не	4	3
108	представление о	1	3
109	иное как	1	3
110	в чем	2	3
111	со стороны	2	3
112	в одной	1	3
113	некоторое время	2	3
114	и как	4	3
115	и к	6	3
116	выше мы	2	3
117	в целом	3	3
118	представляет собой	1	3
119	из этих	2	3
120	на его	3	3
121	уже видели	1	3
122	их в	1	3
123	в немецкой	1	3
124	было бы	2	3
125	для них	1	3
126	далеко не	1	3
127	как и	4	3
128	не будем	2	3
129	никогда не	9	3
130	потому что	11	3
131	а мы	1	3
132	очень часто	1	3
133	он и	6	3
134	к тому	3	3
135	о том	11	3
136	здесь не	3	3
137	уже с	1	3
138	что у	4	3
139	можно только	1	3
140	он к	1	3
141	особого рода	2	3
142	от них	1	3
143	в его	12	3
144	с ними	2	3
145	и у	4	3
146	этом доме	1	3
147	прежде всего	1	3
148	а через	1	3
149	у него	15	3
150	мы еще	1	3
151	в связи	3	3
152	если это	1	3
153	так же	1	3
154	мы увидим	3	3
155	но это	3	3
156	между прочим	11	3
157	и от	5	3
158	и все	4	3
159	сказать что	7	3
160	не что	1	3
161	ее в	1	3
162	все что	2	3
163	ту же	1	2
164	он стоит	1	2
165	и то	10	2
166	на самом	1	2
167	и есть	1	2
168	в котором	6	2
169	не имеют	1	2
170	той же	2	2
171	часто бывает	1	2
172	вопрос о	1	2
173	время как	1	2
174	но она	3	2
175	на себя	3	2
176	и он	3	2
177	он ничего	1	2
178	в ней	1	2
179	знаем что	2	2
180	бы она	1	2
181	то мы	3	2
182	на другой	1	2
183	к жизни	2	2
184	в сторону	1	2
185	по отношению	1	2
186	в качестве	6	2
187	себе и	1	2
188	мы сейчас	7	2
189	его на	2	2
190	как в	3	2
191	в своем	4	2
192	ней в	1	2
193	хотя и	4	2
194	что по	1	2
195	несколько дней	2	2
196	в этот	4	2
197	ни один	1	2
198	то время	2	2
199	и и	7	2
200	тому же	2	2
201	если он	1	2
202	не могла	1	2
203	при этом	2	2
204	видно что	5	2
205	из этой	1	2
206	нее и	1	2
207	в виде	3	2
208	и вот	3	2
209	никому не	1	2
210	так и	6	2
211	но все	1	2
212	с изучением	1	2
213	об этой	1	2
214	на все	2	2
215	уже знаем	1	2
216	известно что	2	2
217	ни в	2	2
218	вовсе не	5	2
219	с тем	2	2
220	со своими	3	2
221	и уже	1	2
222	и для	2	2
223	о первой	1	2
224	после этого	1	2
225	не мог	3	2
226	точки зрения	2	2
227	это делает	2	2
228	на месте	1	2
229	и более	1	2
230	даже в	2	2
231	впоследствии они	1	2
232	не раз	4	2
233	на кладбище	1	2
234	в то	8	2
235	который был	2	2
236	одна из	1	2
237	относится к	1	2
238	не видал	1	2
239	детей в	1	2
240	вот почему	1	2
241	что отец	1	2
242	на это	2	2
243	и это	2	2
244	и о	2	2
245	роль в	1	2
246	не с	1	2
247	одного из	1	2
248	когда его	1	2
249	образом в	2	2
250	о ней	1	2
251	и что	6	2
252	за это	2	2
253	в силу	1	2
254	с того	2	2
255	а также	5	2
256	там же	13	2
257	же в	1	2
258	дней и	1	2
259	тот свет	1	2
260	дело с	1	2
261	и действительно	3	2
262	и так	3	2
263	к отцу	1	2
264	а после	1	2
265	с одной	1	2
266	в жизни	3	2
267	для нее	2	2
268	что не	1	2
269	а то	1	2
270	на столе	1	2
271	мы знаем	2	2
272	всяком случае	2	2
273	в одном	1	2
274	можно собрать	1	2
275	у нее	1	2
276	только на	3	2
277	в особенности	4	2
278	и даже	15	2
279	даже не	2	2
280	в знак	1	2
281	после смерти	4	2
282	есть только	1	2
283	не было	5	2
284	одной стороны	1	2
285	всю жизнь	3	2
286	именно так	2	2
287	брак не	1	2
288	уже давно	1	2
289	нет никаких	1	2
290	можно утверждать	1	2
291	и потому	6	2
292	но этот	3	2
293	в тех	2	2
294	да и	4	2
295	ко мне	1	2
296	можно сказать	6	2
297	на одной	3	2
298	указать на	2	2
299	если не	3	2
300	она знает	1	2
301	меня к	1	2
302	от него	2	2
303	или не	1	2
304	совершенно не	2	2
305	жизни и	5	2
306	только не	1	2
307	своего мужа	1	2
308	во всяком	2	2
309	к людям	1	1
310	состояла в	1	1
311	она была	2	1
312	также и	10	1
313	и через	3	1
314	а из	1	1
315	самом деле	1	1
316	отношений в	1	1
317	ясно что	2	1
318	и живут	1	1
319	уже один	1	1
320	не хочет	1	1
321	и до	2	1
322	почти всегда	1	1
323	со своей	3	1
324	и за	2	1
325	есть не	1	1
326	лет и	2	1
327	хорошо и	1	1
328	и была	1	1
329	мы не	1	1
330	и иной	1	1
331	случае это	1	1
332	на место	1	1
333	и совсем	1	1
334	приводят к	1	1
335	ходить в	1	1
336	весь дом	1	1
337	в некотором	1	1
338	которые он	1	1
339	на них	1	1
340	мы читаем	2	1
341	столь же	1	1
342	что его	4	1
343	в различных	1	1
344	которые однако	1	1
345	где же	2	1
346	мы будем	2	1
347	но как	5	1
348	к которой	1	1
349	в быту	1	1
350	со всеми	1	1
351	к богу	1	1
352	ответ на	2	1
353	тут же	7	1
354	не просто	1	1
355	нет и	2	1
356	другое и	1	1
357	то обстоятельство	2	1
358	лет то	2	1
359	отнюдь не	3	1
360	брак этот	1	1
361	что как	1	1
362	это был	5	1
363	кроме того	7	1
364	имя своих	1	1
365	своих детей	2	1
366	к этой	2	1
367	его к	2	1
368	ясно и	1	1
369	не очень	5	1
370	во двор	1	1
371	еще на	2	1
372	говорят о	1	1
373	сказать о	1	1
374	он в	3	1
375	жизни так	1	1
376	и те	1	1
377	на то	5	1
378	не следует	1	1
379	больше всего	2	1
380	главным образом	4	1
381	жившие в	1	1
382	чтобы установить	1	1
383	видеть в	1	1
384	свою собственную	1	1
385	не как	1	1
386	том чтобы	2	1
387	в ближайшие	1	1
388	по всем	2	1
389	из него	1	1
390	его от	1	1
391	и по	8	1
392	он тогда	1	1
393	так например	2	1
394	все с	1	1
395	этому вопросу	1	1
396	человека в	1	1
397	от нее	2	1
398	по своему	3	1
399	этих случаев	1	1
400	не будет	1	1
401	в состоянии	1	1
402	ним в	1	1
403	об этом	7	1
404	на ту	2	1
405	не нашел	1	1
406	материалы которые	1	1
407	заключается в	1	1
408	с другими	1	1
409	в и	1	1
410	везде и	1	1
411	и тем	1	1
412	не соответствует	1	1
413	был очень	2	1
414	одной из	2	1
415	по всему	1	1
416	только одно	1	1
417	от отца	1	1
418	этом мы	1	1
419	но уже	1	1
420	ни одной	1	1
421	а за	1	1
422	которой он	5	1
423	для чего	1	1
424	гораздо глубже	1	1
425	чем в	1	1
426	с огромным	1	1
427	над его	1	1
428	имели власти	1	1
429	но если	1	1
430	к тем	1	1
431	в своей	4	1
432	что такое	2	1
433	браке с	1	1
434	по сообщению	1	1
435	где мы	1	1
436	нем несколько	1	1
437	она в	1	1
438	что вся	1	1
439	от времени	1	1
440	мы теперь	1	1
441	любовь и	1	1
442	для объяснения	1	1
443	и той	1	1
444	что никто	1	1
445	к родителям	1	1
446	которые в	1	1
447	ко всему	1	1
448	через несколько	3	1
449	что этот	3	1
450	на всю	2	1
451	с мужем	1	1
452	в религиозных	2	1
453	называет его	1	1
454	сам он	1	1
455	и очень	3	1
456	после такого	1	1
457	был уже	1	1
458	вплоть до	1	1
459	в таких	1	1
460	пришло время	1	1
461	такой веры	1	1
462	и сама	1	1
463	замуж за	1	1
464	в университет	1	1
465	о них	1	1
466	одной и	1	1
467	не помню	3	1
468	нам и	1	1
469	то чего	1	1
470	это мы	2	1
471	не имели	2	1
472	правда в	1	1
473	в разных	1	1
474	больше чем	2	1
475	имеем дело	1	1
476	именно с	2	1
477	он оказался	2	1
478	она уже	1	1
479	с нами	1	1
480	очень мало	2	1
481	где уже	1	1
482	на себе	1	1
483	меня и	1	1
484	во всем	4	1
485	достаточно указать	1	1
486	до того	1	1
487	только с	1	1
488	мы и	4	1
489	в каком	2	1
490	обстоятельство что	2	1
491	начиная с	2	1
492	нет ни	1	1
493	прямо говорит	1	1
494	считает их	1	1
495	это конечно	3	1
496	за что	1	1
497	указывает на	2	1
498	не есть	1	1
499	было уже	1	1
500	и тот	2	1
501	где он	2	1
502	приведем еще	1	1
503	выйти замуж	1	1
504	и поэтому	1	1
505	с ее	1	1
506	свою очередь	1	1
507	на нем	1	1
508	к нам	1	1
509	будет сказать	1	1
510	вместе со	1	1
511	всегда были	1	1
512	только то	1	1
513	с самого	1	1
514	и сам	6	1
515	он так	2	1
516	только через	1	1
517	это можно	3	1
518	столько же	1	1
519	была у	1	1
520	во второй	1	1
521	в церковь	1	1
522	что дело	2	1
523	семь лет	1	1
524	он сам	2	1
525	с ним	5	1
526	из особенностей	1	1
527	эта сторона	1	1
528	также имеют	1	1
529	мне и	1	1
530	она интересна	1	1
531	в порядке	1	1
532	а дети	1	1
533	никак не	4	1
534	она всегда	2	1
535	необходимо указать	1	1
536	толстой и	2	1
537	времени в	2	1
538	тогда мы	1	1
539	толстой в	1	1
540	связаны с	1	1
541	еще встретимся	1	1
542	из своего	3	1
543	и только	1	1
544	вот у	1	1
545	по разным	1	1
546	и столько	1	1
547	что бы	1	1
548	вернуться к	1	1
549	говорит в	1	1
550	но тут	1	1
551	еще несколько	1	1
552	тех пор	1	1
553	всегда в	1	1
554	итак мы	1	1
555	только у	1	1
556	оказалось что	1	1
557	тот же	3	1
558	хотя бы	2	1
559	жизнь с	1	1
560	как нечто	1	1
561	по возвращении	3	1
562	он относится	1	1
563	на несколько	2	1
564	который в	1	1
565	особенность его	1	1
566	по этому	2	1
567	нам возможность	1	1
568	по другим	1	1
569	в год	1	1
570	в указанном	1	1
571	он их	1	1
572	конечно не	2	1
573	уже в	7	1
574	всем его	1	1
575	чтобы он	2	1
576	в начале	3	1
577	не стал	2	1
578	с какой	1	1
579	для такой	1	1
580	одно из	1	1
581	ко всей	1	1
582	пока не	1	1
583	имеются два	1	1
584	случае не	1	1
585	уже и	2	1
586	заметить что	1	1
587	тогда как	1	1
588	от того	1	1
589	и вместе	1	1
590	ее на	1	1
591	брак и	1	1
592	же деле	1	1
593	как у	1	1
594	же были	1	1
595	и несомненно	1	1
596	своего сына	2	1
597	или иначе	1	1
598	нас в	1	1
599	не один	1	1
600	что человек	1	1
601	толстой очень	1	1
602	или о	2	1
603	и затем	2	1
604	себя и	1	1
605	только к	3	1
606	большую роль	1	1
607	говорит о	1	1
608	обратить внимание	2	1
609	самом же	1	1
610	которые не	1	1
611	на этот	6	1
612	которых мы	1	1
613	весьма ценным	1	1
614	жизнь в	2	1
615	имеется еще	1	1
616	подобного рода	1	1
617	к детям	1	1
618	ниже в	1	1
619	о чем	1	1
620	на эту	1	1
621	в реке	1	1
622	что мы	2	1
623	о предметах	1	1
624	под влиянием	3	1
625	человека как	3	1
626	в руках	1	1
627	д в	1	1
628	к себе	2	1
629	помню и	1	1
630	к своему	3	1
631	и объект	1	1
632	что за	1	1
633	так или	1	1
634	смысле этого	1	1
635	по которой	1	1
636	они еще	1	1
637	кто из	1	1
638	человек с	1	1
639	что же	5	1
640	этого слова	1	1
641	с этой	1	1
642	а когда	1	1
643	в основном	1	1
644	своей жизни	2	1
645	оба они	2	1
646	о его	2	1
647	все это	5	1
648	приведем несколько	2	1
649	это уже	1	1
650	этому дому	1	1
651	свою связь	1	1
652	уже на	1	1
653	не существует	1	1
654	сейчас увидим	2	1
655	которая в	1	1
656	человек и	1	1
657	он себе	1	1
658	каждый год	1	1
659	друга не	1	1
660	на которой	1	1
661	жить и	1	1
662	идти на	1	1
663	время ее	1	1
664	которой мы	2	1
665	был вынужден	1	1
666	в домах	1	1
667	он находит	1	1
668	дальнейшем в	1	1
669	особого исследования	1	1
670	это и	2	1
671	из этого	2	1
672	бы обратить	2	1
673	и эта	1	1
674	на лице	1	1
675	как на	2	1
676	в таком	1	1
