N	2gram	Vygotskiy__5	EvropaiC
286	а затем	2	2
287	к другу	4	2
288	то есть	13	2
289	всех остальных	1	2
290	в глазах	2	2
291	смотреть на	3	2
292	выше на	1	2
293	только одно	1	2
294	в них	4	2
295	нет в	2	2
296	и уже	3	2
297	мы видели	1	2
298	в один	1	2
299	на первый	2	2
300	в эту	1	2
301	которую он	1	2
302	давно уже	2	2
303	никто не	1	2
304	представить себе	2	2
305	в которых	2	2
306	точку зрения	1	2
307	образом и	2	2
308	том и	2	2
309	тому что	8	2
310	она не	1	2
311	тогда когда	1	2
312	одна из	3	2
313	на него	1	2
314	в процессе	1	2
315	в основе	7	2
316	мы все	6	2
317	только не	5	2
318	этих двух	7	2
319	в противоречие	1	2
320	очень мало	1	2
321	на этом	6	2
322	заключает в	4	2
323	доказать что	1	2
324	что на	3	2
325	всех прочих	1	2
326	к таким	1	2
327	сходство с	1	2
328	виде как	1	2
329	от нее	1	2
330	имеет место	3	2
331	если же	2	2
332	должен быть	2	2
333	как мы	5	2
334	как не	1	2
335	рассматривать как	1	2
336	только при	1	2
337	в себя	2	2
338	на том	2	2
339	что у	3	2
340	принять во	2	2
341	в виду	4	2
342	дальнейшего развития	1	2
343	и начало	1	2
344	сводится к	5	2
345	именно потому	3	2
346	в другом	3	2
347	и поэтому	3	2
348	другими словами	1	2
349	к нему	1	2
350	те черты	1	2
351	было бы	5	2
352	показывают что	1	2
353	но так	1	2
354	этот вопрос	4	2
355	в вопросе	1	2
356	и так	2	2
357	между этими	1	2
358	жизни и	6	2
359	психологии в	1	2
360	для него	3	2
361	вовсе не	3	2
362	как при	1	2
363	до тех	2	2
364	к той	1	2
365	и только	3	2
366	не было	1	2
367	себя и	2	2
368	что для	1	2
369	одной стороны	12	2
370	вытекают из	1	2
371	во внимание	5	2
372	ближе к	1	2
373	в одно	1	2
374	почти ничего	1	2
375	в частности	4	2
376	все то	2	2
377	редких случаях	1	2
378	но не	7	2
379	что же	1	2
380	этого слова	1	2
381	только то	1	2
382	с этой	2	2
383	ни для	1	2
384	но для	1	2
385	только мы	1	2
386	при таком	3	2
387	том виде	1	2
388	гораздо менее	1	2
389	это может	2	2
390	и говорить	1	2
391	с ними	1	2
392	между ними	2	2
393	не знает	2	2
394	в свою	3	2
395	ко всему	1	2
396	что под	1	2
397	однако мы	1	2
398	гораздо более	2	2
399	смысле слова	1	1
400	от этой	2	1
401	например в	1	1
402	есть психология	1	1
403	все остальное	1	1
404	чувства при	1	1
405	он может	1	1
406	силы и	1	1
407	это и	2	1
408	время вызывает	1	1
409	том именно	1	1
410	на деле	8	1
411	который можно	1	1
412	что когда	2	1
413	ему что	1	1
414	из самых	2	1
415	только эти	1	1
416	смысл этого	3	1
417	из его	1	1
418	исходит из	4	1
419	все те	1	1
420	в зависимости	6	1
421	той же	3	1
422	отношения к	2	1
423	совершенно в	1	1
424	а как	2	1
425	есть не	4	1
426	выше в	1	1
427	мы не	3	1
428	что между	2	1
429	нашу мысль	1	1
430	которую мы	2	1
431	на место	1	1
432	из своих	1	1
433	правильности этого	1	1
434	что многие	1	1
435	чрезвычайно слабо	1	1
436	в учении	3	1
437	благодаря тому	1	1
438	время как	2	1
439	вместо того	1	1
440	образом оказывается	1	1
441	разобраться в	1	1
442	указали выше	1	1
443	начала в	1	1
444	зависимости от	7	1
445	с большим	1	1
446	собою и	1	1
447	большей частью	1	1
448	на них	1	1
449	иное как	2	1
450	это действительно	2	1
451	которые однако	1	1
452	с его	2	1
453	это имеет	1	1
454	истинный смысл	1	1
455	и другие	3	1
456	а только	1	1
457	если в	1	1
458	с психологической	1	1
459	себе и	2	1
460	со стороны	3	1
461	нет и	1	1
462	отличаются от	1	1
463	и нам	2	1
464	к сожалению	1	1
465	еще один	2	1
466	вызывает в	4	1
467	некоторое сходство	1	1
468	мы дадим	1	1
469	в центре	2	1
470	как в	3	1
471	что именно	5	1
472	сущность которого	1	1
473	что ее	1	1
474	средством к	1	1
475	перед нами	2	1
476	и как	7	1
477	как всякая	1	1
478	тем же	3	1
479	утверждают что	1	1
480	для ее	3	1
481	и отчасти	1	1
482	и хотя	2	1
483	от самого	1	1
484	психологии и	1	1
485	себе как	1	1
486	отказывается от	1	1
487	самой природе	1	1
488	бы с	1	1
489	он в	2	1
490	еще далеко	1	1
491	ни одна	1	1
492	то обстоятельство	1	1
493	нами в	1	1
494	во многих	1	1
495	на его	3	1
496	задний план	1	1
497	главным образом	1	1
498	но именно	1	1
499	образом для	1	1
500	раз когда	1	1
501	состоит именно	1	1
502	близким к	1	1
503	и вот	2	1
504	кажется нам	6	1
505	свою силу	1	1
506	но вместе	1	1
507	уже сказали	1	1
508	и убеждения	1	1
509	эта же	1	1
510	одно и	3	1
511	этом последнем	1	1
512	в каждом	2	1
513	больше всего	1	1
514	указывали на	1	1
515	различие между	1	1
516	из самой	1	1
517	для своей	1	1
518	выпадает на	1	1
519	сейчас в	1	1
520	он есть	1	1
521	каждого из	1	1
522	и тем	6	1
523	есть всегда	1	1
524	этой работы	1	1
525	кажется что	1	1
526	все черты	1	1
527	это оказывается	1	1
528	рядом с	5	1
529	у самых	1	1
530	гораздо дальше	1	1
531	которой он	1	1
532	во взаимной	1	1
533	производит впечатление	1	1
534	не замечает	1	1
535	не мог	1	1
536	какой именно	1	1
537	лучше всего	1	1
538	и ко	1	1
539	бы на	2	1
540	в своей	4	1
541	что такое	1	1
542	нас не	2	1
543	этого необходимо	2	1
544	как все	2	1
545	и помимо	1	1
546	это делает	2	1
547	бы к	1	1
548	то для	1	1
549	его мнению	2	1
550	с только	1	1
551	не к	1	1
552	жизни с	1	1
553	строго говоря	2	1
554	нас с	1	1
555	из области	1	1
556	и той	2	1
557	в опыте	1	1
558	но он	3	1
559	состоит в	3	1
560	по крайней	1	1
561	а всегда	1	1
562	и эти	1	1
563	на другую	1	1
564	надо сказать	1	1
565	более сложные	1	1
566	их в	1	1
567	в корне	1	1
568	однако в	1	1
569	того кто	1	1
570	необходимо чтобы	1	1
571	характер в	1	1
572	в отношении	2	1
573	деле это	2	1
574	черты которые	1	1
575	все три	1	1
576	даже гораздо	1	1
577	есть нечто	3	1
578	и другое	2	1
579	самого начала	3	1
580	для каждого	1	1
581	не имеет	1	1
582	на котором	1	1
583	принадлежат к	1	1
584	ее с	1	1
585	к этим	2	1
586	что ей	1	1
587	иметь в	3	1
588	мы воспринимаем	6	1
589	вытекает из	1	1
590	дело в	2	1
591	больше чем	1	1
592	и сильно	1	1
593	же после	1	1
594	к ней	1	1
595	видим что	3	1
596	ко всякой	1	1
597	именно его	1	1
598	и его	6	1
599	со своим	2	1
600	можно рассматривать	1	1
601	мы бы	1	1
602	которые часто	1	1
603	нам надо	1	1
604	и свою	1	1
605	только с	1	1
606	если только	1	1
607	или ином	1	1
608	на экономии	1	1
609	конечно только	1	1
610	убеждения что	1	1
611	обстоятельство что	1	1
612	с и	5	1
613	это по	2	1
614	и заключается	4	1
615	часто в	1	1
616	есть только	2	1
617	и другой	1	1
618	да и	1	1
619	целом в	1	1
620	как человек	1	1
621	всегда в	1	1
622	же совершенно	1	1
623	оно может	1	1
624	разные стороны	1	1
625	что составляет	1	1
626	здесь не	1	1
627	что психика	1	1
628	без всякого	1	1
629	что психология	1	1
630	которые все	1	1
631	мысль о	4	1
632	каждый раз	1	1
633	на той	1	1
634	с самого	3	1
635	то время	1	1
636	так в	3	1
637	приводит к	2	1
638	котором мы	3	1
639	поэтому мы	1	1
640	не трудно	1	1
641	и другими	2	1
642	наша собственная	1	1
643	сам он	1	1
644	уверены в	1	1
645	не были	1	1
646	что от	2	1
647	по признаку	1	1
648	основана на	1	1
649	точно также	1	1
650	составные части	1	1
651	и постоянно	1	1
652	ничего не	2	1
653	стремление к	1	1
654	показывает насколько	1	1
655	или иной	2	1
656	находится в	2	1
657	мы всегда	1	1
658	в состав	3	1
659	другом месте	1	1
660	и та	2	1
661	язык и	1	1
662	за пределами	1	1
663	но мы	2	1
664	никак не	6	1
665	что каждый	1	1
666	и просто	1	1
667	в значительной	1	1
668	это была	1	1
669	образом мы	3	1
670	образом все	2	1
671	том или	1	1
672	и всю	1	1
673	мы указывали	1	1
674	силой так	1	1
675	это сделать	1	1
676	на одном	4	1
677	крайней мере	1	1
678	бы нам	1	1
679	на наших	1	1
680	окажется что	1	1
681	и следовательно	2	1
682	в лучшем	3	1
683	связь между	2	1
684	замечает что	2	1
685	и следует	1	1
686	эти последние	1	1
687	тех пор	2	1
688	чем эта	1	1
689	как из	3	1
690	на которой	1	1
691	один из	5	1
692	себя с	1	1
693	видели что	1	1
694	совсем не	2	1
695	мы видим	8	1
696	вступить в	1	1
697	к чисто	1	1
698	и кажется	1	1
699	к их	1	1
700	поэтому и	1	1
701	по мнению	6	1
702	что так	1	1
703	по этому	5	1
704	с которыми	1	1
705	в качестве	2	1
706	внимание что	1	1
707	на всем	1	1
708	уже не	1	1
709	уже в	6	1
710	вопроса о	2	1
711	только на	4	1
712	нашему восприятию	1	1
713	в нашей	2	1
714	целого ряда	1	1
715	этому вопросу	1	1
716	речь в	2	1
717	этой новой	1	1
718	но совершенно	1	1
719	в борьбу	1	1
720	за ним	1	1
721	к каким	1	1
722	можно изобразить	1	1
723	мы находим	2	1
724	истинную сущность	1	1
725	заметить что	1	1
726	тем что	6	1
727	их главное	1	1
728	ее на	1	1
729	мы возьмем	1	1
730	в других	1	1
731	даже и	2	1
732	параллельно с	1	1
733	что чувство	3	1
734	которое на	1	1
735	тех элементов	1	1
736	были бы	1	1
737	именно как	1	1
738	из двух	3	1
739	и заключает	1	1
740	ней и	1	1
741	и даже	2	1
742	деле есть	1	1
743	с объективной	1	1
744	связаны с	1	1
745	тем мы	2	1
746	чтобы заметить	1	1
747	эти две	3	1
748	что тот	2	1
749	и между	3	1
750	как же	1	1
751	еще и	1	1
752	к его	1	1
753	естественно что	2	1
754	деле если	2	1
755	шаг за	1	1
756	до конца	2	1
757	а не	8	1
758	остается при	2	1
759	и оно	1	1
760	когда она	3	1
761	или с	2	1
762	на которые	1	1
763	те элементы	1	1
764	именно поэтому	2	1
765	все более	1	1
766	вступает в	1	1
767	нет ничего	1	1
768	привести в	1	1
769	элементов и	1	1
770	решение вопроса	1	1
771	на каком-нибудь	1	1
772	например при	1	1
773	если они	1	1
774	смысле этого	1	1
775	чтобы заставить	1	1
776	могут быть	8	1
777	уже указали	1	1
778	эту мысль	2	1
779	действительно так	2	1
780	сам не	1	1
781	из отдельных	1	1
782	путем мы	1	1
783	художественное произведение	5	1
784	благодаря этому	1	1
785	только для	1	1
786	лучшем случае	3	1
787	и таким	2	1
788	же самое	5	1
789	точно и	1	1
790	противоречие с	2	1
791	пока еще	1	1
792	всего в	1	1
793	являются не	1	1
794	и часто	1	1
795	в правильности	1	1
796	не имея	1	1
797	которых каждый	1	1
798	много но	1	1
799	элементы в	1	1
800	на задний	1	1
801	мы только	2	1
802	как эта	1	1
803	но когда	1	1
804	которого она	1	1
805	еще более	1	1
806	с не	1	1
807	мы попытаемся	1	1
808	его тем	1	1
809	в большей	2	1
810	в одинаковой	1	1
811	этим законом	1	1
812	будто бы	1	1
813	находим в	1	1
814	обстоит дело	3	1
815	этим он	3	1
816	психологической точки	1	1
817	этих элементов	1	1
818	не являются	1	1
819	что слова	1	1
820	месте в	1	1
821	сказать что	9	1
822	существует в	1	1
823	была бы	3	1
824	от всех	1	1
825	душевная жизнь	1	1
826	на гибель	1	1
827	что ни	3	1
828	за шагом	1	1
829	допустить что	1	1
830	но еще	2	1
831	своих частей	1	1
832	увидим что	9	1
833	в своих	5	1
834	и эта	2	1
835	с такой	4	1
836	этой цели	1	1
837	не имеющее	1	1
