N	2gram	Bakhtin_Pr_2	Freidism
217	жизни и	15	3
218	человека является	1	3
219	ее в	2	3
220	по поводу	1	3
221	отношения к	2	2
222	в ослабленной	1	2
223	не остается	1	2
224	явления обыденной	1	2
225	это и	1	2
226	в первом	1	2
227	и до	4	2
228	высшей степени	1	2
229	ее целом	1	2
230	не совсем	2	2
231	с мыслью	1	2
232	как не	5	2
233	того же	1	2
234	и явления	1	2
235	между собой	1	2
236	в ее	3	2
237	но как	2	2
238	с которыми	2	2
239	ответ на	1	2
240	отличие от	1	2
241	значение для	3	2
242	относится к	2	2
243	всю эту	1	2
244	чем же	2	2
245	опирается на	2	2
246	в своем	5	2
247	от этого	1	2
248	в нашем	2	2
249	выражение в	3	2
250	человек не	1	2
251	что она	4	2
252	из этой	1	2
253	их в	7	2
254	но все	4	2
255	на всю	1	2
256	сознание и	4	2
257	же касается	1	2
258	них не	1	2
259	это было	2	2
260	это не	3	2
261	на почве	4	2
262	отсюда и	1	2
263	и смерти	7	2
264	по всему	1	2
265	этом мы	1	2
266	всю жизнь	1	2
267	которой он	1	2
268	на две	1	2
269	выйти за	1	2
270	и становится	2	2
271	том что	7	2
272	что значит	2	2
273	но если	1	2
274	лежат в	1	2
275	не подозревает	1	2
276	в их	4	2
277	мы говорили	1	2
278	в отличие	1	2
279	сих пор	2	2
280	общего не	1	2
281	как это	2	2
282	в отношении	1	2
283	случае в	1	2
284	его целом	3	2
285	что с	1	2
286	но для	1	2
287	правда в	2	2
288	в науке	2	2
289	и притом	1	2
290	к этим	1	2
291	в процессе	2	2
292	сознания как	1	2
293	являются только	1	2
294	объект на	1	2
295	тем не	1	2
296	и теперь	1	2
297	из того	1	2
298	только с	1	2
299	этом отношении	2	2
300	в области	2	2
301	в момент	3	2
302	все то	2	2
303	же что	3	2
304	отличается от	1	2
305	и внешнюю	1	2
306	для развития	1	2
307	должны быть	1	2
308	что оно	1	2
309	они и	2	2
310	социальные и	1	2
311	для себя	3	2
312	оно может	1	2
313	и самое	2	2
314	образы и	1	2
315	в виду	2	2
316	на основе	2	2
317	это вовсе	2	2
318	не исчерпывается	2	2
319	сознание не	1	2
320	о нем	6	2
321	в другом	1	2
322	и поэтому	1	2
323	и являются	1	2
324	до сих	2	2
325	необходим для	1	2
326	что и	5	2
327	во всей	1	2
328	которые он	1	2
329	ослабленной форме	1	2
330	всего этого	3	2
331	не тот	1	2
332	человека как	2	2
333	в него	1	2
334	мир в	2	2
335	как ее	2	2
336	на которой	1	2
337	мы видим	2	2
338	проникнуть в	1	2
339	в какой	1	2
340	словесное выражение	1	2
341	окружающей его	1	2
342	с одной	1	2
343	душу человека	1	2
344	и у	2	2
345	уже в	4	2
346	только на	1	2
347	и они	1	2
348	из них	9	2
349	его и	3	2
350	человека на	1	2
351	а потому	2	2
352	потому и	1	2
353	точка зрения	7	2
354	в прошлом	1	2
355	в конце	4	2
356	с этими	1	2
357	рядом с	3	2
358	второго периода	1	2
359	и даже	3	2
360	в высшей	1	2
361	с другой	1	2
362	который необходим	1	2
363	человека в	5	2
364	и тех	1	2
365	здесь в	2	2
366	а с	3	2
367	до конца	7	2
368	ничем не	2	2
369	более того	5	2
370	зависит от	1	2
371	а не	10	2
372	художественной формы	1	2
373	что мы	1	2
374	так же	5	2
375	быть это	1	2
376	мы остановимся	2	2
377	для понимания	2	2
378	в развитии	2	2
379	другого человека	1	2
380	внешний мир	1	2
381	в основном	1	2
382	только для	2	2
383	это уже	1	2
384	ибо не	1	2
385	и ни	1	2
386	конце концов	3	2
387	все они	4	2
388	да и	1	2
389	с сыном	1	2
390	из тех	1	2
391	к его	1	2
392	всех других	1	2
393	есть и	3	2
394	вполне понятно	1	2
395	и другие	4	2
396	в своих	4	2
397	к этому	4	2
398	как на	2	2
399	они не	2	2
400	этом совершенно	1	1
401	эта новая	2	1
402	ту же	1	1
403	но особенно	1	1
404	не должны	1	1
405	одним из	3	1
406	же как	4	1
407	относится и	2	1
408	и через	2	1
409	не видим	1	1
410	органическое единство	1	1
411	но тем	1	1
412	бы для	1	1
413	показать что	2	1
414	нам кажется	1	1
415	презрения к	1	1
416	человеческой души	1	1
417	кажется что	2	1
418	не имеют	1	1
419	с таким	1	1
420	и должен	1	1
421	и завершенности	1	1
422	она к	1	1
423	их и	3	1
424	а как	4	1
425	со всех	1	1
426	должны остановиться	1	1
427	всего того	1	1
428	на тех	1	1
429	и господствующие	1	1
430	смерти как	1	1
431	и другими	2	1
432	слагается из	1	1
433	матери с	2	1
434	которую мы	2	1
435	случае это	1	1
436	никак нельзя	1	1
437	о возможности	1	1
438	вместо этого	1	1
439	мы и	3	1
440	конечно и	2	1
441	в целом	5	1
442	свое отношение	1	1
443	единство с	1	1
444	к физиологии	1	1
445	первого и	1	1
446	в каждой	1	1
447	проявляется в	2	1
448	дает им	1	1
449	зрения но	1	1
450	оценок и	1	1
451	что по	1	1
452	они ищут	1	1
453	не был	2	1
454	без всякого	1	1
455	зрения все	1	1
456	но конечно	1	1
457	последний период	1	1
458	отказ от	1	1
459	жить и	1	1
460	силы и	1	1
461	же она	1	1
462	с собою	1	1
463	иногда и	1	1
464	глава четвертая	1	1
465	мы сейчас	1	1
466	как со	1	1
467	нет и	3	1
468	в свои	1	1
469	и речи	1	1
470	что они	3	1
471	в настоящем	1	1
472	из таких	1	1
473	в истории	2	1
474	в центре	1	1
475	независимо от	1	1
476	общего с	1	1
477	она даже	1	1
478	и нет	1	1
479	человека правда	1	1
480	сделаны из	2	1
481	выделить и	1	1
482	психологии и	1	1
483	человеком в	1	1
484	за собой	2	1
485	еще на	1	1
486	та же	1	1
487	бы и	3	1
488	говорили что	1	1
489	он в	1	1
490	бы не	3	1
491	часто даже	1	1
492	мы обратимся	1	1
493	только один	1	1
494	имеем в	2	1
495	как он	4	1
496	на то	2	1
497	свой материал	1	1
498	какую бы	2	1
499	но прежде	1	1
500	вообще не	1	1
501	теории и	1	1
502	идей и	1	1
503	что было	1	1
504	быть поняты	1	1
505	от его	2	1
506	определяют характер	1	1
507	он ни	1	1
508	порядка в	1	1
509	а скорее	1	1
510	глубже и	1	1
511	же это	1	1
512	и входит	1	1
513	идеи и	4	1
514	современной ему	2	1
515	на совершенно	1	1
516	идеологического творчества	2	1
517	его можно	1	1
518	но всегда	1	1
519	все с	1	1
520	в нее	1	1
521	это конечно	1	1
522	мы слышим	2	1
523	тоже как	1	1
524	со всем	1	1
525	больше нет	1	1
526	он стремится	1	1
527	построения все	1	1
528	художественный образ	1	1
529	входит в	9	1
530	не умеет	1	1
531	форму и	1	1
532	этом смысле	5	1
533	от остальной	1	1
534	мы встречаемся	1	1
535	отказавшись от	1	1
536	можем узнать	1	1
537	для них	3	1
538	он предпочитает	1	1
539	подозревает о	1	1
540	стать таким	1	1
541	пределы всего	1	1
542	далеко не	4	1
543	их взаимоотношения	1	1
544	со своими	6	1
545	не всегда	1	1
546	переходим к	2	1
547	он и	4	1
548	уже отсюда	1	1
549	чем в	1	1
550	рождается и	2	1
551	здесь она	1	1
552	в ходу	1	1
553	в связь	1	1
554	этом случае	1	1
555	таким же	2	1
556	художественного творчества	1	1
557	сознания но	2	1
558	всего ту	1	1
559	почти не	1	1
560	формы так	1	1
561	этим дело	1	1
562	слова мы	1	1
563	жизни с	1	1
564	понятно что	1	1
565	оно проявляется	1	1
566	является только	1	1
567	из области	1	1
568	в одном	6	1
569	для данного	1	1
570	которые в	2	1
571	друг другу	1	1
572	по крайней	2	1
573	и эти	1	1
574	есть именно	1	1
575	среды т.е	1	1
576	оно само	1	1
577	вещей и	1	1
578	с такими	2	1
579	представляется ему	1	1
580	растворяет в	1	1
581	бы их	5	1
582	да ведь	2	1
583	и необходимость	1	1
584	раз и	1	1
585	иной раз	1	1
586	и истории	1	1
587	если и	1	1
588	между людьми	1	1
589	а иногда	1	1
590	является чем-то	1	1
591	и функции	1	1
592	и должно	1	1
593	отметить что	2	1
594	поступках и	1	1
595	друг друга	7	1
596	жизни человек	1	1
597	тогда когда	1	1
598	не по	3	1
599	образом в	2	1
600	о них	2	1
601	наиболее устойчивые	1	1
602	ним а	2	1
603	человека во	1	1
604	об убийстве	1	1
605	человека от	2	1
606	нам известно	1	1
607	не сделал	1	1
608	дело в	1	1
609	человек как	1	1
610	а во	1	1
611	или как	1	1
612	нее нет	1	1
613	заложенные в	1	1
614	они являются	1	1
615	правда это	1	1
616	но теперь	2	1
617	ни понимать	1	1
618	хочет быть	1	1
619	нужно искать	1	1
620	позволила бы	1	1
621	что на	1	1
622	до смерти	1	1
623	приведенный нами	1	1
624	и со	2	1
625	бытия не	1	1
626	точке зрения	3	1
627	сделать в	1	1
628	необходимости в	1	1
629	смысловое значение	1	1
630	конечно только	1	1
631	и здесь	2	1
632	не давая	1	1
633	нет ни	3	1
634	очень важных	1	1
635	главе нашей	1	1
636	его за	1	1
637	беседе с	1	1
638	является одним	1	1
639	его с	2	1
640	всего что	1	1
641	смерти и	1	1
642	той или	3	1
643	сознания во	1	1
644	по сравнению	2	1
645	уже на	2	1
646	своего отца	1	1
647	отказаться от	1	1
648	на это	1	1
649	если же	1	1
650	о том	3	1
651	существует только	1	1
652	правда не	1	1
653	он ищет	1	1
654	и которая	1	1
655	своего развития	2	1
656	то она	1	1
657	человеку в	1	1
658	и сами	1	1
659	точками зрения	2	1
660	это за	1	1
661	свои силы	1	1
662	то время	1	1
663	в дальнейшем	2	1
664	с идеологией	1	1
665	дано в	1	1
666	как с	1	1
667	и когда	1	1
668	котором мы	1	1
669	и сам	3	1
670	в мире	3	1
671	на нее	1	1
672	не с	1	1
673	ясно что	1	1
674	его социальной	1	1
675	значение имеют	1	1
676	в результате	3	1
677	можно только	1	1
678	его оно	1	1
679	жизнь и	3	1
680	в эпоху	1	1
681	не опирается	1	1
682	из одного	2	1
683	остановимся на	2	1
684	только у	1	1
685	ничего не	3	1
686	этого сознания	2	1
687	ними и	1	1
688	находится в	2	1
689	все его	3	1
690	о ней	1	1
691	познания и	1	1
692	то есть	50	1
693	это я	1	1
694	того он	1	1
695	нашей работы	2	1
696	и та	1	1
697	говорит об	1	1
698	мысль не	3	1
699	мы старались	2	1
700	только за	1	1
701	в сфере	2	1
702	в пользу	1	1
703	откуда у	1	1
704	затем в	1	1
705	борьба с	1	1
706	нет это	1	1
707	свой метод	2	1
708	на ее	1	1
709	от них	2	1
710	которые мы	1	1
711	на одном	1	1
712	что человек	1	1
713	ними в	1	1
714	в форме	2	1
715	крайней мере	2	1
716	тотчас же	2	1
717	быть даже	2	1
718	нем и	1	1
719	все время	3	1
720	и следовательно	7	1
721	и всякое	1	1
722	к сознанию	1	1
723	следовательно в	1	1
724	тело и	2	1
725	войдя в	2	1
726	все зависит	1	1
727	которая тяготеет	1	1
728	борьбы за	1	1
729	к различным	1	1
730	отдаленную связь	1	1
731	к современной	1	1
732	вся область	1	1
733	согласиться с	1	1
734	и быть	1	1
735	он еще	2	1
736	во всем	1	1
737	и так	1	1
738	поэтому и	3	1
739	который в	1	1
740	они могут	3	1
741	в предшествующей	3	1
742	бы ни	1	1
743	ведь она	1	1
744	предшествующей главе	3	1
745	есть в	8	1
746	судить о	1	1
747	с нею	1	1
748	же из	1	1
749	за пределами	1	1
750	в последний	1	1
751	в виде	1	1
752	на определенной	1	1
753	а это	1	1
754	от других	1	1
755	по выражению	2	1
756	и других	3	1
757	уже с	1	1
758	плана в	1	1
759	к своим	1	1
760	только их	2	1
761	идеологическое творчество	2	1
762	одно из	1	1
763	не так	2	1
764	слова в	4	1
765	свою точку	1	1
766	может служить	1	1
767	старались показать	1	1
768	индивидуальном сознании	2	1
769	в объект	1	1
770	принципиально не	2	1
771	мы охарактеризовали	1	1
772	отдельного человека	1	1
773	как будто	1	1
774	тем что	2	1
775	гораздо сложнее	1	1
776	даже и	2	1
777	и строго	1	1
778	лишь для	1	1
779	и только	1	1
780	и старается	1	1
781	оно это	1	1
782	в другой	1	1
783	связан с	2	1
784	представление о	2	1
785	или иной	3	1
786	точек зрения	3	1
787	она в	1	1
788	на них	2	1
789	именно в	3	1
790	эти две	1	1
791	в каких	1	1
792	превращается у	1	1
793	характерно для	1	1
794	личной жизни	1	1
795	воспоминания о	1	1
796	здесь действительно	1	1
797	к человеку	1	1
798	в некоторых	2	1
799	превращается в	4	1
800	одного только	1	1
801	и своего	1	1
802	а на	2	1
803	особую область	1	1
804	на которых	1	1
805	в свете	1	1
806	человек в	3	1
807	в слове	1	1
808	там где	6	1
809	можно допустить	1	1
810	или с	1	1
811	себя я	1	1
812	жизнь в	1	1
813	что существенно	1	1
814	на слово	1	1
815	себя на	2	1
816	если это	1	1
817	материалом для	1	1
818	есть борьба	1	1
819	его поступка	1	1
820	стадии своего	2	1
821	его содержание	1	1
822	может пойти	1	1
823	из которых	2	1
824	сознание своей	1	1
825	влияния на	1	1
826	он приводит	2	1
827	целом ряде	2	1
828	сравнению с	2	1
829	который мы	1	1
830	смысле этого	2	1
831	и голос	2	1
832	же их	1	1
833	и там	1	1
834	форме что	1	1
835	даже с	1	1
836	у самого	1	1
837	в первой	1	1
838	и свободно	1	1
839	который он	1	1
840	сознание он	1	1
841	сохраняется в	1	1
842	к следующему	1	1
843	быть не	1	1
844	этого слова	2	1
845	в контексте	2	1
846	котором они	1	1
847	и формы	1	1
848	мыслей по	1	1
849	остается и	1	1
850	нужно отметить	1	1
851	в смысле	2	1
852	новой объективной	1	1
853	в книге	1	1
854	и ярко	1	1
855	что-то что	1	1
856	потому не	1	1
857	но на	2	1
858	ведь эти	1	1
859	направлены а	1	1
860	в область	1	1
861	которой можно	1	1
862	которая в	1	1
863	поэтому она	1	1
864	ее и	1	1
865	находит свое	1	1
866	бы в	5	1
867	еще более	1	1
868	тем более	1	1
869	основанное на	1	1
870	его уже	1	1
871	мысль в	1	1
872	своего бытия	2	1
873	его формы	1	1
874	связью с	1	1
875	или не	2	1
876	пока я	1	1
877	же в	1	1
878	же предмет	1	1
879	всю полноту	1	1
880	в том	8	1
881	отношении к	1	1
882	о своем	1	1
883	это все	1	1
884	и религиозных	1	1
885	которая позволила	1	1
886	ведь именно	1	1
887	ведь он	2	1
888	их с	1	1
889	в иной	1	1
890	жизни а	1	1
891	ними существует	1	1
892	мы считаем	2	1
893	же мы	2	1
894	я это	2	1
895	им не	1	1
896	по которой	1	1
897	который не	1	1
898	у толстого	1	1
899	на своем	1	1
900	самосознания и	2	1
901	ряде других	2	1
902	а может	3	1
903	стороны содержания	1	1
904	видим в	1	1
