N	2gram	Vygotskiy__2	Russkaja
206	и тем	2	2
207	на основании	1	2
208	и тогда	2	2
209	нисколько не	2	2
210	в этих	2	2
211	во время	3	2
212	что такое	1	2
213	в котором	2	2
214	место в	1	2
215	с уверенностью	2	2
216	в силу	2	2
217	друг другу	1	2
218	зрения этой	1	2
219	и более	2	2
220	их в	4	2
221	том и	1	2
222	том же	2	2
223	бы нас	1	2
224	тому что	1	2
225	она не	1	2
226	только для	3	2
227	в таких	1	2
228	что с	5	2
229	для нас	4	2
230	у него	2	2
231	больше чем	2	2
232	в противоречие	1	2
233	самому своему	1	2
234	и является	1	2
235	на которой	2	2
236	в области	1	2
237	к себе	2	2
238	отличается от	1	2
239	т.е к	1	2
240	указывает на	2	2
241	которой она	1	2
242	для себя	3	2
243	и о	1	2
244	от друга	2	2
245	и человек	1	2
246	за то	2	2
247	с самим	1	2
248	в борьбе	1	2
249	и должно	1	2
250	и что	8	2
251	были бы	2	2
252	от него	1	2
253	к нему	1	2
254	народов и	1	2
255	сделать это	1	2
256	что только	1	2
257	согласиться с	1	2
258	этот вопрос	5	2
259	бы ни	2	2
260	по этому	6	2
261	так что	1	2
262	только на	1	2
263	в начале	4	2
264	является не	1	2
265	ни в	2	2
266	мы можем	10	2
267	только с	1	2
268	при отсутствии	1	2
269	в других	2	2
270	и даже	5	2
271	а с	4	2
272	естественно что	1	2
273	в некоторых	2	2
274	зависит от	1	2
275	а не	3	2
276	на эту	2	2
277	в частности	6	2
278	так же	4	2
279	противоречие с	1	2
280	тот факт	1	2
281	в течение	2	2
282	но это	1	2
283	общественной жизни	2	2
284	стоит только	1	2
285	но для	2	2
286	остается в	2	2
287	первый вид	1	2
288	и от	1	2
289	в результате	3	2
290	с ним	3	2
291	на это	1	2
292	значило бы	1	2
293	ее в	2	2
294	тем самым	3	2
295	свою задачу	1	2
296	точно так	1	2
297	в силе	1	1
298	в сфере	1	1
299	это при	1	1
300	должен быть	2	1
301	того же	3	1
302	ли оно	1	1
303	связи между	1	1
304	силы и	1	1
305	тех же	1	1
306	это и	1	1
307	идет о	3	1
308	на деле	5	1
309	показать что	5	1
310	к удовлетворению	2	1
311	не хочет	1	1
312	ту же	2	1
313	выводом из	3	1
314	что эти	1	1
315	этому пути	1	1
316	с таким	6	1
317	со своей	1	1
318	к созданию	1	1
319	в зависимости	6	1
320	также и	2	1
321	есть не	1	1
322	не удастся	1	1
323	действительность или	2	1
324	мы не	10	1
325	же как	2	1
326	преимущественно из	1	1
327	не во	1	1
328	ни у	1	1
329	на место	2	1
330	имеет свою	2	1
331	он как	2	1
332	в сущности	9	1
333	свою особую	1	1
334	которое в	1	1
335	и средство	1	1
336	формы в	1	1
337	без всякого	2	1
338	которую можно	2	1
339	он был	1	1
340	столь же	2	1
341	что его	4	1
342	подходе к	1	1
343	друг к	1	1
344	важно отметить	2	1
345	бы чрезвычайно	1	1
346	ее к	1	1
347	к этому	4	1
348	отказ от	1	1
349	но как	1	1
350	точка зрения	3	1
351	только тогда	2	1
352	силу этого	1	1
353	в общем	3	1
354	должны были	3	1
355	очевидно что	3	1
356	оно является	1	1
357	которые не	2	1
358	в истории	6	1
359	может принимать	1	1
360	каждая из	2	1
361	данный момент	1	1
362	в постоянном	1	1
363	перед нами	2	1
364	в полном	2	1
365	когда он	3	1
366	по пути	2	1
367	не являются	1	1
368	силы можно	1	1
369	коренным образом	1	1
370	появляется у	1	1
371	имеет в	1	1
372	он на	3	1
373	от этого	2	1
374	еще на	1	1
375	в которой	4	1
376	эти положения	1	1
377	привести к	1	1
378	ни один	1	1
379	сущности и	1	1
380	но ведь	2	1
381	то и	1	1
382	выяснению того	1	1
383	только один	1	1
384	себе те	1	1
385	тому же	1	1
386	двух других	1	1
387	но на	3	1
388	вообще не	1	1
389	не следует	2	1
390	время и	1	1
391	чем для	2	1
392	о которой	1	1
393	фактических данных	1	1
394	чтобы они	1	1
395	же это	2	1
396	этого вопроса	1	1
397	мало того	1	1
398	языком и	1	1
399	постольку поскольку	1	1
400	но дело	1	1
401	и заключается	1	1
402	но все	2	1
403	подход к	2	1
404	здесь мы	1	1
405	этим самым	1	1
406	для всей	2	1
407	могла бы	1	1
408	другой вид	2	1
409	единственное что	1	1
410	об этом	3	1
411	и второй	1	1
412	и никакого	1	1
413	к другу	1	1
414	а по	1	1
415	момент и	1	1
416	или даже	1	1
417	в данной	1	1
418	входит в	1	1
419	заключается в	8	1
420	с другими	3	1
421	его личности	1	1
422	это не	5	1
423	интересов и	1	1
424	сейчас в	2	1
425	которая как	1	1
426	и мы	2	1
427	в жизни	1	1
428	все черты	1	1
429	этого слова	3	1
430	это положение	1	1
431	все равно	2	1
432	ли может	1	1
433	зрения этих	1	1
434	не всегда	1	1
435	нет и	2	1
436	еще одну	1	1
437	иначе говоря	2	1
438	стать во	1	1
439	такой же	1	1
440	в один	2	1
441	на первый	1	1
442	что значит	1	1
443	нас не	1	1
444	в такой	2	1
445	от чисто	1	1
446	бы привести	1	1
447	бы к	3	1
448	из которой	1	1
449	что вся	1	1
450	прийти к	2	1
451	представление о	5	1
452	он принимает	1	1
453	в которых	3	1
454	собой не	1	1
455	и другого	1	1
456	стало быть	2	1
457	своему существу	1	1
458	далее что	1	1
459	для данного	2	1
460	с совершенной	2	1
461	ни было	1	1
462	который мы	1	1
463	вовсе не	6	1
464	даже в	4	1
465	же мы	1	1
466	они сами	1	1
467	и вся	1	1
468	что эта	6	1
469	и другое	2	1
470	самого начала	1	1
471	дело в	1	1
472	у кого	1	1
473	на него	1	1
474	не по	1	1
475	в основе	3	1
476	иметь в	1	1
477	проблема и	1	1
478	это же	3	1
479	только не	1	1
480	лишь пассивно	1	1
481	нашего рассуждения	1	1
482	того и	1	1
483	казалось бы	8	1
484	из вида	1	1
485	суть дела	1	1
486	к ней	2	1
487	связь и	1	1
488	и теперь	2	1
489	ибо каждая	1	1
490	доказать что	1	1
491	этом отношении	3	1
492	что на	2	1
493	других странах	1	1
494	только от	1	1
495	если у	1	1
496	по нашему	1	1
497	можно формулировать	1	1
498	исходить из	1	1
499	стороны и	2	1
500	могут быть	2	1
501	как только	2	1
502	бы показать	1	1
503	же самое	2	1
504	должны быть	1	1
505	всего в	1	1
506	все свое	2	1
507	что при	3	1
508	всегда будет	1	1
509	и материал	1	1
510	может интересовать	1	1
511	в применении	2	1
512	и это	3	1
513	то естественно	2	1
514	как мы	6	1
515	становясь на	1	1
516	но по	1	1
517	с ее	2	1
518	в ее	1	1
519	на известной	1	1
520	не могло	2	1
521	языка и	3	1
522	в собственном	3	1
523	у разных	1	1
524	только то	1	1
525	в себя	2	1
526	с самого	1	1
527	некоторых других	1	1
528	что у	3	1
529	ином виде	1	1
530	так и	8	1
531	не за	1	1
532	совершенно различных	1	1
533	те же	3	1
534	в какое-то	1	1
535	конечно сами	1	1
536	по сравнению	5	1
537	быть может	2	1
538	необходимо иметь	1	1
539	вот это	1	1
540	другом месте	2	1
541	эта точка	1	1
542	язык и	1	1
543	для целей	1	1
544	что наша	1	1
545	одного из	1	1
546	можно сказать	2	1
547	с другой	6	1
548	на точку	1	1
549	воздействия на	1	1
550	переходит в	1	1
551	по количеству	1	1
552	мышление и	3	1
553	совершенно ином	1	1
554	по своей	6	1
555	один из	1	1
556	образом как	2	1
557	обе эти	1	1
558	на другие	1	1
559	зрения в	1	1
560	положение в	1	1
561	это стремление	1	1
562	представить как	1	1
563	а после	1	1
564	тот или	1	1
565	человека с	1	1
566	же и	1	1
567	сомнений в	1	1
568	если мы	6	1
569	вопроса о	1	1
570	или не	1	1
571	слишком далеко	2	1
572	основе его	1	1
573	здесь же	1	1
574	и обратно	2	1
575	и других	2	1
576	лишь постольку	1	1
577	признать за	1	1
578	за ним	1	1
579	он принадлежит	1	1
580	мы знаем	7	1
581	это обстоятельство	2	1
582	к мысли	1	1
583	и их	5	1
584	могло бы	1	1
585	свою точку	1	1
586	не для	1	1
587	от тех	1	1
588	у этих	1	1
589	к ним	1	1
590	это значило	1	1
591	случае не	2	1
592	связано с	1	1
593	что та	1	1
594	то у	1	1
595	и оставаться	1	1
596	бы это	1	1
597	в очень	1	1
598	которые как	1	1
599	из двух	3	1
600	тогда это	1	1
601	связаны с	1	1
602	к которому	6	1
603	еще и	1	1
604	движения в	1	1
605	что не	1	1
606	похожие на	1	1
607	на этот	6	1
608	а наоборот	1	1
609	на которых	2	1
610	до конца	1	1
611	ничем не	3	1
612	однако и	2	1
613	с которым	1	1
614	в свете	1	1
615	целостности личности	1	1
616	понятие о	2	1
617	для человека	2	1
618	решения вопроса	1	1
619	из области	1	1
620	при той	1	1
621	ближе к	1	1
622	в связи	6	1
623	в руках	1	1
624	связь с	2	1
625	эта идея	1	1
626	усомниться в	1	1
627	в самой	3	1
628	как это	6	1
629	играют в	1	1
630	человека к	2	1
631	согласии с	1	1
632	перелом в	1	1
633	речь не	2	1
634	себя из	1	1
635	к признанию	2	1
636	которые являются	1	1
637	той и	2	1
638	смысле этого	3	1
639	применении к	1	1
640	не удалось	1	1
641	к индивидуальному	1	1
642	когда же	1	1
643	эту мысль	1	1
644	в тот	1	1
645	человек с	2	1
646	различных людей	1	1
647	материал для	1	1
648	или хотя	1	1
649	с этой	2	1
650	является для	4	1
651	весь ход	1	1
652	своей жизни	2	1
653	поэтому что	4	1
654	ничего кроме	1	1
655	числе и	3	1
656	с элементами	1	1
657	к другим	1	1
658	при современном	1	1
659	не является	9	1
660	на все	2	1
661	которых он	3	1
662	являются не	1	1
663	не знаем	1	1
664	или страх	1	1
665	это как	1	1
666	в отдельных	2	1
667	этой действительности	1	1
668	и внешней	1	1
669	бы в	1	1
670	тем более	3	1
671	осуществляет свое	1	1
672	и все	3	1
673	силы в	1	1
674	свое мышление	1	1
675	сферы влияния	1	1
676	личности и	1	1
677	к ее	1	1
678	с ней	2	1
679	из тех	3	1
680	и внутренне	1	1
681	но можно	1	1
682	две или	1	1
683	к его	2	1
684	говорили выше	2	1
685	указали на	1	1
686	всех других	1	1
687	отношению к	5	1
688	такой вид	1	1
689	разных народов	1	1
690	до степени	1	1
691	для создания	1	1
692	т.е как	1	1
693	том числе	3	1
694	они не	3	1
