N	2gram	Losev_Prob_5	StatiiOP
126	этот вопрос	1	4
127	в качестве	4	4
128	же и	1	4
129	никто не	1	4
130	мы находим	7	4
131	как раз	5	4
132	не было	1	4
133	даже не	1	4
134	на эту	1	4
135	в частности	4	4
136	как бы	6	4
137	тем более	1	4
138	еще более	3	4
139	это человек	1	4
140	того или	1	4
141	это в	1	4
142	гораздо более	4	4
143	того же	4	3
144	и без	2	3
145	тем же	3	3
146	и за	2	3
147	в ней	3	3
148	еще не	3	3
149	он был	2	3
150	в чем	2	3
151	из двух	1	3
152	своего рода	1	3
153	но не	7	3
154	не все	2	3
155	по отношению	2	3
156	или иное	1	3
157	с этим	1	3
158	что касается	3	3
159	это просто	1	3
160	то в	1	3
161	задний план	1	3
162	же это	1	3
163	эпохи не	1	3
164	за то	2	3
165	в другом	3	3
166	и с	5	3
167	и тем	3	3
168	даже в	1	3
169	ни в	4	3
170	чем в	1	3
171	что не	2	3
172	тому что	1	3
173	в г	1	3
174	в конце	8	3
175	а на	1	3
176	обстоятельство что	2	3
177	здесь совершенно	1	3
178	и вполне	4	3
179	что оно	1	3
180	должен быть	1	3
181	для себя	5	3
182	то или	1	3
183	об этом	4	3
184	поэтому в	1	3
185	и вообще	9	3
186	внимание на	3	3
187	его жизни	1	3
188	между тем	2	3
189	и только	2	3
190	но с	1	3
191	в двух	1	3
192	в какой	2	3
193	и так	1	3
194	по мнению	2	3
195	по этому	2	3
196	с одной	3	3
197	вопроса о	1	3
198	в виде	10	3
199	в начале	3	3
200	ii но	1	3
201	в очень	1	3
202	без всякой	1	3
203	а именно	12	3
204	а с	4	3
205	что для	1	3
206	говорит о	7	3
207	в тех	1	3
208	да и	2	3
209	с этой	2	3
210	видно что	1	3
211	и для	6	3
212	в результате	7	3
213	будто бы	5	3
214	отношению к	2	3
215	в таком	2	3
216	ничего общего	1	3
217	отношения к	1	2
218	жил в	2	2
219	мере в	2	2
220	ii и	1	2
221	в комментарии	2	2
222	по его	2	2
223	а как	1	2
224	мы имеем	2	2
225	мы не	2	2
226	бы что	1	2
227	или же	2	2
228	время как	3	2
229	совсем не	3	2
230	отношение к	2	2
231	и речи	2	2
232	в м	2	2
233	на которое	1	2
234	в своем	11	2
235	есть в	2	2
236	от этого	3	2
237	так или	1	2
238	чуть ли	1	2
239	бы не	3	2
240	то обстоятельство	1	2
241	раз в	2	2
242	в себе	4	2
243	но он	5	2
244	и те	1	2
245	но на	1	2
246	вообще не	1	2
247	при этом	4	2
248	он не	3	2
249	всех этих	1	2
250	он должен	1	2
251	чем у	1	2
252	и более	2	2
253	ни были	1	2
254	что ни	1	2
255	тут не	1	2
256	при помощи	6	2
257	его в	6	2
258	должен был	1	2
259	и творчества	1	2
260	не всегда	3	2
261	нисколько не	5	2
262	перед собой	1	2
263	только тем	1	2
264	можно найти	6	2
265	в такой	1	2
266	одним и	1	2
267	далее в	1	2
268	надо сказать	1	2
269	без всяких	1	2
270	их в	1	2
271	тем самым	1	2
272	что эта	1	2
273	она не	1	2
274	как о	4	2
275	на него	2	2
276	было не	1	2
277	ничего не	2	2
278	больше чем	2	2
279	тем не	5	2
280	есть только	3	2
281	ли не	2	2
282	числе и	1	2
283	и это	1	2
284	при его	2	2
285	без всякого	2	2
286	то время	3	2
287	и сам	4	2
288	нужно было	1	2
289	которая была	1	2
290	что от	3	2
291	в эпоху	3	2
292	только у	1	2
293	то есть	21	2
294	а также	3	2
295	должно было	1	2
296	и все	9	2
297	все в	3	2
298	этому поводу	2	2
299	крайней мере	4	2
300	и можно	1	2
301	следовало бы	1	2
302	к нему	3	2
303	что здесь	2	2
304	по своей	2	2
305	кстати сказать	1	2
306	со всеми	2	2
307	конечно не	2	2
308	и у	5	2
309	уже в	2	2
310	свидетельствует о	2	2
311	если в	1	2
312	который как	1	2
313	одно из	1	2
314	не для	1	2
315	у него	11	2
316	в других	3	2
317	хотел бы	1	2
318	даже и	4	2
319	или иначе	1	2
320	представляет собою	2	2
321	еще и	4	2
322	превращается в	1	2
323	одной стороны	3	2
324	однако и	1	2
325	по крайней	4	2
326	если не	4	2
327	нет никаких	1	2
328	на который	1	2
329	и потому	1	2
330	комментарии к	1	2
331	находим и	2	2
332	и их	5	2
333	а если	1	2
334	такого рода	2	2
335	по существу	2	2
336	я с	1	2
337	том смысле	1	2
338	между прочим	1	2
339	и тогда	2	2
340	но для	2	2
341	ли в	2	2
342	о котором	3	2
343	зрения в	1	2
344	гораздо больше	2	2
345	что этот	5	2
346	несмотря на	6	2
347	в своих	1	2
348	том числе	2	2
349	если б	1	1
350	писал по	1	1
351	не трое	1	1
352	увидим ниже	1	1
353	свою личность	1	1
354	в упомянутой	1	1
355	но тогда	1	1
356	и есть	1	1
357	почти не	1	1
358	из его	1	1
359	едва ли	4	1
360	поэзии и	1	1
361	его не	2	1
362	их и	1	1
363	лет и	1	1
364	так чтобы	1	1
365	теперь о	1	1
366	но даже	4	1
367	не знают	1	1
368	пребывания в	1	1
369	это время	2	1
370	во мне	1	1
371	и самого	3	1
372	и на	6	1
373	ведь то	1	1
374	же мере	1	1
375	этот текст	1	1
376	время в	1	1
377	бы то	2	1
378	за свое	1	1
379	с его	1	1
380	мысль что	1	1
381	но почему-то	1	1
382	видит в	3	1
383	и никто	1	1
384	а только	1	1
385	нет не	1	1
386	и нуждается	1	1
387	тех же	1	1
388	с собою	1	1
389	нет и	1	1
390	в свои	1	1
391	невежественных и	1	1
392	результате этого	1	1
393	и таким	1	1
394	другой же	1	1
395	во что	1	1
396	написана с	1	1
397	в одной	2	1
398	теории здесь	1	1
399	ее вниз	1	1
400	этой стороны	1	1
401	это был	1	1
402	перед нами	1	1
403	кроме того	2	1
404	хотя и	8	1
405	что по	1	1
406	это тоже	1	1
407	и к	4	1
408	на какой	1	1
409	или иную	1	1
410	важно для	1	1
411	а во-вторых	1	1
412	бы с	2	1
413	за это	5	1
414	он в	3	1
415	в нашем	1	1
416	право на	1	1
417	за кого	1	1
418	и до	2	1
419	поэтому вполне	1	1
420	имеет для	1	1
421	если он	2	1
422	всей его	1	1
423	после всех	1	1
424	а вовсе	1	1
425	больше всего	1	1
426	от которого	1	1
427	на одну	1	1
428	не как	1	1
429	и вот	1	1
430	чтобы в	1	1
431	этой поэмы	2	1
432	такого же	3	1
433	в работе	1	1
434	для всей	1	1
435	являются и	1	1
436	содержит в	1	1
437	не считать	1	1
438	получает свое	1	1
439	в таких	2	1
440	а по	1	1
441	второй половины	1	1
442	входит в	1	1
443	те или	1	1
444	с неба	3	1
445	который так	1	1
446	проистекает то	1	1
447	то все	1	1
448	и дает	1	1
449	всего прочего	1	1
450	здесь нет	1	1
451	по всему	2	1
452	только одно	1	1
453	для них	3	1
454	в них	2	1
455	является для	1	1
456	материалом который	1	1
457	далеко не	4	1
458	были в	1	1
459	с тем	5	1
460	и некоторые	1	1
461	мере не	1	1
462	не больше	2	1
463	на себя	1	1
464	когда в	1	1
465	со всей	2	1
466	нетрудно было	1	1
467	бы на	2	1
468	от своего	1	1
469	и при	1	1
470	что такое	1	1
471	нас не	3	1
472	это только	1	1
473	не столько	1	1
474	еще с	1	1
475	степени не	1	1
476	оказывается что	4	1
477	или вернее	3	1
478	что я	1	1
479	а есть	1	1
480	том чтобы	1	1
481	иным как	2	1
482	что было	1	1
483	доказывает что	2	1
484	однако в	3	1
485	по себе	2	1
486	дошла до	2	1
487	же мы	1	1
488	нас к	1	1
489	вытекает и	1	1
490	нет никакого	3	1
491	если и	1	1
492	с настоящим	1	1
493	и ясно	2	1
494	и другое	3	1
495	хотелось бы	1	1
496	в русской	3	1
497	на котором	1	1
498	тогда когда	4	1
499	она ни	1	1
500	что их	1	1
501	в науке	2	1
502	и притом	5	1
503	читаем что	2	1
504	у ломоносова	1	1
505	и имеет	1	1
506	но только	3	1
507	чем не	1	1
508	же значение	1	1
509	работы но	1	1
510	правда в	1	1
511	никому не	1	1
512	того как	5	1
513	только и	3	1
514	представитель пушкинской	1	1
515	не стоило	1	1
516	и является	2	1
517	ему и	1	1
518	и после	3	1
519	вернее сказать	1	1
520	вместо этого	1	1
521	уже и	2	1
522	и делает	2	1
523	которая по	1	1
524	существование этого	1	1
525	не потому	1	1
526	сделать в	1	1
527	ни о	1	1
528	мы встречаем	1	1
529	которых он	1	1
530	в духе	3	1
531	не могут	2	1
532	жалоб на	1	1
533	когда мы	1	1
534	возможности но	1	1
535	великих и	1	1
536	к тому	2	1
537	и просят	1	1
538	правда не	1	1
539	то ни	2	1
540	как мы	2	1
541	и о	5	1
542	в виду	3	1
543	встречаем и	1	1
544	проявляется в	2	1
545	говоря уже	1	1
546	на основе	1	1
547	ни стало	1	1
548	и этим	1	1
549	с самого	1	1
550	и была	1	1
551	вообще нет	1	1
552	и когда	1	1
553	чуждо и	1	1
554	времени и	1	1
555	отсюда и	1	1
556	мог бы	1	1
557	почему же	1	1
558	еще в	5	1
559	разного рода	4	1
560	но у	1	1
561	свое дело	1	1
562	никогда и	1	1
563	читаем в	1	1
564	кого не	1	1
565	но к	1	1
566	настоящее время	3	1
567	к представителям	1	1
568	в глаза	2	1
569	притом в	1	1
570	утверждает что	1	1
571	ii читаем	1	1
572	после того	3	1
573	и просто	2	1
574	что его	3	1
575	можно сказать	6	1
576	и который	3	1
577	не просто	5	1
578	времени в	1	1
579	читаем и	1	1
580	образом мы	1	1
581	нуждается в	1	1
582	в форме	1	1
583	в другой	1	1
584	в середине	2	1
585	что бы	1	1
586	судить по	1	1
587	не зная	1	1
588	же можно	1	1
589	лишь о	1	1
590	или нет	1	1
591	что только	2	1
592	чем он	1	1
593	написана не	1	1
594	тот же	3	1
595	время когда	1	1
596	понимание этого	1	1
597	всю свою	3	1
598	ii в	2	1
599	наше время	1	1
600	который в	9	1
601	самые разнообразные	1	1
602	бы ни	1	1
603	об их	1	1
604	и из	1	1
605	именно на	2	1
606	какой степени	1	1
607	уже не	6	1
608	если мы	1	1
609	слова не	1	1
610	каким образом	1	1
611	и других	1	1
612	то у	2	1
613	ту или	1	1
614	был бы	1	1
615	не так	4	1
616	себе в	1	1
617	но вот	1	1
618	тогда он	1	1
619	в одном	3	1
620	к ним	1	1
621	не о	1	1
622	и никогда	3	1
623	от того	1	1
624	именно об	1	1
625	характерны для	1	1
626	указание на	1	1
627	о каком	1	1
628	и научное	1	1
629	были бы	1	1
630	довольно ясно	1	1
631	русской поэзии	1	1
632	видно из	1	1
633	не были	1	1
634	в число	1	1
635	или иной	1	1
636	в период	4	1
637	говорит я	1	1
638	здесь в	2	1
639	и др	1	1
640	но о	1	1
641	тут-то и	1	1
642	больше и	1	1
643	обратить внимание	3	1
644	до конца	1	1
645	не на	1	1
646	подобного рода	7	1
647	о чем	1	1
648	еще до	2	1
649	него не	2	1
650	в одно	1	1
651	и вовсе	1	1
652	не видит	1	1
653	правильно и	1	1
654	по мысли	2	1
655	по праву	1	1
656	вместе с	7	1
657	в перспективе	1	1
658	здесь является	1	1
659	было по	1	1
660	тот факт	1	1
661	что именно	2	1
662	из которых	1	1
663	к своему	1	1
664	xix века	1	1
665	и довольно	1	1
666	той и	1	1
667	к самой	1	1
668	слова он	1	1
669	доходят до	1	1
670	согласно которому	1	1
671	и другой	2	1
672	то на	1	1
673	в это	2	1
674	и смерти	1	1
675	очевидно никогда	1	1
676	более раннего	1	1
677	самого и	1	1
678	этом смысле	3	1
679	в наше	1	1
680	г а	1	1
681	один человек	1	1
682	факт что	2	1
683	но такой	1	1
684	и от	1	1
685	котором он	1	1
686	или в	4	1
687	же стороны	1	1
688	в настоящее	3	1
689	в голову	1	1
690	обращается к	1	1
691	своей трагедии	1	1
692	себя самого	2	1
693	у них	1	1
694	но еще	2	1
695	той или	1	1
696	бы в	1	1
697	попытки его	1	1
698	не должен	1	1
699	разве только	1	1
700	конце концов	6	1
701	но зато	1	1
702	пусть в	2	1
703	я в	1	1
704	уверен в	1	1
705	в целях	2	1
706	к самым	1	1
707	одной из	1	1
708	в истолковании	1	1
709	месте в	2	1
710	с ней	1	1
711	не говоря	1	1
712	работы и	1	1
713	то понимание	1	1
714	состоит из	1	1
715	то здесь	1	1
716	их с	1	1
717	к его	1	1
718	из этого	4	1
719	просто не	1	1
720	и другие	3	1
721	основана на	1	1
722	к этому	2	1
723	точно так	3	1
724	в роли	2	1
725	xiv в	1	1
726	только путем	1	1
727	они не	2	1
728	смысле что	1	1
